node_1,node_2,edge
bayes-adaptive markov decision process (bamdp),exploration-exploitation trade-off,BAMDP formalism pursues the Bayes-optimal solution to the exploration-exploitation trade-off in reinforcement learning.
exploration-exploitation trade-off,reinforcement learning,BAMDP formalism pursues the Bayes-optimal solution to the exploration-exploitation trade-off in reinforcement learning.
computation,exact solutions,The computation of exact solutions to Bayesian reinforcement-learning problems is intractable.
bayesian reinforcement-learning problems,approximation algorithms,Much of the literature has focused on developing suitable approximation algorithms for Bayesian reinforcement-learning problems.
bamdp planning,complexity measure,"Before diving into algorithm design, a complexity measure for BAMDP planning is defined under mild structural assumptions."
efficient exploration,judicious acquisition of information,Efficient exploration in BAMDPs hinges upon the judicious acquisition of information.
complexity measure,worst-case difficulty of gathering information,Complexity measure highlights the worst-case difficulty of gathering information and exhausting epistemic uncertainty.
"computationally-intractable, exact planning algorithm",complexity measure,"Establish a computationally-intractable, exact planning algorithm that takes advantage of the complexity measure to show more efficient planning."
state abstraction,bamdp complexity reduction,"Specific form of state abstraction with the potential to reduce BAMDP complexity and gives rise to a computationally-tractable, approximate planning algorithm."
reinforcement-learning agent,exploration-exploitation trade-off,The reinforcement-learning agent is involved in the optimal treatment of the exploration-exploitation trade-off
reinforcement-learning agent,prior beliefs,The reinforcement-learning agent's treatment of the exploration-exploitation trade-off is with respect to prior beliefs over an uncertain environment
reinforcement-learning agent,environment states,The reinforcement-learning agent's treatment involves the joint collection of environment states coupled with its current state of knowledge
prior beliefs,uncertain environment,The prior beliefs are related to an uncertain environment in the context of reinforcement-learning
algorithmic concept,bamdps,There is an algorithmic concept outlined in the context of BAMDPs planning to mitigate problem difficulty and facilitate near-optimal solutions
information horizon,bamdp planning,The notion of information horizon is introduced as a complexity measure on BAMDP planning to identify the underlying uncertain environment
epistemic uncertainty,agent,"The agent accumulates data to exhaust uncertainty and identify the true environment, where the posterior concentrates."
posterior,uncertainty,The posterior concentrates to exhaust uncertainty as the agent accumulates data.
bayes-optimal policy,optimal policy,"After exhausting uncertainty and reaching a certain point, the Bayes-optimal policy coincides with the optimal policy of the underlying Markov Decision Process."
information horizon,number of timesteps,The information horizon quantifies the worst-case number of timesteps needed for the agent to gather all possible information about the uncertain environment.
epistemic state abstraction,algorithmic tool,Epistemic state abstraction is considered as an effective algorithmic tool for balancing between reduced information horizon (complexity) and near-Bayes-optimality of the planning solution.
knowledge states,hyperstate space,The total number of knowledge states an agent may take on affects the intractable size of the hyperstate space.
state abstraction,epistemic state space,State abstraction compresses the epistemic state space to create a smaller and more tractable BAMDP for planning.
state aggregation,efficiency,State aggregation improves efficiency in traditional MDP planning.
belief state aggregation,partially-observable mdp (pomdp),Belief state aggregation is effective in partially-observable MDP (POMDP) as shown in similar findings.
belief state aggregation,mdp,"Belief state aggregation's effectiveness in partially-observable Markov Decision Processes (POMDP) planning was studied by et al., 2012. This work provides an answer to the question about the complexity of BAMDPs."
mdp,pomdp,"Belief state aggregation's effectiveness in partially-observable Markov Decision Processes (POMDP) planning was studied by et al., 2012."
mdp,bamdp,"The complexity of BAMDPs was discussed in the context of MDPs by Bartlett and Tewari, 2009, Jaksch et al., 2010, Farahmand, 2011, Maillard et al., 2014, Bellemare et al., 2016, Arumugam et al., 2021, Abel et al., 2021."
bamdp,planning algorithm,Efficient planning algorithms are discussed in the context of BAMDPs.
bamdp,taxonomy,The work can serve as a starting point for building a broader taxonomy of BAMDPs.
bamdp,structural classes,The taxonomy of BAMDPs can parallel existing structural classes of MDPs.
standard mdp formalism,reinforcement-learning literature,"Standard MDP formalism used throughout the reinforcement-learning literature is presented by Sutton and Barto, 1998."
markov decision processes,sequential decision-making problem,Markov Decision Processes represent a sequential decision-making problem in the form of a traditional finite-horizon Markov Decision Process.
markov decision processes,finite set of states,Markov Decision Processes include a finite set of states denoted as S within the MDP framework.
markov decision processes,finite set of actions,Markov Decision Processes involve a finite set of actions denoted as A within the MDP framework.
markov decision processes,reward function,"Markov Decision Processes utilize a deterministic reward function, R: S × A → [0, 1], to evaluate actions."
markov decision processes,transition function,"Markov Decision Processes use a transition function, T: S × A → ∆(S), to describe state transitions based on actions."
markov decision processes,horizon,"The horizon parameter in Markov Decision Processes, denoted by H, signifies the total number of steps or interactions an agent takes within the environment."
markov decision processes,policy,"Markov Decision Processes involve policy π consisting of a collection of stationary, deterministic policies that govern action selection at each timestep."
policy,value function,"The performance of a policy π at a specific timestep is measured by its induced value function V π, which represents the expected sum of future rewards."
value function,policy,The value function V π is induced by policy π and denotes the expected future sum of rewards.
value function,bellman equation,The value functions obey the Bellman equation.
value function,bellman optimality equation,The value functions obey the Bellman optimality equation.
policy,optimal policy,There exists an optimal policy π⋆ that achieves supremal value.
policy,deterministic policies,The policy class contains all deterministic policies.
value function,bamdp formalism,The value function is related to the BAMDP formalism.
policy,bamdp formalism,The policy interacts within the Bayesian-Adaptive Markov Decision Processes formalism.
latent parameter θ,unknown transition function tθ,"The uncertainty in θ is reflected by the distribution p(θ), which in turn reflects an agent's uncertainty in the unknown transition function Tθ."
bamdps,finite state-action spaces,"In classic work on BAMDPs, parameters θ denote visitation counts and p(θ) is a Dirichlet distribution, leveraging the convenience of Dirichlet-multinomial conjugacy for exact posterior updates."
parameters θ,visitation counts,Parameters θ denote visitation counts in classic BAMDPs.
parameters θ,dirichlet distribution,"In classic BAMDPs, p(θ) is a Dirichlet distribution for exact posterior updates."
parameters θ,posterior distribution,Parameters θ may be updated via Bayes' rule to recover a corresponding posterior distribution in light of observed data from the environment.
agent,prior uncertainty,An agent's prior uncertainty in Tθ is reflected by the distribution p(θ) which can be updated via Bayes' rule with observed data.
hyperstate space x,s × ∆(θ),The corresponding BAMDP for M is defined around the hyperstate space X = S × ∆(Θ).
hyperstate,agent's original state,"hyperstate x = ⟨s, p⟩ ∈ X denotes the agent’s original or physical state s ∈ S"
hyperstate,agent's information state,p ∈ ∆(Θ) denotes the agent’s information state or epistemic state about the uncertain environment
epistemic state,agent's knowledge,"intuitively, the epistemic state represents the agent’s knowledge of the environment based on all previously observed data"
bamdp,mdp,"this gives rise to the BAMDP ⟨X , A, R, T , β, H⟩ where A is the same action set as the original MDP M"
bamdp,bamdp policy,"the associated BAMDP policy π = (π1, π2, . . . , πH ), πh : X → A, ∀h ∈ [H] selects actions based on the current state of the MDP as well as the agents accumulated knowledge of the environment thus far"
bamdp,bamdp value functions,"with these components, we may define the associated BAMDP value functions with x′ = ⟨s′, B(p, s, a, s′)⟩"
functions,x′,x′ is the result of applying functions with respect to the context.
bamdp,bayes-optimal policy,The optimal policy of a BAMDP is the Bayes-optimal policy that balances exploration-exploitation trade-off in reinforcement learning.
bayes-optimal policy,lower value optimal policy of mdp m,The Bayes-optimal policy tends to achieve lower value than the optimal policy of MDP M as the agent takes more informative actions.
bayesian reinforcement learning,bellman and kalaba,Bellman and Kalaba offered the earliest formulation of Bayesian reinforcement learning.
dayan and sejnowski,implicit exploration bonuses,Dayan and Sejnowski derived implicit exploration bonuses based on how an agent performs posterior updates.
kolter and ng,implicit exploration bonuses,Kolter and Ng made the incorporation of implicit exploration bonuses more explicit.
agent,posterior updates,The agent performs posterior updates to incorporate explicit and visitation-based bonus that decays with the concentration of the agent's Dirichlet posterior.
posterior updates,visitation-based bonus,The posterior updates incorporate a specific visitation-based bonus.
kolter and ng [2009],explicit and visitation-based bonus,Kolter and Ng [2009] make the visitation-based bonus more explicit.
specific visitation-based bonus,decay with concentration of agent's dirichlet posterior,The visitation-based bonus decays with the concentration of the agent's Dirichlet posterior.
