node_1,node_2,edge
deep learning,kernel methods,"Deep learning is connected to kernel methods in the context of generalization and optimization aspects, exploring the connections between neural networks and kernel methods."
kernel methods,large-scale learning settings,Kernel methods have limited utility in large-scale learning settings due to their (super-)quadratic runtime and memory complexities.
neural kernels,relu activation,Most prior works on neural kernels have focused on the ReLU activation due to its popularity and the difficulty of computing such kernels for general activations.
general activations,methods,This work provides methods to work with general activations by compiling and expanding the list of activation functions admitting exact dual activation expressions to compute neural kernels.
nngp kernel,ntk matrices,A fast sketching method is proposed to approximate any multi-layered Neural Network Gaussian Process (NNGP) kernel and Neural Tangent Kernel (NTK) matrices for a wide range of activation functions beyond the commonly analyzed ReLU activation.
neural kernels,truncated hermite expansion,The neural kernels are approximated using the truncated Hermite expansion of any desired activation functions to go beyond the limitations of prior works that required data points on the unit sphere.
unit sphere,data points,"While most prior works require data points on the unit sphere, the methods provided in this work do not suffer from such limitations and are applicable to any dataset of points in Rd."
dataset,points,The dataset consists of points in Rd
subspace embedding,nngp,A subspace embedding is provided for both NNGP and NTK matrices
nngp,ntk,NNGP and NTK matrices are mentioned together
homogeneous dual activation functions,taylor expansion,Homogeneous dual activation functions with rapidly convergent Taylor expansion have near optimal target dimension
approximate cntk,5-layer myrtle network,Approximate CNTK computation is used for a 5-layer Myrtle network on CIFAR-10 dataset
infinite width limit,deep neural networks,The infinite width limit enables fundamental understandings of deep neural networks
gaussian process,kernel methods,Gaussian process has a correspondence to kernel methods
neural kernel,architectural inductive prior,A neural kernel encapsulates architectural inductive prior in its functional form
neural tangent kernel,gradient descent dynamics,Neural Tangent Kernel describes gradient descent dynamics
infinite width theory,deep neural networks,The infinite width theory has shed light on the powerful abilities of deep neural networks
neural kernels,practical applications,"Neural kernels can enhance practical applications such as small data classification/regression tasks, neural architect search, dataset distillation, federated learning, meta learning, and generalization attack."
neural kernels,neural information processing systems,The 36th Conference on Neural Information Processing Systems (NeurIPS 2022) is mentioned in the context.
neural kernels,nngp and ntk,"The NNGP and NTK can be exactly computed recursively, but the explicit forms are only known for specific neural networks with activation functions like ReLU or Error functions."
relu activation,deep learning applications,ReLU activation is mentioned as the default choice for many deep learning applications.
gelu,natural language processing settings,GeLU activation function has been widely used in Transformer based natural language processing settings.
sinusoidal activation functions,implicit neural representation,Sinusoidal activation functions work well for implicit neural representation like NeRF.
smooth activation functions,robustness,Smooth activation functions could improve robustness compared to ReLU-based models.
activation functions,machine learning domains,Different activation functions have shown to work well in various domains of machine learning.
activation functions,theoretical understanding,"To enable better theoretical understanding, there is a need to expand the research on the role of activation functions in different domains."
activation functions,neural kernel,"Activation functions play a crucial role in neural networks, influencing the computation of neural kernels."
neural kernel,ntk (neural tangent kernel),NTK is a key concept in understanding neural networks and is used in various computations.
neural kernel,computation resources,"Calculating the exact NTK requires a significant amount of computing resources, making it a resource-intensive task."
ntk (neural tangent kernel),gpu hours,"Computing the NTK for deep neural networks like CNNs can take several hundred to a thousand GPU hours, showcasing the high computational demand."
monte carlo estimation,ntk (neural tangent kernel),"Methods like Monte Carlo estimation have been used to speed up the computation of NTK, but they still face challenges due to high computational costs."
