node_1,node_2,edge
activation functions,motivation,Activation functions and their motivation are key considerations within the neural network community.
neuronal representations,logits,"Neuronal representations in artificial neural networks are commonly understood as logits, representing the log-odds score of presence of features within the stimulus."
logit-space operators,probabilistic boolean logic-gates,"Logit-space operators are equivalent to probabilistic Boolean logic-gates AND, OR, and XNOR for independent probabilities."
dendritic operations,real neurons,Dendritic operations in real neurons can be formalized using logit-space operators.
activation functions,neural network,Activation functions can be used as core operations within a neural network.
exponents,logarithms,"The functions involve taking multiple exponents and logarithms, making them computationally expensive."
andail,orail,ANDAIL and ORAIL are efficient approximations that can be used as activation functions in neural networks.
activation functions,maxout,ANDAIL and ORAIL are generalizations of ReLU to two-dimensions similar to MaxOut.
dendritic computations,logit-space probabilistic-boolean framework,The primary aim is to formalize dendritic computations within a logit-space probabilistic-Boolean framework.
activation functions,neural networks,New activation functions can be deployed in neural networks to demonstrate their effectiveness.
activation functions,non-linear activation functions,Non-linear activation functions are essential in artificial neural networks (ANNs) to form higher-order representations.
activation functions,neural activations,"In this work, some behavior of advanced dendritic operations is added to neural activations."
non-linear activation functions,artificial neural networks (anns),Non-linear activation functions are essential in artificial neural networks (ANNs) to form higher-order representations.
neural activations,neural level,"Some behavior of advanced dendritic operations is added to neural activations, shifting some of the network’s complexity from its global structure to the neural level."
complexity,biological neurons,Biological neurons are mentioned in the context of the complexity being higher in them compared to the abstractions discussed.
complexity,direction,The context mentions a step in the direction towards using more complex neurons in artificial neural networks.
complexity,neurons,Discussing the complexity in biological neurons and the step towards using more complex neurons in ANNs.
biological neurons,abstractions,The complexity contradiction in biological neurons and the abstractions considered.
neurons,anns,Biological neurons and artificial neural networks are discussed in relation to complexity.
theoretical underpinning,activation functions,Development of a theoretical underpinning for higher-order activation functions such as MaxOut.
activation functions,neuronal representations,Underpinning developed for higher-order activation functions and their relation to neuronal representations within ANNs.
neuronal representations,logits,Neuronal representations within ANNs are understood as logits representing the log-odds score of feature presence.
relu-like operation,feature removal,The ReLU-like operation corresponds to the removal of all evidence for the lack of a feature.
logit interpretation,ann potentiations,The logit interpretation of ANN potentiations and how it relates to the removal of evidence for lack of a feature.
potentiations,logits,The context discusses potentiations in ANNs and how they relate to the logit space.
architecture,potentiations,Designing an architecture that treats potentiations as logits for better performance.
logit-space operators,boolean logic-gates,"Derivation of logit-space operators equivalent to probabilistic Boolean logic-gates like AND, OR, and XNOR."
networks,logical operations,Networks constructed using the derived logit-space operators can be interpreted as performing logical operations.
point-estimates,probabilities,Logical operations using point-estimates of probabilities in a similar manner to a
logical operations,point-estimates,Logical operations are performed using point-estimates of probabilities
logical operations,bayesian network,Logical operations are similar to performing operations in a Bayesian network
symbolism framework,ai,Symbolism framework of AI involves deliberative thinking
symbolism framework,system 2,"Symbolism framework is more similar to System 2 of Kahneman, 2011"
connectionist framework,anns,"Connectionist framework of ANNs involves instinctive, System 1 thinking"
activation functions,relu,New activation functions are generalizations of ReLU to two-dimensions
benchmark datasets,activation functions,Activation functions are then applied on benchmark datasets to demonstrate their effectiveness on various tasks
neural mechanisms,activation functions,Activation functions redistribute computation from the network into the neuronal mechanisms
