node_1,node_2,edge
semantic segmentation,applications,Semantic segmentation has a broad range of applications.
semantic segmentation,real-world impact,Semantic segmentation has been significantly limited by the prohibitive annotation costs necessary to enable deployment.
semantic segmentation,annotation costs,The annotation costs necessary for semantic segmentation have limited its real-world impact.
supervision,segmentation methods,Segmentation methods that forgo supervision can side-step prohibitive annotation costs.
supervision,labelled examples,Supervised segmentation methods require labelled examples from the target distribution to assign concept names to predictions.
language-image pre-training,models,Language-image pre-training has demonstrated the potential to produce models that can both assign names across large vocabularies of concepts.
language-image pre-training,zero-shot transfer,Language-image pre-training enables zero-shot transfer for classification.
clip,retrieval abilities,We leverage the retrieval abilities of CLIP to dynamically curate training sets from unlabelled images for arbitrary collections of concept names.
clip,segmentation model,The segmentation model inherits its knowledge of concepts from the scalable pre-training process of CLIP.
reco,unsupervised segmentation approaches,ReCo performs favourably to conventional unsupervised segmentation approaches.
semantic segmentation,image,Semantic segmentation aims to partition an image into coherent regions and assign semantic labels to each region.
semantic segmentation,medical image analysis,Semantic segmentation has applications in medical image analysis.
semantic segmentation,autonomous driving,Semantic segmentation has applications in autonomous driving.
semantic segmentation,industrial process monitoring,Semantic segmentation has applications in industrial process monitoring.
semantic segmentation,wildlife tracking,Semantic segmentation has applications in wildlife tracking.
semantic segmentation,object,Semantic segmentation involves partitioning an image into coherent regions for objects.
image,region,An image is partitioned into coherent regions in semantic segmentation.
image,semantic label,Semantic segmentation assigns semantic labels to regions in an image.
medical image analysis,semantic segmentation,Medical image analysis can benefit from semantic segmentation.
autonomous driving,semantic segmentation,Autonomous driving can benefit from semantic segmentation.
industrial process monitoring,semantic segmentation,Industrial process monitoring can benefit from semantic segmentation.
wildlife tracking,semantic segmentation,Wildlife tracking can benefit from semantic segmentation.
semantic segmentation literature,solutions,Semantic segmentation literature proposes solutions to subsets of challenges.
modern deep architectures,vision transformers,"Modern deep architectures, notably vision transformers, develop the ability to infer the spatial extent of objects without pixel supervision."
modern deep architectures,semantically consistent correspondences,Modern deep architectures can establish semantically consistent correspondences across images.
large-scale visual-language pre-training,models,Large-scale visual-language pre-training produces models with a large vocabulary and remarkable zero-shot transfer potential.
clip,semantic segmentation task,CLIP is employed to curate training sets from unlabelled images for any desired list of concepts for the semantic segmentation task.
clip,reco,"CLIP exemplifies zero-shot transfer potential, which is preserved in the ReCo framework for unsupervised semantic segmentation."
clip,image-language model,CLIP is a pre-trained image-language model used in the unsupervised semantic segmentation task.
semantic segmentation task,reco,The ReCo framework targets the synthesis of CLIP and semantic segmentation for better performance in the task.
semantic segmentation task,clip,The semantic segmentation task draws on CLIP's zero-shot transfer potential to curate training sets from unlabelled images.
semantic segmentation task,unsupervised semantic segmentation,The work differentiates the task as unsupervised semantic segmentation with language-image pre-training from conventional unsupervised semantic segmentation formulations.
reco,unsupervised semantic segmentation,"ReCo framework is proposed for open vocabulary semantic segmentation, distinguishing it from conventional unsupervised semantic segmentation tasks."
image-language model,unsupervised semantic segmentation,"The task involves unsupervised semantic segmentation with language-image pre-training, utilizing the image-language model."
semantic segmentation,pixel annotations,semantic segmentation can be achieved without the need for pixel annotations
semantic segmentation,labelled examples,semantic segmentation can be achieved without the need for labelled examples
semantic segmentation,zero-shot transfer,semantic segmentation enables zero-shot transfer
our approach,prior work,Our approach is compared to prior work on standard semantic segmentation benchmarks
our approach,reco,Our approach demonstrates the ability of ReCo to segment rare concepts beyond standard benchmarks
our approach,reco+,"A simple extension of our approach, ReCo+, can exploit data access for further gains"
unsupervised semantic segmentation,deep neural networks,Unsupervised semantic segmentation has made progress with deep neural networks
unsupervised semantic segmentation,self-supervised learning,Unsupervised semantic segmentation leverages ideas from self-supervised learning for progress
pixel level annotations,hungarian algorithm,The Hungarian algorithm is used to optimally match predictions against ground-truth semantic masks with pixel level annotations.
pixel level annotations,reco,"ReCo is independent of labelled examples during both training and inference, making it relevant to pixel level annotations."
hungarian algorithm,optimal matching,"The Hungarian algorithm is used for optimal matching predictions against ground-truth semantic masks, indicating a direct relationship with the concept of optimal matching."
reco,labelled examples,"ReCo is independent of labelled examples during both training and inference, showcasing a direct association with labelled examples."
weakly-supervised semantic segmentation,annotation costs,"The concept of weakly-supervised semantic segmentation aims to reduce annotation costs, reflecting a direct relationship between the two concepts."
weakly-supervised semantic segmentation,eye tracking,"Weakly-supervised semantic segmentation explores weaker cues such as eye tracking to achieve its goal, highlighting the connection between the two terms."
vision-language model,inference procedure,"The vision-language model is integrated into the inference procedure, resulting in significant gains in performance."
semantic segmentation,zero-shot,Zero-shot semantic segmentation involves segmenting categories for which no labels were provided during training.
word embeddings,relationships,Word embeddings are used to encode relationships and enable generalisation to unseen categories.
clip,vision-language embedding space,CLIP is used to learn the vision-language embedding space to improve dense prediction in various settings.
denseclip,framework,A variation of DenseCLIP is adopted as a component of the framework.
zero-shot transfer,clip,"Zero-shot transfer, popularised by CLIP, evaluates performance on unseen datasets rather than unseen categories."
model,target data distribution,The model has no access to either labelled or unlabelled examples from the target data distribution.
distribution,denseclip,"The distribution, as investigated by DenseCLIP, is being mentioned in the context."
denseclip,annotation-free evaluation,"DenseCLIP also report an “annotation-free” evaluation without access to the target dataset, indicating a relation between the two terms."
large-vocabulary/rare concept segmenters,captions,"Strategies based on captions have been explored for Large-vocabulary/rare concept segmenters, showing a relation between the terms."
large-vocabulary/rare concept segmenters,grounded text descriptions,"Strategies based on grounded text descriptions have been explored for Large-vocabulary/rare concept segmenters, indicating a relation between the terms."
large-vocabulary/rare concept segmenters,annotation transfer,"Strategies based on annotation transfer have been explored for Large-vocabulary/rare concept segmenters, showing a relation between the terms."
co-segmentation,common regions,"Co-segmentation aims to segment common regions among a collection of images, indicating a relation between the two terms."
co-segmentation,deep learning,"The topic of co-segmentation has been revisited with deep learning, showing a relation between the two terms."
reco,unsupervised semantic segmentation,"ReCo can in principle make use of any unsupervised co-segmentation algorithm, indicating a relation between the two terms."
reco,correlation strategy,"A simple correlation strategy works well for ReCo, pointing out a relation between the two terms."
image pre-training,uslip,"Image pre-training is a key concept in USLIP, which stands for Unsupervised Semantic Segmentation with Language-Image Pre-Training."
image pre-training,model,Image pre-training involves a model that may assume access to a pre-training corpus of paired image and text data.
image pre-training,unsupervised segmentation,"Image pre-training is a component of unsupervised segmentation, where the model does not rely on pixel-level supervision."
reco framework,semantic segmentation,The ReCo framework enables zero-shot transfer for semantic segmentation with arbitrary categories.
reco framework,gating mechanism,The ReCo framework describes a language-based gating mechanism to enhance segmentation quality.
reco framework,pseudo-labelling scheme,"The ReCo framework introduces ReCo+, a pseudo-labelling scheme that adapts to a target distribution using predictions from ReCo."
language-based gating mechanism,segmentation quality,The language-based gating mechanism is designed to enhance segmentation quality.
pseudo-labelling scheme,target distribution,The pseudo-labelling scheme ReCo+ adapts to a target distribution using predictions from ReCo.
reco,collection of unlabelled images,ReCo receives a collection of unlabelled images as inputs
reco,text descriptions of concepts,ReCo also takes a list of text descriptions of concepts for segmentation
reco,open vocabulary semantic segmentation,ReCo is a framework for open vocabulary semantic segmentation
reco,zero-shot transfer,ReCo supports zero-shot transfer for semantic segmentation
clip,image retrieval,CLIP is used for image retrieval to curate an archive of images
archive images,reference image embedding,Dense features from archive images are used to generate a reference image embedding for a category
reference image embedding,initial segmentation of the target concept,Reference image embedding is employed to produce an initial segmentation of the target concept
segmenter,target distribution of interest,Segmenter is applied to images from a target distribution of interest during inference
image retrieval,exemplars,"Image retrieval is the process of searching and obtaining images from a collection, which is crucial for curating exemplars to use as examples for segmentation."
unlabelled image collection,diverse datasets,"The unlabelled image collection is mentioned in relation to diverse datasets, indicating that the collection may contain examples from these datasets for segmentation."
vision-language model,clip,CLIP is a specific vision-language model mentioned in the context that is used for curating an archive of images for each concept of interest.
text query,concept,Text queries describing concepts are used with the CLIP model to produce embeddings for efficient image retrieval.
archive,nearest neighbours,"An archive of images is built by selecting the k nearest neighbour images for each concept, forming the basis for segmentation."
nearest neighbour search techniques,image retrieval,The mature approximate nearest neighbour search techniques are mentioned in the context in relation to efficient image retrieval for curating exemplars.
approximate nearest neighbour search techniques,archive construction process,The mature approximate nearest neighbour search techniques [37] enable the readily application of the archive construction process to a large collection of images.
modern vision-language models,archives of high purity,"The modern vision-language models such as CLIP can construct archives of high purity, which means a high ratio of the archive images contain the concept of interest."
concept segments,co-segmentation,The use of co-segmentation enables the obtaining of concept segments from the images comprising the archive for a specific category.
seed pixels,target category,"Good seed pixels are ones that have close neighbours across each of the archive images, belong to the target category, and have consistent features produced by the visual backbone."
pixels,concept,Pixels belonging to the same concept are used to construct a reference embedding for classification.
pixels,c,Pixels belonging to C can be classified using the reference embedding constructed.
dense features,image,Dense features are extracted for each image in the archive using a pre-trained image encoder.
image,archive,Features are extracted for each image in the archive using a pre-trained image encoder.
seed pixels,adjacency matrix,Seed pixels help in constructing an adjacency matrix among all features in the archive.
archive,features,An adjacency matrix is constructed among all features in the archive.
pixel,nearest neighbour,"For each pixel, the similarity of its nearest neighbour among each image is identified."
pixel,archive images,The average support that each pixel has among the archive images is identified.
matrix,images,The matrix encodes the mean maximum similarity across k images.
seed pixel locations,argmax operator,Seed pixel locations are identified by applying an argmax operator to each of the k submatrices.
classifier,concept,A classifier for concept c is constructed by averaging the embeddings of the k seed pixels from its archive.
classifier,reference embedding,The embeddings are L2-normalised to produce the reference embedding fc ∈ Rd.
category,image,Instances of the category in a new image xnew are localised by computing the dot-product between fc and the L2-normalised dense features Fnew.
probability map,category,An initial estimate of the probability map corresponds to category c is denoted by P cnew.
dense visual clip features,clip text embedding,Dense visual CLIP features can be correlated against a given CLIP text embedding.
features,input,Regions of the input that are salient for the target category are highlighted by employing the DenseCLIP mechanism of Zhou et al.
image,features,Features Vnew ∈ Rev×h×w are extracted from the last self-attention layer values of the CLIP image encoder.
features,joint space,The features are projected into the joint space with the CLIP image encoder's final linear projection.
features,clip text embedding,The features are used to compute the CLIP text embedding before producing a saliency map.
clip text embedding,target concept,The CLIP text embedding is computed for the target concept and normalized before generating a saliency map.
visual features,text embedding,The text embedding is applied as a 1x1 convolution to the visual features.
visual features,sigmoid activation function,A sigmoid activation function is applied to the result obtained by applying the text embedding to the visual features.
probability map,category,The final probability map for a category is produced by the Hadamard product of the estimates.
category prediction maps,argmax,All category prediction maps are concatenated and argmax is applied to the category dimension.
crf,post-processing step,A CRF can be applied as a post-processing step to experiment with its effect.
archive,co-segmenting,"Even when an archive has high purity, co-segmenting the target concept from the collection of images can be challenging."
distractor categories,co-occurrence,Co-segmenting the target concept can be challenging due to the potential presence of distractor categories that often co-occur.
co-segmentation approach,images,The proposed co-segmentation approach can be applied to images with different resolutions.
images,reco,Sample visualisations of the co-segmentation approach used by ReCo.
reco,categories,ReCo reliably recognises appropriate regions for both things and stuff categories.
cars,roads,Cars often co-occur with roads.
aeroplanes,sky,Aeroplanes often co-occur with the sky.
co-segmentation algorithm,unintended categories,To minimise the risk of the co-segmentation algorithm anchoring on unintended categories.
language-guided co-segmentation,co-segmentation procedure,We introduce language-guided co-segmentation into the co-segmentation procedure.
context elimination,influence,"To reduce the influence of widely co-occurring distractors, we introduce context elimination."
categories,images,Categories frequently appearing in images are used to compute reference embeddings to suppress common background context in subsequent co-segmentation processes for different categories.
categories,context,Reference embeddings of common background categories are used to suppress regions of common background context in co-segmentation processes.
categories,submatrix,"If a target concept is identical to one of the common background categories, the corresponding embedding is used to replace the target concept embedding."
reco,reco+,ReCo+ is a simple extension of the ReCo framework that involves training a segmentation architecture with segmentation masks from ReCo as pseudo-labels.
datasets,experiments,Datasets used for experiments are described in this section.
model,methods,The model is compared to state-of-the-art methods for unsupervised semantic segmentation with and without language-image in the experiments.
unsupervised semantic segmentation,pre-training,The state-of-the-art methods for unsupervised semantic segmentation involve pre-training without language-image.
model,ability,The model showcased the ability to segment rare-category objects.
imagenet1k,validation set,"For the ablation study, the ImageNet1K validation set was used to curate an archive for concepts of interest."
dataset,1k classes,The dataset used for the ablation study covered 1K classes with 50 images for each class.
pascal-context,validation set,"For the zero-shot transfer setting evaluation, the PASCAL-Context validation set with 5,104 images of 59 categories was used."
unsupervised segmentation methods,imagenet1k training set,Comparison with previous unsupervised segmentation methods was done using the ImageNet1K training set.
dataset,1k classes,The ImageNet1K training set used for comparison had 1K classes with 1.2M images.
standard benchmarks,cityscapes validation set,Evaluation was done on standard benchmarks including the Cityscapes validation split with 500 urban scene images of 27 categories.
kitti-step validation set,urban scene images,"The KITTI-STEP validation set consists of 2,981 urban scene images of 19 categories."
coco-stuff validation split,images,"The COCO-Stuff validation split has 4,172 images of 171 low-level thing and stuff categories excluding background class."
mid-level categories,evaluation,"The 27 mid-level categories were used for evaluation as stated in [12, 24]."
unsupervised adaptation,reco+,Unsupervised adaptation with ReCo+ involved training on ReCo pseudo-labels as mentioned in Sec. 3.2.
cityscapes training set,images,"Training on ReCo pseudo-labels for unsupervised adaptation was done using the Cityscapes training set with 2,975 images."
kitti-step training set,"5,027 images","The KITTI-STEP training set contains 5,027 images."
coco-stuff10k subset,"9,000 images","The COCO-Stuff10K subset has 9,000 images."
laion-5b dataset,5 billion images,The LAION-5B dataset contains 5 billion images.
firenet dataset,"1,452 images","The FireNet dataset consists of 1,452 images."
fire extinguisher class,263 images,ReCo is evaluated on 263 images containing at least one instance of the fire extinguisher class.
antikythera mechanism,historical item,"We demonstrate co-segmentations of the Antikythera mechanism, a historical item."
reco+,deeplabv3+ segmentation architecture,ReCo+ is trained based on the DeepLabv3+ segmentation architecture.
reco+,resnet101 backone,ReCo+ is trained with a ResNet101 backone.
deeplabv3+ segmentation architecture,resnet101,DeepLabv3+ segmentation architecture utilizes ResNet101 as a backbone for predictions
training images,320×320 pixels,All training images are resized and center-cropped to 320×320 pixels
training images,data augmentations,"Data augmentations such as random scaling, cropping, horizontal flipping, random color jittering, and Gaussian blurring are applied to training images"
training images,adam optimiser,Adam optimiser is used for training images with an initial learning rate of 5 × 10−4 and a weight decay of 2 × 10−4
adam optimiser,poly learning rate schedule,Adam optimiser uses the Poly learning rate schedule
adam optimiser,gradient iterations,Training consists of 20K gradient iterations with Adam optimiser
gradient iterations,batch size,Training consists of 20K gradient iterations with a batch size of 8
gradient iterations,5 hours,Training takes about 5 hours
benchmark,reference image embeddings,"For each benchmark, reference image embeddings are pre-computed for a list of categories"
benchmark,classifier,"For each benchmark, reference image embeddings are stored to form a classifier"
benchmark,denseclip,"Whenever DenseCLIP is employed, ResNet50x16 model is used to construct a saliency map for each image"
coco-stuff,cityscapes,"For COCO-Stuff and Cityscapes benchmarks, input images are resized and center cropped to 320×320 pixels"
kitti-step validation set,original resolution,"For the KITTI-STEP validation set, original resolution of each image is used"
firenet benchmark,fire extinguisher,"For the FireNet benchmark, the shorter side of images is resized to 512 pixels and a single class of fire extinguisher is predicted by thresholding the predicted heatmap with a probability of 0.5"
evaluation metrics,pixel accuracy,Common practice includes reporting pixel accuracy as an evaluation metric
clip,archives,CLIP is capable of achieving high purity archives from unlabelled images.
clip,retrieval performance,CLIP models achieve solid retrieval performance.
archive size,visual encoder,Illustrating the influence of archive size and visual encoder used for co-segmentation.
pre-trained architectures,segmentation performance,The effect of using different pre-trained architectures on segmentation performance.
larger archives,improve performance,"Using larger archives tends to improve performance, likely due to their reasonably high purity."
features from deit-sin,perform best,Features from DeiT-SIN perform best.
clip models,image retrieval performance,Different CLIP models show varying image retrieval performance on the ImageNet validation set.
vit-l/14@336px,performs particularly strongly,ViT-L/14@336px performs particularly strongly in the context of image retrieval performance.
archive size,choice of visual encoders,Performance trends in co-segmentation are observed with varying archive size and choice of visual encoders.
deit-sin,archive curation,DeiT-SIN is used with an archive size of k=50 for experiments related to archive curation.
denseclip,inference,Integrating DenseCLIP during inference contributes to improved performance.
language-guided co-segmentation (lgc),improved performance,Language-guided co-segmentation contributes to improved performance.
