node_1,node_2,edge
representation learning methods,multiple healthcare applications,Representation learning methods have been developed for multiple healthcare applications.
representation learning methods,clinical utility,"Despite advances in predictive performance, the clinical utility of representation learning methods is limited when exposed to real-world data."
model diagnostic measures,potential pitfalls,Model diagnostic measures are developed to detect potential pitfalls before deployment without access to external data.
conventional task-based evaluations,analyses of model's latent space and predictive uncertainty,The study extends conventional task-based evaluations with analyses of the model's latent space and predictive uncertainty.
electrophysiological signals (eegs),data transforms,Data transforms are used to model realistic data shifts in electrophysiological signals (EEGs).
data transforms,task-based evaluations,The study extends task-based evaluations with analyses of the model's latent space and predictive uncertainty under data transforms.
healthcare machine learning models,dataset or distribution shifts,Healthcare ML models face challenges due to dataset or distribution shifts in deployment setting.
healthcare machine learning models,task performance,Healthcare ML models are evaluated based on task performance in a held-out test dataset.
covariate-shift detection and adaptation approaches,healthcare ml community,Covariate-shift detection and adaptation approaches are not widely adopted in the healthcare ML community due to challenges in reflecting unique health-data-related challenges.
healthcare ml models,model resilience,There is a need to assess model resilience in deployment settings for healthcare ML models.
healthcare ml models,"noise characteristics, acquisition protocols, sites, populations","Healthcare ML models need to perform consistently under varying noise characteristics, acquisition protocols, sites, and populations."
eegs,"various neurological, psychiatric, sleep disorders","EEGs are used to diagnose neurological, psychiatric, and sleep disorders."
eegs,brain-machine interfaces,EEGs are used in applications involving brain-machine interfaces.
deep representation learning,raw eeg signals,Deep representation learning focuses on learning from raw EEG signals.
large-scale eeg datasets,improving the labor-intensive and error-prone manual process,large-scale EEG datasets have shown promise in improving the labor-intensive and error-prone manual process
various approaches,fully-supervised deep feature encoders,various approaches include fully-supervised deep feature encoders
various approaches,self-supervised encoders,various approaches include self-supervised encoders
various approaches,traditional feature-based encoders using power spectral features,various approaches include traditional feature-based encoders using power spectral features
many approaches,struggle to generalize to previously unseen real-world data,many of those approaches struggle to generalize to previously unseen real-world data
multi-pronged approach,holistically evaluate the robustness of healthcare ml models,a multi-pronged approach is necessary to holistically evaluate the robustness of healthcare ML models
models of realistic data shifts,assess robustness during model development,models of realistic data shifts are needed to assess robustness during model development itself
robustness evaluations,analyzing the properties of the latent embedding space,robustness evaluations may benefit from analyzing the properties of the latent embedding space
properties of the latent embedding space,quantifying the topological changes in the latent space under perturbations,quantifying the topological changes in the latent space under perturbations can help analyze properties of the latent embedding space
latent space,topological changes,The quantification of topological changes in the latent space helps in providing early clues into test set performance and indicates failure modes of model interpretation techniques.
latent space,similarity properties,"Model interpretation techniques rely on analyzing similarity properties in the latent space, which is crucial for understanding model behavior."
uncertainty modeling,model predictions,"Uncertainty modeling is important for estimating the uncertainty in model predictions at the output layer, which is critical for ensuring fail-safety in healthcare ML."
uncertainty modeling,fail-safety,Uncertainty modeling plays a key role in ensuring fail-safety in healthcare ML by accurately communicating uncertainty and allowing human experts to selectively ignore the model.
eeg feature encoders,robustness,The study evaluated the robustness of several EEG feature encoders using a multi-pronged approach to understand their performance.
eeg feature encoders,transformation,Four EEG signal transformations were introduced to model the effects of real-world EEG variability in the context of feature encoders.
latent space,integrity,"A topological measure of latent space integrity was developed based on Delaunay neighborhood graphs, which is crucial for understanding the structure of the latent space."
uncertainty estimation,predictive uncertainty,"A Monte Carlo dropout-based approach was used to estimate predictive uncertainty in the study, which is essential for understanding the uncertainty in model predictions."
fully-supervised,self-supervised,both are types of feature-based EEG encoders mentioned in the context
fully-supervised,traditional feature-based eeg encoders,both are types of feature-based EEG encoders mentioned in the context
self-supervised,traditional feature-based eeg encoders,both are types of feature-based EEG encoders mentioned in the context
four domain-guided eeg data shifts (eeg-ds),domain-guided eeg data shifts,mention of variant of the term 'four domain-guided EEG data shifts (EEG-DS)'
