node_1,node_2,edge
column generation,linear programs,Column Generation (CG) is an iterative algorithm for solving linear programs (LPs) with an extremely large number of variables (columns).
column generation,cutting stock problem,Two canonical applications of Column Generation are the Cutting Stock Problem (CSP) and Vehicle Routing Problem with Time Windows (VRPTW).
column generation,vehicle routing problem with time windows,Two canonical applications of Column Generation are the Cutting Stock Problem (CSP) and Vehicle Routing Problem with Time Windows (VRPTW).
cutting stock problem,vehicle routing problem with time windows,"In VRPTW, for example, each binary variable represents the decision to include or exclude a route, of which there are exponentially many."
column generation,rlcg,"We propose RLCG, the ﬁrst Reinforcement Learning (RL) approach for CG."
rlcg,reinforcement learning,RLCG is the ﬁrst Reinforcement Learning (RL) approach for CG.
rlcg,graph neural networks,"We treat CG as a sequential decision-making problem, using Graph Neural Networks (GNNs) to represent the variable-constraint structure in the LP of interest in RLCG."
column generation,bpplib benchmark,We perform an extensive set of experiments using the publicly available BPPLIB benchmark for CSP.
cutting stock problem,solomon benchmark,We perform an extensive set of experiments using the publicly available Solomon benchmark for VRPTW.
rlcg,commonly used greedy policy,RLCG converges faster and reduces the number of CG iterations by 22.4% for CSP and 40.9% for VRPTW on average compared to a commonly used greedy policy.
machine learning,mathematical optimization,Machine Learning is used for enhancing optimization algorithms in Mathematical Optimization.
machine learning,mo,Machine Learning is used for enhancing optimization algorithms in MO.
machine learning,ml,Machine Learning can embed ML in algorithms to replace human-designed heuristics.
mo,optimization algorithms,MO involves a wide range of recent studies that enhance optimization algorithms.
mo,cg,MO involves the use of CG as an algorithm for solving linear programs.
ml,heuristics,ML can replace human-designed heuristics in algorithms.
heuristics,bengio et al.,Bengio et al. are referenced in the context of heuristics.
cg,linear programs,CG is an algorithm used for solving linear programs.
variable,column,Variables are represented by columns in the context of linear programming.
column,cg,CG algorithm involves adding columns with negative reduced cost to a Restricted Master Problem.
column,rmp,Columns with negative reduced cost are added to a Restricted Master Problem in each iteration of CG.
cg,lp,CG is used as an LP relaxation solver in the context of integer linear programming.
cg,algorithm,CG is discussed as an algorithm for solving large-scale linear programs in the context.
instance,ml-guided column selection,ML-guided column selection is based on the structure of the current instance being solved.
column,ml-guided column selection,ML-guided column selection involves selecting columns based on the structure of the current instance being solved.
cg,convergence,The questions tackled in the work involve the convergence of CG in the fewest iterations possible.
questions,work,Both terms are related to the focus of the research work mentioned in the context
mathematical formulation,problem instances,Mathematical formulation is the base for solving problem instances with different data
data,objective function coefficients,Data includes objective function coefficients which may differ among problem instances
data,constraint coefficients,Data includes constraint coefficients which may differ among problem instances
data,num. of vehicles,Data includes the number of vehicles which may differ among problem instances
vrptw,geographical locations,"In VRPTW, different geographical locations of customers create variation"
vrptw,service time windows,"In VRPTW, service time windows for customers may vary"
ml framework,convergence of cg algorithm,ML framework proposed to accelerate the convergence of the CG algorithm
rl,columns for lps,RL utilized to select columns for linear programs with many variables
cg algorithm,sequential task,CG algorithm is treated as a sequential task in the proposed integration
rlcg,sequential decision-making,RLCG agent captures the sequential decision-making nature of CG algorithm
cg algorithm,sequential decision-making nature,The CG algorithm can be described by its sequential decision-making nature. This nature dictates how the algorithm progresses through each step.
rl agent,q-function,"The RL agent, RLCG, learns a Q-function which helps in making better column selections by considering future rewards."
rl,mathematical optimization,"RL is being used for mathematical optimization in this context, specifically in problems with exponentially many variables."
rl,curricula,"RL is being applied with curricula for learning over a diverse set of instances, showcasing its adaptability to different scenarios."
optimization problem,instance distribution,"Optimization problems may have instances that vary in size and complexity, leading to a distribution of instances across the problem domain."
rl,improvements,RL shows substantial improvements over existing myopic heuristics in solving optimization problems like the CSP and VRPTW.
rlcg,greedy column selection strategy,"RLCG is compared with the greedy column selection strategy, showing that RLCG converges faster in certain optimization problems."
rlcg,integer programming based one-step lookahead strategy,"RLCG is also compared with an integer programming based strategy with one-step lookahead, demonstrating its efficiency in convergence."
morabit et al. [2021],algorithm,Morabit et al. [2021] described an algorithm that converges faster
algorithm,rl,The algorithm optimizes the solving trajectory through RL
zhang and dietterich [1995],rl,Zhang and Dietterich [1995] used RL for a scheduling problem
dai et al. [2017],graph optimization problems,Dai et al. [2017] proposed deep RL for constructing solutions to graph optimization problems
dai et al. [2017],gnns,Dai et al. [2017] were the first to use GNNs in this setting
cappart et al. [2021],gnns,Cappart et al. [2021] also worked on GNNs
tang et al. [2020],cutting plane algorithm,Tang et al. [2020] applied RL to the cutting plane algorithm
cappart et al. [2020],deep rl approach,Cappart et al. [2020] present a deep RL approach for branching variable selection
variables,resource allocation,Variables play a crucial role in resource allocation in practical applications
variables,routing problems,Variables are important in solving routing problems in various applications
variables,airline crew scheduling,Variables are utilized in airline crew scheduling processes
resource allocation,csp,Resource allocation involves the use of CSP (Constraint Satisfaction Problem)
routing problems,vrptw,Routing problems often involve VRPTW (Vehicle Routing Problem with Time Windows)
csp,routing problems,CSP is connected to the solving of routing problems
airline crew scheduling,barnhart et al.,Barnhart et al. explored the concept of airline crew scheduling
cg iteration,column selection,CG iteration involves the process of column selection
morabit et al.,cg iteration,Morabit et al. worked on CG iteration and column selection
column selection,column classification task,Column selection is treated as a column classification task
expert,column classification task,An expert is involved in the column classification task
