node_1,node_2,edge
personalized federated learning,balance,"Personalized federated learning (FL) involves balancing local model improvement and global model tuning, addressing the challenge of aligning personal and global objectives."
personalized federated learning,bayesian hierarchical models,"The approach in personalized federated learning is inspired by Bayesian hierarchical models, leading to the development of a self-aware personalized FL method."
bayesian hierarchical models,self-aware personalized fl method,"Inspired by Bayesian hierarchical models, a self-aware personalized FL method is developed for balancing local and global models in federated learning."
fl,global model,Federated learning (FL) aims to train a global model that is distributed across clients rather than centralized in the cloud.
fl,edge devices,Federated learning transforms machine learning ecosystems by leveraging computation and data resources of billions of edge devices without raw data leaving the devices.
fl (federated learning),global model,FL aims to train a global model that aggregates gradients or model updates from the participating edge devices.
fl (federated learning),personalization,Recent research in FL has significantly extended its original scope to address the emerging concern of personalization.
personalization,fl system,A broad term that often refers to an FL system that accommodates client-specific data distributions of interest.
personalization,client-specific data distributions,Personalization often refers to an FL system that accommodates client-specific data distributions of interest.
fl system,client,Each client in a personalized FL system holds data that can be potentially non-identically and independently distributed.
client,data,Each client in a personalized FL system holds data that can be potentially non-identically and independently distributed.
data,non-identically and independently distributed,Data held by each client in a personalized FL system can be potentially non-identically and independently distributed.
device,on-device model,Each device hopes to improve its on-device model through personalized FL.
personalization,practical benefits,"While the practical benefits of personalization have been widely acknowledged, its theoretical understanding remains unclear."
personalization,theoretical understanding,"While the practical benefits of personalization have been widely acknowledged, its theoretical understanding remains unclear."
existing works,personalized fl,Existing works on personalized FL often derive algorithms based on a pre-specified optimization formulation.
optimization formulation,algorithms,Existing works on personalized FL often derive algorithms based on a pre-specified optimization formulation.
optimization formulation,explanations,Explanations regarding the formulation or its tuning parameters rarely go beyond heuristic statements.
personalization,optimization problem,"In this work, we take a different approach. Instead of specifying an optimization problem to solve, we start with a toy example and develop insights into the nature of personalization."
personalization,nature,Personalization is examined to gain insights into its nature from a statistical uncertainty perspective.
personalization,fl,The context discusses critical questions related to personalized FL.
fl,lower-bound baselines,Lower-bound baselines of personalized FL are discussed in relation to each client performing local training without FL or all clients participating in conventional FL training.
fl,upper-bound,The upper-bound for the client in FL is mentioned to be unclear.
goal,client,The goal of each client is mentioned to be improving its local model performance.
fl training,global model,The discussion includes the design of FL training that interprets the global model and aggregates local models for fine-tuning each client's training.
q1,q2,"Both questions, Q1 and Q2, are acknowledged to be challenging."
q1,fl,Q1 relates to obtaining baselines for personalized FL in different scenarios.
global model,client-specific information,The context mentions the need to characterize client-specific and globally-shared information in relation to the global model.
fl updates,underlying discrepancy,FL updates are required to adapt to the underlying discrepancy among client-specific local data.
aggregation approach,fl updates,The discussion mentions the need for the popular aggregation approach in the context of FL updates.
data distributions,sample sizes,The popular aggregation approach mentioned does not account for the distribution discrepancy due to not sharing clients' data and estimating underlying data distributions being unrealistic.
data distributions,distribution discrepancy,"It is highly nontrivial to measure and calibrate such a discrepancy in FL settings, which is a key motivation of the work."
interpreting personalization,hierarchical model-based perspective,The technical contribution includes interpreting personalization from a hierarchical model-based perspective and providing theoretical analyses for FL training.
interpreting personalization,self-fl,"Proposing Self-FL, an active personalized FL solution that guides local training and global aggregation via inter- and intra-client uncertainty quantification is another contribution."
self-fl,hierarchical modeling,Self-FL is the first work that connects personalized FL with hierarchical modeling and utilizes uncertainty quantification to drive personalization.
personalized fl,client-speciﬁc model parameters,The term personalization in FL often refers to the development of client-speciﬁc model parameters for a given model architecture.
personalized fl,local model,"In this context, each client aims to obtain a local model that has desirable test performance on its local data distribution."
personalized fl,applications,Personalized FL is critical for applications that involve statistical heterogeneity among clients.
personalized fl,global model,A research trend is to adapt the global model for accommodating personalized local models.
personalized fl,multi-task learning,Prior works often integrate FL with other frameworks such as multi-task learning.
personalized fl,meta-learning,Prior works often integrate FL with other frameworks such as meta-learning.
personalized fl,transfer learning,Prior works often integrate FL with other frameworks such as transfer learning.
personalized fl,knowledge distillation,Prior works often integrate FL with other frameworks such as knowledge distillation.
personalized fl,lottery ticket hypothesis,Prior works often integrate FL with other frameworks such as the lottery ticket hypothesis.
personalized fl,ditto,"For example, DITTO formulates personalized FL as a multi-task learning problem."
ditto,mtl,DITTO formulates personalized FL as a multi-task learning (MTL) problem and regularizes the discrepancy of the local models to the global model using the `2 norm.
fedem,mtl,FedEM uses the MTL formulation for personalization under a ﬁnite-mixture model assumption and provides federated EM-like algorithms.
meta-learning,pfedme,"From the perspective of meta-learning, pFedMe formulates a bi-level optimization problem."
pfedme,bi-level optimization problem,pFedMe formulates a bi-level optimization problem for personalized FL
pfedme,moreau envelopes,pFedMe introduces Moreau envelopes as clients’ regularized loss
perfedavg,method,PerFedAvg proposes a method to find a proper initial global model
perfedavg,quick adaptation,PerFedAvg proposes a method that allows quick adaptation to local data
pfedhn,central hypernetwork,pFedHN proposes to train a central hypernetwork for generating personalized models
fedfomo,method,FedFOMO introduces a method to compute the optimally weighted model aggregation for personalization
self-fl,experimental comparison,"We will focus on the experimental comparison of Self-FL with DITTO, pFedMe, and PerFedAvg"
pfedme,multi-task learning,pFedMe represents personalized FL formulations like multi-task learning
pfedme,meta-learning,pFedMe represents personalized FL formulations like meta-learning
existing personalized fl methods,limitations,A limitation of existing personalized FL methods is that they do not provide a clear answer to question Q1
existing personalized fl methods,interpretation of fl-trained results,"Existing personalized FL methods do not provide a clear answer to question Q1, making it unclear how to interpret the FL-trained results"
irrelevant tasks and data,biased results,Any personalized FL methods that require a pre-specified global objective may cause significant biases to local clients in the extreme case where the clients are equipped with irrelevant tasks and data
bayesian perspective,self-fl,We discuss how Self-FL approaches personalized FL with theoretical insights from the Bayesian perspective
parent parameter,global model,"The assumption is that the parent parameter represents the global model, which has a posterior distribution."
zm,✓(l),"The zm in Eqn. (2) may also be denoted by ✓(L), for reasons that will be seen in Eqn. (3)."
postulated model,✓1,"From the perspective of client m, it is supposed that the postulated model is Eqn. (1) for m = 2, . . . , M, and ✓1 = ✓0."
posterior distributions,✓1,It can be verified that the posterior distributions of ✓1 without and with global Bayesian learning are p(✓1
global bayesian learning,✓1,The posterior distributions of ✓1 without and with global Bayesian learning are p(✓1
bayes estimate,✓1,"Using mean square error as risk, the Bayes estimate of ✓1 or ✓0 is the mean of the posterior distribution, namely ✓(L) as defined above."
flat prior,✓0,The flat prior on ✓0 can be replaced with any other distribution to bake prior knowledge into the calculation.
posterior mean,✓(fl),"The above posterior mean ✓(FL) can be regarded as the optimal point estimation of ✓1 given all the clients’ data, thus is referred to as 'FL-optimal'."
posterior variance,reduced uncertainty,The posterior variance quantifies the reduced uncertainty conditional on other clients’ data.
posterior variance,reduced uncertainty,The posterior variance quantifies the reduced uncertainty conditional on other clients’ data
personalized fl gain,client 1,We define the following Personalized FL gain for client 1 as
bayesian posterior,client 1,"Its learned information regarding ✓1 is represented by the Bayesian posterior of ✓1 conditional on either its local data z1 (without communications with others), or the data z1:M in hindsight (with communications)"
posterior uncertainty,weighted sum of clients' local posterior means,"For the former case, the posterior uncertainty described weighted sum of clients’ local posterior means, and the uncertainty will be reduced by a factor of GAIN1"
bayesian posterior,point estimation,"Since a point estimation of ✓1 is of particular interest in practical implementations, we treat as the theoretical limit in the FL context"
posterior mean,local data quality,"For the latter case, the posterior mean ✓(FL)1 depends only on the local data quality"
2reduce,1,2reduce is much smaller than 1
personalized fl gain,one,personalized FL gain approaches one
global parameter m,zm,global parameter m (or zm)
global parameter,large variance,global parameter has a large variance
clients,underlying data-generating process,the clients follow the same underlying data-generating process
clients,weighted sum,weighted sum of clients
client m,precision,client m’s precision
client 1,quality data,client 1 has much higher quality data compared with the other clients combined
fl,client 1,client 1 almost learns on its own
client 1,gain1,client 1 can still contribute to other clients through the globally shared parameter
gain for client 2,gain2,the gain for client 2 would be GAIN2
local training steps,✓fl,Local training steps to achieve FL
client 1,training steps,client 1 performs training steps
local data,negative log-likelihood loss,using its local data and negative log-likelihood loss
number of steps and initial value,client 1,"client 1 can obtain the intended FL1, which is much larger than one"
local objective,quadratic loss,local objective coincides with the quadratic loss
learning rate,gradient descent,denote the learning rate by running the gradient descent
client 1,learning rate,client 1 will obtain for steps with the initial value
eqn. (6),eqn. (3),Eqn. (6) becomes FL1 in Eqn. (3) if and only if
init1,pm=1(20 + 2m),INIT1=mPm=1(20 + 2m)
l1,2121 ⌘,L1=1(21 ⌘)
p,210 + 2m,P=1(210 + 2m)
zm,local optimal solution ✓(l),zm is treated as the local optimal solution ✓(L)
zm,variance of ✓(l),zm is the variance of ✓(L)
zm,finite sample m,zm is due to finite sample m
zm,fl-optimal solution ✓(fl),zm can obtain the FL-optimal solution ✓(FL)
zm,fl-optimal solution ✓(g),zm can obtain the FL-optimal solution ✓(G)
zm,personal parameter at round t,zm is the personal parameter at round t
zm,inter-client uncertainty,zm represents inter-client uncertainty
zm,intra-client uncertainty,zm represents intra-client uncertainty
asymptotics,convergence,Theoretical understanding of the convergence can be approximated using asymptotics.
data-generating process,standard stochastic boundedness,Consider the data-generating process with Op denoting standard stochastic boundedness.
error bound,personalized parameter,The result gives an error bound of each client’s personalized parameter.
error bound,server's parameter,The result gives an error bound of the server’s parameter.
error bound,estimation error,The estimation error of each personalized parameter and the server parameter can uniformly go to zero.
estimation error,optimization error,The estimation error involves an optimization error as the first term.
estimation error,statistical sample size,The estimation error is also influenced by the statistical sample size.
statistical sample size,number of clients,The statistical sample size impacts the number of clients participating.
parameter,sample variance,The sample variance is used to estimate the parameter in practice.
round,local training,Each round of local training is treated as the optimization from a bootstrapped sample.
client,personal parameter,Each client uses its personal parameter as a surrogate of local convergence at each round.
empirical variance,empirical variance,Empirical variances are used to estimate the parameter values in the process.
multi-dimensional parameters,matrix multiplications,"For multi-dimensional parameters, the derivations involve matrix multiplications for estimation."
uncertainty measures,vectors,Uncertainty measures are introduced for vectors in the learning process.
variance,trace,Variance is defined as the trace of the matrix in the context of neural network models.
empirical variances,local fluctuation,Empirical variances contribute to understanding the fluctuation of local training in Self-FL.
baseline fl training,rounds,baseline FL training runs for certain rounds
baseline fl training,local models,the fluctuation of local models does not hinder variance approximation
local models,variance approximation,the fluctuation of local models does not hinder variance approximation
implementation details,self-fl,We include the implementation details of Self-FL
learn,parametric models,We derived how to learn parameters for parametric models
client,local training,a client often cannot obtain the exact local training
client,personalization,a client often cannot obtain the exact personalization
