node_1,node_2,edge
emphatic algorithms,reinforcement learning,Emphatic algorithms have shown promise in stabilizing and improving reinforcement learning by selectively emphasizing the update rule.
update rule,emphasis,Emphasis fundamentally depends on an interest function.
emphasis,interest function,Interest function defines the intrinsic importance of each state.
approaches,uniform interest,Most approaches adopt a uniform interest over all states.
adaptive methods,interest function,Adaptive methods allow the interest function to dynamically vary over states and iterations.
meta-gradients,interest function,Leverage meta-gradients to discover an interest function that accelerates the agent’s learning process.
evaluations,environments,Empirical evaluations on a wide range of environments show that adapting the interest provides significant gains.
adaptive methods,agent’s learning process,Discover an interest function that accelerates the agent’s learning process using adaptive methods.
interest function,importance,The learned interest function emphasizes states of particular importance.
bottlenecks,transfer learning setting,"Learned interest function emphasizes bottlenecks, which are especially useful in a transfer learning setting."
rl algorithms,temporal differences (td),Temporal differences (TD) are a type of RL algorithm that perform updates at every state.
rl algorithms,emphatic algorithms,Emphatic algorithms propose state-dependent selective updating while maintaining stability under linear function approximation.
rl algorithms,state-dependent interest function,RL algorithms could selectively emphasize updates through a state-dependent interest function.
temporal differences (td),update rules in td(λ),Update rules in TD(λ) are known to be unstable when combined with standard bootstrapping.
emphatic algorithms,intrinsic measure of importance,Emphatic algorithms determine emphasis based on how much the current state is being bootstrapped from and its importance relative to other states.
emphatic algorithms,interest function selection,The problematic question with emphatic algorithms is how to select the interest function.
previous works,hand-crafted solutions for the interest function,Previous works propose hand-crafted solutions for the interest function that highlight usefulness.
selective updating,algorithms,"selective updating is mentioned in the context along with algorithms, indicating a relationship between the two in the context of complex environments."
selective updating,environments,"selective updating is discussed in the context of complex environments, suggesting a relationship between them."
selective updating,algorithms,"selective updating is mentioned in relation to algorithms, specifically when applying emphatic algorithms in complex environments."
selective updating,environments,selective updating is referred to in the context of complex environments in the discussion of how to adaptively learn the interest function.
algorithms,environments,"emphatic algorithms are applied in complex environments, demonstrating a relationship between the two."
environments,practitioners,complex environments are experienced by practitioners wherein they use a uniform interest over states.
environments,learning process,adapting to complex environments involves studying how to adaptively learn the interest function in different stages of the learning process.
environments,agent's interactions,complex environments necessitate the adaptation of the interest function based on the agent's interactions with the environment.
practitioners,states,"practitioners in the context simply set the interest to 1 for all states, indicating a relationship between practitioners and states."
learning process,interest function,studying how to adaptively learn the interest function in complex environments involves understanding the role it plays in different stages of the learning process.
learning process,rl learning process,"the RL learning process is non-stationary, suggesting a relationship between the learning process and the RL learning process."
practitioners,interest function,"practitioners use a uniform interest over states, a concept related to the interest function within the context of learning."
practitioners,learning process,"practitioners use a uniform interest over states, highlighting their role in the learning process within the context."
agent's interactions,interest function,the adaptation of the interest function based on the agent's interactions with the environment is a key aspect discussed within the context.
interest function,meta-gradients,The interest function is adapted based on meta-gradients in an online fashion.
interest function,meta-parameters,The interest function is parameterized by meta-parameters that are updated by gradient descent.
interest function,policy and value function,The meta-parameters of the interest function are updated along with the parameters of the policy and value function.
interest function,enviroments and settings,The interest function is adapted on a wide variety of environments and settings in the empirical investigation.
emphatic algorithms,off-policy setting,Emphatic algorithms are applied in the off-policy setting to observe gains in performance and sample efficiency.
emphatic algorithms,on-policy control,Emphatic algorithms are crucial for on-policy control to observe consistent gains in performance.
emphatic algorithms,transfer learning experiments,The learned interest function from emphatic algorithms is useful in transfer learning experiments to discover states of importance.
markov decision process,state space and action space,Markov Decision Process is defined with a finite state space and a finite action space.
markov decision process,transition probability distribution,Markov Decision Process is defined with a transition probability distribution.
markov decision process,reward,Markov Decision Process is defined with a scalar reward.
action space a,transition probability distribution p,"Action space A has a finite value and is related to the transition probability distribution P, which defines the likelihood of transitioning from one state to another based on a given action."
transition probability distribution p,"scalar reward function r(s, a)","The transition probability distribution P is associated with the scalar reward function r(s, a) which calculates the reward obtained after taking a specific action in a particular state."
policy π,discounted return (st = s),"The policy π determines the agent's behavior, and the discounted return (St = s) represents the expected return starting from any state based on the policy."
value function v π(s),sampled reward rt+1,"The value function V π(s) is the expected return under the policy π for a specific state, and the sampled reward Rt+1 is the reward obtained after executing an action in that state."
value function v π(s),linear function approximation,"The value function V π(s) can be approximated using a linear function approximation method, where parameters θ and features ϕ(s) are used to estimate the value of the state."
feature ϕ(s),value parameters θ,"The features ϕ(s) and value parameters θ are integral in defining the value function using a linear function approximation method, where θ⊤ϕ(s) is used to estimate the value of the state."
