node_1,node_2,edge
reinforcement learning,control,Reinforcement learning is utilized for the control of the robotic lower limb prosthesis
robotic lower limb prosthesis,symmetrical walking,The goal is to achieve symmetrical walking using the robotic lower limb prosthesis
collaborative multi-agent reinforcement learning (cmarl),human-prosthesis collaboration (hpc) problem,cMARL is proposed as a solution framework for the challenging HPC problem
automatic controller,robot,The automatic controller is designed for the robot within the HPC context
marl solution approaches,multi-agent deep deterministic policy gradient (maddpg),"Comparisons are made with existing MARL solution approaches, including MADDPG"
marl solution approaches,counterfactual multi-agent policy gradient (coma),"Comparisons are made with existing MARL solution approaches, including COMA"
human,robot,The human and robot are treated as coupled agents in the approach
robot control design,human adaptation,An estimated human adaption in robot control design can lead to better human walking performance
learning,walking tasks,The approach accelerates learning of walking tasks
learning,learning success rate,The approach increases learning success rate
cmarl,applications,Advancing cMARL toward real world applications such as HPC
cmarl,hpc,"cMARL (collaborative multi-agent reinforcement learning) is a concept that can be applied to real-world applications such as HPC (High Performance Computing) for normative walking, showcasing the positive impact of AI on people's lives."
cmarl,ai,cMARL and AI are related concepts as cMARL is moving towards real-world applications with the help of AI technology.
human-robot cooperation,design,"Human-robot cooperation involves the design of collaborative systems between humans and robots, advancing rapidly due to new demands in AI-enabled applications fueled by powerful deep learning and reinforcement learning algorithms."
human-robot cooperation,applications,"Human-robot cooperation encompasses the concept, design, and applications of human-robot collaboration, which have advanced rapidly due to new demands in AI-enabled applications fueled by powerful deep learning and reinforcement learning algorithms."
deep learning,reinforcement learning,"Deep learning and reinforcement learning algorithms are driving the advancements in the concept, design, and applications of human-robot cooperation, enabling new demands in AI-enabled applications."
human-robot collaboration,tasks,"Human-robot collaboration can take on various forms depending on tasks to be solved, how information is shared, and the nature of interaction, showcasing the versatility in collaborative tasks between humans and robots."
tasks,information,"The tasks involved in human-robot collaboration depend on how information is shared between the agents, highlighting the importance of communication in collaborative tasks."
tasks,interaction,"The tasks in human-robot collaboration vary based on the nature of interaction between humans and robots, shaping the dynamics of collaborative efforts."
collaborative tasks,objects,"Complex collaborative tasks may involve picking up or carrying objects together, representing a form of cooperation between human and robot agents in accomplishing tasks."
collaborative tasks,production line,"Collaborative tasks in a production line scenario can entail a robot learning to imitate human demonstrations, enhancing the efficiency and flexibility of the production process."
robotic correction,human driving,Intermittent robotic correction of human driving or vice versa is an application scenario where robotic systems can assist in enhancing driving safety through timely interventions.
human agent,falling,"In the HPC problem, the human and robot agents are physically coupled together with little time for the human agent to react to prevent falling or injury, highlighting the critical nature of the interaction between human and robot agents."
human agent,falling or injury,Human agent needs to react quickly to prevent falling or injury.
innovative solution frameworks,"design, analysis, and testing of complex control systems","Innovative solution frameworks are required to address the design, analysis, and testing of complex control systems."
innovative solution frameworks,restore locomotion for amputees,Innovative solution frameworks aim to restore locomotion for amputees.
human-robot interactions,study user preference and prosthesis embodiment,Human-robot interactions can be studied to address user preference and prosthesis embodiment.
design seamless automatic robot control systems,human-robot interactions,Knowledge gained from studying human-robot interactions helps design seamless automatic robot control systems.
challenges,controlling a wearable robotic lower limb prosthesis,The unique challenges are faced when controlling a wearable robotic lower limb prosthesis to meet human user's needs.
latest progress,human amputee subject perform level ground and ramp walking,Recent progress in single-agent based reinforcement learning showed that human amputee subject can perform level ground and ramp walking.
robot controller,mimicking the intact joint movement,The robot controller aims at mimicking the intact joint movement.
previous results,human influence on the human-robot system performance,Previous results have not directly considered human influence on the human-robot system performance.
human influence on the human-robot system performance,tuning the robotic prosthesis controller,Human influence on the human-robot system performance impacts tuning the robotic prosthesis controller.
human influence on the human-robot system performance,restoring walking,Human influence on the human-robot system performance impacts restoring walking.
human influence on the human-robot system performance,human health,Human influence on the human-robot system performance has a direct impact on human health.
real time control problem,continuous states,Achieving normative walking involves a real-time control problem with continuous states.
real time control problem,continuous controls,Achieving normative walking involves a real-time control problem with continuous controls.
deep reinforcement learning,substantively address real-world applications,(Deep) reinforcement learning shows promise in addressing real-world applications.
deep deterministic policy gradient (ddpg),complex control problems,DDPG has demonstrated success in solving complex control problems.
proximal policy optimization (ppo),complex control problems,PPO has shown promise in solving complex control problems.
soft actor-critic (sac),complex control problems,SAC has demonstrated success in solving complex control problems.
twin delayed ddpg (td3),complex control problems,TD3 has demonstrated success in solving complex control problems.
deep reinforcement learning,simulated human locomotion control,Deep reinforcement learning solved over 20 independent control signals for simulated human locomotion control.
single agent-based continuous control,engineering applications,"Single agent-based continuous control has demonstrated promise in engineering applications such as stabilization, tracking, and reconfiguring control."
large power grids,stabilization and control,Large power grids require stabilization and control for efficient operation.
robotic manipulation,locomotion,Robotic manipulation and locomotion are key components of robotics.
mujoco,openai gym,MuJoCo and OpenAI Gym are platforms used for robotic manipulation and locomotion.
wearable robots,human in the loop,Wearable robots with human in the loop involve human interaction in their operation.
human influence,robot control design,Human influence plays a role in the design of robot control systems.
physical human-robot interaction (phri),robotic upper-limb control,Physical human-robot interaction focuses on robotic upper-limb control for various applications.
patient rehabilitation,industrial applications,Robotic upper-limb control is applicable in patient rehabilitation and industrial settings.
multi-agent human-robot normative walking problem,human influence,Solving the multi-agent human-robot normative walking problem requires considering human influence in robot design.
multi-agent reinforcement learning (marl) control,hpc challenge,MARL control is a potential solution for the HPC challenge in robotics.
rl control design approaches,continuous human-robot walking,RL control design approaches are aimed at enabling continuous human-robot walking
rl control design approaches,single-agent based,The RL control design approaches mentioned are single-agent based
rl control design approaches,actor-critic algorithms,Important milestones in RL control design have been achieved by two major classes of RL algorithms including actor-critic algorithms
rl control design approaches,policy iteration algorithms,Important milestones in RL control design have been achieved by two major classes of RL algorithms including policy iteration algorithms
actor-critic algorithms,direct heuristic dynamic programming (dhdp),Actor-critic algorithms include direct heuristic dynamic programming (dHDP)
policy iteration algorithms,flexible policy iteration (fpi),Policy iteration algorithms include variants like flexible policy iteration (FPI)
single-agent based control algorithms,simulated environments,Both types of single-agent based control algorithms were developed and demonstrated in simulated environments
single-agent based control algorithms,human tests,These single-agent based control algorithms were tested on human subjects walking with a robotic knee prosthesis
simulated environments,human tests,The simulated environments where the control algorithms were developed were then tested on human subjects
control algorithms,designer-prescribed robot joint movement profiles,The control algorithms used designer-prescribed robot joint movement profiles for specific subjects and walking tasks
joint movement profiles,human walking objectives,Joint movement profiles evolve dynamically in real-time to accommodate internal human walking objectives
single-agent rl control work,designer-prescribed joint movement profiles,A more recent single-agent RL control work replaced designer-prescribed joint movement profiles
single-agent rl control work,intact joint motion,This recent single-agent RL control work replaced designer-prescribed joint movement profiles with intact joint motion
results,human-robot walking,None of the above results have directly taken into account human influence on human-robot walking
control design,human influence,None of the above results have directly taken into account human influence on human-robot walking in the control design
control design,novel contribution,The novel contribution of this work is taking into account human influence on human-robot walking in the control design
multi-agent reinforcement learning (marl),cmarl problem,A general MARL problem cannot be transformed to an equivalent single-agent problem
cmarl problem,additional agent(s),The cMARL problem introduces uncertainties and non-stationarity due to additional agent(s) and their control policies
agent,control policies,Agents and control policies introduce uncertainties and non-stationarity to the environment
partial observability,cmarl problems,Partial observability is common in cMARL problems
decentralized pomdp framework,cmarl problems,Decentralized POMDP framework is usually used to address cMARL problems
ctde,multi-agent coordination problems,CTDE is a popular paradigm to address multi-agent coordination problems
ctde approaches,joint state-action value function,CTDE approaches involve factorization of the joint state-action value function into individual utility functions
maddpg,marl problems,MADDPG is a popular method to solve both cooperative and competitive MARL problems
coma,marl algorithm,COMA is another popular MARL algorithm
shared autonomy,physical human-robot interaction (phri),Shared Autonomy falls into the area of physical human-robot interaction (pHRI)
human-prosthesis problem,physical human-robot interaction (phri),Human-prosthesis problem is under the area of physical human-robot interaction (pHRI)
existing shared autonomy approaches,"cross-training, bounded memory adaptation, predict and blend, model-free rl","Existing shared autonomy approaches include cross-training, bounded memory adaptation, predict and blend, model-free RL"
cross-training,bounded memory adaptation,Cross-training (46) is related to bounded memory adaptation (47) as both are techniques used in machine learning for model optimization.
cross-training,predict and blend,Cross-training (46) is related to predict and blend (48) as both are approaches used in machine learning for improving model performance.
predict and blend,model-free rl,Predict and blend (48) is related to model-free RL (49) as both are techniques used in reinforcement learning for building predictive models.
wearable exoskeleton control problem,hpc problem,The wearable exoskeleton control problem is relevant to the HPC problem as there are fundamental differences but some similarities in terms of control and performance evaluation.
exoskeleton approach,human-exoskeleton interacting effects,"The recent exoskeleton approach considers human-exoskeleton interacting effects, showing that the design and performance evaluation of exoskeletons are influenced by human interaction dynamics."
human-exoskeleton system performance goal,robot joint or endpoint trajectory,"The human-exoskeleton system performance goal is related to the robot joint or endpoint trajectory, as the performance objective is to achieve a specific motion or position outcome in exoskeleton control."
hpc problem,phri problems,"The HPC problem does not have a clear end point goal like most pHRI problems, including robotic upper limb control, which presents a challenge in defining performance objectives for HPC systems."
hpc walking problem,agents dynamics,"The HPC walking problem involves agent dynamics, where the interactions between agents are complex and challenging to model due to the absence of clear performance objectives."
hpc walking problem,inter-limb neuromechemical coupling,"The HPC walking problem is affected by factors like inter-limb neuromechemical coupling, which adds complexity to modeling the interactions between lower limb mechanics and neural processes."
hpc walking problem,physical structure of the human body,"The HPC walking problem considers the physical structure of the human body as a factor influencing the dynamics of walking behavior, requiring a comprehensive understanding of biomechanics and physiology."
mechanics,inter-limb neuromechemical coupling,"Both terms are related to the physical structure of the human body, as mentioned in the context."
mechanics,physical structure of the human body,"Both terms are essential components in understanding human motor control and motor learning, as discussed in the context."
inter-limb neuromechemical coupling,physical structure of the human body,Both terms are linked to the lower limb and play a role in modeling and control design of human motor functions.
human motor control,motor learning,Both terms are part of the knowledge base that has expanded in understanding post-stroke effects and loss of normative locomotion capabilities.
human motor control,motor learning,"Both terms are crucial aspects to consider when analyzing the effects of active robotic prostheses on human walking tasks, as mentioned in the context."
robotic prosthesis,human,"Both terms are continuously interacting in the context of walking tasks, affecting human neurocontrol circuits and disrupting normative walking functions after amputation."
robotic prosthesis,human,"The seamless collaboration between a robotic lower limb prosthesis and its human user poses new challenges, as highlighted in the context."
robotic prosthesis,human,"The innovative solution approach proposed in the study aims to address the human influence on human-robot collaborative tasks involving a robotic lower limb prosthesis, as per the context."
human-robot collaborative tasks,existing single- and multi-agent control frameworks,"The existing control frameworks have limitations in covering the complexity of collaborative tasks, as discussed in the context."
control frameworks,problems,Control frameworks cover a small subset of the problems.
approach,robotic lower limb prosthesis,Approach to control a robotic lower limb prosthesis by treating the human user as a collaborating agent.
approach,shared autonomy problems,Addressing a new challenge in the domain of shared autonomy problems.
cmarl approach,hpc problem,cMARL approach introduced to solve the HPC problem that cannot be readily solved by existing MARL approaches.
lower limb robots,human influence,Human influence explicitly considered in the robot control design of wearable lower limb robots.
lower limb prosthesis,finite state impedance control (fs-ic) framework,FS-IC framework provides intrinsic control of a robotic joint in powered lower limb prosthesis.
amputee,prosthesis,The amputee is expected to react to the awkwardness of the prosthesis rather than to interact constructively with it
fs-ic impedance control framework,compliant control,The FS-IC impedance control framework is considered to provide compliant control for human use of the robot
fs-ic impedance control framework,controller designs,The FS-IC impedance control framework is adopted in this study for its controller designs at real world applications
fs-ic,four consecutive gait phases,"The FS-IC treats a gait cycle, or a step, as four consecutive gait phases: stance flexion, stance extension, swing flexion, and swing extension"
four individual controllers,four gait phases,Four individual controllers are designed for each of the four gait phases
cmarl,impedance parameters,A robot controller (solved by cMARL in this paper) is to determine three impedance parameters under the FS-IC framework
stiffness kk,damping coefficient bk,Stiffness Kk and damping coefficient Bk are both components in generating prosthetic joint motor torque Tk.
stiffness kk,equilibrium position (θe)k,Stiffness Kk is related to equilibrium position (θe)k in the impedance control law.
stiffness kk,joint kinematics,Stiffness Kk is used in generating prosthetic joint motor torque Tk based on joint kinematics.
damping coefficient bk,equilibrium position (θe)k,Damping coefficient Bk is related to equilibrium position (θe)k in the impedance control law.
damping coefficient bk,joint kinematics,Damping coefficient Bk is used in generating prosthetic joint motor torque Tk based on joint kinematics.
equilibrium position (θe)k,joint kinematics,Equilibrium position (θe)k is used in generating prosthetic joint motor torque Tk based on joint kinematics.
impedance control parameters,control inputs,Impedance control parameters need to be determined as control inputs for each of the 4 gait phases.
impedance updates,proposed cmarl approach,Impedance updates take place according to the proposed cMARL approach to determine the impedance parameters.
stiffness kk,impedance control parameters,Impedance control parameter stiffness Kk plays a role in determining the impedance control parameters.
damping coefficient bk,impedance control parameters,Impedance control parameter damping coefficient Bk plays a role in determining the impedance control parameters.
joint kinematics,impedance control parameters,Impedance control parameters are determined based on joint kinematics for individual users.
