node_1,node_2,edge
maximum entropy inverse reinforcement learning (irl),diffusion generative models,IRL approach used to improve sample quality of diffusion generative models by training the diffusion model using log probability density
irl,diffusion model,IRL formulation named Diffusion by Maximum Entropy IRL (DxMI) is a minimax problem that reaches equilibrium when both models converge to the data distribution
diffusion model,energy-based model (ebm),joint training of a diffusion model and an EBM using an EBM to represent the log density
diffusion by maximum entropy irl (dxmi),diffusion by dynamic programming (dxdp),DxDP is proposed as a reinforcement learning algorithm for diffusion models and used as a subroutine in DxMI
dxmi,diffusion by dynamic programming (dxdp),DxMI uses DxDP to make the diffusion model update efficient by transforming the problem into an optimal control formulation
dxmi,diffusion models,Empirical studies show that diffusion models fine-tuned using DxMI can generate high-quality samples in as few as 4 and 10 steps
dxmi,energy-based model (ebm),"DxMI enables the training of an EBM without MCMC, stabilizing EBM training dynamics"
generative modeling,imitation learning,Generative modeling is a form of imitation learning. The expert to be imitated in generative modeling corresponds to the underlying data generation process.
generative modeling,diffusion models,"The connection to imitation learning plays a central role in diffusion models, which generate samples by transforming Gaussian noise through iterative additive refinements."
diffusion models,behavioral cloning,"During training, a diffusion model is essentially an instance of behavioral cloning, an imitation learning algorithm that mimics an expert's action at each state."
diffusion models,generation tasks,"The trajectory in diffusion models provides a step-by-step demonstration of how to transform Gaussian noise into a sample, allowing diffusion models to achieve a new state-of-the-art in many generation tasks."
behavioral cloning,slow generation speed,"Behavioral cloning is responsible for the diffusion model's key limitation, the slow generation speed."
behavior-cloned policy,reliable,behavior-cloned policy is not reliable when the state distribution deviates from the expert demonstration
sample quality,diffusion model,the sample quality from a diffusion model degrades as the gap between training and generation grows
diffusion model,fine-grained diffusion trajectory,"a diffusion model is typically trained to follow a fine-grained diffusion trajectory of 1,000 or more steps"
diffusion model,sample quality,speeding up a diffusion model while maintaining its high sample quality is a problem of great practical value
neural network evaluations,expensive,"since 1,000 neural network evaluations are prohibitively expensive, fewer steps are often used during generation"
generation,distribution shift,"fewer steps are often used during generation, incurring the distribution shift from the training phase and thus degraded sample quality"
slow generation,diffusion models,the slow generation in diffusion models can be addressed by employing inverse reinforcement learning
inverse reinforcement learning,imitation learning approach,inverse reinforcement learning is another imitation learning approach that can address slow generation in diffusion models
behavioral cloning,irl approach,"unlike behavioral cloning, the IRL approach first infers the reward function"
irl,reward function,IRL approach infers the reward function that explains the trajectory
diffusion models,irl,IRL allows a faster generation trajectory to be found by guiding a sampler using the learned reward when applied to diffusion models
adversarial training,reward function,Adversarial training involves a reward function like a discriminator classifying the training data and diffusion model's samples
adversarial approach,limited exploration,Adversarial approach may have drawbacks such as limited exploration
diffusion by maximum entropy irl,diffusion model,DxMI is a minimax problem that jointly optimizes a diffusion model and an energy-based model
diffusion by maximum entropy irl,energy-based model,DxMI jointly optimizes a diffusion model and an energy-based model
diffusion model,reward signal,Diffusion model is trained to maximize the reward from EBM provided as the estimated log density
diffusion model,entropy maximization,Diffusion model is trained to maximize the reward from EBM while simultaneously maximizing the entropy of generated samples
entropy maximization,exploration,Maximization of entropy in DxMI facilitates exploration and stabilizes the training dynamics
entropy maximization,minimax problem,Entropy maximization lets the minimax problem have an equilibrium when both the diffusion model and the EBM become the data distribution
diffusion model,ebm,Both the diffusion model and the EBM contribute to the data distribution.
diffusion model,dxmi,The diffusion model update step in DxMI is equivalent to maximum entropy RL.
diffusion model,dxdp,Diffusion by Dynamic Programming (DxDP) is a novel maximum entropy RL algorithm for updating a diffusion model without difficulties.
diffusion model,ddpm,Estimating the gradient of the marginal entropy of a diffusion model's samples is difficult for discrete-time diffusion models like DDPM.
dxmi,maximum entropy rl,The diffusion model update step in DxMI is equivalent to maximum entropy RL.
dxmi,memory constraints,Back-propagating the gradient through the whole diffusion model is often infeasible due to memory constraints.
ddpm,gradient explosion or vanishing,"The gradient may explode or vanish during propagation through time in discrete-time diffusion models like DDPM, causing training instability."
dxdp,marginal entropy estimation,DxDP mitigates the marginal entropy estimation issue by optimizing the upper bound of the original objective.
dxdp,dynamic programming,DxDP interprets the objective as an optimal control problem and applies dynamic programming using value functions.
diffusion model,optimal control,DxDP removes the need for back-propagation in time by interpreting the objective as an optimal control problem.
dxdp,policy gradient methods,DxDP is compared to policy gradient methods and found to converge faster and provide stronger diffusion models.
dxdp,rl algorithm,DxDP is described as an RL algorithm with broader utility for fine-tuning diffusion models from human or AI feedback.
