node_1,node_2,edge
physical properties,system identification,"The problem studied in the paper is about estimating physical properties through visual observations, which involves system identification."
geometry-aware guidance,physical property estimation,The novel hybrid framework introduced in the paper aims to provide geometry-aware guidance for physical property estimation.
3d gaussian representation,explicit shapes,The hybrid framework leverages 3D Gaussian representation to capture explicit shapes for object masks during training.
3d gaussian representation,2d shape surrogates,The 3D Gaussian representation enables the rendering of object masks as 2D shape surrogates during training.
object,3d gaussian point sets,The new dynamic 3D Gaussian framework is based on motion factorization to recover the object as 3D Gaussian point sets.
dynamic 3d gaussian framework,object,The dynamic 3D Gaussian framework is used to recover the object's 3D Gaussian point sets across different time states.
density fields,object,A coarse-to-fine filling strategy is developed to generate density fields of the object from Gaussian reconstruction.
object surfaces,gaussian attributes,Gaussian attributes are integrated into object continuums along with their surfaces for extraction.
gaussian-informed continuum,object masks,The Gaussian-informed continuum facilitates the rendering of object masks as 2D shape guidance for physical property estimation.
pipeline,state-of-the-art performance,The pipeline achieves state-of-the-art performance across multiple benchmarks and metrics in experimental evaluations.
proposed method,real-world demonstrations,The effectiveness of the proposed method is illustrated through real-world demonstrations showcasing its practical utility.
system identification,physical properties,System identification involves identifying the physical properties of objects.
physical properties,objects,Physical properties of objects are essential for various applications.
computational perceptual algorithms,visual observations,Estimating physical properties with visual observations is challenging for computational perceptual algorithms.
physics-based modeling,mass-spring systems (mss),Physics-based modeling is performed using mass-spring systems (MSS) to model and simulate the dynamics of objects.
physics-based modeling,finite element method (fem),Physics-based modeling is performed using the finite element method (FEM) to model and simulate the dynamics of objects.
physics-based modeling,elastic materials,Physics-based modeling adopts the assumption of elastic materials to model and simulate the dynamics of objects.
methods,geometry,Some methods require the ground-truth full knowledge of object geometry for identification.
stereo observations,dynamic neural reconstruction,Object geometries are extracted using stereo observations or dynamic neural reconstruction from RGB video sequences.
stereo observations,dynamic neural reconstruction,Stereo observations and dynamic neural reconstruction are utilized for simulations directly on point clouds or after tetrahedral mesh conversion.
methods,explicit geometries,Methods introduce explicit geometries to guide the estimation of physical properties.
reconstruction results,degraded system identification performance,Noisy reconstruction results often lead to degraded system identification performance.
pac-nerf,neural radiance fields,PAC-NeRF integrates neural radiance fields with a continuum dynamic model to handle problems related to object geometries and physical properties.
implicit shapes,inferior geometries,Implicit shapes represented by NeRF can lead to inferior geometries.
pac-nerf,novel views,PAC-NeRF renders novel views of deformed objects based on appearance radiance fields reconstructed from the static scene.
proposed solution,3d gaussians and material point method (mpm),The proposed solution combines 3D shapes from dynamic 3D Gaussian reconstruction with 2D shapes from the material point method (MPM) to address limitations.
3d shapes,2d shapes,The use of both 3D shapes from dynamic 3D Gaussian reconstruction and 2D shapes rendered by the Gaussian-informed continuum for physical property estimation.
dynamic 3d gaussian network,dynamic scene reconstruction,The motion-factorized dynamic 3D Gaussian network is proposed to conduct dynamic scene reconstruction.
continuum,recovered 3d gaussians,The continuum is extracted from the recovered 3D Gaussians at each frame to generate the density field of the object progressively.
continuum,object surfaces,The resulting density fields from the continuum extraction are used to sample continuum particles for simulation and extract object surfaces as 3D-shape supervision in physical property estimation.
pac-nerf,appearance distortion,"To eliminate the appearance distortion caused by large deformation in PAC-NeRF, Gaussian attributes are assigned to the continuum particles."
