node_1,node_2,edge
large language models,code generation,Large language models have made recent progress in code generation
recent progress,programs,Recent progress in code generation still struggles with programs meeting complex requirements
recent progress,complex requirements,Recent progress in code generation still struggles with programs meeting complex requirements
recent progress,complexity,Recent work involves utilizing plan-and-solve decomposition to decrease complexity
self-tests,generated program,Self-tests are used to refine the generated program
planning,requirements,Planning deep-inside requirements in advance can be challenging
tests,accurate,Tests need to be accurate to accomplish self-improvement
funcoder,code generation framework,FUNCODER is a code generation framework
divide-and-conquer strategy,funcoder,FUNCODER incorporates the divide-and-conquer strategy for code generation
sub-functions,code generation,Sub-functions branch off as smaller goals during code generation
tree hierarchy,sub-functions,Tree hierarchy represents the sub-functions during code generation
sub-functions,complex objectives,Sub-functions are composed to attain more complex objectives
functions,program behavior,Functions are designated via identifying similarities in program behavior
error propagation,functions,Identifying similarities in program behavior helps in mitigating error propagation
funcoder,state-of-the-art methods,FUNCODER outperforms state-of-the-art methods in different evaluations
funcoder,gpt-3.5,FUNCODER outperforms GPT-3.5 in multiple evaluations
funcoder,gpt-4,FUNCODER demonstrates superiority over GPT-4 with smaller models
dynamic function decomposition,complex requirements,Dynamic function decomposition is capable of handling complex requirements
dynamic function decomposition,functional consensus,"Dynamic function decomposition is capable of handling complex requirements, and the functional consensus prevails over self-testing in correctness evaluation."
large language models,advancements in coding capabilities,Large language models have been observed to attain significant advancements in coding capabilities.
large language models,coding tasks,Models designed specifically for coding tasks have also been introduced.
large language models,decline in performance,LLMs suffer from a decline in performance as code requirements become complicated.
two-stage methods,plan-and-solve strategy,"The two-stage methods employ the plan-and-solve strategy, which first generates a draft outline for the complex task and uses it as guidance for implementing the code in the second stage."
two-stage methods,complexity,Numerous efforts have been made to tackle the complexity.
multi-agent development frameworks,real-world software,Multi-agent development frameworks mimic real-world software.
agent development frameworks,real-world software development workflows,Agent development frameworks mimic real-world software development workflows
agent development frameworks,llms,Agent development frameworks assign different roles to LLMs
llms,complex goal,LLMs collaborate to solve a complex goal
self-improvement,program,Self-improvement refines the program
program,execution feedback,Program refines in accordance with execution feedback from self-generated unit tests
