node_1,node_2,edge
diffusion,natural processes,Diffusion regulates numerous natural processes
diffusion,dynamics,Diffusion regulates the dynamics of many successful generative models
diffusion,models,Diffusion regulates the dynamics of many suc-cessful generative models
models,learning,Existing models to learn the diffusion terms from observational data
models,drift,Existing models to learn the diffusion terms from observational data rely on complex bilevel optimization problems and model only the drift of the system
jkonet∗,model,"We propose a new simple model, JKOnet∗, which bypasses the complexity of existing architectures while presenting significantly enhanced representational capabilities"
jkonet∗,system,Existing models to learn the diffusion terms from observational data rely on complex bilevel optimization problems and model only the drift of the system
jkonet∗,energy components,"JKOnet∗ recovers the potential, interaction, and internal energy components of the underlying diffusion process"
jkonet∗,baselines,"JKOnet∗ outperforms other baselines in terms of sample efficiency, computational complexity, and accuracy"
jkonet∗,solution,JKOnet∗ provides a closed-form optimal solution for linearly parametrized functionals
jkonet∗,cellular processes,"When applied to predict the evolution of cellular processes from real-world data, JKOnet∗ achieves state-of-the-art accuracy at a fraction of the computational cost of all existing methods"
jkonet∗,energy-minimizing trajectories,Our methodology is based on the interpretation of diffusion processes as energy-minimizing trajectories in the probability space via the so-called JKO scheme
diffusion processes,energy-minimizing trajectories,Our methodology is based on the interpretation of diffusion processes as energy-minimizing trajectories in the probability space via the so-called JKO scheme
learning dynamics,diffusion models,Learning dynamics are related to diffusion models as they both play a key role in understanding the behavior of diffusion processes.
diffusion models,transformers,Diffusion models and transformers are related in the context as both are mentioned as models of interest in the study.
diffusion process,drift term,"The diffusion process is influenced by the drift term, which is due to a potential field."
diffusion process,interaction with other particles,"The diffusion process involves interactions with other particles, which contribute to its dynamics."
diffusion process,stochastic term,"Stochastic term is a key component of the diffusion process, influencing its probabilistic behavior."
predictions,forward sampling,"Predictions can be made using forward sampling, which is a simple method mentioned in the context."
predictions,optimization in the probability space,"Predictions can also be derived from recent work in optimization in the probability space, indicating a connection between the two terms."
diffusion process,observational data,"The representation of the diffusion process is sought from observational data, indicating a relationship between the two."
trajectories,individual particles,"Trajectories of individual particles are known to be related in the context, highlighting the importance of tracking individual particle movements."
single-cell rna sequencing techniques,biological systems,"Single-cell RNA sequencing techniques are mentioned in the context for collecting data on biological systems, indicating a direct relationship."
observer,trajectories,"The observer is unable to access trajectories of individual cells in the context, showing a dependency on tracking individual particle movements."
jko scheme,aggregate energy,"The JKO scheme is related to the aggregate energy concept, as it involves moving particles to decrease energy while maintaining stability in configuration."
jko scheme,optimization problem,"The JKO scheme requires solving an optimization problem in the probability space, indicating a direct relationship between the two terms."
energy functional,prediction error,"The energy functional is associated with minimizing prediction error with respect to observational data, highlighting the connection between the two concepts."
