node_1,node_2,edge
causal representations,latent interventions,"Causal representations are learned from unknown, latent interventions in a general setting."
causal representations,unknown single-node interventions,Strong identifiability results are proven for causal representations given unknown single-node interventions.
causal representations,non-paired interventions,Identifiability from non-paired interventions for deep neural network embeddings and general causal structures is discussed.
latent distributions,precision matrices,The high-dimensional geometric structure present in data distribution is analyzed through quadratic forms of precision matrices of the latent distributions.
generative models,gpt-4,Modern generative models such as GPT-4 achieve tremendous performance for a wide variety of tasks.
generative models,ddpms,"Modern generative models achieve tremendous performance for a wide variety of tasks, including DDPMs."
generative models,high-level representations,Generative models effectively learn high-level representations which map to raw data through complicated non-linear maps.
high-level representations,transformers,"High-level representations map to raw data through complicated non-linear maps, such as transformers."
high-level representations,diffusion processes,"High-level representations map to raw data through complicated non-linear maps, such as diffusion processes."
representations,deep generative models,Deep generative models learn representations of data. These representations may not be related to the true data generating process.
bias,out-of-distribution settings,Bias and out-of-distribution settings can lead to models failing to generalize and being problematic in safety-critical domains.
goal,causal representation learning (crl),"The goal is to learn high-level representations of data and recover the causal structure embedded in them, allowing for reasoning and use in higher-level cognitive tasks."
causal representation learning (crl),identifiability,Causal representation learning relies on the fundamental notion of identifiability to determine if a unique model can explain observed data.
identifiability,non-identifiability,"Identifiability is affected by non-identifiability, making causal representation learning impossible in general settings without inductive biases or additional information."
additional information,interventional data,"One form of additional information considered is interventional data, which can help in causal representation learning."
application,genomics,"Causal representation learning has been effectively used in various applications, including genomics."
application,robotics,"Causal representation learning has been effectively used in various applications, including robotics."
genomics,robotics,"Both genomics and robotics are mentioned as domains, indicating a relationship in the context of the study."
safety-critical domains,reliable and trustworthy systems,"The pressing need in safety-critical domains is to build reliable and trustworthy systems, showing a relationship between the two terms."
identifiable crl,raw observational and interventional data,"The study aims to perform identifiable CRL from raw observational and interventional data, indicating a relationship between the two concepts."
identifiability,provably recover true representations with formal guarantees,"Identifiability opens the possibility to recover true representations with formal guarantees, showcasing a relationship between the two terms."
causal representation learning,presence of interventions,"The problem studied is causal representation learning in the presence of interventions, indicating a relationship between the two concepts."
linear or polynomial mixing,non-linear mixing,"Prior work studied linear or polynomial mixing, while this work allows for general non-linear mixing, showing a relationship between the two concepts."
latent variables z,observed data x,"The general model considered has latent variables Z and observed data X, showcasing a relationship between the two terms."
x = f (z),arbitrary non-linear mixing function f,"The observed data X is generated as a function of latent variables Z using an arbitrary non-linear mixing function f, indicating a relationship between the two concepts."
gaussian structural equation model (sem),gaussian prior,"The Gaussian SEM model for latent variables Z is assumed to be unknown and unobserved, with a Gaussian prior, showing a relationship between the two concepts."
gaussian structural equation model (sem),unknown,The SEM model discussed in the context has the quality of being unknown.
gaussian structural equation model (sem),unobserved,The SEM model mentioned is also unobserved.
gaussian structural equation model (sem),linear sem over z,"Implying a linear SEM over Z, the Gaussian prior is commonly used in practice."
gaussian prior,linear sem over z,The Gaussian prior used commonly in practice implies a linear SEM model over Z.
simple model for z,useful representations,Having a simple model for Z allows users to learn useful representations.
simple model for z,generate data efficiently,A simple model for Z enables the efficient generation of data.
simple model for z,explore the latent causal relationships,"By having a simple model for Z, users can explore latent causal relationships."
non-linearity of f,universal approximability of the model,The non-linearity of function f ensures the model's universal approximability.
interventional data x (i),f (z (i)),"Interventional data X (i) is defined as f (Z (i)), where Z (i) is the latent under an intervention on a single node Zti."
various kinds of interventions,targets ti,The context mentions allowing various kinds of interventions without requiring knowledge of the targets ti.
various kinds of interventions,counterfactual samples,"Various kinds of interventions mentioned do not need counterfactual samples from the joint distribution, only their marginals."
targets,counterfactual data,Targets and counterfactual data are discussed as being unrealistic in many practical settings.
prior identifiability results,targets,Many prior identifiability results require targets or counterfactual data in the context.
general solution to the identifiability problem,practical settings with non-linear mixing functions,"The main contribution mentioned in the context is a general solution to the identifiability problem, capturing practical settings with non-linear mixing functions."
general solution to the identifiability problem,unknown interventions,The general solution to the identifiability problem covers unknown interventions in the context.
perfect interventions,removal of dependence of the target variable from its parents,Perfect interventions mentioned remove the dependence of the target variable from its parents.
imperfect interventions,soft interventions,"Imperfect interventions, also known as soft interventions, are discussed in the context."
target variable,parents,The target variable is influenced by its parents
interventions,dependencies,Imperfect interventions modify the dependencies
latent variable model,non-paired interventional data,"Identifiability of the full latent variable model is shown, given non-paired interventional data with unknown intervention targets"
latent variable model,mixing,Learning the mixing is part of identifying the full latent variable model
latent variable model,latent causal structure,We learn the latent causal structure as part of identifying the full latent variable model
works,linear/polynomial f,"Compared to prior works that have focused on linear/polynomial f, non-linear f is allowed which encompasses representations learned by deep neural networks"
imperfect interventions,soft interventions,Imperfect interventions are also known as soft interventions
imperfect interventions,perfect interventions,Both imperfect and perfect interventions are studied
imperfect interventions,shift interventions,Always allow shift interventions in imperfect interventions
counterexamples,assumptions,Counterexamples are constructed to probe tightness of assumptions
algorithm,contrastive learning,A novel algorithm based on contrastive learning is proposed to learn causal representations
experiments,theory,Experiments are run to validate the proposed theory
experiments,contrastive approach,"Experiments suggest that a contrastive approach, unexplored in interventional CRL, is a promising technique going forward"
causal representation learning,independent component analysis,"Causal representation learning generalizes and connects the fields of Independent Component Analysis, causal inference, and latent variable modeling"
latent variable modeling,identifiability,"Latent variable modeling is based on the notion of identifiability, which is fundamental to this approach."
identifiability,non-identifiability,The notion of identifiability contrasts with non-identifiability in general settings without inductive biases.
non-identifiability,additional auxiliary labels,"To address non-identifiability, prior works have used additional auxiliary labels."
non-identifiability,imposing sparsity,Another approach to tackle non-identifiability is by imposing sparsity.
non-identifiability,restricting the function classes,Addressing non-identifiability can also involve restricting the function classes.
crl,causal disentanglement,CRL includes causal disentanglement as a special case.
crl,interventions,"Practical methods for CRL have been proposed, including interventions."
variational autoencoder framework,approaches,Most approaches related to Variational Autoencoder framework are essentially variants of each other.
interventional data,fully observed variables,The setting when interventional data is available is more complex than the case of fully observed variables.
fully observed variables,structure learning over latent variables,"Fully observed variables have been studied, while structure learning over latent variables poses a more difficult setting."
structure learning,latent variables,The difficult setting of structure learning involves working with latent variables.
intervention targets,known targets,Reference [46] assumes that the intervention targets are known.
intervention targets,unknown targets,"In contrast, the context assumes unknown targets for the interventional data."
instance-level pre- and post-interventions,time-series data,Specific consideration is given to instance-level pre- and post-interventions for time-series data.
paired counterfactual data,access to counterfactual data,The context assumes access to paired counterfactual data for some works.
graphical restrictions,causal graph,[48] require several graphical restrictions on the causal graph for their work.
linear mixing functions,general non-linear functions,"[71, 11, 84, 88] consider linear mixing functions while the context studies general non-linear functions."
polynomial mixing,deterministic do-interventions,[2] consider polynomial mixing in the more restricted class of deterministic do-interventions.
contrastive learning,domain of context,"Contrastive learning has been used in other contexts in the same domain as mentioned in [31, 27, 55, 104, 91]."
vectors,matrices,Vectors and matrices are frequently used in this work for representing data in d dimensions. Vectors are denoted by v and matrices by Id.
multivariate normal distribution,mean and covariance,"The multivariate normal distribution N(µ, Σ) is defined by its mean µ and covariance Σ."
random variables,distributions,Random variables X and X' are related through their distributions in this work.
permutation matrices,convention,Permutation matrices are described with the convention that (Pω)ij = 1j=ω(i) for ω ∈ Sd.
non-linear mixing,linear mixing,The term 'non-linear mixing' includes linear mixing as a special case in this work.
latent variable distribution,observational distribution,"There is a latent variable distribution Z on Rd and an observational distribution X on Rd′, where X = f(Z) and f is a non-linear mixing."
real-life observations,high-level latent information,"In real-life, X is observed (e.g. images of cats) while Z encodes high-level latent information that we aim to learn and model."
z,high-level latent information,Z encodes high-level latent information we wish to learn and model
