node_1,node_2,edge
denoising diffusion probabilistic models,image generation,Denoising diffusion probabilistic models have transformed image generation with their impressive fidelity and diversity.
denoising diffusion probabilistic models,optical flow,We show that they also excel in estimating optical flow.
denoising diffusion probabilistic models,monocular depth,We show that they also excel in estimating monocular depth.
diffusion models,monte carlo inference,"diffusion models also enable Monte Carlo inference, capturing uncertainty and ambiguity in flow and depth."
ddvm (denoising diffusion vision model),state-of-the-art relative depth error,DDVM obtains a state-of-the-art relative depth error of 0.074 on the indoor NYU benchmark.
ddvm (denoising diffusion vision model),fl-all outlier rate,DDVM obtains an Fl-all outlier rate of 3.26% on the KITTI optical flow benchmark.
diffusion models,generative models,Diffusion models have emerged as powerful generative models for high fidelity image synthesis.
visual world,knowledge,The visual world is a context in which knowledge can be captured.
computer vision tasks,visual world,Computer vision tasks can be related to the visual world as it involves capturing knowledge about the visual world.
dense vision estimation tasks,computer vision tasks,Dense vision estimation tasks are a subset of computer vision tasks.
optical flow,dense vision estimation tasks,Optical flow is a task within dense vision estimation tasks that estimates frame-to-frame correspondences.
monocular depth perception,dense vision estimation tasks,Monocular depth perception is a task within dense vision estimation tasks that makes depth predictions based on a single image.
regression problems,dense vision estimation tasks,Dense vision estimation tasks involve addressing regression problems such as optical flow and monocular depth perception.
diffusion model,image to image translation,"Diffusion models can be used for image to image translation tasks effectively, often outperforming the state of the art."
networks,regression,Networks trained with regression techniques can be used to address dense vision estimation tasks.
diffusion models,networks,"Diffusion models provide valuable benefits over networks trained with regression techniques, allowing for approximate inference with multi-modal distributions."
diffusion model,monocular depth,Diffusion models are used for monocular depth inference.
diffusion model,optical flow,Diffusion models are used for optical flow inference.
training data,diffusion model,The availability and quality of training data is a key barrier for training diffusion models.
training data,labelled,The availability of labeled training data is limited.
university of toronto,df,DF is affiliated with the University of Toronto.
df,vector institute,DF is affiliated with the Vector Institute.
neurips 2023,37th conference on neural information processing systems,NeurIPS 2023 is the 37th Conference on Neural Information Processing Systems.
depth,optical flow,The multi-modal prediction includes depth and optical flow.
model,multi-modal prediction,The model captures multi-modality in uncertain cases.
object boundaries,optical flow,Object boundaries pose challenging cases for optical flow.
ground truth measurements,depth,Noisy ground truth measurements impact the quality of depth.
training pipeline,multi-task self-supervised pre-training,The training pipeline includes multi-task self-supervised pre-training.
training pipeline,supervised pre-training,The training pipeline also involves supervised pre-training.
supervised pre-training,real and synthetic data,Supervised pre-training uses a combination of real and synthetic data.
diffusion models,colorization,Diffusion models perform well on tasks like colorization.
diffusion models,inpainting,Diffusion models perform well on tasks like inpainting.
colorization,inpainting,colorization and inpainting are techniques related to image enhancement and restoration
colorization,image,colorization is typically used in the context of image processing
inpainting,image,inpainting is a method used to fill in missing parts of an image
supervised training,synthetic data,supervised training with a combination of real and synthetic data improves performance significantly
existing datasets,ground truth annotations,existing datasets for depth and optical flow often have noisy and incomplete ground truth annotations
training framework,iterative sampling,distribution shift between training and inference is a challenge in the conventional training framework and iterative sampling
l1 loss,robustness,using an L1 loss can improve robustness in the model
l1 loss,missing depth values,L1 loss can help in filling in missing depth values during training
training,distribution shift,"to mitigate distribution shift, in filling, step-unrolling, and using L1 loss during training are proposed"
model,ablations,"ablations show the importance of elements like in filling, step-unrolling, and denoising diffusion in the model"
optical flow,monocular depth estimation,optical flow and monocular depth estimation are formulated as image to image translation using generative diffusion models
data issues,distribution shift,"to tackle distribution shift with noisy and incomplete data, in filling, step-unrolling, and using L1 loss are proposed"
data issues,generalization,introducing a new dataset mixture for pre-training can improve generalization in flow estimation
new dataset mixture,pre-training,"The new dataset mixture is used for pre-training, leading to a RAFT baseline that outperforms all published methods in zero-shot performance."
new dataset mixture,raft,The new dataset mixture results in a RAFT baseline that outperforms all published methods in zero-shot performance.
raft,zero-shot performance,RAFT outperforms all published methods in zero-shot performance.
raft,sintel,RAFT outperforms all published methods in zero-shot performance on the Sintel training benchmark.
raft,kitti,RAFT outperforms all published methods in zero-shot performance on the KITTI training benchmark.
diffusion models,raft,The diffusion models are competitive with or surpasses SOTA for both tasks compared to the RAFT baseline.
diffusion models,sota,The diffusion models are competitive with or surpasses SOTA for both tasks.
monocular depth estimation,nyu dataset,"For monocular depth estimation, a SOTA relative error of 0.074 is achieved on the NYU dataset."
monocular depth estimation,kitti,Monocular depth estimation performs competitively on the KITTI dataset.
diffusion,raft,Diffusion surpasses the stronger RAFT baseline in pre-training.
diffusion,flow,Diffusion surpasses the RAFT baseline by a large margin in pre-training and achieves an Fl-all outlier rate of 3.26% on the public KITTI test benchmark.
diffusion,iterativedenoising process,"The iterativedenoising process enables zero-shot, coarse-to-fine refinement, and imputation."
optical flow,depth estimation,Optical flow and depth estimation have been extensively studied.
optical flow,regression-based approach,The predominant approach to optical flow is regression-based.
optical flow,network architectures,Specialized network architectures are used for optical flow.
noise,label map,"Noise is added to the label map to train a neural network to model the conditional distribution of the noise given the RGB image(s), noisy label, and time step."
noise,rgb image,Noise is added to the RGB image(s) as part of the training process.
noise,time step,Noise is part of the input data for training the neural network along with the RGB image(s) and time step.
neural network,model,"A neural network is trained to model the conditional distribution of noise given the RGB image(s), noisy label, and time step."
denoising step,training,The denoising step(s) can be unrolled during training to bridge the distribution gap between training and inference.
perceiver io,transformer-based model,"Perceiver IO introduces a generic transformer-based model that works for any modality, including optical flow and language modeling."
regression-based methods,prediction,Regression-based methods give a single prediction of the optical flow.
regression-based methods,uncertainty,Regression-based methods do not readily capture uncertainty or ambiguity in the flow.
architecture,optical flow,"Our work introduces a surprisingly simple, generic architecture for optical flow using a denoising diffusion model."
generative model,optical flow,"A generic generative model is surprisingly effective for optical flow, recovering fine details on motion boundaries, while capturing multi-modality of the motion distribution."
monocular depth estimation,problem,Monocular depth estimation has been a long-standing problem in computer vision.
progress,loss functions,Recent progress in monocular depth estimation focuses on specialized loss functions and architectures.
progress,specialized loss functions,Recent progress in monocular depth estimation focuses on specialized loss functions and architectures.
progress,architectures,Recent progress in monocular depth estimation focuses on specialized loss functions and architectures.
pre-training,depth estimation,Large-scale in-domain pre-training has been effective for depth estimation.
diffusion models,latent-variable generative models,Diffusion models are a type of latent-variable generative models that are trained to transform Gaussian noise into a sample from a data distribution.
diffusion models,forward process,Diffusion models comprise a forward process that gradually annihilates data by adding noise as 'time' t increases from 0 to 1.
diffusion models,generative process,"Diffusion models comprise a learned generative process that reverses the forward process, starting from a sample of random noise at t = 1 and incrementally adding structure as t decreases to 0."
diffusion models,conditional diffusion model,"A conditional diffusion model conditions the steps of the reverse process on labels, text, or an image."
model,denoising network fθ,"Central to the model is a denoising network fθ that is trained to take a noisy sample yt at some time-step t, along with a conditioning signal x, and predict a less noisy sample."
training objective,sequence of transitions,"Using Gaussian noise in the forward process, one can express the training objective over the sequence of transitions as a sum of non-linear regression objectives."
inference,sampling,"In the process of inference, sampling involves drawing a random noise sample to estimate the noise."
noise,latent sample,The noise estimated using fθ is used to compute the next latent sample.
self-supervised pre-training,colorization,"Self-supervised pre-training involves tasks such as colorization, which serves as effective pre-training for downstream vision tasks."
self-supervised pre-training,masked prediction,Masked prediction is another self-supervised task that has been shown to be effective pre-training for downstream vision tasks.
self-supervised pre-training,diffusion-based image-to-image translation,"Self-supervised pre-training has been found beneficial for diffusion-based image-to-image translation, establishing a new SOTA on optical flow and monocular depth estimation."
diffusion models,autoflow,Diffusion models trained only with AutoFlow tend to provide very coarse flow estimates.
diffusion models,flyingthings (ft),The addition of FlyingThings helps in removing bias towards polygonal-shaped regions in diffusion models.
diffusion models,kubric (ku),"The inclusion of Kubric in diffusion models significantly improves flow quality on fine detail like trees, thin structures, and motion boundaries."
diffusion models,tartanair (ta),TartanAir is another addition that helps in enhancing flow quality on fine detail in diffusion models.
monocular depth,optical flow methods,"In contrast to conventional methods, monocular depth, and optical flow methods use specialized domain knowledge on their architecture designs."
architecture designs,loss functions,"The introduced architectures and loss functions are simple and generic, replacing the inductive bias in state-of-the-art architectures and losses."
architecture designs,self-supervised pre-training,The architecture designs are enhanced with a combination of self-supervised pre-training and supervised training on real and synthetic data.
loss functions,generative model,The inductive bias in loss functions is replaced with a powerful generative model.
generative model,self-supervised pre-training,The generative model is combined with self-supervised pre-training to improve the model performance.
synthetic data,geometric properties,"The hope is to transfer geometric properties acquired from synthetic data during training to different domains, including natural images."
synthetic data,dense vision tasks,Synthetic data is extensively used due to limited annotated ground truth data for dense vision tasks.
geometric properties,synthetic data,Geometric properties acquired from synthetic data during training.
synthetic data,different domains,Synthetic data from training helps to transfer geometric properties to different domains.
autoflow,synthetic dataset,AutoFlow is a powerful synthetic dataset for training flow models.
autoflow,diffusion model,Training on AutoFlow alone is insufficient for the diffusion model.
diffusion model,representation capacity,The diffusion model devotes a significant fraction of its representation capacity to represent shapes of AutoFlow regions.
autoflow,bias,Training on AutoFlow alone induces bias in the model.
autoflow,training,Models trained on AutoFlow alone exhibit a bias to generate flow fields with polygonal shaped regions.
synthetic datasets,training,Mixing in synthetic datasets during training helps mitigate bias induced by AutoFlow.
model,pre-training,Pre-training is important for the model's performance on Sintel and KITTI.
depth estimation,pre-training,Pre-training is important for depth estimation.
pre-training,depth estimation,Pre-training is important for depth estimation as indicated in Table 7.
indoor model,outdoor model,There are separate indoor and outdoor models being developed.
indoor model,pre-training,The indoor model is pre-trained on a mix of ScanNet and SceneNet RGB-D.
outdoor model,pre-training,The outdoor model is pre-trained on the Waymo Open Dataset.
ground truth annotations,real-world depth or flow data,Annotations for real-world depth or flow data are often sparse and noisy.
diffusion models,iterative refinement,Diffusion models perform inference through iterative refinement of the target map conditioned on RGB image data.
parameterized distribution,sampling,"The process from time t to s, with s < t, proceeds by sampling from the parameterized distribution pθ(ys"
denoising network,noisy version,The denoising network operates on a noisy version of the ground truth depth map instead of the output of the previous iteration during training
distribution shift,marginals,There is a distribution shift between marginals over the noisy target maps during training and inference
ground truth maps,noisy maps,Ground truth maps have missing annotations and heavy-tailed sensor noise while the noisy maps obtained from the previous time step at inference time should not
imputation,missing ground truth,One way to reduce the distribution shift is to impute the missing ground truth such as imputation of missing ground truth depth and flow values
nearest neighbor interpolation,infilling,Nearest neighbor interpolation is sufficient to impute missing values in the ground truth maps in the depth and flow field training data
denoising loss,masked denoising loss,masked denoising loss is a type of denoising loss that is computed and backpropagated from pixels with known ground truth depth
denoising diffusion training,step-unrolled denoising diffusion,"step-unrolled denoising diffusion refers to the process of construct yt from model outputs rather than ground truth maps, and is a way to mitigate distribution shift in the marginals in training and inference"
distribution shift,exposure bias,"both distribution shift and exposure bias are problems related to mismatch in training and inference, with solutions proposed in the literature to address these issues"
step-unrolled denoising diffusion,denoising autoencoders,"step-unrolled denoising diffusion closely resembles the approach used for training denoising autoencoders on text, showing similarity in the training techniques"
denoising predictions,latent marginals,The denoising predictions being inaccurate results in the latent marginals over the noisy target maps being closer to the desired true marginals.
denoising predictions,noisy target maps,The denoising predictions being inaccurate affects the noisy target maps.
noisy target maps,latent marginals,The latent marginals over the noisy target maps are closer to the desired true marginals.
denoiser network,noise,Produced marginals by adding noise to denoiser network outputs.
curriculum,step-unrolled denoising diffusion,Consideration of a curriculum for gradually introducing step-unrolled denoising diffusion in supervised pre-training.
supervised pre-training,curriculum,The use of a curriculum for gradually introducing step-unrolled denoising diffusion in the later stages of supervised pre-training.
l1 denoiser loss,l2 loss,L1 denoiser loss being ideal for training the neural denoising network compared to the L2 loss.
l1 loss,gaussian noise,Robustness afforded by the L1 loss is useful in training neural denoising network for real ground truth depth and flow fields with Gaussian noise.
real ground truth depth,l2 loss,Real ground truth depth and flow fields being noisy and heavy-tailed compared to ideal L2 loss in Eqn. 1 for Gaussian noise.
real ground truth depth,l1 loss,Robustness afforded by the L1 loss may be useful in training the neural denoising network for real ground truth depth and flow fields.
diffusion models,image resolution,Increasing image resolution of the model improves performance on vision tasks.
model,performance,The resolution of the model has been shown to improve performance on vision tasks
solution,output,One simple solution yielding high-resolution output without increasing the training cost
solution,inference,is to perform inference in a coarse-to-fine manner
resolution,output,yielding high-resolution output without increasing the training cost
map,patch,Patches are cropped from the up-scaled map
up-sample,map,we first up-sample the low-resolution map to the target resolution using bicubic interpolation
patches,crop,Patches are cropped from the up-scaled map
rgb inputs,map,"Patches are cropped from the up-scaled map, denoted z, along with the corresponding RGB inputs"
diffusion model,inference,"Then we run diffusion model inference starting at time t with a noisy map yt ∼ N (yt; γt z, (1 − γt)I)"
diffusion model,inputs,"Since diffusion models expect inputs and generate outputs in the range [−1., 1.], we normalize depths using max depth of 10 meters and 80 meters respectively for the indoor"
diffusion model,outputs,"Since diffusion models expect inputs and generate outputs in the range [−1., 1.], we normalize depths using max depth of 10 meters and 80 meters respectively for the indoor"
patches,merge,"Following Perceiver IO, the patch estimates are merged using weighted masks with lower weight near the patch boundaries"
denoiser backbone,architecture,"As our denoiser backbone, we adopt the Efficient UNet architecture"
denoiser backbone,pretraining,pretrained with Palette style self-supervised pretraining
diffusion models,inputs,"Since diffusion models expect inputs and generate outputs in the range [−1., 1.], we normalize depths using max depth of 10 meters and 80 meters respectively for the indoor"
diffusion models,outputs,"Since diffusion models expect inputs and generate outputs in the range [−1., 1.], we normalize depths using max depth of 10 meters and 80 meters respectively for the indoor"
depths,models,depths are normalized using max depth values for indoor and outdoor models
ﬂow,height,ﬂow is normalized using height of ground truth
ﬂow,width,ﬂow is normalized using width of ground truth
model,mixture,model is pre-trained on the mixture described in Section 3.1
model,test set,model is further fine-tuned on standard mixture and results are reported on test set from public benchmark
our method,raft,our method shows better performance compared to RAFT after fine-tuning
ours,raft,Ours outperforms RAFT and achieves state-of-the-art zero-shot results on Sintel
model,pre-training mixture,model provides a new RAFT baseline using proposed pre-training mixture
diffusion model,much stronger baseline,diffusion model outperforms even much stronger baseline
diffusion model,accuracy,diffusion model achieves substantial improvement in accuracy over the original baseline
chairs,things,Chairs are a type of thing
raft (ours),af+ft+ku+ta,"Our method RAFT is related to AF, FT, KU, and TA"
raft (ours),af+ft+ku+ta1.01,"Our method RAFT is related to AF, FT, KU, and TA1.01"
raft (ours),ddvm (ours),Our method RAFT is related to DDVM
ddvm (ours),af+ft+ku+ta1.01,"Our method DDVM is related to AF, FT, KU, and TA1.01"
raft (ours),skflow,Our method RAFT is related to SKFlow
raft (ours),craft,Our method RAFT is related to CRAFT
raft (ours),flowformer,Our method RAFT is related to FlowFormer
raft (ours),raft-octc,Our method RAFT is related to RAFT-OCTC
raft (ours),raft-it,Our method RAFT is related to RAFT-it
ddvm (ours),sintel.clean,Our method DDVM is related to Sintel.clean
ddvm (ours),sintel.ﬁnal,Our method DDVM is related to Sintel.ﬁnal
ddvm (ours),kitti1.30,Our method DDVM is related to KITTI1.30
sintel,sintel.ﬁnal,Sintel relates to Sintel.ﬁnal as it is a variant of the original
sintel,kitti,Sintel is also related to KITTI
kitti,fl-all,KITTI dataset includes Fl-all metric for evaluation
nyu depth v2,kitti depth,NYU depth v2 and KITTI depth are benchmark datasets for depth prediction
results,section b,Results are compared qualitatively with Section B for the DPT model on the NYU dataset.
results,absolute relative error,The achieved state-of-the-art absolute relative error on the NYU depth v2 dataset is 0.074.
results,kitti,The method performs competitively on the KITTI dataset compared to prior work.
results,post processing,Most prior works utilize post processing that averages depth maps from two samples.
