node_1,node_2,edge
language models,emergent abilities,Large language models display emergent abilities that are not present in smaller-scale models and are present in larger-scale models.
emergent abilities,sharpness,"Emergent abilities have the quality of sharpness, transitioning seemingly instantaneously from not present to present."
emergent abilities,unpredictability,"Emergent abilities are unpredictable, appearing at seemingly unforeseeable model scales."
emergent abilities,researcher's choice of metric,Emergent abilities appear due to the researcher's choice of metric rather than due to fundamental changes in models with scale.
metrics,emergent abilities,"Nonlinear or discontinuous metrics produce seemingly emergent abilities, whereas linear or continuous metrics produce smooth, continuous, predictable changes in model performance."
language models,models,Emergent abilities in models are analyzed using fixed model outputs.
model family,task,Emergent abilities appear for a particular task and model family when analyzing fixed model outputs.
alternative explanation,emergent abilities,"An alternative explanation for emergent abilities is presented, focusing on the researcher's choice of metric."
instructgpt/gpt-3 family,tasks with claimed emergent abilities,"Three predictions on the effect of metric choice are made, tested and confirmed using the InstructGPT/GPT-3 family on tasks with claimed emergent abilities."
metric choices,beyond the imitation game benchmark (big-bench),"Two predictions about metric choices are made, tested and confirmed in a meta-analysis of emergent abilities on the Beyond the Imitation Game Benchmark (BIG-Bench)."
vision tasks,deep network architectures,Metrics are chosen to produce seemingly emergent abilities in multiple vision tasks across diverse deep network architectures.
emergent abilities,scaling ai models,The relation between emergent abilities and scaling AI models is that emergent abilities may not be a fundamental property of scaling AI models according to the provided evidence.
emergent abilities,large language models (llms),"The relationship between emergent abilities and large language models is that LLMs like GPT, PaLM, and LaMDA exhibit emergent abilities."
p.w. anderson,more is different,P.W. Anderson's concept of 'More Is Different' popularized the idea of emergence by arguing that new properties may materialize as the complexity of a system increases.
gpt-3 family,emergent abilities,The GPT-3 family was the first to discover emergent abilities in large-scale language models like GPT.
model,performance,"Models' performance is mentioned multiple times, and the unpredictability of performance at a specific task is discussed."
performance,specific task,Performance on a specific task is noted to emerge unpredictably and abruptly at scale.
model,emergent abilities,The concept of emergent abilities in large language models is discussed in the context.
sharpness,model families,Sharp and unpredictable increases in performance at specific tasks as the scale increases are observed in model families.
emergent abilities,sharpness,The emergent abilities in LLMs include sharp and unpredictable changes in performance.
unpredictability,model scales,"Emergent abilities transition at unforeseeable model scales, highlighting the unpredictability factor."
abilities,model scale,The emergence and control of abilities at different model scales are discussed in relation to LLMs.
ai safety,emergent abilities,The significance of emergent abilities in relation to AI safety and alignment is highlighted.
paper,llms,"The paper questions the claim about LLMs possessing emergent abilities, specifically sharp and unpredictable changes."
emergent abilities,metrics,Emergent abilities seem to appear only under metrics that nonlinearly or discontinuously scale any model’s per-token error rate.
emergent abilities,big-bench tasks,Over 92% of emergent abilities on BIG-Bench tasks appear under certain metrics.
emergent abilities,alternative explanation,Raises the possibility of an alternative explanation for the origin of LLMs’ emergent abilities.
alternative explanation,researcher's choice of measurement,Sharp and unpredictable changes might be induced by the researcher’s choice of measurement.
alternative explanation,smaller models,Smaller models might appear wholly unable to perform the task due to possessing too few test data.
alternative explanation,mathematical model,Present the alternative explanation as a simple mathematical model.
emergent abilities of large language models,researcher's chosen metrics,The emergent abilities of large language models are created based on the metrics chosen by the researcher. The performance of the models changes sharply and unpredictably in accordance with the chosen metrics.
per-token cross-entropy loss,model scale,"The per-token cross-entropy loss decreases monotonically with the scale of the model, following a power law relationship."
per-token probability of selecting the correct token,asymptotes towards 1,The probability of selecting the correct token asymptotes towards 1 as the model performance improves.
researcher,model outputs,"The researcher scores the model outputs using different metrics such as Accuracy or Multiple Choice Grade, which significantly impact the model performance."
nonlinear metric,accuracy,"Using a nonlinear metric like Accuracy for scoring model outputs causes nonlinear scaling of performance, leading to sharp and unpredictable changes that qualitatively match published emergent abilities."
discontinuous metric,multiple choice grade,"Scoring model outputs with a discontinuous metric like Multiple Choice Grade results in discontinuous scaling of performance, causing sharp and unpredictable changes."
linear metric,token edit distance,"Transitioning from a nonlinear metric to a linear metric like Token Edit Distance leads to smooth, continuous, and predictable improvements in model performance, which ablates the emergent ability."
discontinuous metric,continuous metric,"Switching from a discontinuous metric like Multiple Choice Grade to a continuous metric such as Brier Score results in smooth, continuous, and predictable changes in performance, revealing the true nature of the model's abilities."
brier score,metric,"Brier Score is a type of metric used to evaluate task performance and reveals smooth, continuous, and predictable improvements"
emergent abilities,metrics,Emergent abilities only appear for specific metrics and changing the metric causes the phenomenon to disappear
emergent abilities,model families,Emergent abilities do not appear for model families on particular tasks
model families,specific tasks,Model families do not show emergent abilities on particular tasks
model families,nonlinear metric,Choice of a nonlinear metric can distort the model family's performance to appear sharp and unpredictable
emergent abilities,multiple architectures,Seemingly emergent abilities are induced in multiple architectures across various vision tasks by intentionally changing the metrics used for evaluation
neural scaling laws,deep networks,Neural scaling laws are empirical observations that deep networks exhibit power law scaling
neural scaling laws,deep networks,"Neural scaling laws are empirical observations that deep networks exhibit power law scaling in the test loss as a function of training dataset size, number of parameters, or compute."
model family,numbers of parameters,Suppose we have a model family of different numbers of parameters N > 0.
model's per-token cross entropy,number of parameters,"Each model’s per-token cross entropy falls as a power law with the number of parameters N for constants c > 0, α < 0."
v,possible tokens,Let V denote the set of possible tokens.
p,true probability distribution,p denotes the true but unknown probability distribution.
n-parameter model's predicted probability distribution,per-token cross entropy,The per-token cross entropy as a function of the number of parameters N is defined by the N-parameter model's predicted probability distribution.
observed token,one-hot distribution,"In practice, p is unknown, so we substitute a one-hot distribution of the observed token v∗."
model with n parameters,per-token probability of selecting the correct token,A model with N parameters then has a per-token probability of selecting the correct token.
researcher,metric,Suppose the researcher then chooses a metric that requires selecting L tokens correctly.
accuracy,token edit distance,"Accuracy is a nonlinear metric where the per-token error rate scales geometrically in target length, whereas Token Edit Distance is an approximately linear metric where the error rate scales quasi-linearly in target length."
token edit distance,multiple choice grade,"Token Edit Distance is a linear metric that reveals smooth, continuous, predictable changes in model performance, while Multiple Choice Grade is a discontinuous metric that can reveal emergent abilities."
multiple choice grade,brier score,"Multiple Choice Grade is a discontinuous metric that can find emergent abilities, but switching to a continuous metric like Brier Score removes such abilities."
researcher,metric,The researcher choosing a metric that nonlinearly or discontinuously scales the per-token error rate.
resolution,model performance,"Having insufficient resolution to estimate model performance in the smaller parameter regime, with resolution set by 1/test dataset size."
sampling,parameter regime,Insufficiently sampling the larger parameter regime.
gpt,arithmetic abilities,Previous papers prominently claimed the GPT family displays emergent abilities at integer arithmetic tasks.
tasks,gpt,We chose these tasks as they were prominently presented.
performance,metric,Claimed emergent abilities evaporate upon changing the metric.
accuracy,performance,"Accuracy has a predictable effect on performance, measuring performance requires high resolution"
performance,test data,Generating additional test data increases the resolution and improves performance
accuracy,performance,"the InstructGPT/GPT-3 family’s performance is above chance and improves in a smooth, continuous, predictable manner"
family,gpt family,we focused on the GPT family due to it being publicly queryable
metric,performance,"Changing the metric to a linear metric should reveal smooth, continuous, predictable performance improvement with model scale"
resolution,model performance,increasing the resolution of measured model performance reveals model improvements commensurate with the effect of the chosen metric
target string length,model,increasing the target string length predictably affects the model
performance,length-1 target performance,performance is influenced by the length-1 target performance as mentioned in the context
performance,geometrically,performance is approximately geometrically related to target performance
performance,accuracy,performance is influenced by accuracy
performance,quasilinearly,performance is approximately quasilinearly related to token edit distance
prediction,emergent abilities disappear with different metrics,prediction states that emergent abilities vanish with different metrics
gpt family,arithmetic tasks,GPT family displays emergent abilities in arithmetic tasks with 4 or 5 digits
gpt family,accuracy,GPT family's performance is influenced by the metric of Accuracy
gpt family,token edit distance,GPT family's performance improves with Token Edit Distance metric
target string,quasilinear manner,increasing the length of the target string affects the performance in an approximately quasilinear manner
emergent abilities,better statistics,Emergent abilities diminish even with accurate statistics as per the prediction
smaller models,zero accuracy,even smaller models do not have zero accuracy as stated
accuracy,model,"Accuracy is a metric used to evaluate models, indicating the performance of a model in achieving correct outputs."
accuracy,test data,Accuracy of models is improved by generating additional test data to measure their performance more accurately.
accuracy,target string length,"The accuracy of models decreases geometrically as the length of the target string increases, showing a correlation between accuracy and target string length."
metric,accuracy,"Accuracy is chosen as the metric to measure models' performance, with a specific effect on predicting accuracy."
gpt family,model families with emergent abilities,"The GPT family models are publicly queryable for analysis, whereas other model families claiming emergent abilities are not publicly queryable, limiting the analysis to published results."
task-metric-model family triplets,emergent abilities,Emergent abilities are predicted to appear predominantly on specific metrics at the 'population level' of Task-Metric-Model Family triplets.
metrics,task-model family pairs,Metrics appear predominantly with Task-Model Family pairs
metrics,nonlinear and/or discontinuous metrics,Metrics specifically relate to nonlinear and/or discontinuous metrics
individual task-metric-model family triplets,emergent ability,Changing metric to a linear and/or continuous one should remove emergent ability in individual Task-Metric-Model Family triplets
emergent abilities,metrics,"Emergent abilities should appear with metrics, not Task-Model Family pairs"
emergent abilities,certain metrics,Emergent abilities appear only under certain metrics
task-metric-model family triplet,emergent ability,Task-metric-model family triplet exhibits a possible emergent ability
model performance,model scales,Model performance at model scales is defined by emergence score
metric,previous work,Metric from previous work is used to determine emergent ability in task-metric-model family triplets
metrics,big-bench,Most metrics used in BIG-Bench have zero task-model family pairs that exhibit emergent abilities
emergent abilities,preferred metrics,Emergent abilities are observed with at most 5 out of 39 preferred metrics in BIG-Bench.
emergent abilities,model outputs,Emergent abilities do not appear when model outputs are scored using other metrics.
model outputs,emergent abilities,Emergent abilities are not observed when model outputs are scored using other metrics.
emergent abilities,metrics,Emergent abilities appear with specific number of metrics and at a high proportion with Multiple Choice Grade and Exact String Match metrics.
emergent abilities,task-model families,"Emergent abilities appear only for specific metrics, not task-model families."
emergent abilities,lamda family,LaMDA family displays emergent abilities with Multiple Choice Grade.
lamda,emergent abilities,"LaMDA displays emergent abilities on identified tasks with Multiple Choice Grade, but the emergent abilities disappear when the metric is changed to the continuous Brier Score."
lamda,multiple choice grade,LaMDA's emergent abilities on the discontinuous Multiple Choice Grade disappeared when the metric was changed to the continuous Brier Score.
lamda,big-bench metric,"LaMDA still displays emergent abilities on identified tasks with a different metric, BIG-Bench, which indicates the influence of the metric choice on LaMDA's performance."
brier score,strictly proper scoring rule,"Brier Score is defined as a strictly proper scoring rule for predictions of mutually exclusive outcomes, simplifying to the squared error between the predicted probability and the actual outcome in the case of binary predictions."
emergent abilities,chosen metric,"The results suggest that emergent abilities displayed by LaMDA are influenced by the choice of metric used for evaluation, as seen in the transition from Multiple Choice Grade to Brier Score."
researcher's choice of metric,emergent abilities,"The researcher's choice of metric can induce emergent abilities in deep networks of various architectures, as demonstrated in the context with different vision tasks."
capabilities,emergence,Capabilities have not been observed to the best of our knowledge; this is one reason why emergence in large language models is considered so interesting.
language models,emergence,This is one reason why emergence in large language models is considered so interesting.
convolutional example,app. b,"For the convolutional example, see App. B."
images,nonlinear autoencoders,We first induce an emergent ability to reconstruct images in shallow nonlinear autoencoders trained on CIFAR100 natural images.
metric,sharpness,"To emphasize that the sharpness of the metric is responsible for emergent abilities, and to show that sharpness extends to metrics beyond Accuracy."
metric,reconstruction ability,"Under our newly defined Reconstructionc metric and for particular choices of c, the autoencoder family exhibits a sharp and seemingly unpredictable image reconstruction ability."
reconstruction ability,sharpness,"Under our newly defined Reconstructionc metric and for particular choices of c, the autoencoder family exhibits a sharp and seemingly unpredictable image reconstruction ability."
autoencoder family,bottleneck units,The autoencoder family displays smoothly decreasing squared reconstruction error as the number of bottleneck units increases.
autoencoder family,image reconstruction ability,"Under our newly defined Reconstructionc metric and for particular choices of c, the autoencoder family exhibits a sharp and seemingly unpredictable image reconstruction ability."
autoencoder family,emergent abilities,"Under our newly defined Reconstructionc metric and for particular choices of c, the autoencoder family exhibits a sharp and seemingly unpredictable image reconstruction ability that qualitatively matches published emergent abilities."
transformers,omniglot hand-written characters,Transformers are trained to classify Omniglot hand-written characters
omniglot hand-written characters,decoder-only transformers,Omniglot hand-written characters are classified by decoder-only transformers
causal transformers,omniglot handwritten characters,Causal transformers display an emergent ability to correctly classify Omniglot handwritten characters
reconstruction ability,nonlinear autoencoders,Shallow nonlinear autoencoders display decreasing mean squared reconstruction error
classification ability,autoregressive transformers,Autoregressive Transformers display increasing accuracy with increasing scale
omniglot images,accuracy,Omniglot images display increasing accuracy with increasing scale.
accuracy,classifying all images correctly,"When accuracy is redefined as classifying all images correctly, a seemingly emergent ability appears."
large language models,emergent abilities,"nothing in this paper should be interpreted as claiming that large language models cannot display emergent abilities; rather, some previously claimed emergent abilities appear to be mirages induced by researcher analyses."
llms,emergent abilities,"some LLMs with claimed emergent abilities (e.g., PaLM 1, Gopher, Chinchilla) are private and not queryable at the time of our analysis."
metric(s),human preferences,"the best metric(s) arguably depends on human preferences, which may exhibit qualitatively different behavior."
accurately at a particular task,cross-entropy,"accuracy at a particular task can empirically appear sharp and unpredictable, cross-entropy does not appear so."
emergent abilities,metric choice,emergent abilities may be partially attributed to the metric; metric choice is possibly responsible for some claimed emergent abilities.
emergent abilities,tasks,"Emergent abilities are discussed in the context of tasks involving multiple steps, indicating a relation between the two concepts."
metric choice,emergent abilities,"Metric choice is described as a way to induce emergent abilities in a novel domain, showing a direct relationship between the two concepts."
power law functional form,emergent abilities,"Emergent abilities are explained by assuming a piece-wise power law functional form, establishing a relationship between the concepts."
researcher,emergent abilities,"Researcher is mentioned in relation to inducing emergent abilities under a single power law, linking the two concepts together."
networks,language modeling data,Networks and language modeling data are connected through the concept of networks learning discrete subtasks in the context of language modeling.
larger networks,downstream task,"Larger networks are mentioned in the context of being more capable of performing downstream tasks that require learning combinations of subtasks, showing a connection between the two concepts."
quantization perspective,emergent abilities,The concept of emergent abilities should be understood from the quantization perspective.
quantization perspective,origin,The quantization perspective raises questions about whether quanta are the origin of emergent abilities.
emergent abilities,large language models,The paper presents an alternative explanation for the claimed emergent abilities of large language models.
researcher,metric,The researcher can choose a metric to create or ablate an emergent ability for a fixed task and model family.
task,metric,Tasks and metrics are distinct and meaningful choices when constructing a benchmark.
metrics,scaling behavior,"The interplay between cross-entropy, transformations, and resolution-limited evaluations should be considered for accurately predicting scaling behavior."
continuous/linear metrics,discontinuous/nonlinear metrics,"Continuous/linear metrics are probably better for accurate scaling forecasts, while discontinuous/nonlinear metrics may require a lot of data for sufficient resolution."
large models,proper controls,Including proper controls is critical when making claims about capabilities of large models.
large models,proper controls,Large models require proper controls to ensure effective functioning and accuracy.
emergent abilities claims,failure to control for multiple comparisons,Emergent abilities claims may be impacted by a failure to control for multiple comparisons in this context.
big-bench,tasks,"In BIG-Bench, there are over 220 tasks, each associated with numerous metrics per task."
task-metric-model family triplets,emergent ability,"There are approximately 106 task-metric-model family triplets, suggesting a low probability that none of them exhibit emergent ability by random chance."
