node_1,node_2,edge
reasoning,language models,Language models use reasoning to generate better answers by chaining accurate local inferences to estimate relationships between variables.
inferences,variables,Chaining accurate local inferences enables estimation of relationships between variables not seen together in training.
reasoning,training data,Reasoning through intermediate variables reduces bias and is effective when training data consists of overlapping local clusters of variables.
bayes nets,variables,Training an autoregressive language model on samples from Bayes nets with only a subset of variables in each sample tests the ability of language models to match conditional probabilities with and without intermediate reasoning steps.
training data,locally structured,"The training data is locally structured with respect to dependencies between variables, indicating a relationship between the two terms."
training data,variables,"The training data involves dependencies between variables, pointing out the relationship between these terms."
training data,reasoning,"The effectiveness of reasoning step by step is rooted in the local statistical structure of the training data, showing a connection between these terms."
reasoning,training data,"The effectiveness of reasoning step by step is rooted in the local statistical structure of the training data, indicating a relationship between these terms."
thought experiments,intuition pumps,"By considering thought experiments or 'intuition pumps' in science, we can form strong beliefs purely by thinking through a set of steps, establishing a relationship between these terms."
large language models,tasks,"Large language models have been shown capable of performing a wide variety of tasks, illustrating a connection between these terms."
large language models,question,"Large language models are capable of immediately answering a question, showing a relationship between these terms."
large language models,struggle,"Large language models struggle with some complex tasks like math word problems, indicating a connection between these terms."
reasoning,help,"In investigating the origins of reasoning, we must ask why reasoning helps at all, establishing a relationship between these terms."
answering a question,complex tasks,answering a question is related to complex tasks as they present challenges in tasks like math word problems
language models,chain-of-thought reasoning,language models demonstrating a 'chain of thought' for better performance indicates the importance of reasoning before providing an answer
work,worked solutions,previous research has shown that providing worked solutions in context can be beneficial across various tasks
language models,reasoning performance,"methods are proposed to enhance language models' reasoning performance, building on previous findings"
chain-of-thought reasoning,training data,the usefulness of chain-of-thought reasoning in language models is attributed to the local structure in their training data
human experience,first-person perspective,"human experience is driven by our perspective, which influences how we reason and interpret the world"
human experience,reasoning,"our reasoning capacity extends beyond our immediate experiences, allowing us to make plans and conclusions that span time and space"
language models,training data,"language models are trained on documents that primarily focus on a few closely related topics, facilitating the estimation of relationships between concepts that frequently co-occur"
effect,one,Effect and one are related in the context of understanding the impact of one piece of information on another.
information,piece,Information and piece are related as components that are used in understanding the relationship between different variables.
variable,a,Variables and A are related as A is a specific variable used in estimating probabilities.
variable,c,Variables and C are related in the context of estimating the conditional probability of C given A.
probability,c,Probability and C are related as we try to estimate the probability of C given A in the given context.
variable,b,"Variables A, B, and C are related as B is introduced as an intermediate variable in the chain-of-thought reasoning."
variable,a,Variables A and C are related in the context of being rendered independent by conditioning on an intermediate variable B.
variable,c,"Variables A, B, and C are related as C is the variable we aim to estimate the conditional probability of given A and B in the context of reasoning through intermediate variables."
probability,b,Probability and B are related in the context of marginalizing over B to compute the conditional probability of C given A.
probability,b,Probability and B are related as B is used in the calculation of conditional probabilities involving variables A and C.
