node_1,node_2,edge
machine learning-based predictive inference,individual treatment effects,Machine learning-based predictive inference aims to predict individual treatment effects.
ml-based meta-learners,conditional average treatment effect (cate),ML-based meta-learners provide estimates of the CATE through model-agnostic approaches.
conformal meta-learners,predictive intervals for ites,Conformal meta-learners issue predictive intervals for individual treatment effects using the CP procedure.
two-stage pseudo-outcome regression,stochastic ordering framework,The two-stage pseudo-outcome regression is studied using a stochastic ordering framework to determine its validity.
computer based conformal meta-learners,oracle conformity scores,Computer based conformal meta-learners should have conformity scores that dominate oracle conformity scores for valid inference.
previous work,development of ml-based meta-learners,Previous work has primarily focused on developing ML-based meta-learners for predictive inference.
conformal meta-learners,ite,Conformal meta-learners provide valid intervals with competitive efficiency while retaining the favorable point estimation properties of CATE meta-learners.
heterogeneity,interventions,Identifying heterogeneity in the effects of interventions across individuals is a central problem in various fields.
machine learning models,heterogeneous treatment effects,Developing machine learning models to estimate heterogeneous treatment effects using observational or experimental data.
conditional average treatment effect (cate),point estimates,Most of these models only provide point estimates of the conditional average treatment effect (CATE).
errors in the model,variation of individual treatment effects (ites),Uncertainty in these estimates arises from both errors in the model and the variation of individual treatment effects (ITEs) for individuals with the same covariates.
predictive inference approach,quantifying uncertainty,"We adopt a predictive inference approach to this problem, with the goal of devising valid procedures to issue predictive intervals that cover ITEs on unseen data with a predetermined probability."
bayesian methods,predictive inference on ites,"Traditionally, predictive inference on ITEs has been conducted through Bayesian methods."
ites,predictive inference,ITEs are the focus of predictive inference methods like BART and Gaussian processes.
ites,interval-valued predictions,Methods like BART and Gaussian processes can provide interval-valued predictions of ITEs through their posterior distributions.
bayesian methods,predictive inference,Bayesian methods have traditionally been used for predictive inference on ITEs.
bayesian methods,bart,Bayesian methods like BART have been used for predictive inference on ITEs.
bayesian methods,gaussian processes,Bayesian methods like Gaussian processes have been used for predictive inference on ITEs.
bayesian methods,model-specific,Bayesian methods tend to be model-specific and not easily generalized to modern ML models.
bayesian methods,coverage,Bayesian methods do not provide guarantees on the frequentist coverage of their credible intervals.
conformal prediction,cp-based inference,Conformal prediction is a frequentist alternative that can be used for model-agnostic predictive inference like CP-based procedures for ITEs.
cp-based inference,ites,CP-based procedures can be used for inference of ITEs in a model-agnostic and distribution-free manner.
fundamental problem of causal inference,counter-factual outcomes,The fundamental problem of causal inference is related to never observing counter-factual outcomes in the context of ITEs.
ite,potential outcomes,The ITE is a difference between potential outcomes for an individual subject in a causal inference context.
outcomes,individual subject,"Outcomes for an individual subject are the focus of the context, determining the effects of treatments on individuals."
outcomes,factual outcomes,"The observed outcomes in the context are always factual, emphasizing the need to distinguish between treated and untreated outcomes."
individual subject,treatments,"The treatments are assigned to individual subjects, affecting the distributions of covariates in treated and untreated groups."
covariate shift,distributions of covariates,"Covariate shift leads to differences in the distributions of covariates between treated and untreated groups, impacting the training data and target population distributions."
supervised learning,single function,"Unlike supervised learning that fits a single function using examples, models of treatment effects involve estimating nuisance parameters and indirect treatment effects."
ml-based cate estimation,covariate shift,"ML-based CATE estimation addresses covariate shift, which can affect the generalization performance of ML models."
ml-based cate estimation,inductive biases,ML-based CATE estimation focuses on incorporating inductive biases to improve the accuracy of treatment effect estimates.
inductive biases,model-agnostic approaches,Inductive biases play a significant role in model-agnostic approaches for incorporating prior knowledge and assumptions into the predictive inference process.
meta-learner,cate estimation rates,"The choice of the meta-learner has an influence on the estimation rates of CATE, as shown in references [5, 20]."
cate estimators,generalization performance,The impact of CATE estimators on the generalization performance has been extensively studied to understand their effectiveness in different scenarios.
predictive inference methods,cate estimators,The validity and efficiency of predictive inference methods for ITE can be affected by the choice and performance of CATE estimators.
