node_1,node_2,edge
causal normalizing flows,theory,Causal normalizing flows refer to the theoretical aspect of using normalizing flows for causal inference.
causal normalizing flows,practice,Causal normalizing flows are applied in practice to understand causal relationships.
causal normalizing flows,causal inference,Causal normalizing flows are used for causal inference.
causal models,causal ordering,Causal models are identifiable from observational data given a causal ordering.
causal models,autoregressive normalizing flows (nfs),Causal models can be recovered using autoregressive normalizing flows.
design and learning choices,causal normalizing flows,Different design and learning choices affect how causal normalizing flows capture the underlying causal data-generating process.
do-operator,causal nfs,Implementation of the do-operator in causal NFs allows answering interventional and counterfactual questions.
experiments,causal normalizing flows,Experiments validate the design and training choices of causal normalizing flows.
causal nfs,approaches for approximating causal models,Causal NFs are compared to other approaches for approximating causal models.
causal nfs,real-world problems,Causal NFs are used to address real-world problems with mixed discrete-continuous data and partial knowledge on the causal graph.
causal nfs,code,The code for the work on causal NFs can be found at the provided link.
deep learning,causal reasoning,Deep learning is increasingly used for causal reasoning to find underlying causal relationships.
causal relationships,observed variables,Causal relationships are found among the observed variables to determine causal discovery and answer what-if questions.
causal inference,observational data,Causal inference problems are solved using only observational data and partial knowledge of the causal graph.
causal graph,structural causal model,Partial information about the causal graph of the structural causal model is used to estimate causal effects.
deep neural networks,causal inference,Previous works have relied on deep neural networks for iterative estimation of conditional distributions for causal inference.
intervention,causal data-generating process,Approaches fix the value of intervened variables to predict the effect on the causal data-generating process.
categorical variable,checking account,"The distributions of the categorical variable checking account are mentioned in the context, indicating a relationship between these two terms."
causal normalizing flow,categorical variable,"The term 'categorical variable' is associated with the causal normalizing flow in the context, suggesting a relationship between these two concepts."
binary variable,users' sex,"The binary variable xS representing the users' sex is mentioned in relation to the users' sex, indicating a relationship between these two terms."
parameter amortization techniques,ad-hoc parameter,"The practice of addressing a high number of parameters with ad-hoc parameter amortization techniques is discussed, showing a relationship between these concepts."
implicit distributions,evaluating the learnt distribution,"The approach of using implicit distributions is contrasted with the inability to evaluate the learnt distribution, highlighting a relationship between these terms."
causal-generating process,dnn,"The aim of learning the full causal-generating process using a single DNN is mentioned, indicating a relationship between these two concepts."
causal normalizing flow,broad class of causal data-generating processes,"Causal normalizing flows are discussed as a natural choice to approximate a broad class of causal data-generating processes, showing a relationship between these concepts."
causal nfs,underlying causal dependencies,"Causal NFs designed to capture the underlying causal dependencies are mentioned, highlighting a relationship between these terms."
do-operator,causal inference tasks,"An implementation of the do-operator to efficiently solve causal inference tasks is introduced, indicating a relationship between these two concepts."
continuous-discrete data,partial knowledge,"The ability of the causal NF framework to deal with mixed continuous-discrete data and partial knowledge on the causal graph is discussed, showing a relationship between these terms."
causal graph,real-world applications,The causal graph is key for real-world applications
causal graph,causal nfs,Causal NFs outperform competing methods using a single DNN to approximate the causal data-generating process
causal nfs,competiing methods,Causal NFs outperform competing methods using a single DNN to approximate the causal data-generating process
scms,gnns,Some works connect SCMs with GNNs but lack identifiability guarantees
scms,interventions,Interventions on the GNN are performed by severing the graph
exogenous random variables,endogenous random variables,"The exogenous random variables, u, are transformed into observed endogenous random variables, x, according to function ˜f"
