node_1,node_2,edge
image generation models,incorrect associations,The abstract mentions that image generation models often generate incorrect associations between entities and their visual attributes.
entities,visual attributes,The abstract highlights the impaired mapping between linguistic binding of entities and modifiers in the prompt and the visual binding of the corresponding elements in the generated image.
prompt,generated image,The abstract discusses the impaired mapping between the linguistic binding of entities and modifiers in the prompt and the visual binding of the corresponding elements in the generated image.
entities,modifiers,The abstract talks about the need for a novel loss function that encourages cross-attention maps to agree with the linguistic binding reflected by the syntax involving entities and their modifiers.
entities,modifiers,The proposal of SynGen aims to encourage large overlap between attention maps of entities and their modifiers and small overlap with other entities and modifier words.
attention maps,entities,The proposed approach emphasizes the large overlap between attention maps of entities and their modifiers to improve the faithfulness of text-to-image generation.
attention maps,modifiers,The proposed approach encourages small overlap between attention maps of entities and modifiers with other entities and modifier words.
text-to-image generation,syngen,The human evaluation demonstrates significant improvements of SynGen compared with current state-of-the-art methods in text-to-image generation.
sentence structure,faithfulness,The abstract highlights how the use of sentence structure during inference can efficiently and substantially improve the faithfulness of text-to-image generation.
users,generated content,Users control the generated content through natural-language text prompts.
generated content,natural-language text prompts,Users control the generated content through natural-language text prompts.
generated content,images,"Unfortunately, in many cases the generated images are not faithful to the text prompt."
objects,attributes,Visual bindings of objects and their attributes may fail to match the linguistic bindings between entities and their modifiers.
entity-nouns,modifier words,"In many cases, the generated images are not faithful to the text prompt due to improper binding where modifier words fail to influence the visual attributes of the entity-nouns."
syngen,errors,SynGen corrects errors by matching the cross-attention maps of entities and their modifiers.
modifiers,entity-nouns,Current models often confuse the modifiers of the two entity-nouns in generating images.
image,attribute,The attribute may be completely neglected and missed from the generated image.
image,object,Images can be generated with objects that do not match their attributes due to text-based control. This highlights the importance of understanding the linguistic structure of the prompt for accurate image generation.
diffusion models,text encoders,"Diffusion models that use text encoders like CLIP may fail to encode linguistic structures, leading to a blind diffusion process. This affects the generation of objects that do not match their attributes."
generation process,cross-attention maps,"Intervention in the generation process is proposed by steering the cross-attention maps of the diffusion model. These maps link prompt terms to image pixels, enhancing the visual binding between objects and their attributes."
prompt terms,visual components,"Previous work aimed to improve relations between prompt terms and visual components, but did not specifically address the problem of modifier-entity binding. This issue is tackled by the proposed approach through a novel loss function."
loss function,distance,The novel loss function quantifies the distance between attention patterns of grammatically-related pairs and pairs of unrelated words.
modifier,entity-noun,The attention patterns of grammatically-related pairs involve modifiers and entity-nouns.
modifier,noun,The attention map separates modifiers from unrelated tokens and brings them closer to their grammatically-related nouns.
latent denoised image,modifier,The latent denoised image improves pairing between attributes and objects by intervening in the latent code.
attribute,object,Intervening in the latent code improves the pairing between attributes and objects in the generated image.
method,datasets,The method is evaluated on three datasets.
natural-language setting,abc-6k benchmark,The natural-language setting uses natural compositional prompts in the ABC-6K benchmark for evaluation.
comparison,previous state-of-the-art,Direct comparison is made with the previous state-of-the-art setting.
prompts,modifiers,The set of prompts includes a variety of modifiers and entity-nouns for evaluation.
syngen,performance,SynGen shows significant improvement in performance based on human evaluation.
work,incorporating linguistic information,The work highlights the effectiveness of incorporating linguistic information into text-conditioned image generation models.
linguistic information,text-conditioned image generation models,Linguistic information is incorporated into text-conditioned image generation models to enhance their effectiveness.
text prompt,entity-nouns and their modifiers,Text prompt is analyzed to extract entity-nouns and their modifiers in the SynGen workflow and architecture.
entity-nouns and their modifiers,diffusion denoising process,SynGen adds intermediate steps to the diffusion denoising process by updating the latent representation using a loss over cross attention maps of entity-nouns and their modifiers.
diffusion process,syntactic information,The diffusion process is enriched with syntactic information in the paper's main contributions.
inference-time optimization,syntactic information,Inference-time optimization is used in the novel method to enrich the diffusion process with syntactic information.
new challenge set of prompts,rich number and types of modifiers and entities,"A new challenge set of prompts is introduced, containing a rich number and types of modifiers and entities in the paper's main contributions."
syngen,syntactic structure of natural language prompts,SynGen builds on the syntactic structure of natural language prompts to identify bindings of entity-nouns and their modifiers.
entity-nouns,corresponding modifiers,Entity-nouns and their corresponding modifiers are identified in the step of extracting syntactic bindings.
graph,syntactic relation,The graph defines the syntactic relation between words in the sentence.
graph,words,The graph defines the syntactic relation between words in the sentence.
syntactic relation,words,The graph defines the syntactic relation between words in the sentence.
prompt,spacy’s transformer-based dependency parser,The prompt is parsed using spaCy’s transformer-based dependency parser.
prompt,entity-nouns,The prompt is parsed and entity-nouns are identified (either proper-nouns or common-nouns).
entity-nouns,objects,The identified entity-nouns correspond to objects in the generated image.
generated image,modifiers,All modifiers of the nouns in the generated image are recursively collected into its modifier set.
objects,modifiers,Modifiers of objects include a range of syntactic relations between nouns and their modifiers.
attention maps,cross-attention maps,There are spatial relations between the attention maps and cross-attention maps as mentioned in the context.
modifiers,entity-nouns,The attention maps of all modifiers and entity-nouns are intertwined regardless of expected binding.
attention maps,syntactic bindings,"During denoising, attention maps gradually become separated, adhering to the syntactic bindings."
latents,loss,Optimizing the noised latents involves taking a gradient step to reduce the loss described in the context.
loss,cross-attention maps,The effect of the loss over the cross-attention maps is illustrated in Fig. 3.
text prompt,noun-modifier sets,"Loss functions are considered for a text prompt with N tokens, for which noun-modifier sets have been extracted."
noun-modifier sets,pairs of tokens,Each noun-modifier set contains pairs of tokens representing relationships between modifiers and nouns.
attention maps,distance measure,"A measure of distance, dist(Am, An), is used to represent the distance between attention maps."
attention maps,tokens,"Attention maps of all N tokens in the prompt are mentioned together, indicating a relationship between them."
distance,attention maps,"The measure of distance (lack of overlap) between attention maps is mentioned, relating distance to attention maps."
loss,distance,"The first loss aims to minimize the distance between attention maps, indicating a relationship between loss and distance."
modifiers,entity-nouns,"Pairs of modifiers and their corresponding entity-nouns (m, n) are mentioned together, showing a direct relationship between modifiers and entity-nouns."
loss,pairs of modifiers and entity-nouns,"A loss that compares pairs of modifiers and entity-nouns is constructed, indicating a relationship between loss and pairs of modifiers and entity-nouns."
prompt,modifiers,"Modifiers are mentioned in relation to the remaining words in the prompt, indicating a relationship between the prompt and modifiers."
loss,modifiers,"A loss is defined between words within the set of modifiers and entity-nouns, showing a relationship between loss and modifiers."
loss,words outside of the set,"The loss encourages moving apart grammatically unrelated pairs of words, showing a relationship between loss and words outside of the set."
final loss,two loss terms,"The final loss combines the two loss terms, indicating a relationship between the final loss and the two loss terms."
distance,attention maps,"The measure of distance between attention maps is defined using symmetric Kullback-Leibler divergence, showing a relationship between distance and attention maps."
test-time optimization approach,cross,"The test-time optimization approach resembles the approach defined by a loss over the cross, indicating a relationship between the test-time optimization approach and cross."
attention maps,latents,Attention maps are used to update the latent variables at generation time
attention maps,smallest attention map,The loss aims to maximize the presence of the smallest attention map at a given timestep to guarantee a set of selected tokens is included in the generated image
smallest attention map,selected tokens,The presence of the smallest attention map aims to guarantee a set of selected tokens is included in the generated image
pairwise relations,linguistically-related words,The loss depends on pairwise relations of linguistically-related words to align the diffusion process to the linguistic-structure of the prompt
denoising steps,pretrained denoiser (u-net),"In each of the first 25 steps, a pretrained denoiser (U-Net) is used to denoise the latent variable zt"
latent variable zt,cross-attention maps,The latent variable zt is updated with the cross-attention maps
latent representation zt,gradient step z′t,The latent representation zt is updated with a gradient step z′t = zt − α·∇ztL
latent variable z′t,u-net architecture,The U-Net architecture denoises the updated latent variable z′t for the next timestep
syngen,stable diffusion 1.4 (sd),SynGen is compared with Stable Diffusion 1.4 (SD) as a baseline method
