node_1,node_2,edge
online reinforcement learning,episodic markov decision processes,Online reinforcement learning is considered in episodic Markov decision processes.
online reinforcement learning,mdps,Online reinforcement learning is considered in episodic Markov decision processes (MDPs).
mdps,linear 𝑞 𝜋-realizability assumption,Episodic Markov decision processes (MDPs) are considered under the linear 𝑞 𝜋-realizability assumption.
linear 𝑞 𝜋-realizability assumption,action-values,It is assumed that the action-values of all policies can be expressed as linear functions of state-action features under the linear 𝑞 𝜋-realizability assumption.
linear 𝑞 𝜋-realizability assumption,linear mdps,The linear 𝑞 𝜋-realizability assumption class is known to be more general than linear MDPs.
mdps,transition kernel,MDPs where the transition kernel and the reward function are assumed to be linear functions of the feature vectors.
mdps,reward function,MDPs where the transition kernel and the reward function are assumed to be linear functions of the feature vectors.
linear mdps,feature vectors,"In linear MDPs, the transition kernel and the reward function are assumed to be linear functions of the feature vectors."
linearly 𝑞 𝜋-realizable mdps,states,"Linearly 𝑞 𝜋-realizable MDPs have states where for any policy, all the actions have approximately equal values."
states,linear mdp,States in linearly 𝑞 𝜋-realizable MDPs where skipping over these states by following an arbitrarily fixed policy transforms the problem to a linear MDP.
linearly 𝑞 𝜋-realizable mdps,learning algorithm,A novel (computationally inefficient) learning algorithm is derived for linearly 𝑞 𝜋-realizable MDPs that simultaneously learns what states should be skipped over and runs another learning algorithm on the linear MDP hidden in the problem.
linear mdp,𝜀-optimal policy,"A method returns an 𝜀-optimal policy after polylog(𝐻, 𝑑)/𝜀2 interactions with the MDP, where 𝐻 is the time horizon and 𝑑 is the dimension of the feature vectors."
online rl algorithm,polynomial-sample-complexity,The method returns the first polynomial-sample-complexity online RL algorithm for this setting.
reinforcement learning,markov decision process,Reinforcement learning involves an agent interacting with an environment modeled as a Markov decision process.
feature-map,state-action pairs,A feature-map maps state-action pairs to d-dimensional vectors for extracting important information.
linear mdps,transition functions,"In linear MDPs, the transition and reward functions are assumed to be linearly factorizable."
value-based approaches,action-values,Value-based approaches like q_pi-realizability focus on modeling action-values with features.
sample-efﬁcient algorithms,linear mdps,There are sample-efficient algorithms for discovering near-optimal policies in linear MDPs.
linear mdp,𝑞 𝜋-realizable mdp,"Both are types of MDPs mentioned in the context, with a relationship of being compared for sample-efficient solutions under different access models and settings."
𝑞 𝜋-realizable mdp,online rl,"𝑞 𝜋-realizable MDPs are mentioned to be sample efficiently solvable under online RL, indicating a relationship where online RL can be used to solve 𝑞 𝜋-realizable MDPs in a sample efficient manner."
linear mdp,simulator,"Linear MDPs are mentioned to be accessed through a simulator with a state-reset function, indicating a relationship where simulators play a role in accessing linear MDPs."
sample-efficient algorithms,linear mdp,"Sample-efficient algorithms are discussed in the context for discovering near-optimal policies in linear MDPs, showcasing the relationship between the algorithms and linear MDPs."
zanette et al.,eleanor,"Zanette et al. introduced the algorithm ELEANOR, which is mentioned in the context to serve as a starting point for further work, indicating a relationship between the authors and the algorithm."
du et al.,open problem,"Du et al. are mentioned to have a related open problem that is resolved in the context, indicating a relationship where the authors' work addresses the open problem."
skippyeleanor,algorithm 1,"SKIPPYELEANOR is presented as Algorithm 1, showing that it is a sample-efficient solution to the problem."
skippyeleanor,online interactions,"SKIPPYELEANOR utilizes online interactions only, making it a provably sample-efficient solution."
linear 𝑞 𝜋-realizability,linear mdps,"Section 3 discusses the difference between linear 𝑞 𝜋-realizability and linear MDPs, which motivates the approach."
mdps,rich structure,"Section 4.2 establishes a rich structure inherent in 𝑞 𝜋-realizable MDPs, which acts as the technical foundation to this work."
theorem 4.1,main result,"Section 5 gives a summary of the proof of Theorem 4.1, which is the main result."
positive definite matrices,r,Positive definite matrices are denoted in R𝑑×𝑑.
𝑎,𝑏,The relation 𝑎 ≈𝜀 𝑏 is defined if
i,{𝐵},The indicator function I{𝐵} is defined for a boolean-valued 𝐵.
m1(𝑋),probability distributions,M1(𝑋) is the set of probability distributions supported on set 𝑋.
episodic finite horizon rl,markov decision process (mdp),The setting of episodic finite horizon RL involves a finite-action Markov decision process (MDP) for sequential decision-making.
s,state space,The state space S is split across stages.
state space,s𝑡,The state space S is split into S𝑡 across stages.
action spaces,size a,Finite action spaces of size A are considered.
transition kernel,𝑃,The transition kernel 𝑃 describes the transitions between successive stages.
reward kernel,r,"The reward kernel R is defined for giving rewards in [0, 1]."
agent,environment,An agent interacts with the environment in an episode lasting 𝐻 steps.
action,current state,The agent takes some action in the current state.
mdp,agent,An agent interacts with the Markov Decision Process (MDP) by following a policy 𝜋
policy 𝜋,history of interaction,Policy 𝜋 assigns a probability distribution over actions to each history of interaction
memoryless policies,set π,"Memoryless policies, where the action distribution depends only on the last state, are elements of the set Π = {𝜋 : S → M1([A])}"
state 𝑠,mdp,"Starting at state 𝑠 in an MDP induces a probability distribution over histories denoted by P𝜋,𝑠"
reward,next-state,"The reward and next-state are independent, given the current state and last action."
"state-action pair (𝑠, 𝑎)","distribution p𝜋,𝑠,𝑎","For any action 𝑎, P𝜋,𝑠,𝑎 is the distribution over histories when action 𝑎 is used in state 𝑠 under policy 𝜋."
state-value function 𝑣 𝜋,total reward within the first episode,State-value function 𝑣 𝜋 is the expected total reward within the first episode when policy 𝜋 is used.
action-value function 𝑞 𝜋,expected total reward within the first episode,"Action-value function 𝑞 𝜋 is the expected total reward within the first episode for state-action pair (𝑠, 𝑎) under policy 𝜋."
optimal policy 𝜋★,"state-action pair (𝑠, 𝑎)","An optimal policy 𝜋★ satisfies 𝑞 𝜋★(𝑠, 𝑎) = sup 𝜋∈Π for all state-action pairs (𝑠, 𝑎) in S × [A]."
"state-action pair (𝑠, 𝑎)",optimal state-action pair,"State-action pair (𝑠, 𝑎) under optimal policy 𝜋★ is associated with optimal state-action pair values 𝑞★(𝑠, 𝑎) and 𝑣★(𝑠)."
mdp,linear mdp,"Linear MDPs are a type of MDP that have a specific property related to linearity, as described in Deﬁnition 3.1."
linear mdp,bellman error,"A key consequence of the linear MDP assumption is that the inherent Bellman error scales with the misspeciﬁcation 𝜅, as mentioned in the context."
bellman error,bellman operator,"The Bellman error property is also related to the closedness to the Bellman operator, which is crucial in the analysis of approximation errors for algorithms tackling linear MDPs."
linear mdps,action-value functions,linear MDPs involve action-value functions which are approximately linear in this context
action-value functions,uniform value-function approximation error,there is a relationship between action-value functions and uniform value-function approximation error mentioned in the context
uniform value-function approximation error,feature map,uniform value-function approximation error is influenced by the feature map in this context
feature map,parameters,feature map is related to parameters as per the given context
parameters,memoryless policy,parameters affect memoryless policy in the context described
memoryless policy,feasible regime,memoryless policy and feasible regime have a relationship in the context
feasible regime,value-function approximation error,feasible regime is correlated with the value-function approximation error according to the context
value-function approximation error,algorithm,value-function approximation error is related to deriving an algorithm in this context
policy,mdp,"A policy interacts with the MDP online for a certain number of steps, as mentioned in the context."
mdp,state,"In the MDP, it is only possible to observe the features of the current state and take actions accordingly."
mdp,action,The MDP allows taking an action and subsequently observing the resulting reward and next state.
state,initial state,"In the episodic setting, the next state is reset to the initial state after every H steps."
mdp,transition kernel,Our definition of MDP does not require the existence of a vector-valued measure to represent the transition kernel.
algorithms,linear mdps,Algorithms developed for linear MDPs are not directly applicable to Problem 3.3.
mdp,linear,"Only the right MDP is linear, while algorithms developed for linear MDPs are not directly applicable to all MDPs."
mdp,q 𝜋-realizable,"Both MDPs mentioned are q 𝜋-realizable, but only the right MDP is linear."
linear mdp,bellman error,"A linear MDP can have a low inherent Bellman error, as mentioned in the context."
mdp,action-values,"The main intuition behind the work is that red states have no bearing on action-values, so they can be skipped in the MDP."
