node_1,node_2,edge
video,camera-wearer,The first-person video highlights the camera-wearer's activities.
video,environment,Video understanding approaches aim to link egocentric video with the environment.
video,features,Current video understanding approaches reason over visual features from short video clips.
features,environment,Visual features from short video clips are detached from the physical space and not capturing the environment.
approach,video,The approach links egocentric video and the environment by learning predictive representations.
approach,models,The approach trains models to predict the camera-wearer's local surroundings.
models,features,Models equipped with environment-aware features outperform counterparts with traditional clip features.
videos,environments,Models are trained using videos from simulated 3D environments and tested on real-world videos from unseen environments.
videos,tasks,Models show performance on human-centric video tasks.
approach,videos,The approach handles real-world videos from HouseTours and Ego4D successfully.
approach,results,The approach achieves state-of-the-art results on the Ego4D NLQ challenge.
video,activities,Egocentric video offers a unique view into human activities through the eyes of a camera-wearer.
video,applications,Understanding egocentric video is core to building augmented reality applications.
video,augmented reality (ar),Video understanding is core for building AR applications that provide context-relevant assistance to humans based on their activity.
ego-video,subject,Ego-video is the subject of several recent datasets and benchmarks driving new research.
ego-video,camera-wearer,The egocentric setting involves the tight coupling of a camera-wearer and their persistent physical environment.
mental model,surroundings,A person's mental model of their surroundings informs their actions in an egocentric setting.
a person's mental model,actions,A person's mental model of their surroundings informs their actions in an egocentric setting.
human-centric environment understanding,video representations,There is an important need for human-centric environment understanding to learn representations from video capturing the camera-wearer's activities in the context of their environment.
human-centric environment understanding,environment,Human-centric environment understanding is needed to learn representations from video that capture the camera-wearer's activities in the context of their environment.
video models,short clips,Current video models segment a video into short clips (1-2s long) for tasks like action forecasting.
short clips,clip features,Current video models segment a video into short clips and then aggregate clip features over time for various tasks.
forecasting,temporal action localization,Both terms are related to video analysis and capturing human activities over time.
temporal action localization,episodic memory,Both terms are related to capturing and storing information about actions and events over time.
episodic memory,movie understanding,Both terms are related to memory encoding and understanding of movies.
forecasting,camera pose information,"Both terms are related to localization and tracking in a video, one related to forecasting future positions and the other to current pose information."
forecasting,group activities,Both terms are related to analyzing and predicting activities in a group setting.
camera pose information,localize the camera-wearer,Both terms are related to determining the position and movements of the camera-wearer.
