node_1,node_2,edge
images,scenes,"Images and scenes are mentioned in the same sentence, indicating they are related in the context of establishing correspondence in computer vision."
object appearances,occlusions,"Object appearances and occlusions are challenges mentioned together, suggesting a relationship in terms of difficulties faced in computer vision."
siamese masked autoencoders,masked autoencoders,"Siamese Masked Autoencoders (SiamMAE) are presented as an extension of Masked Autoencoders (MAE), indicating a relationship of building upon a previous concept."
videos,randomly sampled video frames,"Randomly sampled video frames are part of videos, showing a relation in terms of sampling technique."
encoder network,decoder composed of cross-attention layers,"Encoder network and decoder composed of cross-attention layers are mentioned in the same context of processing frames, hence indicating a relationship in terms of their functions."
pasts frames,future frame,"The past frame and future frame are compared in terms of masking patches for learning visual correspondence, showing a relationship in temporal analysis."
object motion,object-centric representations,"Object motion and object-centric representations are linked together as the focus of the network for learning, indicating a relationship in terms of learning objectives."
features learned via siammae,state-of-the-art self-supervised methods,"Features learned via SiamMAE are compared to state-of-the-art self-supervised methods, showing a relationship in terms of performance evaluation."
video object segmentation,pose keypoint propagation,"Video object segmentation and pose keypoint propagation are mentioned together as tasks where SiamMAE outperforms, indicating a relationship in terms of task performance."
semantic part propagation tasks,siammae,"Semantic part propagation tasks are performed using SiamMAE, showing a relationship in terms of task execution."
sequential events,cause-effect relationships,"Sequential events are perceived, and cause-effect relationships are learned. They are closely related in the context of understanding how events lead to outcomes."
cause-effect relationships,learned,Cause-effect relationships are learned. This shows a relationship between understanding the connections between events and the process of learning about them.
objects,tracked,Objects are tracked as they move through space. This indicates a relationship between objects and the action of tracking their movement.
objects,move through space,Objects are tracked as they move through space. This implies that the movement of objects is directly related to the action of tracking them.
objects,establishing visual correspondence over time,"Establishing visual correspondence over time is central to the capabilities in the context, and objects play a role in this process. They are related in the context of visual perception."
visual system,establishing correspondence between scenes,"The visual system is adept at establishing correspondence between scenes, despite occlusions, viewpoint changes, and object transformations. This indicates a connection between the visual system and the process of establishing correspondence."
visual system,unsupervised,The capability of establishing correspondence between scenes in the visual system is unsupervised. This suggests that the visual system operates independently without external guidance.
