node_1,node_2,edge
object recognition,deep-learning models,Deep-learning models for object recognition are known to be biased toward texture.
human visual systems,shape and structure,Human visual systems are known to be biased toward shape and structure.
sparse coding,brain,Sparse coding is a ubiquitous principle in the brain.
sparse coding,shape bias,Sparse coding can introduce shape bias into the network.
sparse coding,neurons,Sparse coding constraint can lead to the emergence of structural encoding in neurons.
shape bias,convolutional neural networks,Shape bias in neurons results in a smooth decomposition of objects into parts and subparts in convolutional neural networks.
shape bias,object recognition convolutional neural networks,Shape bias leads to greater robustness against style and pattern change distraction in object recognition convolutional neural networks.
shape bias,image synthesis generative adversary networks,Emerged shape bias leads to more coherent and decomposable structures in the synthesized images for image synthesis generative adversary networks.
sparse codes,structures,Sparse codes tend to encode structures.
sparse codes,texture,Sparse codes tend to favor texture.
distributed codes,texture,Distributed codes tend to favor texture
distributed codes,sparse and efficient coding,Sparse and efficient coding is a well-known design principle in the sensory systems of the brain
distributed codes,neurons,Recent neurophysiological findings based on calcium imaging found that neurons in the superficial layer of the macaque primary visual cortex (V1) exhibit even a higher degree of lifetime sparsity and population sparsity in their responses than previously expected
neurons,sparse encoding,This finding is reminiscent of an earlier study that found similarly sparse encoding of multi-modal concepts in the hippocampus
neurons,hippocampus,This finding is reminiscent of an earlier study that found similarly sparse encoding of multi-modal concepts in the hippocampus
prototype code,memory priors,The prototype code is related to the idea of memory priors as explored in deep learning for image generation.
prototype code,structural visual concepts,The prototype code is useful for representing structural visual concepts in deep learning.
neural information processing systems,prototype code,The specialist 37th Conference on Neural Information Processing Systems (NeurIPS 2023) discusses the idea of prototype code.
convolutional neural networks,object recognition,"CNNs trained for object recognition heavily rely on texture information, leading to misclassification."
human visual systems,shape and structures,"Human visual systems rely primarily on shape and structures over texture for object recognition, exhibiting a strong 'shape bias.'"
shape bias,object recognition,The shape bias in human vision systems leads to prioritizing shape and structures over texture for object recognition and categorization.
networks,shape bias,The shape bias of human subjects is compared with transformer-based networks and sparse CNNs in terms of frontier boundary. The study explores the influence of sparsity in biological neural networks on inducing shape bias in neural networks.
networks,sparsity,The sparsity in biological neural networks is hypothesized to induce shape bias in neuronal representation. The study imposed a sparsity mechanism to test this hypothesis and found that it indeed introduced more shape bias in the network.
networks,neural networks,The study aims to explore whether the constraint of high degree of strong-response sparsity in biological neural networks can induce shape bias in neural networks. The sparsity mechanism introduced indeed induced more shape bias in the network.
shape bias,neural networks,The shape bias of human subjects is compared with transformer-based networks and sparse CNNs in terms of frontier boundary. The study explores the influence of sparsity in biological neural networks on inducing shape bias in neural networks.
sparsity,shape bias,The sparsity in biological neural networks is hypothesized to induce shape bias in neuronal representation. The study imposed a sparsity mechanism to test this hypothesis and found that it indeed introduced more shape bias in the network.
sparsity,neural networks,The study aims to explore whether the constraint of high degree of strong-response sparsity in biological neural networks can induce shape bias in neural networks. The sparsity mechanism introduced indeed induced more shape bias in the network.
alexnet,vgg16,AlexNet and VGG16 are object recognition networks that can push the frontier of the shape bias benchmark.
alexnet,shape bias,Additional training of AlexNet with the Top-K operation enhances the shape bias in object recognition networks.
vgg16,shape bias,Additional training of VGG16 with the Top-K operation enhances the shape bias in object recognition networks.
top-k operation,object recognition networks,The Top-K operation further enhances the shape bias in object recognition networks.
top-k operation,image synthesis networks,The Top-K mechanism also improves the shape and structural bias in image synthesis networks.
top-k operation,few-shot image synthesis task,The Top-K operation can make objects in the synthesized images more distinct and coherent in the few-shot image synthesis task.
top-k operation,sparse coding,"The Top-K operation contributes to the explicit encoding of shape and structure information in neurons, suggesting the importance of sparse coding."
image synthesis networks,top-k operation,The Top-K mechanism also improves the shape and structural bias in image synthesis networks.
convolutional neural networks (cnns),texture information,"CNNs rely heavily on texture information for object recognition, leading to misclassifications."
texture information,object recognition,Texture information is important for object recognition according to the study.
texture information,shape,Texture information alone is sufficient for achieving object classification.
human visual perception,shape,"Human visual perception has a strong preference for shape over texture, known as 'shape bias'."
object,shape,Humans categorize and recognize objects mainly based on their shape rather than texture.
