node_1,node_2,edge
vector graphics,semantic segmentation,"Vector graphics are utilized for semantic segmentation of roughcast floorplans, which can be directly used for interior furnishing and room space modeling."
semantic segmentation,roughcast floorplans,Semantic segmentation of roughcast floorplans is addressed in the paper to improve interior furnishing and room space modeling.
roughcast floorplans,bare wall structures,Roughcast floorplans with bare wall structures are targeted for semantic segmentation in the paper.
vector floorplans,line segments,"Regular elements in vector floorplans, such as line segments, are fully utilized for more integral segmentation."
line segments,room boundaries,Line segments are classified as room boundaries in the segmentation pipeline.
line segments,regions partitioned by line segments,"Line segments partition regions, which are classified as room segments in the segmentation pipeline."
regions partitioned by line segments,room segments,Regions partitioned by line segments are considered as room segments in the segmentation pipeline.
graph neural networks,line segments,Two-stream graph neural networks are used to process line segments effectively in the segmentation pipeline.
graph neural networks,partitioned regions,Two-stream graph neural networks are used to process partitioned regions effectively in the segmentation pipeline.
metric,room integrity,The new metric proposed captures room integrity
metric,boundary regularity,The new metric proposed captures boundary regularity
method,segmentations,The method produces regular segmentations
source code,https://github.com/drziji/vecfloorseg,Source code is available at the given link
floorplans,geometric primitives,2D floorplans consist of geometric primitives
floorplans,data representation,"Floorplans are a data representation for interior designs, indoor construction, and property development"
raster images,fixed resolutions,In contrast to raster images with fixed resolutions
vector graphics,irregularly structured data,It is difficult to apply image-based backbone networks directly to vector graphics due to the irregularly structured data
semantic segmentation,roughcast floorplans,Semantic segmentation of roughcast floorplans into rooms with labeled types is a fundamental task
interior designers,roughcast floorplan,Interior designers usually first draw the roughcast floorplan
interior designers,elements like wall blocks and pipe barrels,Interior designers draw roughcast floorplans including basic elements like wall blocks and pipe barrels for property development.
interior designers,furniture layout and 3d room spaces,"After drawing, interior designers can construct and customize furniture layout and 3D room spaces."
room spaces,semantic segmentation,Obtaining semantic segmentation of room spaces is important for catering to various needs.
humans,automatic recognition,"While humans find room layout recognition straightforward, automatic recognition with accurate semantics and boundaries is challenging."
recent works,image-based segmentation networks,Recent works use powerful image-based segmentation networks to predict room segmentation in a pixel-wise manner.
methods,texts and furniture,"Methods rely on texts and furniture to determine semantic labels, which are sometimes not available in roughcast floorplans."
prior works,vector graphics,Some prior works process vector graphics for recognition purposes.
this work,semantic segmentation of roughcast floorplans,The current work makes the first attempt at semantic segmentation of roughcast floorplans.
floorplans,semantic segmentation,Floorplans are the subject of semantic segmentation in this work.
floorplans,2d roughcast floorplans,The work focuses on semantic segmentation of 2D roughcast floorplans.
floorplans,vector graphics,The segmentation output is in the form of vector graphics when working with floorplans directly.
vector roughcast floorplans,challenges,Vector roughcast floorplans pose challenges in terms of room segmentation.
room spaces,polygonal regions,Room spaces can be subdivided into polygonal regions based on input lines.
room spaces,semantic classification,Room types define room segmentation through semantic classification of polygonal regions.
lines,boundaries,Lines (including extended lines) serve as potential boundaries of different rooms.
lines,room segmentation,Classification of lines as boundaries or not assists in room segmentation.
graph attention network (gat),two-stream,A two-stream graph attention network (GAT) is designed for the task of room segmentation.
primal stream,primal graph,The primal stream takes as input the primal graph that encodes line endpoints as vertices and line segments as edges.
primal stream,dual stream,"Furthermore, the two streams should enhance each other rather than being separated."
primal stream,modulated gat layer,"To facilitate data exchange between two streams, we present a novel modulated GAT layer to fuse information from one stream into the graph network computation of the other stream."
dual stream,dual graph,The dual stream takes as input the dual graph that encodes partitioned regions as vertices and their adjacency as edges.
dual stream,modulated gat layer,"To facilitate data exchange between two streams, we present a novel modulated GAT layer to fuse information from one stream into the graph network computation of the other stream."
classical metrics,new metric,both classical metrics and a new metric that we develop to focus on integral segmentation show that our results improve previous image-based results significantly.
modulated gat layer,graph network computation,We present a novel modulated GAT layer to fuse information from one stream into the graph network computation of the other stream.
datasets,raster image-based results,Datasets are compared to raster image-based results for compact boundaries and better integrity.
floorplan,indoor applications,"Floorplan understanding is crucial for various indoor applications such as interior designs, room space modeling, and real estates."
traditional methods,floorplan,"Traditional methods treat a floorplan as an image and rely on low-level image processing and predefined rules to detect walls, doors, and windows."
