node_1,node_2,edge
model,benchmark,The model achieves superior detection performance compared to other state-of-the-art methods as validated through extensive experiments on the common-used benchmark.
model,code,The code for the model is available at https://github.com/DIG-Beihang/ALLOW.git.
model,object detection,"The traditional object detection models operate under the closed world assumption, while the proposed model explores unknown information to address the issue of encountering unknown objects during detection."
owod,object detection,"Open World Object Detection (OWOD) involves identifying both known and unknown object categories, as opposed to traditional object detection models."
owod,unknown objects,OWOD aims to identify unknown objects that may not have appeared during the training phase and learn them incrementally once their annotations are provided.
owod,detection models,"OWOD pioneers the concept of Open World Object Detection, where detection models should be able to identify both known and unknown object categories."
owod,unknown-discover strategies,OWOD works manually designed complex unknown-discover strategies in previous works.
owod,background region proposals,OWOD works selected specific regions as unknown proposals from the background.
owod,uncertainties,The unknown-discover strategies introduced uncertainties in open world learning.
ore,auto-labelling strategy,ORE adopted an auto-labelling strategy in RPN for selecting unknown objects.
ore,background region proposals,ORE selected top-k background region proposals as unknown objects.
ow-detr,attention-driven pseudo-labelling,OW-DETR designed an attention-driven pseudo-labeling for selecting query boxes.
ow-detr,high attention scores,OW-DETR selected query boxes with high attention scores.
ow-detr,known class boxes,Query boxes selected by OW-DETR were not matched with known class boxes.
unknown-discover strategies,low-quality unknown proposals,"Unknown-discover strategies may choose parts of known proposals or authentic background regions, leading to low-quality unknown proposals."
unknown-discover strategies,semantic patterns,Low-quality unknown proposals may not contain meaningful semantic patterns.
unknown-discover strategies,unknown recognition,Unknown-discover strategies may affect the ability to accomplish unknown recognition.
unknown-discover strategies,detection performance,Introducing low-quality unknown proposals may degrade the detection performance of known categories.
object detection,object-level feature-entanglement process,Learning of object detection is seen as an object-level feature-entanglement process.
object detection,local-connected convolution computation,The learning of object detection involves local-connected convolution computation.
known proposal,class-specific traits,A known proposal encompasses not only its class-specific traits but also context information.
known proposal,propagated context information,A known proposal propagates context information with potential unknown objects.
unknown features,context information,unknown features are extracted along with the propagated context information
closed world detection model,unknown features,closed world detection model is capable of extracting unknown features without unknown-discovery strategies
annealing-based label-transfer framework,open world object detection task,Annealing-based Label-Transfer framework is proposed for the open world object detection task
known proposals,unknown features,known proposals distill unknown features of meaningful patterns
known proposals,unknown recognition,known proposals accomplish unknown recognition by disentangling unknown features
known label,unknown class,known label is transferred to the unknown class to guide the model in decoupling unknown and known traits
images,known and unknown objects,most images contain both known and unknown objects
images,objects,Images simultaneously contain known and unknown objects
images,semantic patterns,Images distill the unknown traits of meaningful semantic patterns
semantic patterns,known proposals,Semantic patterns distill unknown traits from known proposals
semantic patterns,proposals,Semantic patterns subtly avoid selecting unknown proposals and alleviate uncertainties
