node_1,node_2,edge
sdm-unips,network,"SDM-UniPS is a groundbreaking Scalable, Detailed, Mask-free, and Universal Photometric Stereo network introduced in the paper."
approach,surface normal maps,"The approach presented in the paper can recover intricate surface normal maps even under unknown, spatially-varying lighting conditions."
photometric stereo networks,universal photometric stereo networks,The method has extended previous universal photometric stereo networks to extract spatial-light features while utilizing all available information in high-resolution input images.
new synthetic training dataset,"shapes, materials, and illumination scenarios","A new synthetic training dataset has been presented to encompass a diverse range of shapes, materials, and illumination scenarios found in real-world scenes."
method,"calibrated, lighting-specific techniques","The method presented in the paper surpasses calibrated, lighting-specific techniques on public benchmarks."
method,input images,The method excels with a significantly smaller number of input images even without object masks.
photometric stereo,surface normal map,Photometric stereo aims to deduce the surface normal map of a scene by analyzing images captured from a fixed perspective under diverse lighting conditions.
methods,directional lighting conditions,methods that assumed directional lighting conditions were unsuitable under natural illumination.
methods,unknown and arbitrary lighting conditions,the 'universal' photometric stereo method (UniPS) was introduced to operate under unknown and arbitrary lighting conditions.
unips,unknown and arbitrary lighting conditions,UniPS was designed to operate under unknown and arbitrary lighting conditions.
prior uncalibrated photometric stereo methods,specific physically-based lighting models,prior uncalibrated photometric stereo methods assumed specific physically-based lighting models.
unips,non-physical feature,UniPS encodes a non-physical feature at each pixel to represent spatially-varying illumination.
non-physical feature,calibrated photometric stereo network,non-physical feature is served as a substitute for physical lighting parameters within the calibrated photometric stereo network.
surface normal map,unips,the surface normal map recovered by UniPS appears blurry and lacks fine detail.
illumination features,downsampled images,extracting illumination features from downsampled images caused a loss of information at higher input resolutions.
illumination features,blurry artifacts,extracting illumination features from downsampled images produced blurry artifacts.
unips,pixel-wise calibrated photometric stereo network,UniPS employs a pixel-wise calibrated photometric stereo network.
unips,pixel-wise calibrated photometric stereo network,UniPS employs a pixel-wise calibrated photometric stereo network to predict surface normals using illumination features.
pixel-wise calibrated photometric stereo network,imprecise overall shape recovery,The pixel-wise calibrated photometric stereo network leads to imprecise overall shape recovery.
pixel-wise methods,image-wise methods,Pixel-wise methods offer advantages in capturing finer details compared to image-wise methods.
pixel-wise methods,inability to incorporate global information,Pixel-wise methods suffer from an inability to incorporate global information.
"shape, material, and illumination conditions",limited variety,"The third issue lies in the limited variety of shape, material, and illumination conditions present in the training data."
training data,capacity to adapt to a diverse range of real-world situations,"The limited variety of shape, material, and illumination conditions present in the training data hampers its capacity to adapt to a diverse range of real-world situations."
current datasets,lack of renderings under specific incident angles,Current datasets do not include renderings under light sources with high-frequency components focused on specific incident angles.
method,considerable performance degradation under directional lighting setups,The method exhibits considerable performance degradation when exposed to directional lighting setups like DiLiGenT.
sdm-unips,"scalable, detailed, and mask-free universal photometric stereo network","In this paper, we present SDM-UniPS, a photometric stereo network that recovers normal maps with remarkable accuracy from images captured under extremely uncontrolled lighting conditions."
sdm-unips,normal maps,SDM-UniPS enables the generation of normal maps with higher resolution than the training data.
sdm-unips,diligent,SDM-UniPS provides more accurate normal maps on DiLiGenT with a limited number of input images than most existing orthographic photometric stereo techniques.
sdm-unips,3d scanners,"In some cases, SDM-UniPS surpasses 3D scanners in detail."
sdm-unips,masks,"SDM-UniPS is mask-free, allowing for application even when masks are absent, unlike many conventional methods."
sdm-unips,scale-invariant spatial-light feature encoder,SDM-UniPS introduces a scale-invariant spatial-light feature encoder that efficiently extracts illumination features while maintaining scalability with respect to input image size.
sdm-unips,surface normal decoder,SDM-UniPS introduces a novel surface normal decoder utilizing a pixel-sampling transformer to predict surface normals through non-local interactions.
sdm-unips,synthetic training dataset,SDM-UniPS created a new synthetic training dataset comprising multiple objects with diverse textures rendered under varied lighting conditions.
photometric stereo,data acquisition,Photometric stereo techniques significantly reduce the time required for data acquisition compared to existing methods.
photometric stereo,normal map recovery,Photometric stereo techniques contribute to faster normal map recovery without requiring meticulous lighting control.
photometric stereo,photo-metric stereo literature,"The related works section provides an overview of existing photometric stereo literature, which focuses on the single orthographic camera assumption."
photo-metric stereo literature,orthographic camera assumption,The photometric stereo literature reviewed in the study primarily focuses on techniques assuming a single orthographic camera setup.
photo-metric stereo literature,calibrated lighting,Most photometric stereo methods optimize parameters based on calibrated directional lighting as outlined in the literature.
photo-metric stereo literature,uncalibrated photometric stereo algorithms,The literature discusses the transition from calibrated to uncalibrated photometric stereo algorithms in recent works.
uncalibrated photometric stereo algorithms,lambertian integrable surfaces,Photometric stereo algorithms assumed the input surfaces to have Lambertian integrable properties.
uncalibrated photometric stereo algorithms,general bas-relief ambiguity,The purpose of uncalibrated photometric stereo algorithms is to resolve the General Bas-Relief ambiguity.
uncalibrated photometric stereo algorithms,natural light,"Uncalibrated photometric stereo algorithms have also explored natural light conditions, approximating them using various methods."
natural light,spherical harmonics,Natural illumination is approximated using spherical harmonics to simulate natural lighting conditions.
natural light,dominant sun lighting,Natural illumination can also be approximated using dominant sun lighting to study its effect on surfaces.
natural light,equivalent directional lighting,Equivalent directional lighting is another method used to approximate natural illumination for photometric stereo.
optimization-based methods,external training data,Most optimization-based methods do not require external training data to function effectively.
optimization-based methods,global illumination phenomena,Optimization-based methods have limitations in handling global illumination phenomena like inter-reflections.
learning-based methods,complex phenomena,Learning-based methods are effective in dealing with complex phenomena that simple image formation models struggle to represent.
photometric stereo network,consistent lighting conditions,The first photometric stereo network required consistent lighting conditions during both training and testing phases.
uncalibrated deep photometric stereo networks,lighting parameters,Uncalibrated deep photometric stereo networks focus on recovering lighting parameters along with surface normals in a sequential manner.
uncalibrated deep photometric stereo networks,surface normals,Uncalibrated deep photometric stereo networks aim to recover surface normals along with lighting parameters in a sequential manner.
lighting parameters,surface normals,"These are the key concepts in the context that are recovered sequentially, indicating a relationship in the process of neural inverse rendering."
self-supervised neural inverse rendering methods,external data supervision,"These methods have been developed without the need for external data supervision, suggesting a relationship where external data supervision is not required."
taniai and maehara,neural networks,"Taniai and Maehara used neural networks instead of parametric physical models in their work, showcasing a relationship between the authors and the neural networks."
li and li,neural coordinate-based representations,"Li and Li incorporated recent neural coordinate-based representations in their work, indicating a relationship between the authors and the representations."
single directional light source,limitation to more complex lighting environments,"Methods designed to work with a single directional light source have limited ability to generalize to more complex lighting environments, suggesting a limitation in handling different lighting scenarios."
universal photometric stereo network (unips),prior lighting model assumption,"UniPS was the first to eliminate the prior lighting model assumption, highlighting a relationship where it breaks away from traditional assumptions."
global lighting contexts,non-physical lighting representation,"Global lighting contexts in UniPS leverage a non-physical lighting representation called global lighting contexts, indicating a relationship between the contexts and the non-physical representation."
transformers,pixel-wise communication,"Transformers are used for pixel-wise communication of hierarchical feature maps along the light-axis in the process of recovering global lighting contexts, highlighting a relationship between the tool and the communication method."
surface normal prediction,global lighting contexts,"During surface normal prediction, the network aggregates all the global lighting contexts to predict the surface normal, indicating a relationship in the prediction process."
high-resolution images,down-sampling,"Strategies introduced to handle high-resolution images involve down-sampling, showcasing a relationship between the resolution and the process of down-sampling."
surface normal,images,"The method introduced two strategies to handle high-resolution images: down-sampling images to the canonical resolution for recovering global lighting contexts, and employing pixel-wise surface normal prediction."
images,down-sampling,The method introduced down-sampling images to the canonical resolution for recovering global lighting contexts.
images,pixel-wise surface normal prediction,The method employed pixel-wise surface normal prediction for handling high-resolution images.
