node_1,node_2,edge
referring image segmentation,sequential polygon generation,referring image segmentation is formulated as sequential polygon generation in this work
sequential polygon generation,polygon transformer,"sequential polygon generation is enabled by a new sequence-to-sequence framework, Polygon Transformer (PolyFormer)"
polygon transformer,image patches,Polygon Transformer takes a sequence of image patches as input
polygon transformer,text query tokens,Polygon Transformer takes text query tokens as input
image patches,sequence of polygon vertices,image patches are used as input to generate a sequence of polygon vertices
polygon vertices,geometric localization,sequence of polygon vertices is used for geometric localization
geometric localization,regression-based decoder,a regression-based decoder is proposed for more accurate geometric localization
regression-based decoder,floating-point coordinates,regression-based decoder predicts precise floating-point coordinates
refcoco+ dataset,polyformer,PolyFormer outperforms the prior art by 5.40% and 4.52% absolute improvements on the challenging ReFCOCO+ dataset
refcocog dataset,polyformer,PolyFormer outperforms the prior art by 5.40% and 4.52% absolute improvements on the challenging RefCOCOg dataset
referring video segmentation task,polyformer,PolyFormer shows strong generalization ability in the referring video segmentation task
referring video segmentation task,re-davis17 dataset,PolyFormer achieves competitive 61.5% J & F on the Ref-DAVIS17 dataset without fine-tuning
referring image segmentation,vision-language understanding,referring image segmentation combines vision-language understanding
referring image segmentation,instance segmentation,referring image segmentation combines instance segmentation
instance segmentation,object segmentation,instance segmentation aims to localize the segmentation mask of an object given a natural language query
object segmentation,predefined categories,Object segmentation generalizes from a fixed number of predefined categories to any concept described by free-form language.
image,text inputs,Features are extracted from the image and text inputs in the conventional pipeline.
multi-modal features,mask,Multi-modal features are fused together to predict the mask.
segmentation mask,spatial layout of an object,A segmentation mask encodes the spatial layout of an object.
instance segmentation models,dense binary classification network,Instance segmentation models rely on a dense binary classification network to determine whether each pixel belongs to the object.
pixel-to-pixel prediction,convolutional operation,Pixel-to-pixel prediction is preferred by a convolutional operation.
segmentation mask,structured polygon vertices,A segmentation mask can also be represented by a sparse set of structured polygon vertices delineating the contour of the object.
structured sparse representation,dense mask representation,The structured sparse representation is cheaper than a dense mask representation and is the preferred annotation format for most instance segmentation datasets.
structured polygons,structured outputs,"It is tempting to predict structured polygons directly, but effectively predicting this type of structured outputs is challenging."
structured polygons,convolutional neural networks (cnns),"Effectively predicting structured outputs is challenging, especially for convolutional neural networks."
cnns,outputs,CNNs is a challenging aspect for outputs.
seq2seq framework,polygon transformer,Polygon transFormer is proposed within the seq2seq framework.
image patches,text query tokens,Image patches and text query tokens serve as input for the model.
sequence of polygon vertices,vertex prediction,The sequence of polygon vertices conditionally predicts vertex predictions.
visual and language features,long sequence,Visual and language features are concatenated together to form a long sequence.
bounding box,two corner points,A bounding box is represented by two corner points.
polyformer,image segmentation (polygon),PolyFormer is used for image segmentation in the form of polygons.
polyformer,referring expression comprehension (bounding box),PolyFormer can also output bounding boxes in addition to polygon vertices.
image segmentation,referring expression comprehension,Both are unified in the PolyFormer framework for localization.
image segmentation,bounding box,Localization is important for both polygon and bounding box.
referring expression comprehension,bounding box,Both are part of the PolyFormer pipeline for referring image segmentation and comprehension.
bounding box,mask,Polygons are converted to segmentation masks in the end.
seq2seq models,visual domain,The seq2seq models are designed for the visual domain to accommodate all tasks.
classification task,localization task,Quantized coordinates in classification task are suboptimal for localization.
regression task,object detection,"Localization is formulated as a regression task, with success seen in object detection."
floating-point coordinates,quantization error,Floating-point coordinates in object detection are directly predicted without quantization error.
floating-point coordinates,bilinear interpolation,Coordinate feature embedding in PolyFormer is obtained by bilinear interpolation of its neighboring indexed embeddings.
polyformer,indexed embeddings,"PolyFormer is mentioned as a framework that enables accurate polygon and bounding box predictions, which contrasts with the approach of indexed embeddings."
polyformer,refcoco,"PolyFormer is evaluated on the validation sets of RefCOCO, achieving mIoU results that outperform the state of the art."
polyformer,refcoco+,"PolyFormer is evaluated on the validation sets of RefCOCO+, achieving mIoU results that outperform the state of the art by a significant margin."
polyformer,refcocog,"PolyFormer is evaluated on the validation sets of RefCOCOg, achieving mIoU results that outperform the state of the art by a significant margin."
polyformer,ref-davis17 dataset,"PolyFormer is applied to the Ref-DAVIS17 dataset for referring video segmentation, achieving a J &F percentage comparable to a specifically designed method."
