node_1,node_2,edge
deep learning,video understanding tasks,both terms are mentioned at the beginning of the text as part of the success of deep learning in video understanding tasks
frame selection,video content,frame selection aims to extract informative and representative frames to help a model better understand video content
frame selection,existing frame selection methods,"existing methods of frame selection are mentioned in context, highlighting the importance of frame selection"
method,search-map-search learning paradigm,the proposed Search-Map-Search learning paradigm is introduced as a new method to overcome the limitations of existing methods
heuristic search,supervised learning,Search-Map-Search learning paradigm combines the advantages of heuristic search and supervised learning
frames,video,frames from a video are mentioned in context as part of the proposed method to select the best combination of frames
frame interactions,low inference overhead,the proposed method aims to better capture frame interactions while incurring a low inference overhead
frame selection method,performance of action recognition models,The frame selection method effectively improves the performance of action recognition models.
frame selection method,competitive baselines,The frame selection method significantly outperforms a number of competitive baselines.
videos,online proliferation,Videos have proliferated online in recent years with the popularity of social media.
videos,content consumption,Videos have become a major form of content consumption on the Internet.
video data,deep learning techniques,The abundant video data has greatly encouraged the development of deep learning techniques for video content understanding.
action recognition,relevant actions in videos,Action recognition aims to identify relevant actions described in videos.
action recognition,downstream tasks,Action recognition plays a vital role in other downstream tasks like video retrieval and recommendation.
frame processing,common practices,Common practices of action recognition involve sampling frames or clips from a given video.
frame processing,knowledge capture,"Simple sampling methods are often incapable of capturing important knowledge, leading to sub-optimal action recognition results."
relevant video selection,prior studies,Prior studies attempt to actively select relevant videos.
action recognition,sub-optimal results,The sub-optimal action recognition results highlight the need for improvement in recognizing actions.
method,relevant video frames,Prior studies propose methods to actively select relevant video frames for improving model performance.
method,heuristic methods,Heuristic methods are introduced to rank and select frames based on importance scores.
frame/clip,importance score,Frames/clips are ranked and selected based on their importance scores calculated by per-frame prediction.
rl method,informative frames,Reinforcement learning (RL) methods aim to identify informative frames by treating frame selection as a Markov decision process.
rl method,training stability issues,Existing RL-based methods may face training stability issues due to reliance on a large amount of training samples.
rl method,mdp assumption,RL methods operate under the assumption that frames are selected sequentially depending on observations of previous selections.
sms,learning paradigm,The Search-Map-Search (SMS) learning paradigm involves directly searching for the best combination of frames as one entity.
sms,frame selection,SMS formulates the problem of frame selection through heuristic search in a large space of video frame combinations.
sms,mapping function,SMS implements a learnable mapping function to generalize to new videos and enhance inference efficiency.
search algorithm,hierarchical,A hierarchical search algorithm is proposed to optimize the frame selection process.
ping function,generalize,The ping function is used to generalize to new videos by achieving efficient inference.
ping function,hierarchical search algorithm,The ping function proposes a hierarchical search algorithm to efficiently find the most favorable frame combinations on training videos.
