node_1,node_2,edge
hairstyle,reference image,Hairstyle is being transferred from a reference image to an input photo for virtual hair try-on.
long hairstyle with bangs,pixie cut,Transforming a long hairstyle with bangs to a pixie cut involves removing existing hair and inferring how the forehead would look.
hat-wearing person,visible hair,Transferring partially visible hair from a hat-wearing person in a different pose.
stylegan,hallucinating any missing parts,Past solutions leverage StyleGAN for hallucinating any missing parts and producing a seamless face-hair composite.
stylegan,gan inversion or projection,StyleGAN is used for producing a seamless face-hair composite through GAN inversion or projection.
hallucinations,transferring hairstyle,There remains a challenge in controlling the hallucinations to accurately transfer hairstyle and preserve the face shape and identity of the input.
multi-view optimization framework,reference composites,The optimization framework uses two different views of reference composites to semantically guide occluded or ambiguous regions.
information sharing,two poses,"Our optimization shares information between two poses, producing high fidelity and realistic results from incomplete references."
framework,prior work,Our framework outperforms prior work in a user study that consists of significantly more challenging hair transfer scenarios than previously studied.
jennifer aniston,hairstyle,"What makes Jennifer Aniston keep her same hairstyle for over three decades? Perhaps she likes the classic, or perhaps changing her hairstyle is a decision too high-stakes."
hairstyle transfer,stylegan2,"StyleGAN2 is a generative adversarial network used for synthesizing highly realistic face images, which is a key component in the process of hairstyle transfer."
hairstyle transfer,state-of-the-art techniques,"The state-of-the-art techniques for hairstyle transfer include StyleYourHair, Barbershop, LOHO, and MichiGAN, which aim to manipulate multiple hair attributes of an input image."
hairstyle transfer,hairfit,HairFIT is a method that attempts to solve the challenge of transfer degradation in hairstyle transfer when the reference hair comes from a person with a different headpose or facial shape.
styleyourhair,barbershop,StyleYourHair and Barbershop are two methods that are part of the state-of-the-art techniques for hairstyle transfer.
hairfit,pose,HairFIT and pose are related through the alignment step to align the pose of the target hair to the input face.
styleyourhair,hairfit,StyleYourHair improves upon HairFIT’s results by optimizing for an aligned pose within StyleGAN2’s latent space.
styleyourhair,misalignment,"StyleYourHair can handle a certain degree of misalignment, but often struggles to preserve details of the reference hair texture."
styleyourhair,details,"StyleYourHair often struggles to preserve details of the reference hair texture, especially for intricate and non-straight hairstyles."
trade-off,hallucinating new details,"There is a trade-off between hallucinating new details, which is crucial for handling highly different poses, and preserving the original texture from the reference images."
trade-off,preserving original texture,"There is a trade-off between hallucinating new details, which is crucial for handling highly different poses, and preserving the original texture from the reference images."
trade-off,goals,The trade-off is evident between hallucinating new details for aligning poses and preserving the original texture from the reference images.
styleyourhair,barbershop,StyleYourHair and BarberShop results are compared in terms of producing better results based on pose difference.
multi-stage optimization,dilemma,Performing a multi-stage optimization serves the purpose of tackling the dilemma between hallucinating new details for aligning poses and recovering face-hair details from original input images.
