node_1,node_2,edge
autonomy systems,self-driving vehicles (sdv),Autonomy systems are essential for making safe self-driving vehicles a reality
autonomy systems,safety critical scenarios,Rigorously testing autonomy systems requires generating safety critical scenarios
autonomy systems,closed-loop evaluation,Testing the SDV on scenarios in closed-loop is essential for accurately evaluating performance
autonomy systems,neural sensor simulator,UniSim is presented as a neural sensor simulator for SDV
safety critical scenarios,closed-loop evaluation,Safety critical scenarios need to be tested in closed-loop for accurate evaluation
safety critical scenarios,neural sensor simulator,UniSim is designed to build new scenarios from safety critical scenarios
closed-loop evaluation,sensor data,Closed-loop evaluation requires modifying sensor data based on new scene configurations
unisim,simulate realistic sensor data,UniSim can simulate realistic sensor data with small domain gap on downstream tasks.
unisim,closed-loop evaluation of an autonomy system,"With UniSim, we demonstrate, for the first time, closed-loop evaluation of an autonomy system on safety-critical scenarios as if it were in the real world."
car,dangerous driving scenarios,"While driving along a highway, a car from the left suddenly swerves into your lane."
car,avoiding an accident,"You brake hard, avoiding an accident, but discomforting your passengers."
what-if scenarios,developing safe self-driving solutions,Having the ability to generate such “what-if” scenarios from a single recording would be a game changer for developing safe self-driving solutions.
self-driving industry,test systems on pre-recorded real-world sensor data or by driving new miles,"the self-driving industry primarily test their systems on pre-recorded real-world sensor data (i.e., log-replay), or by driving new miles in the real-world."
closed-loop sensor simulation systems,high fidelity and represent the diversity of the real world,The status quo calls for novel closed-loop sensor simulation systems that are high fidelity and represent the diversity of the real world.
digital twin,real world,"Here, we aim to build an editable digital twin of the real world."
editable digital twin,real world,editable digital twin aims to represent the diversity of the real world through captured logs
editable digital twin,actors,"editable digital twin allows for modification, removal, and addition of actors in the scene"
editable digital twin,autonomy trajectories,editable digital twin enables the execution of new autonomy trajectories in the simulated world
autonomy system,simulated world,autonomy system interacts with the simulated world to receive new sensor observations
simulated world,sensor observations,simulated world provides new sensor observations to the autonomy system based on updated states of dynamic actors and location
simulated world,self-driving performance,simulated world accurately measures self-driving performance in a closed-loop fashion
real world,self-driving performance,comparison between simulated world and real world in terms of measuring self-driving performance
self-driving performance,safety hazards,simulated world allows for measuring self-driving performance without safety hazards
self-driving performance,capital-intensive manner,simulated world provides a less capital-intensive way to measure self-driving performance
simulated world,manually-created game-engine based virtual worlds,"comparison between simulated world and game-engine based virtual worlds in terms of scalability, cost-effectiveness, realism, and diversity"
unisim,sensor simulation system,UniSim is presented as a realistic closed-loop data-driven sensor simulation system for self-driving
unisim,multi-sensor data,UniSim reconstructs and renders multi-sensor data for novel views and new scene configurations from a single recorded log
observations,constrained viewpoints,"observations are often captured from constrained viewpoints, making the simulation challenging"
neural rendering approaches,multi-resolution voxel-based neural,proposal of enhancements over prior neural rendering approaches to better handle extrapolation from observed views
neural rendering approaches,multi-resolution voxel-based neural fields,Leveraging multi-resolution voxel-based neural fields to represent and compose the static scene and dynamic agents in neural rendering approaches.
multi-resolution voxel-based neural fields,dynamic agents,Using multi-resolution voxel-based neural fields to represent and compose dynamic agents in neural rendering approaches.
convolutional network (cnn),feature map,Rendering the feature map using a convolutional network (CNN) to form the final image.
