node_1,node_2,edge
active speaker detection,audio-visual scenarios,Active speaker detection is a challenging task in audio-visual scenarios
active speaker detection,speaker scenarios,Active speaker detection is a challenging task in one or more speaker scenarios
active speaker detection,performance,Existing studies have attempted to improve performance by inputting multiple candidate information and designing complex models
active speaker detection,resource-limited scenarios,"Existing studies have attempted to improve performance by inputting multiple candidate information and designing complex models, however, their high memory and computational power consumption make it difficult to apply in resource-limited scenarios"
active speaker detection,architecture,"In this study, a lightweight active speaker detection architecture is constructed"
active speaker detection,input candidates,A lightweight active speaker detection architecture is constructed by reducing the number of input candidates
active speaker detection,2d and 3d convolutions,A lightweight active speaker detection architecture is constructed by splitting 2D and 3D convolutions for audio-visual feature extraction
active speaker detection,gated recurrent units,A lightweight active speaker detection architecture is constructed by applying gated recurrent units with low computational complexity for cross-modal modeling
active speaker detection,performance improvement,The proposed framework achieves competitive mAP performance (94.1% vs. 94.2%)
active speaker detection,resource costs,"The proposed framework achieves competitive mAP performance (94.1% vs. 94.2%), while the resource costs are significantly lower than the state-of-the-art method"
active speaker detection,model parameters,"The proposed framework achieves competitive mAP performance (94.1% vs. 94.2%), model parameters are significantly lower than the state-of-the-art method (1.0M vs. 22.5M, approximately 23×)"
active speaker detection,flops,"The proposed framework achieves competitive mAP performance (94.1% vs. 94.2%), FLOPs are significantly lower than the state-of-the-art method (0.6G vs. 2.6G, approximately 4×)"
active speaker detection,robustness,"The proposed framework performs well on the Columbia dataset, demonstrating good robustness"
active speaker detection,multi-modal task,Active speaker detection is described as a multi-modal task that aims to identify active speakers from a set of candidates in arbitrary videos.
active speaker detection,speaker diarization,Active speaker detection is crucial in speaker diarization.
active speaker detection,speaker tracking,Active speaker detection is crucial in speaker tracking.
active speaker detection,automatic video editing,Active speaker detection is crucial in automatic video editing.
active speaker detection,industry and academia,Active speaker detection has attracted considerable attention from both the industry and academia.
map,flops,The figure shows the mAP of different methods on the benchmark and the FLOPs required to predict one frame containing three candidates.
active speaker detection,av-activespeaker,The release of AV-ActiveSpeaker dataset has led to significant progress in the field of active speaker detection.
av-activespeaker,large-scale data,The lack of reliable large-scale data has delayed the development of active speaker detection field.
deep learning,audio-visual tasks,Rapid development of deep learning for audio-visual tasks has led to improvement in active speaker detection.
face sequences,visual features,Studies improved the performance of active speaker detection by inputting face sequences of multiple candidates and extracting visual features.
3d convolutional neural networks,visual features,The 3D convolutional neural networks are used for extracting visual features.
3d convolutional neural networks,memory and computation requirements,Using 3D convolutional neural networks resulted in higher memory and computation requirements.
features,visual,Features are extracted visually.
complex attention modules,cross-modal information,Complex attention modules are used for modeling cross-modal information.
lightweight end-to-end architecture,active speakers,The lightweight end-to-end architecture is designed to detect active speakers in real time.
end-to-end architecture,active speakers,The end-to-end architecture is designed to detect active speakers.
input,single candidate face sequence,The input is a single candidate face sequence with corresponding audio.
feature extraction,3d convolution,Feature extraction involves splitting the 3D convolution into 2D and 1D convolutions.
feature extraction,audio,Feature extraction involves splitting the 2D convolution for audio feature extraction into two 1D convolutions.
cross-modal modeling,gated recurrent unit,Cross-modal modeling uses gated recurrent unit for modeling.
lightweight architecture,novel loss function,A novel loss function is designed based on the characteristics of the lightweight architecture.
experiment results,proposed active speaker,Experimental results reveal the effectiveness of the proposed active speaker detection approach.
active speaker detection approaches,experimental results,Experimental results were obtained from different active speaker detection approaches.
active speaker detection method,model size and computational cost,The active speaker detection method significantly reduces the model size and computational cost.
active speaker detection method,performance,The performance of the active speaker detection method is comparable to the state-of-the-art method.
proposed method,robustness,The proposed method demonstrates good robustness in cross-dataset testing.
proposed method,inference time,The single-frame inference time of the proposed method ranges from 0.1ms to 4.5ms.
lightweight design,end-to-end active speaker detection framework,A lightweight design leads to the proposal of a lightweight and effective end-to-end active speaker detection framework.
experiments,ava-activespeaker dataset,Experiments on the AVA-ActiveSpeaker dataset show the proposed method is comparable to the state-of-the-art method.
proposed method,model parameters and flops,The proposed method reduces model parameters by 95.6% and FLOPs by 76.9% compared to the state-of-the-art method.
"ablation studies, cross-dataset testing, and qualitative analysis",proposed method,These studies demonstrate the state-of-the-art performance and good robustness of the proposed method.
scientific community,interest,The scientific community is increasingly interested in related work.
proposed method,related work,The proposed method is related to the existing work in the scientific community.
proposed method,fusion of multiple information sources,The proposed method demonstrates robustness in fusing multiple information sources.
proposed method,joint representations,The proposed method aims to establish more effective joint representations.
audio-visual learning,video field,Audio-visual learning is a common multi-modal paradigm in the video field.
audio-visual learning,active speaker detection,"Audio-visual learning is used in tasks such as audio-visual action recognition, event localization, synchronization, and separation."
video field,active speaker detection,Active speaker detection is a common task in the video field.
active speaker detection,cutler and davis,Cutler and Davis pioneered the active speaker detection task in the early 2000s.
cutler and davis,audio-visual correlations,Cutler and Davis learned audio-visual correlations through time-delayed neural networks.
audio-visual correlations,time-delayed neural networks,Audio-visual correlations were learned through time-delayed neural networks.
subsequent studies,lip motion,Subsequent studies attempted to solve the active speaker detection task by capturing lip motion.
large-scale data,active speaker detection,The lack of large-scale data limits the application of active speaker detection in the wild.
google,large-scale video dataset,"Google introduced the first large-scale video dataset, AVA-ActiveSpeaker, for active speaker detection."
ava-activespeaker,active speaker detection,AVA-ActiveSpeaker dataset is used for active speaker detection.
novel solutions,active speaker detection,The AVA-ActiveSpeaker dataset has resulted in the emergence of numerous novel solutions for active speaker detection.
alc´azar et al.,temporal contextual information,Alc´azar et al. exploited temporal contextual information from multiple speakers for active speaker detection.
relational contextual information,alc´azar et al.,Alc´azar et al. also exploited relational contextual information from multiple speakers for active speaker detection.
k¨op¨ukl¨u et al.,temporal contextual information,K¨op¨ukl¨u et al. followed the idea of exploiting temporal contextual information for active speaker detection.
min et al.,temporal contextual information,Min et al. also followed the idea of exploiting temporal contextual information for active speaker detection.
active speaker detection task,ple speakers,"The active speaker detection task involves handling multiple speakers, as mentioned in the context."
k¨op¨ukl¨u et al.,min et al.,K¨op¨ukl¨u et al. and Min et al. followed the idea of designing structures for improving detection performance.
zhang et al.,spatial context,Zhang et al. introduced a spatial context to obtain a robust model by integrating three types of contextual information.
tao et al.,cross-attention and self-attention modules,Tao et al. achieved superior performance using cross-attention and self-attention modules to aggregate audio and visual features.
wuerkaixi et al.,datta et al.,Wuerkaixi et al. and Datta et al. improved performance by introducing positional encoding and improving the attention module.
xiong et al.,multi-modal layer normalization,Xiong et al. introduced multi-modal layer normalization to alleviate distribution misalignment of audio-visual features.
existing studies,model performance and cost,Existing studies primarily focused on model performance but largely ignored the cost of inputting more candidates or designing more complex models.
user-generated content,tiktok and other applications,"In the field of user-generated content, TikTok and other applications provide automatic video editing functions to assist users in content creation."
active speaker detection,automatic video editing functions,Active speaker detection provides additional possibilities for automatic video editing functions in applications like TikTok.
detection,service,Detection is providing additional possibilities for the service.
users,resource-constrained electronic devices,Users prefer creating on resource-constrained electronic devices like mobile phones and tablets.
model,deployment,A lightweight model is required for deployment.
television,active speaker detection,Active speaker detection can assist the director in cutting a shot at the current speaker in live television.
speaker detection framework,extreme environments,A lightweight and efficient active speaker detection framework must be developed for coping with extreme environments.
method,lightweight end-to-end active speaker detection approach,This section describes the proposed lightweight end-to-end active speaker detection approach in detail.
framework,feature representation frontend and speaker detection backend,The proposed framework consists of a feature representation frontend and a speaker detection backend.
encoder,3d convolution,The 3D convolution is split into 2D and 1D convolutions for extracting spatial and temporal information.
3d convolution method,model parameters and computational burden,The method involving 3D convolution splitting can reduce the number of model parameters and computational burden while maintaining good performance.
visual feature encoder,visual blocks for spatiotemporal feature extraction,The encoder comprises three visual blocks with two paths for spatiotemporal feature extraction.
convolution splitting,kernel size of 3,The convolution splitting is done with a kernel size of 3 to extract features with different receptive fields.
convolution combination,3d convolution splitting,"The convolution combination happens after 3D convolution splitting with a kernel size of 5, creating multiple paths to extract features."
features,receptive fields,Multiple paths are designed to extract features with different receptive fields to obtain abundant spatiotemporal information.
features,different paths,Features from different paths are integrated by convolution with a kernel size of 1.
features,convolution,Features are integrated by convolution with a kernel size of 1 to obtain spatiotemporal information.
convolutions,visual block,Batch normalization and ReLU activation are performed for each convolution in the visual block.
visual block,convolutions,Convolution operations including batch normalization and ReLU activation are done in the visual block.
convolutions,visual feature encoder,"All convolutions in the visual feature encoder have a stride of 1, except for the 2D convolution in the first visual block."
2d convolution,visual block,"The 2D convolution in the first visual block has a stride of 2, reducing spatial dimensions during feature extraction."
feature maps,visual feature encoder,Smaller feature maps are generated by the visual feature encoder due to the reduction in spatial dimensions when extracting features.
feature maps,memory footprint,The small-size feature map reduces the memory footprint and computation speed.
memory footprint,computation speed,Reducing the memory footprint through small-size feature maps improves the computation speed.
global max pooling,spatial dimension,Global max pooling is done in the spatial dimension to obtain the visual feature of the candidate face sequence.
mel-frequency cepstral coefficients,audio recognition,MFCCs are widely used in audio recognition to improve speech activity detection accuracy.
mfccs,audio recognition,MFCCs are part of the widely used methods in audio recognition.
audio recognition,speech activity detection,Audio recognition methods aim to improve the accuracy of speech activity detection.
2d feature map,13d mfccs,A 2D feature map consists of 13D MFCCs and temporal information.
speaker detection methods,2d feature map,"The 2D feature map is composed of 13D MFCCs and temporal information extracted from the original audio signal, serving as the input for the audio feature encoder, which is related to speaker detection methods."
2d feature map,audio feature encoder,"The 2D feature map is used as the input for the audio feature encoder to extract information from MFCCs and temporal dimensions, highlighting the relationship between these two concepts."
audio feature encoder,visual block,"The audio feature encoder uses the idea of lightweight visual blocks, splitting the 2D convolution into two 1D convolutions, showing a relationship between the audio feature encoder and visual block."
audio feature encoder,proposed lightweight framework,"The audio feature encoder is part of the proposed lightweight framework, as illustrated in Figure 2, emphasizing their connection."
visual block,audio block,"Both visual and audio blocks have two paths for feature extraction, highlighting a relationship between visual block and audio block."
backend detector,temporal context,The backend detector first models the temporal context of the audio-visual features
backend detector,audio-visual features,The backend detector models the temporal context of audio-visual features obtained by the point-wise addition of visual and audio features
backend detector,current candidate,The backend detector predicts whether the current candidate is speaking
visual feature encoder,3d convolutional neural networks,Several active speaker detection methods use 3D convolutional neural networks as visual feature encoders
visual feature encoder,face sequences,Visual feature encoders extract spatiotemporal information of face sequences
visual feature encoder,lightweight visual feature,"To construct a lightweight visual feature, 3D convolution is avoided due to excessive model parameters and computational cost"
detector,visual features,"The detector represents the visual features, audio features, and multi-modal features of the candidate sequence"
detector,audio features,"The detector represents the visual features, audio features, and multi-modal features of the candidate sequence"
detector,multi-modal features,"The detector represents the visual features, audio features, and multi-modal features of the candidate sequence"
detector,candidate,"The detector determines whether a candidate is speaking based on the visual, audio, and multi-modal features of the candidate sequence"
auxiliary classifier,audio features,"Without visual features, the audio auxiliary classifier can only determine whether someone is speaking"
auxiliary classifier,current candidate,The audio auxiliary classifier cannot determine whether the current candidate is speaking without visual features
active speaker detection loss function,main class,The proposed active speaker detection loss function is composed of only the main class to determine whether a candidate is speaking.
active speaker detection,loss function,The proposed active speaker detection loss function is composed of only the main classifier and the visual auxiliary classifier.
prediction result,temperature coefficient,"First, the prediction result is divided by the temperature coefficient τ, and softmax is performed."
temperature coefficient,training epoch,"τ = τ0 - αξ, where τ0 is set to 1.3 as the initial temperature and α is set to 0.02 as the decay degree. ξ indicates the training epoch."
loss,prediction result,The loss L is calculated based on the prediction results.
audio feature encoder,channel output dimensions,"Architecture of the audio feature encoder shows the channel output dimensions of the three audio blocks, which are 32, 64, and 128, respectively."
audio features,visual features,Pooling is required to maintain the temporal dimension of the audio features consistent with that of the visual features.
global average pooling,mfccs dimension,"Finally, global average pooling is performed in the MFCCs dimension to obtain the audio features of the candidate."
multi-modal features,summing,The multi-modal features are obtained by summing.
features fa,candidate,features Fa of the candidate
features fav,speaker detector,multi-modal features Fav obtained by summing the visual features Fv and audio features Fa are input into the speaker detector
features fav,bidirectional gru,bidirectional GRU models the temporal context information of multi-modal feature Fav
bidirectional gru,fully connected layer,bidirectional GRU models the temporal context information of multi-modal feature Fav followed by a fully connected layer
existing active speaker detection loss function,main classifier,existing active speaker detection loss function typically consists of three parts: the main classifier
existing active speaker detection loss function,visual auxiliary classifier,existing active speaker detection loss function typically consists of three parts: the visual auxiliary classifier
existing active speaker detection loss function,audio auxiliary classifier,existing active speaker detection loss function typically consists of three parts: the audio auxiliary classifier
proposed single-candidate input framework,visual and audio features,proposed single-candidate input framework integrates visual and audio features directly without any additional cross-modal interaction
visual auxiliary classifier,auxiliary classifiers,"visual auxiliary classifier can be used in special scenarios with multiple candidates, the visual auxiliary classifier"
lasd,lav and lv,complete loss function Lasd is obtained where Lav and Lv denote the losses of the main classifier and the visual auxiliary classifier respectively
weight coefficient,methodsingle,"The weight coefficient is a parameter mentioned in the context, and MethodSingle is a concept related to a method. This suggests a relationship between the weight coefficient and the method."
e2e,unicon,"E2E refers to end-to-end, and UniCon is a specific method mentioned in the context. This indicates a relationship between the concept of end-to-end and the UniCon method."
e2e,asd-transformer,E2E is also referenced in relation to the ASD-Transformer method. This further strengthens the association between end-to-end concept and specific methods.
unicon,talknet,"UniCon and TalkNet are both methods mentioned in the context. This suggests a relationship between the two methods, potentially involving similarities or comparisons."
asdnet,adenet,"ASDNet and ADENet are both methods cited in the context. This implies a relationship between the two, possibly in terms of comparisons or competing approaches."
av-activespeaker dataset,hollywood movies,"The AVA-ActiveSpeaker dataset is described as a benchmark dataset for active speaker detection, containing data from Hollywood movies. This establishes a relationship between the dataset and the source of the data."
ava-activespeaker dataset,normalized bounding boxes for 5.3 million faces,The AVA-ActiveSpeaker dataset is mentioned to include normalized bounding boxes for 5.3 million faces. This links the dataset with the specific data it contains.
detection,speaking,detection is assigned a speaking label
detection,nonspeaking,detection is assigned a nonspeaking label
detection,benchmark,detection is mentioned as a mainstream benchmark for active speaker detection tasks
dataset,occlusions,the dataset contains occlusions
dataset,low-resolution faces,the dataset contains low-resolution faces
dataset,low-quality audio,the dataset contains low-quality audio
dataset,lighting conditions,the dataset contains various lighting conditions
dataset,challenging,the dataset is highly challenging
test set,unavailable,test set is provided for ActivityNet challenge and is unavailable
performance,validation set,performance of the validation set is evaluated
columbia dataset,standard test benchmark,Columbia dataset is another standard test benchmark
columbia dataset,panel discussion video,Columbia dataset consists of an 87-minute panel discussion video
speakers,bell,Bell is one of the speakers in the video
speakers,boll,Boll is one of the speakers in the video
speakers,lieb,Lieb is one of the speakers in the video
speakers,long,Long is one of the speakers in the video
speakers,sick,Sick is one of the speakers in the video
speakers,visible,2-3 speakers are visible at any given time
face,reshaped,each face is reshaped into 112 x 112 pixels
architecture,implemented,final architecture is implemented using PyTorch
experiments,performed,all experiments are performed using an NVIDIA RTX 3090 GPU
models,optimizer,models utilize the Adam optimizer
training epochs,30,training epochs are set as 30
learning rate,0.001,learning rate is set as 0.001
decay rate,0.05,decay rate is set as 0.05 for every epoch
evaluation metric,common protocol,metric of AVA-ActiveSpeaker dataset according to common protocol
metric,mean average precision,metric of AVA-ActiveSpeaker dataset is mean Average Precision
metric,f1 score,metric of Columbia dataset is the F1 score
model parameters,reported,model parameters are reported
floating point operations,reported,floating point operations are reported
models,size and complexity,size and complexity of different models
flops,size,FLOPs are reported to measure the size and complexity of different models.
flops,complexity,FLOPs are reported to measure the size and complexity of different models.
performance,proposed framework,The performance of the proposed framework is compared with other active speaker detection methods.
proposed framework,other active speaker detection methods,The performance of the proposed framework is compared with other active speaker detection methods.
proposed method,state-of-the-art method spell,"The mAP of the proposed method reaches 94.1%, only slightly inferior to the 94.2% of the state-of-the-art method SPELL with fewer model parameters and computations."
proposed method,easee-50,The proposed method and EASEE-50 are state-of-the-art end-to-end active speaker detection methods with fewer model parameters and computations.
existing studies,proposed model,"Existing studies focused on exploiting relational contextual information between speakers, while the proposed model inputs only a single candidate."
model,lightweight framework,The proposed lightweight framework is mentioned multiple times in the context as a design philosophy for the model. It is stated that the proposed model achieves excellent performance while using only about 1% of the number of model parameters and computational cost of EASEE-50.
easee-50,visual features,"EASEE-50 is a state-of-the-art end-to-end active speaker detection method that uses a 3D convolutional neural network to extract visual features of multiple input candidate face sequences. By increasing the complexity of the model, its performance improves but leads to a higher number of model parameters and computational cost."
model parameters,computational cost,The number of model parameters and computational cost are related as increasing one results in an increase in the other. The proposed model achieves the same mAP using only about 1% of the number of model parameters and computational cost of EASEE-50.
model,active speaker detection task,"The model is evaluated based on its performance in the active speaker detection task. Contrary to the state-of-the-art model EASEE-50, the proposed model shows promising results with a smaller number of model parameters and computational cost."
proposed method,columbia dataset,"The proposed method is further tested on the Columbia dataset to evaluate its robustness. The results show that without fine-tuning, the proposed method achieves a state-of-the-art average F1 score of 81.1% on the Columbia dataset."
proposed method,state-of-the-art average f1 score,The proposed method achieves a state-of-the-art average F1 score of 81.1% on the Columbia dataset.
proposed method,talknet,The proposed method achieves a state-of-the-art average F1 score of 81.1% on the Columbia dataset compared with TalkNet.
proposed method,loconet,The proposed method achieves a state-of-the-art average F1 score of 81.1% on the Columbia dataset compared with LoCoNet.
frontend feature encoder,convolutional kernel sizes,The performance of the frontend feature encoder with different convolutional kernel sizes is evaluated.
frontend feature encoder,map of 93.0%,"When the encoders use convolutions with a kernel size of 3, the entire framework achieves a mAP of 93.0%."
convolutional kernel sizes,model parameters,"When the size of the convolutional kernel increases from 3 to 5, the amount of information input in the feature extraction process increases."
convolutional kernel sizes,model parameters,Properly increasing the receptive field is helpful in improving the model performance.
convolutional kernel sizes,94.1% performance,The best performance of 94.1% is achieved by combining convolutions with different kernel sizes.
kernel sizes,performance,Different kernel sizes are combined to achieve the best performance of 94.1%
receptive fields,multipath design,"The best performance is achieved by combining information under different receptive fields, verifying the effectiveness of multipath design"
visual feature encoder,proposed lightweight visual feature encoder,The effectiveness of the proposed lightweight visual feature encoder is experimentally verified
visual encoder,traditional ideas,A visual encoder is used to verify whether traditional ideas are more effective
resnet-18,temporal module,The visual encoder consists of ResNet-18 and a temporal module
