node_1,node_2,edge
large-scale models,pre-training strategies,Large-scale models can benefit from various pre-training strategies supported by massive data from different sources.
pre-training strategies,supervised pre-training,Supervised pre-training is one of the pre-training strategies proposed to boost the training of large-scale models.
pre-training strategies,weakly-supervised pre-training,Weakly-supervised pre-training is another pre-training strategy proposed to boost the training of large-scale models.
pre-training strategies,self-supervised pre-training,Self-supervised pre-training is one of the pre-training strategies proposed to boost the training of large-scale models.
pre-training strategies,multi-modal,Combining multiple pre-training strategies and data from various modalities/sources can greatly boost the training of large-scale models.
pre-training strategies,data,Combining multiple pre-training strategies and data from various modalities/sources can greatly boost the training of large-scale models.
pre-training strategies,strategies integration,It is desirable that pre-training strategies can be integrated in a single-stage manner.
all-in-one single-stage pre-training approach,maximizing multi-modal mutual information pre-training (m3i pre-training),"The proposed all-in-one single-stage pre-training approach, named M3I Pre-training, achieves better performance than previous pre-training methods on various vision benchmarks."
maximizing multi-modal mutual information pre-training (m3i pre-training),performance improvement,Maximizing Multi-modal Mutual Information Pre-training (M3I Pre-training) achieves better performance than previous pre-training methods on various vision benchmarks.
maximizing multi-modal mutual information pre-training (m3i pre-training),state-of-the-art performance,Maximizing Multi-modal Mutual Information Pre-training (M3I Pre-training) achieves state-of-the-art performance on various benchmarks under public data setting.
public data setting,benchmark performance,Achieving state-of-the-art performance on various benchmarks is possible under public data setting.
large-scale pre-trained models,computer vision tasks,Large-scale pre-trained models have shown strong performance in various computer vision tasks.
large models,billions of parameters,"To adequately train large models, researchers design them with billions of parameters."
large-scale pre-training strategies,supervised learning,Existing large-scale pre-training strategies involve supervised learning on pseudo-labeled data.
large-scale pre-training strategies,weakly supervised learning,Existing large-scale pre-training strategies also include weakly supervised learning on web crawling images text pairs.
large-scale pre-training strategies,self-supervised learning,Existing large-scale pre-training strategies incorporate self-supervised learning on unlabeled images.
data,large-scale pre-training strategies,Large-scale pre-training strategies acquire sufficient data from various modalities and sources.
pre-training methods,m3i pre-training,Existing pre-training methods can be integrated by M3I Pre-training to optimize mutual information between input and target representations.
massive data,strategies,"The strategies mentioned are proven to be effective for large models, hence related to the concept of massive data."
strategies,advantages,"The advantages of different strategies are mentioned, showing a direct relation between strategies and their advantages."
strategies,large models,"Strategies are used for large models, indicating a relationship between strategies and large models."
