node_1,node_2,edge
visual information extraction (vie),document intelligence,VIE plays an important role in Document Intelligence.
visual information extraction (vie),semantic entity recognition (ser),VIE is divided into two tasks: SER and relation extraction (RE).
visual information extraction (vie),relation extraction (re),VIE is divided into two tasks: SER and RE.
pre-trained models for documents,visual information extraction (vie),"Pre-trained models for documents have achieved substantial progress in VIE, particularly in SER."
pre-trained models for documents,relation extraction (re),"Pre-trained models learn the geometric representation implicitly, which has been found insufficient for the RE task."
geolayoutlm,multi-modal framework,GeoLayoutLM is a multi-modal framework for VIE.
geolayoutlm,geometric relations,GeoLayoutLM explicitly models geometric relations in pre-training.
relation heads,geometric pre-training tasks,Relation heads are pre-trained by the geometric pre-training tasks and fine-tuned for RE.
ser,re,"Semantic entity recognition (SER) and relation extraction (RE) are key concepts in Visual information extraction (VIE) tasks, involving entity labeling and entity linking from visually-rich documents."
re,funsd,"The F1 score of RE on FUNSD is boosted from 80.35% to 89.45%, showing significant performance improvement."
layoutlmv3,geometric layout,"LayoutLMv3 tends to link two entities more based on semantics than geometric layout, emphasizing the importance of geometric information in relation extraction."
layoutlmv3,geometric constraint,Introducing a simple geometric restriction in LayoutLMv3 leads to Precision and Recall improvement in relation extraction performance.
vie,document ai,"Visual information extraction (VIE) is a critical part of Document AI, attracting attention from both academic and industrial community."
vie,pre-trained multi-modal models,"Recent years have seen the great power of pre-trained multi-modal models in Visual information extraction (VIE) tasks, showcasing their effectiveness in various VIE tasks."
ser task,re task,Comparison between SER task and RE task in terms of exploring the relation between semantic entities in documents. RE task is seen as a challenging problem that has not been fully explored.
re task,vrds,Relation between RE task and VrDs. RE is essential to provide additional structural information closer to human comprehension of VrDs.
document layout understanding,vie,"Importance of document layout understanding for VIE tasks. Document layout understanding is crucial for VIE tasks, especially for RE."
geometric relationships,document layout representations,Importance of geometric relationships in describing document layout representations. Geometric relationships are important for document layout representations.
pre-trained models for vrds,document layout representations,How pre-trained models for VrDs implicitly learn layout representations by adding coordinates into the model inputs. The models combine relative position encoding or supervise by alignment-related pre-training tasks.
geometric layout information,state-of-the-art model layoutlmv3,The discussion about whether the geometric layout information is well learned in pre-trained models like LayoutLMv3. LayoutLMv3 may make mistakes in learning geometric layout information.
layoutlmv3,model,LayoutLMv3 is referred to as a state-of-the-art model in the context.
layoutlmv3,entities,LayoutLMv3 seems to link two entities based more on semantics than geometric layout.
layoutlmv3,geometric relationships,LayoutLMv3 does not fully exploit the useful geometric relationship information.
experiment,false positive relations,An experiment was conducted by filtering false positive relations using a simple geometric restriction.
experiment,precision,The precision increased by a large margin in the experiment.
experiment,recall,The recall remained unchanged in the experiment.
methods,relation modeling,Existing methods did not directly consider relation modeling in pre-training.
methods,token/segment-level classification,Existing methods usually adopt token/segment-level classification or regression.
pre-trained models,geometric relationships,It is necessary to learn a better layout representation for document pre-trained models by modeling the geometric relationships between entities explicitly during pre-training.
previous works,task head,"In previous works, during relation extraction fine-tuning, a task head like a linear or bilinear layer is usually learned."
re fine-tuning,task head,"In previous works, a task head like a single linear or bilinear layer is learned from scratch during RE fine-tuning."
higher-level pair re-relationship features,token or text-segment features,"The higher-level pair re-relationship features are beyond the token or text-segment features in documents, making them complex."
re task head,initialized randomly,An initialized RE task head is prone to overfitting with limited fine-tuning data.
pre-trained backbone,task head,"The pre-trained backbone has significant potential, prompting the idea of pre-training the task head simultaneously."
pre-training,fine-tuning,"Smaller gap between pre-training and fine-tuning leads to better performance for downstream tasks, as shown in several works."
re task head,multi-modal pre-trained framework,The establishment of a multi-modal pre-trained framework called GeoLayoutLM for VIE based on observations.
geometric relationships,text-segments,The GeoLayoutLM framework explicitly utilizes the geometric relationships between text-segments.
re heads,gap between pre-training and fine-tuning,Elaborately-designed RE heads are introduced to mitigate the gap between pre-training and fine-tuning for the downstream relation extraction task.
geometric relations,text-segments,"Three geometric relations are defined in the GeoLayoutLM framework: the relation between two text-segments (GeoPair), that among multiple text-segment pairs (GeoMPair), and that among."
geompair,geotriplet,Describing the two types of text-segment pairs mentioned in the context
geopair,direction and distance modeling (ddm) task,GeoPair relation is modeled by the DDM task which involves determining direction and distance between text-segments
geopair,detection of direction exceptions (dde),GeoMPair uses the DDE task to capture patterns of directions among segment pairs and enhance pair feature representation
geotriplet,collinearity identification of triplet (cit) task,"GeoTriplet utilizes the CIT task to identify if three segments are collinear, advancing the modeling of multi-segments relations"
relation heads,geometric pre-training tasks,Relation heads are pre-trained by geometric pre-training tasks to learn better relation features and absorb prior knowledge about geometry
extensive experiments,proposed geolayoutlm,Experimental results demonstrate the effectiveness of the proposed GeoLayoutLM in handling geometric relations
geolayoutlm,geometric representation,GeoLayoutLM is designed for learning geometric layout representation explicitly.
geolayoutlm,geometric relations,GeoLayoutLM explores the geometric relations of multi-pair and multi-segments in document pre-training.
relation modeling,relation heads,Novel relation heads are proposed to benefit the relation modeling.
relation heads,geometric tasks,The relation heads are pretrained by the proposed geometric tasks.
