node_1,node_2,edge
semantic segmentation,model,Semantic segmentation models aim to segment images into different classes or categories using a specific model architecture.
semantic segmentation,domain generalization,"The study focuses on semantic segmentation under the domain generalization setting, which aims to improve model robustness against domain differences."
vision transformers,cnns,Existing works show that Vision Transformers are more robust than CNNs in semantic segmentation tasks.
vision transformers,self-attention,Vision Transformers show better performance due to their visual grouping property of self-attention.
hierarchical grouping transformer (hgformer),pixels,HGFormer explicitly groups pixels to form part-level masks and whole-level masks for semantic segmentation tasks.
hierarchical grouping transformer (hgformer),mask classification,HGFormer combines mask classification results at different scales for improved class label prediction.
semantic segmentation datasets,hgformer,HGFormer is evaluated using seven public semantic segmentation datasets to show its robustness and outperformance over previous methods.
image,classification units,Images are segmented into classification units for the purpose of classification.
mask classification,per-pixel classification,Mask classification is considered more robust than per-pixel classification because masks allow aggregation of features over large image regions.
part-level masks,whole-level masks,"Pixels are grouped into part-level masks first, then part-level masks are grouped into whole-level masks for reliable segmentation."
part-level masks,whole-level masks,Part-level and whole-level mask classification are combined for robust semantic segmentation as they capture complementary information.
deep neural network,semantic image segmentation,Deep neural networks have significantly improved research in semantic image segmentation.
distribution shift,gaussian noise,"Distribution shift, such as Gaussian Noise, is a challenge when grouping pixels into masks."
domain generalization,source domains,"In domain generalization setting, models are trained on source domains and tested on target domains."
domain adaptation,target data,"Target data is not accessible/needed during training in domain adaptation, making the task challenging but practically useful."
vision transformers,traditional cnns,Vision Transformers have been shown to be significantly more robust than traditional CNNs in out-of-distribution generalization.
self-attention,visual grouping,Some works interpret self-attention as a kind of visual grouping and believe that it is related to robustness.
fan,segformer,FAN and Segformer have been evaluated on segmentation but do not explicitly introduce visual grouping in their networks.
deep learning based segmentation models,per-pixel classification,Most deep learning based segmentation models directly conduct per-pixel classification without the process of grouping.
segmentation models,flat grouping,"Some recent segmentation models introduced flat grouping in the segmentation decoder, where pixels are grouped into a set of binary masks directly."
detr,mask prediction,"DETR uses a one-to-one matching similar to DETR, where the loss between predicted masks and ground truth masks is computed."
detr,one-to-one matching,DETR and one-to-one matching are similar concepts in the context of loss computation between predicted masks and ground truth masks.
predicted masks,ground truth masks,predicted masks and ground truth masks are the entities used to compute loss in the context.
whole-level masks,mask classification,"whole-level masks directly predict mask classification, leading to more robust results due to information aggregation."
flat grouping,whole-level masks,"flat grouping is susceptible to errors when generating whole-level masks, especially under cross-domain settings."
hierarchical grouping,segmentation decoder,"hierarchical grouping is proposed in the segmentation decoder, where pixels are grouped into part-level masks first, and then into whole-level masks."
part-level masks,whole-level masks,"part-level masks are grouped first, followed by grouping into whole-level masks, showing a hierarchical segmentation approach."
image segmentation,hierarchical grouping,hierarchical grouping in the context is inspired by pioneer works in image segmentation and psychological evidence related to scene parsing.
part-level masks,whole-level masks,part-level masks and whole-level masks complement each other by segmenting images at different scales and improving overall robustness.
scales,robustness,Scales improve the overall robustness
hierarchical grouping idea,hgformer,HGFormer is proposed to instantiate hierarchical grouping idea
diagram,fig. 2,The diagram is shown in Fig. 2
feature maps,part-level grouping module,Feature maps are sent to the part-level grouping module
cluster centers,feature maps,Cluster centers initialization is down sampled from feature maps
pixel-center similarities,pixels,Pixel-center similarities are computed and assign pixels to cluster centers according to the similarities
part-level masks,pixel feature,Part-level masks are derived by computing the similarities between each pixel feature and its nearby center features
information of the part-level masks,whole-level masks,Information of part-level masks is aggregated to generate whole-level masks using cross-attention
methods,semantic segmentation datasets,Methods are evaluated using seven challenging semantic segmentation datasets
model,per-pixel classification based,The model is significantly better than previous per-pixel classification based segmentation models
model,whole-level mask based segmentation models,The model is significantly better than previous whole-level mask based segmentation models
contributions,hierarchical grouping paradigm,The contributions are presented as a hierarchical grouping paradigm for robust semantic segmentation
robust semantic segmentation,hierarchical grouping paradigm,robust semantic segmentation is achieved through the hierarchical grouping paradigm
hierarchical grouping paradigm,hgformer,HGFormer is proposed based on the hierarchical grouping paradigm
hgformer,pixels,pixels are grouped into part-level masks in the HGFormer model
part-level masks,whole-level masks,part-level masks are grouped into whole-level masks in the HGFormer model
whole-level masks,semantic segmentation results,semantic segmentation results are obtained by making classifications on all masks
hgformer,semantic segmentation models,HGFormer outperforms previous semantic segmentation models
semantic segmentation models,domain generalized semantic segmentation,HGFormer outperforms previous semantic segmentation models on domain generalized semantic segmentation
grouping-based methods,robustness,grouping-based methods are analyzed for their robustness under distribution shift
semantic segmentation,computer vision,semantic segmentation is a classic problem in computer vision
semantic segmentation,pixel-level classification,semantic segmentation is formulated as a pixel-level classification problem in the deep learning era
whole-level mask classification,semantic segmentation problem,whole-level mask classification is used to formulate the semantic segmentation problem
learning part-level masks,deep learning era,very few works exist on learning part-level masks for semantic segmentation in deep learning era
part-level mask classification,semantic segmentation,part-level mask classification is used for semantic segmentation in deep learning era
semantic segmentation,deep learning,Semantic segmentation is a technique used in deep learning.
ssn,super pixel fcn,SSN and super pixel FCN mainly focus on part-level mask learning for semantic segmentation.
bi,part-level masks,BI is not an end-to-end model and needs extra part-level masks as input.
