node_1,node_2,edge
humans,bilateral memory consolidation (bimeco) framework,"both mentioned in context as entities, BiMeCo is proposed by inspired by the way our brains constantly rewrite and consolidate past recollections."
bimeco,model parameters,"BiMeCo explicitly decouples model parameters into short-term memory module and long-term memory module, showing a relationship between the framework and model parameters."
memory modules,knowledge distillation and momentum-based updating,memory modules interact dynamically by knowledge distillation and momentum-based updating for forming generic knowledge to prevent forgetting.
bimeco,existing methods,"BiMeCo can be integrated into existing methods seamlessly, showing a relationship between the framework and existing methods."
bimeco,continual learning (cl),"BiMeCo significantly improves the performance of existing continual learning methods, showing a relationship between the framework and CL."
continual learning (cl),network,CL is introduced to foster the network to learn a sequence of tasks incrementally.
continual learning (cl),training data,"In CL, the training data of different classes comes in a phase-by-phase manner."
continual learning (cl),exemplars,"During training, a small number of exemplars of old classes are allowed to be saved in the memory buffer."
exemplars,model,Exemplars of old classes are saved in the memory buffer to mitigate forgetting of previously learned tasks.
model,new and old classes,"There is extreme data imbalance between new and old classes, making the model biased towards recently learned tasks."
learning algorithms,exemplars,Learning algorithms have been proposed to approximate exemplars per class for model inference.
learning algorithms,network predictions,Learning algorithms have been proposed to rectify the network predictions to alleviate the task bias.
exemplars,class,Exemplars per class are used for model inference
network predictions,task bias,Network predictions are rectified to alleviate the task bias
model,old classes,The original model on old classes provides soft labels for resisting activating drifting
literature achievements,methods,The literature achievements show that methods struggle to prevent forgetting with long task sequences
cl methods,cifar-100,An empirical evaluation of CL methods is provided on CIFAR-100
exemplars,replay,"Exemplars, compared with fine-tuning with Replay, boost accuracy on the 6-task sequence"
resnet-type networks,cwd,ResNet-type networks show different accuracy gains with CwD on different task sequences
memory buffer sizes,model parameters,Increasing memory buffer sizes or model parameters can alleviate forgetting for long task sequences
strategies,continual learning system,Increasing memory buffer sizes or model parameters may not be optimal for a desirable continual learning system that can scale to a wide variety of incremental scenarios without extra overheads
bilateral memory consolidation (bimeco),continual learning,BiMeCo is presented as a framework for continual learning in this work
bilateral memory consolidation (bimeco),short-term memory module,BiMeCo disentangles model parameters into short-term memory module with focus on representation ability and rapid adaptation
bilateral memory consolidation (bimeco),long-term memory module,BiMeCo disentangles model parameters into long-term memory module to prevent forgetting and consolidate working memory
short-term memory module,long-term memory module,Short-term memory module interacts with long-term memory module to prevent forgetting and consolidate working memory
long-term memory module,task-balance samples,Long-term memory module learns task-balance samples online to consolidate working memory
short-term memory module,momentum-based updating,Short-term memory module inherits expressiveness from long-term memory module with momentum-based updating
bimeco,memory samples,BiMeCo mines memory samples to form structured knowledge for all learned tasks
bimeco,dynamic interactions,BiMeCo encourages dynamic interactions between different memories to produce rich feature representations
dynamic interactions,previous knowledge,Dynamic interactions between different memories enable evoking previous knowledge while learning from changing data streams
bimeco,parameter-efficient manner,BiMeCo can be integrated with existing models in a parameter-efficient manner through simple module replacement
bimeco,lucir,"BiMeCo is integrated with LUCIR, bringing in a gain of at least +2.58% average incremental accuracy while significantly reducing parameters over other methods on the 6-task sequence under ResNet-18."
bimeco,cwd,"BiMeCo achieves a superior result compared with CwD, bringing +5.52% accuracy gains with the reduction of parameters by 41.9% on the 26-task sequence under ResNet-101."
bimeco,existing methods,BiMeCo is flexible and can be compatible with existing methods seamlessly with further performance gains.
bimeco,model parameters,"The proposed BiMeCo decouples model parameters into two complementary memories, encouraging dynamic interactions between different degrees of memories to prevent forgetting for continual learning."
bimeco,experiments,Extensive experiments as well as comprehensive ablation studies demonstrate the effectiveness of BiMeCo on three challenging benchmarks under a wide variety of incremental settings.
cl methods,rehearsal,"CL methods can be grouped into four categories: rehearsal, regularization, task-recency bias."
cl methods,rehearsal-based methods,"CL methods can be grouped into four categories, one of which is rehearsal-based methods"
rehearsal-based methods,exemplars,rehearsal-based methods keep a small set of exemplars in a raw format or generate pseudo-samples for preventing forgetting
exemplars,pseudo-samples,exemplars can be used to generate pseudo-samples for preventing forgetting
rehearsal-based methods,approximate class means,rehearsal-based methods select the best approximate class means in the learned feature space
