node_1,node_2,edge
detr-like segmentors,semantic segmentation,The DETR-like segmentors have underpinned breakthroughs in semantic segmentation by training queries representing class prototypes or target segments.
masked attention,queries,Masked attention is proposed to restrict each query to attend only to foreground regions predicted by the decoder block.
masked attention,preceding decoder block,Masked attention relies on the preceding decoder block to predict foreground regions for easier optimization.
dataset statistics,localization,Learnable parameterized positional queries encode dataset statistics leading to inaccurate localization for individual queries.
dynamic focus-aware positional queries (dfpq),semantic segmentation,"DFPQ design dynamically generates positional queries conditioned on cross-attention scores and positional encodings for image features, preserving rich localization information for target segments."
high-resolution cross-attention,local relation aggregation,Efficiently dealing with high-resolution cross-attention involves aggregating contextual tokens based on low-resolution cross-attention scores for local relation aggregation.
mask2former framework,sota performance,"With modifications, the framework achieves SOTA performance and outperforms Mask2former."
mask2former,framework,Mask2former is a modification on our framework that achieves SOTA performance
mask2former,performance,Mask2former outperforms Mask2former by clear margins in single-scale mIoU
mask2former,resnet-50,Mask2former achieves SOTA performance with ResNet-50 backbone
mask2former,swin-t,Mask2former outperforms Mask2former by clear margins with Swin-T backbone
mask2former,swin-b,Mask2former outperforms Mask2former by clear margins with Swin-B backbone
mask2former,ade20k,Mask2former achieves better performance on ADE20K validation set
semantic segmentation,pixel,Semantic segmentation assigns each pixel in an image with a semantic class label
detection transformer (detr),object detection task,DETR revolutionizes the paradigm of the object detection task
queries,semantic segmentation performance,Recent segmentors follow DETR to learn a set of queries representing the class prototypes or target segments and achieve SOTA performance on semantic segmentation
queries,positional priors,Providing the queries with meaningful positional priors is essential to learn representative queries
queries,regions,Encouraging each query to concentrate on specific regions is essential to learn representative queries
masked attention,query,Masked attention restricts each query to only attend to a foreground region predicted by the previous decoder block with binary masks
positional priors,performance,Inaccurate positional priors in masked attention may deteriorate performance for two reasons
content query,semantic information,Each query comprises a content query that contains semantic information
positional query,positional information,Each query comprises a positional query that provides positional information for the likely locations of the target segments
masked attention,positional queries,masked attention relies on positional queries that are randomly initialized learnable parameters
masked attention,segment,masked attention tends to encode the average statistics across the dataset and cannot reflect the segments with large location variances
query,predicted foreground regions,each query only attends to the predicted foreground regions
anchor points,positional queries,recent detectors propose to encode the anchor points into the positional queries to guide queries concentrating around the anchor positions
anchor-based query design,positional queries,anchor-based query design mitigates the mentioned issues as the positional queries are dynamically generated for each target object
anchor-based query design,foreground regions,anchor-based query design avoids restricting the queries to only attend to the foreground regions with binary masks to mitigate the error accumulation issue
anchor-based query design,fine-grained positional priors,"anchor-based queries cannot describe the fine-grained positional priors for semantic segmentation, which has details, edges, and boundaries"
attention scores,salient regions,"attention scores imply the salient regions for token pruning, self-supervised learning, and semantic segmentation"
salient regions,token pruning,The salient regions play a role in token pruning by providing the areas for pruning based on certain criteria.
salient regions,self-supervised learning,The salient regions are utilized in self-supervised learning to extract features for learning without human annotation.
salient regions,semantic segmentation,The salient regions are essential for semantic segmentation as they are the areas of interest in the image to be segmented.
token pruning,self-supervised learning,Token pruning is related to self-supervised learning as it can be used to optimize the training process in an unsupervised manner.
