node_1,node_2,edge
neural radiance field (nerf),camera poses,NeRF is optimized jointly with camera poses in forward-facing scenes.
neural radiance field (nerf),undistorted monocular depth priors,Undistorted monocular depth priors are incorporated to improve camera movement handling.
undistorted monocular depth priors,relative poses between consecutive frames,Monocular depth priors help in constraining the relative poses between consecutive frames.
neural radiance field (nerf),3d geometry reconstruction,NeRF is used for generating photo-realistic images from novel viewpoints with accurate 3D geometry reconstruction.
neural radiance field (nerf),camera parameters estimation,NeRF training requires the estimation of camera parameters for input images.
camera poses,structure-from-motion,Structure-from-motion is a popular option for estimating camera parameters.
camera parameters,input images,The camera parameters need to be estimated for the input images.
structure-from-motion (sfm) library colmap,estimation of camera parameters,COLMAP is a popular library used for estimating camera parameters for input images.
colmap,nerf research,COLMAP could be an obstacle to NeRF research due to its long processing time and lack of differentiability.
nerfmm,camera poses and neural implicit representation,NeRFmm proposes to optimize camera poses and neural implicit representation simultaneously.
barf,camera poses and neural implicit representation,BARF also proposes to optimize camera poses and neural implicit representation.
sc-nerf,camera poses and neural implicit representation,SC-NeRF proposes to optimize camera poses and neural implicit representation as well.
camera poses,input image,"Methods like NeRFmm, BARF and SC-NeRF optimize camera poses for input images."
slam,pose estimation,The literature of Simultaneous localisation and mapping (SLAM) shows that pose estimation can benefit from estimating relative poses between images.
radiance field,shape-radiance ambiguity,The radiance field is known to suffer from shape-radiance ambiguity.
camera parameters,nerf,"Estimating camera parameters jointly with NeRF adds ambiguity, resulting in slow convergence and unstable optimization."
large camera motion,monocular depth estimation,"To handle the limitation of large camera motion, monocular depth estimation can be helpful."
monocular depth estimation,constraint shape-radiance ambiguity,Monocular depth estimation provides strong geometry cues that are beneficial to constrain shape-radiance ambiguity.
monocular depth estimation,relative poses between adjacent depth maps,Relative poses between adjacent depth maps can be easily injected into the training pipeline via Chamfer Distance due to monocular depth estimation.
monocular depth estimation,multi-view stereo depth estimation,"Monocular depth estimation does not require camera parameters as input, in contrast to multi-view stereo depth estimation."
monocular depth estimation,mono-depth,The term mono-depth is used for simplicity in reference to monocular depth estimation.
mono-depth maps,multi-view consistent depth maps,"Mono-depth maps are not multi-view consistent; however, they are transformed to undistorted multiview consistent depth maps by explicitly optimizing scale and shift parameters during NeRF training."
mono-depth maps,nerf training,Mono-depth maps are taken into a depth-wise loss along with NeRF training in previous works.
mono-depth maps,rendered depth,Scale and shift parameters for each mono-depth map are explicitly optimized during NeRF training by penalizing the difference between rendered depth and mono-depth.
nerf,multiview consistency,"NeRF is trained based on multiview consistency, which transforms mono-depth maps into undistorted multiview consistent depth maps."
multiview consistent depth maps,loss terms: a) chamfer distance loss,Multiview consistent depth maps are leveraged in two loss terms: a) a Chamfer Distance loss between two depth maps of adjacent images.
multiview consistent depth maps,loss terms: b) depth-based surface rendering,Multiview consistent depth maps are leveraged in two loss terms: b) a depth-based surface rendering.
depth maps,images,"Two depth maps of adjacent images are mentioned, indicating a relationship between the two concepts."
depth maps,relative pose,"Depth maps inject relative pose to the system, showing a connection between depth maps and relative pose."
depth-based surface rendering loss,relative pose estimation,"The depth-based surface rendering loss improves relative pose estimation, linking the two concepts."
camera poses,nerf,"The method optimizes camera poses and a NeRF jointly, suggesting a relationship between camera poses and NeRF."
camera poses,sequence of images,"The camera poses are optimized from a sequence of images with large camera motion, indicating a connection between camera poses and sequence of images."
mono-depth,unposed-nerf training,"The mono-depth is integrated into unposed-NeRF training by modeling scale and shift distortions explicitly, linking mono-depth and unposed-NeRF training."
relative poses,camera-nerf joint optimization,"Relative poses are supplied to the camera-NeRF joint optimization, suggesting a relationship between relative poses and camera-NeRF joint optimization."
relative pose estimation,depth-based surface rendering loss,"The relative pose estimation is regularized with a depth-based surface rendering loss, indicating a connection between relative pose estimation and depth-based surface rendering loss."
camera motion,method performance,"The method is able to handle large camera motion, leading to improved performance, suggesting a relationship between camera motion and method performance."
state-of-the-art methods,method,"The method outperforms state-of-the-art methods, showcasing a comparison between state-of-the-art methods and the method."
novel view synthesis,interpolations,"Early Novel View Synthesis approaches applied interpolations between pixels, linking Novel View Synthesis and interpolations."
nerf,photorealistic rendering,"NeRF has become popular for its photorealistic rendering, indicating a characteristic of NeRF."
nerf,scene representation,"NeRF is a popular scene representation, associating NeRF with scene representation."
nerf's performance,additional regularisation,"Techniques are proposed to improve NeRF's performance with additional regularisation, linking NeRF's performance with additional regularisation."
nerf,performance,"NeRF's performance is improved with additional regularisation, depth priors, surface enhancements, or latent codes."
nerf,camera parameters,Most approaches require pre-computed camera parameters obtained from SfM algorithms.
camera parameters,sfm algorithms,Pre-computed camera parameters are obtained from SfM algorithms.
pose estimation,nerf,iNeRF shows that poses for novel view images can be estimated using a reconstructed NeRF model.
generative adversarial networks,nerf,GNeRF combines Generative Adversarial Networks with NeRF to estimate camera poses.
camera intrinsics,nerf,NeRFmm jointly optimises both camera intrinsics and extrinsics alongside NeRF training.
