node_1,node_2,edge
neural radiance fields,3d reconstruction,Neural Radiance Fields (NeRF) is known for its capability in photo-realistic 3D reconstruction
neural radiance fields,novel view synthesis,Neural Radiance Fields (NeRF) is also known for its impressive capability in novel view synthesis
neural radiance fields,bad-nerf,The paper introduces a novel bundle adjusted deblur Neural Radiance Fields (BAD-NeRF) as a robust solution to motion blurred images
motion blurred images,image degradation,"Image degradation, such as image motion blur in low-light conditions, can further affect the rendering quality of Neural Radiance Fields"
bad-nerf,camera motion trajectories,BAD-NeRF recovers the camera motion trajectories during exposure time to improve the quality of the final image
3d scene geometry,2d images,Acquiring accurate 3D scene geometry and appearance from a set of 2D images is a long-standing problem in computer vision
3d scene geometry,novel view image synthesis,Accurate 3D scene geometry is essential for applications like novel view image synthesis
3d scene geometry,robotic navigation,Accurate 3D scene geometry is also crucial for robotic navigation applications
robotic navigation,3d scene,Robotics navigation involves interacting with the 3D scene for effective movement and decision making.
3d scene,3d point cloud,Classic approaches represent the 3D scene explicitly using 3D point cloud.
3d scene,triangular mesh,Classic approaches represent the 3D scene explicitly using triangular mesh.
3d scene,volumetric grid,Classic approaches represent the 3D scene explicitly using volumetric grid.
3d scene,neural radiance fields (nerf),Recent advancements in implicit 3D representation include the usage of Neural Radiance Fields (NeRF) for photo-realistic 3D reconstruction.
neural radiance fields (nerf),3d point,NeRF takes a 5D vector as input for spatial location and viewing direction of the sampled 3D point.
neural radiance fields (nerf),multi-view images,NeRF enables novel view image synthesis using well posed multi-view images.
neural radiance fields (nerf),photo-realistic 3d reconstruction,NeRF has enabled photo-realistic 3D reconstruction through deep neural networks.
neural radiance fields (nerf),differentiable volume rendering,NeRF computes pixel intensity or depth through differentiable volume rendering.
neural radiance fields (nerf),motion blurred images,Limited work has been proposed to address the issue of training NeRF with motion blurred images.
motion blurred images,neural radiance fields (nerf),Motion blurred images pose challenges to existing NeRF training pipeline.
image,sharp,Images are considered sharp when they are in focus and have clear details.
image,blurred,Blurred images are those that lack sharpness and clear definition of details.
camera poses,nerf,Accurate camera poses are usually required to train NeRF for better performance.
blurred images,accurate poses,It is difficult to obtain accurate camera poses from blurred images due to the lack of clear information in the images.
colmap,motion blurred images,COLMAP is used to recover accurate poses from a set of motion blurred images.
challenges,nerf's performance,Addressing challenges like obtaining accurate poses and training with motion blurred images can enhance NeRF's performance.
real physical image formation process,motion blurred image,Integrating the real physical image formation process of a motion blurred image into NeRF training can improve performance.
linear motion model,se(3) space,A linear motion model in SE(3) space is used to represent camera motion trajectory within exposure time.
training stage,network weights of nerf and camera motion trajectories,"During the training stage, both the network weights of NeRF and the camera motion trajectories are estimated jointly."
motion trajectory,camera poses,"Motion trajectory is represented by camera poses at the start and end of the exposure time, with linear interpolation in between."
exposure time,sharp images,"The exposure time is typically small, allowing for sharp images to be captured during the process."
real physical image formation model,blurry images,Following the real physical image formation model can help in synthesizing blurry images.
formation model,motion blurred image,"The formation model is used to synthesize the blurry images, including generating a sequence of sharp images and synthesizing the motion blurred image by averaging virtual sharp images."
formation model,nerf,"The formation model uses NeRF to estimate both camera motion trajectories and virtual sharp images, contributing to the synthesis of motion blurred images."
motion blurred image,nerf,NeRF is used to synthesize the motion blurred image by estimating camera motion trajectories and rendering virtual sharp images.
nerf,bad-nerf,"The modified model, BAD-NeRF, is derived from NeRF by incorporating bundle adjusted deblur techniques for image synthesis."
bad-nerf,datasets,BAD-NeRF is evaluated using both synthetic and real datasets to demonstrate superior performance in comparison to prior works.
bad-nerf,state of the art works,BAD-NeRF outperforms prior state of the art works in terms of its ability to model the image formation process of motion blurred images.
bad-nerf,3d scene representation,The approach based on BAD-NeRF formulation can be used to acquire high quality 3D scene representations from motion blurred images.
bad-nerf,novel view images,BAD-NeRF is able to deblur severe motion blurred images and synthesize high quality novel view images as shown through experimental validation.
nerf,neural radiance fields,"NeRF is part of the related works in the area of neural radiance fields, indicating its relevance and contribution to this field."
image deblurring,related works,"The context reviews related works in the areas of image deblurring, providing an overview of research in this domain."
nerf,novel view image synthesis,NeRF demonstrates impressive novel view image synthesis performance and 3D scene representation capability
nerf,neural radiance field,Many variants of NeRF have been proposed recently
nerf,barf,BARF proposed to optimize camera poses of input images as additional variables together with parameters of NeRF
barf,camera poses,BARF proposed to optimize camera poses of input images as additional variables together with parameters of NeRF
jeong,scene representation and camera parameters,Jeong et al. proposed to learn the scene representation and camera parameters (i.e. both extrinsic and intrinsic parameters) jointly
barf,camera pose,"BARF and the work from [13] differ in that BARF estimates the camera pose at a particular timestamp, while the work from [13] proposes to optimize the camera motion trajectory within exposure time."
barf,camera motion trajectories,Our work proposes to optimize the camera motion trajectory within exposure time unlike BARF which estimates the camera pose at a particular timestamp.
barf,nerf,"Deblur-NeRF aims to train NeRF from a set of motion blurred images, while BARF estimates the camera pose at a particular timestamp."
