node_1,node_2,edge
ood detection,in-distribution,OOD detection is based on learning the ID representation that is distinguishable from OOD samples
recognition-based methods,id features,Recognition-based methods were used to learn the ID features but they tend to learn shortcuts instead of comprehensive representations
reconstruction-based methods,performance of ood detection,Simply using reconstruction-based methods could boost the performance of OOD detection significantly
pretext tasks,provide a generally applicable and efficacious prior,Reconstruction-based pretext tasks have the potential to provide a generally applicable and efficacious prior for OOD detection
mood,sota of one-class ood detection,MOOD outperforms previous SOTA of one-class OOD detection by 5.7%
mood,multi-class ood detection,MOOD outperforms multi-class OOD detection by 3.0%
mood,10-shot-per-class outlier exposure ood detection,MOOD even defeats the 10-shot-per-class outlier exposure OOD detection
mood,ood samples,MOOD achieves OOD detection without including any OOD samples in the detection process
distribution,ood samples,OOD samples are distributed and then either rejected or transferred for human intervention for safe handling.
ood samples,human intervention,OOD samples are transferred to human intervention for safe handling.
ood detectors,downstream networks,OOD detectors are used before inputting data into downstream networks for identifying outliers.
ood detection,novelty detection,"OOD detection is the task of identifying whether a test sample is an outlier or not, also known as novelty detection."
ood detection,anomaly detection,OOD detection is the task of identifying whether a test sample is an anomaly or not.
ood detection,safety-critical applications,"OOD detection is crucial for various safety-critical applications like medical diagnosis, fraud detection, and autonomous driving."
ood detection,medical diagnosis,OOD detection is important for medical diagnosis.
ood detection,fraud detection,OOD detection is essential for fraud detection.
ood detection,autonomous driving,OOD detection is necessary for autonomous driving.
mood,sota,MOOD performance is compared with the State-Of-The-Art (SOTA) on different OOD detection tasks.
previous ood detection approaches,outlier exposure,Previous OOD detection approaches rely on outlier exposure to enhance performance.
ood detection,binary classification problem,OOD detection can be transformed into a binary classification problem by using outlier exposure.
ood detection,id representation,The core of OOD detection lies in learning the effective in-distribution representation to identify outlier samples.
reconstruction-based methods,ood detection tasks,Using reconstruction-based methods can significantly enhance performance on various OOD detection tasks.
few-shot outlier exposure ood detection,pioneer work,The pioneer work using reconstruction-based methods outperforms the few-shot outlier exposure OOD detection.
few-shot outlier exposure,ood detection,Our pioneer work along this line even outperforms previous few-shot outlier exposure OOD detection
existing methods,contrastive learning,Existing methods perform constrastive learning
existing methods,pretrain classification,Existing methods perform pretrain classification on a large dataset
contrastive learning,pretrain classification,Contrastive learning or pretrain classification on a large dataset to detect OOD samples
former methods,classification,The former methods classify images according to the pseudo labels
latter,classification,The latter classifies images based on ground truth
research,backdoor attack,"Research on backdoor attack shows that when learning is represented by classifying data, networks tend to take a shortcut to classify images"
backdoor attack,secret triggers,"In a typical backdoor attack scene, the attacker adds secret triggers on original training images with the visibly correct label"
victim model,images,"During the course of testing, the victim model classifies images with secret triggers into the wrong category"
research,networks,Research in this area demonstrates that networks only learn specific distinguishable patterns of different categories
ood detection,id images,Learning representations by classifying ID data for OOD detection may not be satisfying since the network does not understand the intrinsic data distribution of the ID images
patterns,id categories,"For example, when the patterns similar to some ID categories appear in OOD samples, the network could easily interpret these OOD samples as the ID"
id categories,ood samples,"ID categories appear in OOD samples, leading to misclassification in the wrong ID categories."
ood samples,id data,"The network interprets OOD samples as ID data, resulting in misclassification."
network,reconstruction-based pretext task,The reconstruction-based pretext task is introduced to address the misinterpretation of OOD samples. The network is forced to reconstruct images to learn pixel-level data distribution.
network,contrastive learning,"Different from contrastive learning, the reconstruction-based pretext task focuses on image reconstruction to learn data distribution."
network,supervised pretext task,The network is supervised during training by using tokens from discrete VAE to guide image restoration in the masked image modeling task.
masked image modeling (mim),self-supervised pretext task,"MIM is adopted as a self-supervised pretext task, splitting images into patches and masking some before feeding them to the vision transformer."
discrete vae,network,The tokens from discrete VAE are used as labels to supervise the network during training in the masked image modeling task.
masked image modeling for ood detection (mood),sota,MOOD outperforms the current SOTA in OOD detection tasks.
masked image modeling for ood detection (mood),out-of-distribution (ood),MOOD is a method for out-of-distribution (OOD) detection.
masked image modeling for ood detection (mood),one-class ood detection,MOOD performs well in one-class OOD detection tasks.
masked image modeling for ood detection (mood),multi-class ood detection,MOOD outperforms SOTA in multi-class OOD detection.
masked image modeling for ood detection (mood),near-distribution ood detection,MOOD achieves higher AUROC in near-distribution OOD detection compared to current SOTA.
masked image modeling for ood detection (mood),few-shot outlier exposure ood detection,MOOD surpasses current SOTA in few-shot outlier exposure OOD detection without using any OOD samples.
masked image modeling for ood detection (mood),image reconstruction,MOOD focuses on distance-based methods while also including image reconstruction-based methods for OOD detection.
ood samples,center of the in-distribution data,Distance-based approaches suggest that OOD samples are far from the center of the in-distribution data in the feature space.
ood samples,pretext task,Our work includes reconstruction-based methods as a pretext task to focus on distance-based methods for OOD detection.
ood detection methods,previous ood detection research,We will explain the difference between our work and previous OOD detection methods later in this paper.
transformer,vit,Existing OOD detection research performs vision transformer (ViT) with classification pre-train on ImageNet-21k.
pretext tasks,ood detection,Various pretext tasks are explored for OOD detection in our work to achieve comparable or superior results without including OOD samples.
ood detection,pretext task,OOD detection focuses on exploring an appropriate pretext task without including any OOD samples.
vision networks,self-supervised manners,vision networks are pre-trained using various self-supervised manners.
vision networks,generative learning,vision networks are pre-trained using generative learning among other self-supervised manners.
generative learning,contrastive learning,generative learning and contrastive learning are used as self-supervised manners for pre-training vision networks.
contrastive learning,adversarial learning,contrastive learning and adversarial learning are used as self-supervised manners for pre-training vision networks.
self-supervised pretext task,framework,the self-supervised pretext task in the framework is Masked Image Modeling (MIM).
masked image modeling (mim),auto-encoding generative approaches,MIM belongs to auto-encoding generative approaches for the self-supervised pretext task.
mim,language modeling task,MIM involves a language modeling task that randomly masks tokens and recovers them.
language modeling task,computer vision,the language modeling task of MIM is transferred from natural language processing to computer vision.
image patches,masking,different proportions of the image patches are masked in the pretext task.
natural language processing,computer vision,"both are fields related to artificial intelligence and data processing, with applications in various domains"
image patches,results,image patches are used to recover results in the context of the mentioned method
methods,self-supervised tasks,methods take advantage of self-supervised tasks for guiding learning
latest work,contrastive learning models,latest work presents contrastive learning models as feature extractors
existing approaches,classifying transformed images,existing approaches classify transformed images based on contrastive learning
model,specific patterns of categories,the model tends to learn specific patterns of categories which help in classification but not in understanding intrinsic data distributions
research,problem,research also mentions the problem related to model learning specific patterns
transformers,pretext task,transformers may remain in the loop due to the classification nature of the pretext task
masked image modeling task,ood detection,masked image modeling task is performed for OOD detection to address the issue
ood detection,detector,OOD detection aims to model a detector for identifying in-distribution and out-of-distribution images
score function,ood detection,score function is used in existing methods for OOD detection
ood detection,ood score function,"OOD detection methods define an OOD score function s(x), where the abnormal high or low value of s(x) indicates whether x is from out-of-distribution."
pretext task,ood detection,Choosing a pretext task provides the intrinsic prior to suit the OOD detection task.
ood methods,id representation,"Previous OOD methods learn the ID representation through classification or contrastive learning on ID samples, using either ground truth or pseudo labels to supervise the classification networks."
classification networks,data distribution,"Classification networks only learn different patterns among training categories, but do not understand the intrinsic data distribution of the ID images."
pretext task,data distribution,"Reconstruction-based pretext task forces the network to learn the real data distribution of the ID images during training, instead of patterns for classification."
mim,contrastive learning pretext task mocov3,"The performance of Masked Image Modeling (MIM) is compared with contrastive learning pretext task MoCov3 in Table 1, showing that MIM performs better."
mim,contrastive learning pretext task mocov3,MIM is mentioned in relation to contrastive learning pretext task MoCov3 as a method used in the pretext task.
mim,vit,"MIM is mentioned in comparison with ViT, showing an improvement in performance."
vit,r50 + vit (sota),"The current SOTA model uses a combination of R50 and ViT, showing an increase in performance compared to individual ViT."
cifar-100,cifar-10,CIFAR-100 and CIFAR-10 are mentioned as ID-OOD pair with close distributions due to similar semantics and construction.
one-class dataset,mim-ptfine-tune,"Different fine-tuning processes for OOD detection are discussed for one-class datasets, including MIM-ptfine-tune."
pretext,representation,The efficient pretext itself is sufficient for producing a distinguishable representation.
model,imagenet-21k,The MIM model is pre-trained and fine-tuned on ImageNet-21k for one-class OOD detection.
model,label smoothing,Label smoothing is utilized to help the model learn during one-class fine-tune task.
model,parameters,The model actually learns information from the one-class fine-tuning operation and updates parameters accordingly.
model,parameters,The model updates parameters for accuracy improvement.
multi-class ood detection,mim model,The MIM model is pre-trained for multi-class OOD detection.
mim model,fine-tuning,Fine-tuning is applied intermediately on ImageNet-21k and again on the ID dataset.
mim model,pretext task,OOD detection is performed with MIM pretext task.
mahalanobis distance,performance,Mahalanobis distance is identified as a better metric for MOOD.
mood,vit,Finely tuned MOOD on ViT with Mahalanobis distances achieves the best result.
algorithm,mood,"The final algorithm of MOOD explores contributors including pretext tasks, architectures, fine-tuning processes, and OOD detection metrics."
pretext task,representation,An efficient pretext task itself is sufficient for producing distinguishable representation.
few-shot outlier exposure,ood detection approaches,Few-shot outlier exposure utilized in multiple existing OOD detection approaches is shown to be unnecessary.
ood detection approaches,mood,"MOOD is a part of the OOD detection approaches, as it is compared with them in the experiments section."
