node_1,node_2,edge
post-training quantization (ptq),neural network compression technique,PTQ is a technique used for compressing neural networks by converting full-precision models into quantized models using lower-precision data types.
ptq,size and computational cost reduction,PTQ helps reduce the size and computational cost of deep neural networks.
ptq,quantization noise and reduced prediction accuracy,"However, PTQ can introduce quantization noise and reduce prediction accuracy, especially in extremely low-bit settings."
quantization parameters,scaling factors and rounding of weights,The main problem is determining the appropriate quantization parameters like scaling factors and rounding of weights.
methods,distance between features,Existing methods determine quantization parameters by minimizing the distance between features before and after quantization.
pd-quant,global information consideration,PD-Quant addresses the limitation of only considering local information by incorporating global information in determining quantization parameters.
pd-quant,differences between network prediction,PD-Quant determines quantization parameters by utilizing the differences between network prediction before and after quantization.
pd-quant,overfitting problem alleviation and distribution adjustment,"PD-Quant addresses the overfitting problem in PTQ by adjusting the distribution of activations, improving quantization parameters and prediction accuracy in low-bit settings."
pd-quant,resnet-18 and regnetx-600mf accuracy improvement,Experiments show that PD-Quant improves the prediction accuracy of models like ResNet-18 and RegNetX-600MF significantly in low-bit settings.
pd-quant,resnet-18,PD-Quant pushes the accuracy of ResNet-18 up to 53.14%
pd-quant,regnetx-600mf,PD-Quant pushes the accuracy of RegNetX-600MF up to 40.67%
quantization,post-training quantization (ptq),There are two types of quantization: post-training quantization (PTQ)
quantization,quantization-aware training (qat),There are two types of quantization: quantization-aware training (QAT)
post-training quantization (ptq),quantization-aware training (qat),"QAT requires retraining a model on the labeled training dataset, while PTQ only requires a small number of unlabeled calibration samples to quantize the pre-trained models without retraining"
post-training quantization (ptq),existing ptq methods,Existing PTQ methods can achieve good prediction accuracy with 8-bit or 4-bit quantization
existing ptq methods,8-bit or 4-bit quantization,Existing PTQ methods can achieve good prediction accuracy with 8-bit or 4-bit quantization
local metrics,mse,Local metrics (such as MSE) of the activation before and after quantization in layers
local metrics,cosine distance,Local metrics (such as cosine distance) of the activation before and after quantization in layers
local metrics,mse,MSE is a local metric commonly used to search for quantization scaling factors.
local metrics,cosine distance,Cosine distance is another local metric commonly used to search for quantization scaling factors.
local metrics,activation before and after quantization,The activation before and after quantization in layers are evaluated using local metrics.
activation before and after quantization,layers,The activation before and after quantization in layers are evaluated using local metrics.
scaling factors,calibration samples,Scaling factors are chosen layer by layer by minimizing the local metric with a small number of calibration samples.
scaling factors,optimal scaling factors,There is a gap between the selected scaling factors and the optimal scaling factors.
quantized model,prediction accuracy,The prediction accuracy of the quantized model significantly decreases at 2-bit.
quantization parameters,weight rounding value,"Some methods have added a new class of quantization parameters, weight rounding value, to adjust the rounding of weights."
quantization scaling factors,rounding values,They optimize both quantization scaling factors and rounding values by reconstructing features layer-wisely or block-wisely.
quantized model,overfitting,The quantized model by PTQ reconstruction is more likely to be overfitting to the calibration samples.
weights,rounding,Adjusting the rounding of weights will significantly increase the PTQ’s degree of freedom.
ptq method,pd-quant,"We propose an effective PTQ method, PD-Quant, to address the above-mentioned issues."
ptq,calibration samples,The quantized model by PTQ reconstruction is more likely to be overfitting to the calibration samples.
ptq,performance improvement,"In this paper, we focus on improving the performance of PTQ on extremely low bit-width."
optimal quantization scaling factors,task loss,We define the optimal quantization scaling factors as the factors that make the quantized model have the lowest task loss (cross-entropy loss).
quantized model,task loss,"The quantized model is optimized to have the lowest task loss on the validation set, calculated by real label."
prediction difference,quantized model,Global information from the prediction difference between the quantized model and the full-precision (FP) model helps optimize quantization parameters.
pd-quant,activations,PD-Quant adjusts the activations for calibration in PTQ to mitigate the overfitting problem.
pd-quant,quantization parameters,"PD-Quant leads to better quantization parameters and improves the prediction accuracy of quantized models, especially in low-bit settings."
pd-quant,state-of-the-art performance,"Our PD-Quant achieves state-of-the-art performance in PTQ, leading to improved accuracy in multiple models."
weight 2-bit activation 2-bit resnet-18,accuracy,PD-Quant pushes the accuracy of weight 2-bit activation 2-bit ResNet-18 up to 53.14%.
regnetx-600mf,accuracy,PD-Quant pushes the accuracy of RegNetX-600MF up to 40.67%.
distribution correction (dc),activation distribution,DC is proposed to adjust the activation distribution to approximate the mean and variance stored in the batch normalization layer.
activation distribution,mean and variance,"Activation distribution is used to approximate the mean and variance stored in the batch normalization layer, which helps to mitigate the overfitting problem."
neural networks' enormous memory footprint and inference latency,"knowledge distillation, model pruning, model quantization","Excellent works have been proposed to resolve the issues related to neural networks' memory footprint and inference latency, including knowledge distillation, model pruning, and model quantization."
model quantization,compressing neural networks,Model quantization is an effective technique for compressing neural networks by keeping their weights and activations in low-bit data types to reduce memory and computation requirements.
real-valued tensor x (weights or activations),integer grid,A real-valued tensor x (weights or activations) can be mapped to the integer grid through a specific equation involving quantization and scaling factors.
quantized models,low-bit data types,Quantized models keep their weights and activations in low-bit data types to reduce memory and computation requirements.
last layer,processed output,"The prediction is the processed output of the last layer, such as probability after softmax in the classification model."
ric quantization,qmin,qmin is defined as equal to 0 in the context of ric quantization
ric quantization,qmax,qmax is defined as equal to 2b-1 in the context of ric quantization
ric quantization,b,b is the bit-width determining the number of integer grids for ric quantization
