node_1,node_2,edge
point cloud,deep network architectures,PointConvFormer is a building block for point cloud-based deep network architectures.
pointconvformer,point convolution,PointConvFormer combines ideas from point convolution and Transformers.
pointconvformer,attention,"In PointConvFormer, attention computed from feature difference between points in the neighborhood is used to modify the convolutional weights at each point."
neighborhood,convolution,Attention helps to select relevant points in the neighborhood for convolution.
pointconvformer,segmentation,PointConvFormer is suitable for tasks like segmentation at the point level.
pointconvformer,scene flow estimation,PointConvFormer is suitable for tasks like scene flow estimation at the point level.
pointconvformer,accuracy-speed tradeoff,"Results show that PointConvFormer offers a better accuracy-speed tradeoff than classic convolutions, regular transformers, and voxelized sparse convolution approaches."
pointconvformer,visualization,"Visualizations show that PointConvFormer performs similarly to convolution on flat areas, whereas the neighborhood selection effect is stronger on object boundaries."
depth sensors,indoor and outdoor 3d scanning,Depth sensors have significantly improved in terms of performance and affordability for indoor and outdoor 3D scanning.
3d point cloud,common data format,"3D point cloud is mentioned to have a common data format, which draws significant attention from academia and industry"
3d point cloud,application domains,"Understanding the 3D real world from point clouds can be applied to many application domains such as robotics, autonomous driving, CAD, and AR/VR"
3d point cloud,3d points,"3D point clouds are mentioned to be unstructured, unlike image pixels arranged in regular grids, which makes applying grid-based CNNs difficult"
3d point cloud,2d image space,Various approaches have been proposed to project 3D point clouds back to 2D image space
3d point cloud,voxelizes 3d space,"Another line of research directly voxelizes the 3D space and applies 3D discrete convolution, but it induces massive computation and memory overhead"
3d point cloud,sparse 3d convolution operations,Sparse 3D convolution operations save a significant amount of computation by computing convolution only on occupied voxels for 3D point clouds
point clouds,operate on point clouds,Some approaches directly operate on point clouds as mentioned in the context
3d point cloud,performance vs. running time on scannet,"Figure 1 shows the performance vs. running time of PointConvFormer on ScanNet, achieving state-of-the-art results"
point clouds,convolution,"Point clouds are directly operated on using convolutional operations, and convolution helps in aggregating information on point clouds."
max-pooling layers,"[57,58]","Max-pooling layers are used to aggregate information on point clouds, and [57,58] are pioneers in this approach."
point clouds,local neighborhood,"Point clouds utilize k-nearest neighbors (kNN) to find the local neighborhood, helping in adapting to variable sampling densities in different 3D locations."
rotation/scale invariance/equivariance,convolution weights,Direct manipulation of point coordinates allows for encoding rotation/scale invariance/equivariance directly into the convolution weights.
point-based approaches,less parameters,Point-based approaches require less parameters compared to voxel-based ones.
voxel-based approach,3 × 3 × 3 convolution kernels,Voxel-based approaches need to keep 3 × 3 × 3 convolution kernels on all input and output channels.
sparse voxel-based approaches,point-based models,Methods with the best accuracy-speed tradeoff have been sparse voxel-based approaches or a fusion between sparse voxel and point-based models.
voxel-based model,point-based model,"Both are representations of the input data, but voxel-based and point-based models have different approaches. The need for fusion between sparse voxel and point-based models is questioned due to the same information input. Fusion adds complexity and memory usage to the model."
point-based model,knn neighborhood,"The shape of the kNN neighborhood varies in different parts of the point cloud. Including irrelevant points, noise, and background in the neighborhood, especially around object boundaries, can negatively impact the performance and robustness of point-based models."
knn neighborhood,cnns,The generalization theory of CNNs suggests that including points with significant feature correlation in the same neighborhood can improve the robustness of models with kNN neighborhoods.
feature correlation,knn neighborhood,Filtering out irrelevant neighbors in a kNN neighborhood can be achieved by using feature correlation. This filtering process makes subsequent convolutions more generalizable.
pointconvformer,point-based convolutional model,PointConvFormer introduces a method to compute attention weights based on feature differences and use them to reweight points in the neighborhood of a point-based convolutional model.
pointconvformer,neighborhood,"PointConvFormer combines features in the neighborhood with point-wise convolution, which indirectly improves the neighborhood for generalization."
