node_1,node_2,edge
3d scene,single image,The 3D scene and single image are mentioned together as the main focus of the context
3d scene,panoptic 3d scene reconstruction,Panoptic 3D scene reconstruction is a task related to understanding and modeling the 3D scene
3d scene,2d instances,The 3D scene involves filling in 2D instances into 3D voxels according to estimated depth
panoptic 3d scene reconstruction,3d reconstruction,Panoptic 3D scene reconstruction involves both 3D reconstruction and 3D panoptic segmentation tasks
2d instances,3d voxels,2D instances are filled into 3D voxels according to estimated depth
instance-channel ambiguity,voxel-reconstruction ambiguity,The context mentions two ambiguities related to filling 2D information into 3D voxels
buol,bottom-up framework with occupancy-aware lifting,BUOL is introduced as a Bottom-Up framework with Occupancy-aware Lifting to address the ambiguities in panoptic 3D scene reconstruction
3d voxels,3d instances,3D voxels are refined and grouped into 3D instances according to predicted 2D instance centers
multi-plane occupancy,depth,Multi-plane occupancy is leveraged together with depth to fill the whole regions of things and stuff
multi-plane occupancy,depth,multi-plane occupancy is leveraged together with depth to fill the whole regions of things and stuff
method,performance advantage,Our method shows a tremendous performance advantage over state-of-the-art methods on synthetic dataset 3D-Front and real-world dataset Matterport3D
code and models,will be released,Code and models will be released
feature lifting,2d to 3d,Comparison of the feature lifting from 2D to 3D
buol,occupancy-voxel-reconstruction ambiguity,Our BUOL: Occupancy-aware lifting with the deterministic semantic assignment in the bottom-up framework leads to Occupancy-voxel-reconstruction ambiguity.
2d semantic category maps,whole regions of things,The predicted 2D semantic category maps are lifted to the whole regions of things
voxels,3d instances,The voxels are finally grouped into 3D instances by corresponding 2D instance centers
joint learning,3d reconstruction and perception,Joint learning of 3D reconstruction and perception is a challenging and practical problem for various applications
existing works,3d reconstruction,Existing works focus on combining 3D reconstruction with semantic segmentation or instance segmentation
pioneer work,"3d reconstruction, 3d semantic segmentation","A pioneer work unifies the tasks of 3D reconstruction, 3D semantic segmentation"
3d reconstruction,3d semantic segmentation,Both are tasks that are unified into panoptic 3D scene reconstruction from a single RGB image
3d reconstruction,3d instance segmentation,Both are tasks that are unified into panoptic 3D scene reconstruction from a single RGB image
3d semantic segmentation,3d instance segmentation,Both are tasks that are unified into panoptic 3D scene reconstruction from a single RGB image
3d reconstruction,panoptic 3d scene reconstruction,Panoptic 3D scene reconstruction includes 3D reconstruction
3d semantic segmentation,panoptic 3d scene reconstruction,Panoptic 3D scene reconstruction includes 3D semantic segmentation
3d instance segmentation,panoptic 3d scene reconstruction,Panoptic 3D scene reconstruction includes 3D instance segmentation
dahnert et al.,3d reconstruction,Dahnert et al. achieve 3D reconstruction in their pipeline
dahnert et al.,3d semantic segmentation,Dahnert et al. achieve 3D semantic segmentation in their pipeline
dahnert et al.,3d instance segmentation,Dahnert et al. achieve 3D instance segmentation in their pipeline
dahnert et al.,panoptic 3d scene reconstruction,Dahnert et al. achieve panoptic 3D scene reconstruction in their pipeline
2d instance masks,3d voxels,Instance masks are lifted to channels of 3D voxels in the transformation process
2d instance masks,front-view surface of 3d objects,Instance masks are lifted to fill voxel channels on the front-view surface of 3D objects
2d instance masks,depth map,Instance masks are lifted using the depth map in the transformation process
instance masks,voxel channels,Instance masks are lifted to fill voxel channels in the transformation process
2d instance masks,3d objects,Instance masks are lifted to fill voxel channels on the front-view surface of 3D objects
