node_1,node_2,edge
scene graph generation,image,Scene graph generation aims to abstract an image into a graph structure.
scene graph generation,graph,Objects are represented as graph nodes and their relations as labeled edges in scene graph generation.
sgg models,ground-truth annotations,"Training SGG models requires time-consuming ground-truth annotations, which limits the practicability of current SGG methods."
sgg models,object categories,The closed-set object categories limit the ability of SGG models to recognize novel objects outside of training corpora.
visual-semantic space (vss),language-supervised sgg,A powerful pre-trained VSS is used to trigger language-supervised SGG in a simple yet effective manner.
visual-semantic space (vss),open-vocabulary sgg,The VSS is utilized to enable open-vocabulary SGG by performing object category name grounding with a text prompt.
semantic graphs,image language descriptions,Cheap scene graph supervision data can be obtained by parsing image language descriptions into semantic graphs.
semantic graphs,noun phrases,The noun phrases on semantic graphs are directly grounded over image regions through region-word alignment.
region-word alignment,pre-trained vss,Noun phrases on semantic graphs are grounded over image regions through region-word alignment in the pre-trained VSS.
relation representations,relation recognition,Relation representations are naturally built for relation recognition based on visually-grounded objects.
relation representations,open-vocabulary sgg,Relation representations contribute to pursuing open-vocabulary SGG.
proposed approach,visual genome benchmark,The proposed approach is validated with extensive experiments on the Visual Genome benchmark.
scene graph,structured representation,A scene graph is a structured representation for describing image semantics
scene graph,image semantics,A scene graph is used to describe image semantics
visual objects,graph nodes,Visual objects are abstracted as graph nodes in a scene graph
visual objects,labeled graph edges,Visual objects are represented with their relations as labeled graph edges in a scene graph
scene graph generation (sgg),tasks,SGG plays an important role in fine-grained visual understanding tasks
vss,language-supervised and open-vocabulary scene graph generation,VSS is exploited for triggering language-supervised and open-vocabulary SGG
graph construction,robot planning,Both terms are key concepts related to computer vision tasks mentioned in the context.
sgg models,ground-truth scene graphs,"SGG models require massive ground-truth scene graphs for training, which are expensive to manually annotate."
sgg models,interaction object pairs,Annotators have to connect possible interacted object pairs when annotating scene graphs for SGG models.
sgg models,object/relation labels,"Annotators assign object/relation labels during the training of SGG models, which could be ambiguous."
sgg models,scene graph,"SGG models result in the construction of a scene graph in the form of ⟨subject, predicate, object⟩ triplets."
sgg models,object categories,"Existing SGG methods involve a pre-defined closed set of object categories, limiting their ability to recognize novel objects."
sgg models,novel objects,SGG models may fail to detect novel objects outside of the pre-defined category pool.
objects,interactions/relations,Objects and their interactions/relations are negatively affected or neglected in the context
objects,problems,Problems may arise due to the neglect of objects in the context
objects,real-world robot,A real-world robot may take inappropriate actions due to the lack of proper object interactions
sgg models,closed-set,Closed-set SGG models may result in inappropriate actions by a real-world robot
methods,language supervision,Methods leverage free-form language supervision for visual recognition tasks
clip,image-text pairs,CLIP performs pre-training on image-text pairs to learn a visual-semantic space
glip,object-level and semantic-rich vss,"GLIP has learned an object-level and semantic-rich VSS, leading to state-of-the-art performances"
vss,multi-modal alignment ability,VSS has powerful multi-modal alignment ability in the context
vss,open-vocabulary generalization ability,"VSS demonstrates open-vocabulary generalization ability, covering virtually any concepts"
vss,sgg obstacles,VSS can address the obstacles in SGG in the context
image description,scene graph supervision,Image description can provide scene graph supervision in the context
scene graph supervision,image description,Scene graph supervision can be acquired from an image description by retrieving image regions aligned with noun phrases and re-arranging the description into a scene-graph-like form.
vss,language-image pre-training,The VSS learned from language-image pre-training can be utilized to trigger language-supervised and open-vocabulary SGG.
scene graph supervision,image language description,Weak scene graph supervision can be obtained by semantically parsing an image language description into a semantic graph and grounding its noun phrases over image regions through region-word alignment in the pre-trained VSS.
vs3,visual-semantic space for scene graph generation,"VS3 is a novel SGG model that takes a raw image and a text prompt containing object category names as inputs, and projects them into the shared VSS as embeddings."
object detection,image regions,VS3 performs object detection by aligning the embeddings of category names with image regions.
relation representations,object pairs,VS3 builds relation representations for object pairs by mining relation patterns from visual and spatial perspectives using a relation embedding module.
relation representations,relation labels,A relation prediction module takes relation representations to infer relation labels for the detected objects.
relation prediction module,relation labels,The relation prediction module takes relation representations to infer relation labels.
scene graph,object detections,The predicted scene graph is composed by combining object detections.
scene graph,inferred relation labels,The predicted scene graph is composed by combining inferred relation labels.
