node_1,node_2,edge
sign language recognition (slr),weakly supervised task,The concept of sign language recognition (SLR) is related to the idea of it being a weakly supervised task.
sign language recognition (slr),main bottleneck,The main bottleneck for sign language recognition (SLR) is the lack of large-scale available sign datasets.
sign language recognition (slr),pre-trained visual modules,Sign language recognition (SLR) works adopt pre-trained visual modules in order to overcome insufficient training.
sign language recognition (slr),multi-stream architectures,Multi-stream architectures help in extending multi-cue visual features for sign language recognition (SLR) tasks.
sign language recognition (slr),single-cue slr frameworks,"Alternatively, single-cue SLR frameworks use explicit cross-modal alignment between visual and textual modalities."
cvt-slr,novel contrastive visual-textual transformation,The proposed CVT-SLR method is a novel contrastive visual-textual transformation for sign language recognition.
cvt-slr,fully explore the pretrained knowledge,The CVT-SLR approach aims to fully explore the pretrained knowledge of both visual and language modalities.
cvt-slr,varitional autoencoder (vae),A variational autoencoder (VAE) is proposed in the CVT-SLR framework for pretrained contextual knowledge.
vae,pretrained contextual knowledge,The variational autoencoder (VAE) utilized in the CVT-SLR framework benefits from pretrained contextual knowledge.
contrastive cross-modal alignment algorithm,enhance consistency constraints,The contrastive cross-modal alignment algorithm is designed to explicitly enhance consistency constraints in sign language recognition tasks.
cvt-slr,proposed algorithm,CVT-SLR consistently outperforms existing single-cue methods and even outperforms SOTA multi-cue methods
sign language,deaf community,sign language is the primary communication medium of the deaf community
deep learning,sign language recognition,"With the progress of deep learning, sign language recognition has emerged as a multi-modal task"
slr,lack of publicly available sign language datasets,a significant dilemma of SLR is the lack of publicly available sign language datasets
phoenix-2014,10k pairs of sign videos and gloss annotations,PHOENIX-2014 and PHOENIX-2014T datasets only include about 10K pairs of sign videos and gloss annotations
vision-language cross-modal tasks,data limitation,data limitation may easily lead to insufficient training or overfitting problems in vision-language cross-modal tasks
weakly supervised slr,development of weakly supervised slr,The development of weakly supervised SLR has witnessed most of the improvement efforts focus on the visual module
trained visual networks,human actions,The trained visual networks from general domains of human actions become a consensus to alleviate the low-resource limitation.
trained visual networks,mainstream multi-stream slr framework,The mainstream multi-stream SLR framework extends the pretrained visual module with multi-cue visual information.
mainstream multi-stream slr framework,multi-cue visual information,"The mainstream multi-stream SLR framework extends the pretrained visual module with multi-cue visual information, including global features and regional features such as hands and faces in independent streams."
multi-cue visual information,sign language linguistics,"The theoretical support for this approach comes from sign language linguistics, where sign language utilizes multiple complementary channels (e.g., hand shapes, facial expressions) to convey information."
multi-cue mechanism,key information,"The multi-cue mechanism essentially exploits hard attention to key information, yielding the current SOTA performances."
mainstream advanced solution,single-cue slr framework,Another mainstream advanced solution is the single-cue SLR framework.
single-cue slr framework,explicit cross-modal alignment,An advanced single-cue SLR framework with explicit cross-modal alignment.
single-cue slr framework,autoencoder alignment,Our proposed single-cue SLR framework with explicit cross-modal alignment and implicit autoencoder alignment.
single-cue slr framework,pretrained visual features,Both frameworks use pretrained visual features.
autoencoder module,pretrained language knowledge,"Our framework uses the autoencoder module to replace the mainstream contextual module, which not only includes the functions of the contextual module but also can introduce complete pretrained language knowledge and implicit cross-modal alignment."
pretrained language knowledge,implicit cross-modal alignment,The pretrained language knowledge is related to implicit cross-modal alignment as the latter is introduced to maximize the preservation of complete pretrained language parameters and migrated visual features.
gloss adapter,video-gloss adapter,The gloss adapter and video-gloss adapter are related as the latter is introduced to maximize preservation of language parameters and migrated visual features.
cross-modal alignment framework,visual module,The cross-modal alignment framework consists of a visual module followed by a contextual module and alignment module for gloss generation.
cross-modal alignment framework,connectionist temporal classification (ctc),The cross-modal alignment framework includes a Connectionist Temporal Classification (CTC) based alignment module for gloss generation.
cross-modal alignment constraints,feature interactions,Cross-modal alignment constraints improve feature interactions by treating it as a consistency between two different modalities.
visual module,contextual module,The visual module learns long-term temporal information from contextual module to facilitate feature interactions.
cross-modal alignment framework,multi-cue framework,The cross-modal alignment framework is potentially competitive with the multi-cue framework as both aim to improve feature interactions.
visual modules,cross-modal consistency,"Despite the advanced performance of complex multi-cue architectures, cross-modal consistency is considered a more elegant design for practical usage."
visual modules,prior contextual linguistic knowledge,"Although complex multi-cue architectures exist, cross-modal consistency implies the potential of prior contextual linguistic knowledge."
cvt-slr,contrastive visual-textual transformation framework,The CVT-SLR framework is proposed as a novel contrastive visual-textual transformation framework for SLR to fully explore pretrained knowledge of visual and language modalities.
slr,cvt-slr,"CVT-SLR is introduced alongside SLR, with CVT-SLR being a framework that aims to fully explore pretrained knowledge of both visual and language modalities."
cvt-slr,visual module,CVT-SLR keeps the pretrained visual module and introduces a variational autoencoder (VAE) to replace the traditional contextual module.
cvt-slr,vae,CVT-SLR replaces the traditional contextual module with a varitional autoencoder (VAE) responsible for learning pretrained contextual knowledge based on a pseudo-translation task.
vae,autoencoder,"VAE is an autoencoder that maintains consistency of input and output modalities, playing an implicit cross-modal alignment role."
contrastive alignment algorithm,positive and negative samples,The contrastive alignment algorithm introduced in the framework focuses on both positive and negative samples to enhance explicit cross-modal consistency constraints.
phoenix-2014,phoenix-2014t,Extensive quantitative experiments were conducted on public datasets PHOENIX-2014 and PHOENIX-2014T to demonstrate the advance of the proposed CVT-SLR framework.
proposed cvt-slr framework,pretrained language knowledge,"The proposed CVT-SLR framework introduces fully pretrained language knowledge and a new consistency constraint mechanism, with rigorous testing through ablation study and qualitative analysis."
framework,pre-trained language knowledge,The proposed framework introduces fully pre-trained language knowledge for the first time.
framework,cross-modal tasks,The proposed framework provides new approaches for other cross-modal tasks.
alignment methods,cross-modal consistency constraints,New alignment methods are proposed for cross-modal consistency constraints.
alignment methods,autoencoder,The alignment methods exploit the special properties of the autoencoder to implicitly align visual and textual modalities.
alignment methods,contrastive cross-modal alignment method,The alignment methods introduce an explicit contrastive cross-modal alignment method.
slr framework,single-cue baselines,The proposed single-cue SLR framework not only outperforms existing single-cue baselines but even surpasses SOTA multi-cue baselines.
slr tasks,finger-spelling recognition,"SLR tasks are generally divided into three categories: finger-spelling recognition, isolated word recognition, and continuous sign sentence recognition."
slr tasks,isolated word recognition,"SLR tasks are generally divided into three categories: finger-spelling recognition, isolated word recognition, and continuous sign sentence recognition."
slr tasks,continuous sign sentence recognition,"SLR tasks are generally divided into three categories: finger-spelling recognition, isolated word recognition, and continuous sign sentence recognition."
slr works,feature extraction,"The recent SLR works are summarized based on three aspects: feature extraction, recognition, and alignment. Mostly, the components of feature extraction are composed of the visual module and the contextual module."
slr works,recognition,"The recent SLR works are summarized based on three aspects: feature extraction, recognition, and alignment."
slr works,alignment,"The recent SLR works are summarized based on three aspects: feature extraction, recognition, and alignment."
feature extraction,visual module,The component of feature extraction includes the visual module that encodes short-term spatial information.
feature extraction,contextual module,The component of feature extraction includes the contextual module that encodes long-term information.
