node_1,node_2,edge
semantic segmentation methods,generalization capability,The semantic segmentation methods aim to improve generalization capability by regularizing various images to a canonical feature space.
semantic segmentation methods,representation space,Semantic segmentation methods utilize the difference between images to build a better representation space where distinct style features are extracted and stored as the bases of representation.
semantic segmentation methods,decision part of model,The process extends to the decision part of the model to promote the generalization of semantic prediction.
representation space,images,Images are utilized to build a representation space where style features are stored as bases.
representation space,unseen image styles,Generalization to unseen image styles is achieved by projecting features to the known representation space.
decision part of model,semantic prediction,The generalization process extends to the decision part of the model to promote semantic prediction.
semantic prediction,prototypes,"Similarity distances are measured to semantic bases (i.e., prototypes) to replace deterministic prediction with semantic clustering."
decision part of model,semantic clustering,Semantic clustering is utilized in the decision part of the model to replace deterministic prediction.
semantic bases,deterministic prediction,Semantic bases are used to determine the clustering-based prediction instead of deterministic prediction.
semantic clustering,comprehensive experiments,The proposed method's advantage is demonstrated through comprehensive experiments up to 3.6% mIoU improvement.
state of the art,proposed method,The proposed method shows an improvement of up to 3.6% mIoU compared to the state of the art in unseen scenarios.
source datasets,target domains,Domain generalization methods aim to improve the model's performance on target domains when trained on source datasets.
model,source datasets,The model is trained on source datasets to improve performance.
model,unseen scenarios,The model is applied to unseen scenarios to test its performance.
domain generalization,semantic segmentation,Domain generalization methods are used in semantic segmentation for improved results.
domain generalization,safety-critical applications,Domain generalization is important for safety-critical applications like autonomous driving.
dgss methods,pixel-wise generalization performance,DGSS methods improve pixel-wise generalization performance.
dgss methods,domain-agnostic representations,DGSS methods aim to learn domain-agnostic representations for improved results.
in,iw,IN and IW are methods used for instance normalization and whitening respectively.
in,canonical space,IN regularizes image features to a canonical space for better comparison.
iw,canonical space,IW whitens image features to a canonical space for better comparison.
in,channel-wise feature normalization,IN achieves center-level feature alignment through channel-wise feature normalization.
iw,uniform feature distribution,IW realizes uniform feature distribution for better results.
level feature alignment,channel-wise feature normalization,Channel-wise feature normalization is used for level feature alignment to ensure uniform feature distribution.
level feature alignment,iw,IW removes linear correlation between channels to help realize uniform feature distribution.
iw,uniform feature distribution,IW helps in achieving uniform feature distribution by removing linear correlation between channels.
level feature alignment,combinaion of two methods,A combination of level feature alignment and IW methods is proposed for better generalization.
feature regularization,representation capability,Feature regularization weakens the representation capability by eliminating some feature information.
feature regularization,content features,"Feature regularization may eliminate part of content features, degrading segmentation performance."
dgss,feature regularization,"Instead of feature regularization, DGSS is addressed differently using style projection as proposed in the paper."
style projection,different domains,Style projection uses features from different domains to build a better representation space.
style projection,unseen data,Style projection aims to represent unseen data based on known ones by utilizing features from different domains.
image styles,source domains,Image styles from source domains are extracted iteratively to be used in style projection.
image styles,source domains,Image styles from source domains are iteratively extracted and stored as the bases of representation.
image styles,unseen images,Styles of given unseen images are projected into the representation space to promote generalization.
style bases,projection process,The projection process is implemented as a weighted combination of stored style bases.
source domains,projected style features,"Based on the projected style features, the decision part of the model is devised for semantic segmentation."
pixel-wise features,semantic predictions,Existing methods learn a parametric function to map pixel-wise features to semantic predictions.
pixel-wise features,semantic clustering,"Deterministic prediction is replaced with semantic clustering, predicting the class of each pixel by the minimal similarity distance to semantic bases."
semantic bases,contrastive loss,A variant of contrastive loss is proposed to align the semantic bases of the same classes and enhance discriminability between different classes.
method,dgss methods,Comprehensive experiments are conducted to demonstrate the superior generalization of the method over existing DGSS methods.
representation,data,The method aims to predict unseen data based on the known ones.
existing dgss methods,our method,Comparison of our method with existing DGSS methods
our proposed method,unseen images,Effectiveness of the representation of our proposed method for unseen images
style projected clustering,feature regularization methods,Introduction of style projected clustering as a new approach in DGSS beyond existing feature regularization methods
style projection,unseen styles,Projection of unseen styles into the style representation space for better representation
semantic clustering,unseen images,Predicting the class of each pixel in unseen images using semantic clustering based on similarity distance to semantic bases
our proposed method,current state of the arts,Outperforming the current state of the arts on multiple DGSS benchmarks
domain adaptation,domain gap,Addressing the domain gap between source and target domains
domain adaptation technologies,image translation,Using image translation for narrowing the domain gap in domain adaptation technologies
domain generalization,practical problem,Addressing a more practical problem in domain generalization where the target domain cannot be accessed
main,cannot be accessed,The term 'main' is related to 'cannot be accessed' indicating that there is an issue with accessing the main entity.
dg,image classification,"Domain Generalization (DG) works have been proposed for image classification, suggesting a relationship between DG and image classification."
dg,style augmentation,"Domain Generalization (DG) works include style augmentation as a method for image classification, indicating a relationship between DG and style augmentation."
dg,domain alignment,"Domain Generalization (DG) works involve domain alignment as a technique, showing a relationship between DG and domain alignment."
dg,feature disentanglement,"Domain Generalization (DG) works focus on feature disentanglement as part of the process, indicating a relationship between DG and feature disentanglement."
dg,meta-learning,"Domain Generalization (DG) works also utilize meta-learning approaches, showing a relationship between DG and meta-learning."
semantic segmentation,image classification,"Similar to image classification, Domain Generalization for semantic segmentation methods are proposed, indicating a relationship between semantic segmentation and image classification."
dgss,style augmentation,"DGSS methods for semantic segmentation include style augmentation techniques, showing a relationship between DGSS and style augmentation."
dgss,feature normalization/whitening,"DGSS methods for semantic segmentation involve feature normalization/whitening processes, indicating a relationship between DGSS and feature normalization/whitening."
dgss,meta-learning,"DGSS methods for semantic segmentation also leverage meta-learning, showing a relationship between DGSS and meta-learning."
drpc,style augmentations,"DRPC and FSDR adopt style augmentations in the image space for domain generalization, indicating a relationship between DRPC and style augmentations."
wildnet,imagenet,"WildNet implements style augmentations in the feature space with the aid of ImageNet, showing a relationship between WildNet and ImageNet."
ibn-net,instance normalization,"IBN-Net adopts instance normalization for distribution alignment between domains, indicating a relationship between IBN-Net and instance normalization."
robustnet,whitening,"RobustNet utilizes whitening for eliminating specific style information in domains, showing a relationship between RobustNet and whitening."
san-saw,semantic-aware instance normalization,"SAN-SAW proposes semantic-aware instance normalization for better distinguishability between classes, indicating a relationship between SAN-SAW and semantic-aware instance normalization."
pinthemem,memory-guided network,"PintheMem combines the memory-guided network with meta-learning strategy, showing a relationship between PintheMem and memory-guided network."
prototype learning,cognitive psychology,"Prototype learning is inspired by cognitive psychology, which states that humans use past knowledge to judge unknown things."
prototype learning,nearest neighbors,Prototype-based classification methods determine the class of unknown images by their nearest neighbors in the feature space.
prototype learning,few-shot learning,Prototype learning has good potential in fields like few-shot learning.
prototype learning,zero-shot learning,Prototype learning has good potential in fields like zero-shot learning.
prototype learning,unsupervised learning,Prototype learning has good potential in fields like unsupervised learning.
prototype learning,dense prediction task,"Prototype learning is introduced in the dense prediction task, including supervised, few-shot, and domain adaptive semantic segmentation."
metric learning,prototype learning,Metric learning is often adopted in prototype learning to group samples of the same class together and differentiate those from different classes in the feature space.
style projected clustering,semantic clustering,"The framework of style projected clustering consists of two components, style projection, and semantic clustering."
style bases,semantic information,Style bases are used to extract the style and semantic information of seen domains in an iterative manner
style projection,semantic clustering,Both components are part of the overall architecture of the proposed method
style projection,semantic bases,"In style projection, the unseen style is projected onto semantic bases"
semantic clustering,pixel embeddings,Semantic clustering involves estimating the similarity between pixel embeddings
semantic bases,domain generalization,Semantic bases are learned in a way to facilitate domain generalization
style bases,prototypes,Style bases are used to adopt the form of prototypes for representing semantics
semantic clustering,pixel embeddings,"In semantic clustering, we estimate the similarity between pixel embeddings and semantic bases (i.e., prototypes) to determine the class of pixels in unseen images by the nearest semantic base."
semantic clustering,semantic bases,"In semantic clustering, we estimate the similarity between pixel embeddings and semantic bases (i.e., prototypes) to determine the class of pixels in unseen images by the nearest semantic base."
generalized semantic segmentation problem,source domains,"In the domain generalized semantic segmentation problem, we are given M source domains S = {S1,S2, ...,SM} that are from multiple datasets with different data distributions."
source domains,datasets,"In the domain generalized semantic segmentation problem, we are given M source domains S = {S1,S2, ...,SM} that are from multiple datasets with different data distributions."
source domains,data distributions,"In the domain generalized semantic segmentation problem, we are given M source domains S = {S1,S2, ...,SM} that are from multiple datasets with different data distributions."
style difference,domain shift,"The style difference of images is the main factor leading to the domain shift, which limits the generalization ability of the learned model."
feature distribution shift,shallow layers of networks,Pioneering works have demonstrated that the feature distribution shift caused by style differences lies mainly in shallow layers of networks.
shallow feature distribution,style information,It also shows that the shallow feature distribution of networks can reflect the style information of the input image xm.
shallow feature distribution,input image,"Thus, existing works always adopt the channel-wise mean and variance of the shallow feature to represent the style."
existing works,channel-wise mean and variance,Existing works adopt the channel-wise mean and variance of shallow feature to represent the style distribution
shallow feature,channel-wise mean and variance,Shallow feature of xm from network ϕ is used to calculate channel-wise mean and variance
channel-wise mean and variance,feature f sm,The channel-wise mean µm and variance σm of feature F sm can be calculated using the shallow feature
instance normalization,standard distribution,Instance normalization is adopted to standardize the feature to a standard distribution
specific style information,instance normalization,Instance normalization removes specific style information of images
specific style information,style bases,"To preserve specific style information, style bases are proposed"
source domains,style bases,Style information of source domains is stored in style bases
wasserstein distance,style distribution discrepancy,Wasserstein distance is leveraged to estimate the style distribution discrepancy between the input image and the m-th style bases
distribution distance,current image,dm denotes the distribution distance between the current image and the m-th source domain
reciprocal of dm,similarity between current image and m-th style bases,The reciprocal of dm is used to characterize the similarity between the current image and m-th style bases
softmax operation,sum of lambda equal to 1,The softmax operation is utilized to make the sum of lambda equal to 1
projected style,weighted sum of style bases,Projected style is obtained by the weighted sum of style bases
projected style,normalized feature,Projected style is injected into the normalized feature to obtain the projected feature
momentum update strategy,online collection of style information,Momentum update strategy is adopted to achieve the online collection of style information
style statistic of source domains,style bases,The style statistic of source domains is realized and stored as style bases efficiently
style statistic,source domains,The style statistic of source domains is realized by Eq. 7.
style bases,style projection,Style bases are stored efficiently and used in style projection.
style projection,network layer,The projected feature F rm from style projection is input into the next layer of the network.
style projection,semantic information,"As the network layer deepens, the style information weakens while the semantic information becomes more important."
style projection,generalization performance,Style projection is used in the first two layers of ϕ to achieve the best generalization performance.
semantic clustering,deep feature,Semantic clustering is applied on the deep feature extracted by the network ϕ to obtain pixel-wise predictions.
semantic bases,semantic information,Semantic bases are introduced to preserve semantic information of each domain and class.
semantic bases,domains,Semantic bases help preserve the specific semantic information of different domains.
semantic bases,cluster center,"Semantic bases Psem preserve the semantic information of each domain and each class, where pc is the cluster center of training pixel embeddings."
nearest semantic bases,pixel embedding,The class of each pixel embedding e can be determined by its nearest semantic bases following prototype theory.
