node_1,node_2,edge
graph-based methods,whole slide histopathology image analysis,Graph-based methods are extensively applied to whole slide histopathology image analysis to model the spatial relationships among different entities.
methods,wsis,Existing methods focus on modeling WSIs with homogeneous graphs but are unable to capture complex structural relations between biological entities.
heterogeneous graph-based framework,nuclei for wsi analysis,A novel heterogeneous graph-based framework is proposed to leverage inter-relationships among different types of nuclei for WSI analysis.
wsi,nucleus-type attribute,WSI is formulated as a heterogeneous graph with a 'nucleus-type' attribute to each node and a semantic similarity attribute to each edge.
heat,edge and node heterogeneity,A new heterogeneous-graph edge attribute transformer (HEAT) is presented to leverage edge and node heterogeneity during message aggregating.
pooling mechanism,graph-level features,A new pseudo-label-based semantic-consistent pooling mechanism is designed to obtain graph-level features and mitigate the over-parameterization issue of conventional cluster-based pooling.
association-based localization methods,causal-driven approach,"A causal-driven approach is proposed to improve the interpretability by attributing the contribution of each node, overcoming limitations of existing association-based localization methods."
experiments,tcga benchmark datasets,Extensive experiments on three public TCGA benchmark datasets demonstrate the effectiveness of the proposed framework.
framework,experiments,The framework is tested through extensive experiments on TCGA benchmark datasets.
framework,methods,The framework outperforms state-of-the-art methods on various tasks.
framework,codes,The codes related to the framework are available at a specific URL.
histopathology slides,diagnosis,Histopathology slides provide rich information for diagnosis of cancer diseases.
histopathology slides,treatment planning,Histopathology slides provide rich information for treatment planning of cancer diseases.
digital scanners,wsi analysis,Technological advancements in tissue digital scanners facilitate the development of whole slide histopathology image analysis.
wsi analysis,deep learning techniques,Deep learning techniques play an important role in accurate and automated analysis of WSIs.
wsi,memory,"Since it is difficult to fit the complete WSI into memory, most works adopt multiple instance learning."
multiple instance learning (mil),wsi analysis,MIL is adopted to divide the WSI into instances for analysis
wsi analysis,graph neural networks (gnns),GNNs have made progress in representing spatial relationships between instances for WSI analysis
graph neural networks (gnns),graph of instances,WSIs are represented as graphs of instances using GNNs
convolutional neural networks (cnns),gnns,"CNNs focus on locality in Euclidean space, while GNNs focus on locality on graph topology for analyzing deep connections in image data"
gnns,relational information,GNNs are able to learn relational information and distinguish cells based on their apposition to tumor cells or normal stroma
relational information,prognosis,Relational information learned by GNNs is important for prognosis in WSI analysis
existing paradigms,graph-based wsi analysis,Existing paradigms focus on representing WSI with a homogeneous graph structure for analysis
graph-based wsi analysis,gnns with cluster-based pooling,WSI analysis is done using GNNs with cluster-based pooling for predicting responses
gnns with cluster-based pooling,drawbacks,"Despite successes, methods using GNNs with cluster-based pooling suffer from several drawbacks"
gnns,homogeneous graphs,"GNNs on homogeneous graphs focus on aggregating direct relational information from neighboring nodes, where the complex relational information of the graphs is often neglected."
clusters,node embeddings,"For different graphs, the clusters defined by similarities between node embeddings have inconsistent meanings."
gnns,overfitting,GNNs tend to easily overfit due to a lack of identifiability.
wsi analysis framework,heterogeneous graph,A novel framework for WSI analysis leverages a heterogeneous graph to learn the inter-relationships among different types of nodes and edges.
nucleus-type attribute,node,"The heterogeneous graph introduces a 'nucleus-type' attribute to each node, which can serve as an effective data structure for modeling the structural interactions among the nuclei in the WSI."
heterogeneous-graph edge attribute transformer (heat) architecture,aggregation process,"To tackle the aggregation process in the heterogeneous graph, a novel heterogeneous-graph edge attribute transformer (HEAT) architecture is proposed."
biological entities,wsi,The diverse structural relations among different biological entities in the WSI can be incorporated to guide the GNN for more accurate prediction.
graph-level representations,slide-level prediction,"To obtain the graph-level representations for slide-level prediction, a semantic-consistent pooling mechanism is proposed."
semantic-consistent pooling mechanism,pseudo-label pooling,PL pooling pools node features to the graph level based on clusters with a fixed definition. This mechanism can regularize the graph pooling process and distill context knowledge from a pretrained model to alleviate over-parameterization.
granger causality,localization method,"Granger causality based localization method is proposed to identify potential regions of interest with clinical relevance, providing insights to pathologists and enhancing the clinical usability of the approach."
method,benchmark datasets,"The method is evaluated on three TCGA public benchmark datasets including COAD, BRCA, and Camelyon 16 datasets from the TCGA project, comparing to various latest state-of-the-art methods."
wsi analysis approaches,mil,"WSI analysis approaches generally adopt MIL, which divides the WSI into fixed-size patches and compresses the information of these patches into low-dimensional vectors."
dimensional vectors,wsi-level features,Conventional methods aggregate bags of instances to learn WSI-level features for final predictions.
dimensional vectors,embedding vectors,Tellez et al. compress the WSI-level image into embedding vectors and use a standard CNN to perform patch-level and WSI-level cancer classification.
embedding vectors,wsi-level cancer classification,Tellez et al. compress the WSI-level image into embedding vectors and use a standard CNN to perform patch-level and WSI-level cancer classification.
graph topology,complex structures of wsis,"Graph-based methods model the interactions between instances via graphs, providing more flexibility to analyze complex structures of WSIs."
patch-gcn,wsi with homogeneous graphs,"Chen et al. propose patch-GCN, a method of modeling WSI with homogeneous graphs."
graph convolutional neural network (gcn),regress survival data,Chen et al. regress survival data with a graph convolutional neural network (GCN).
graph-based mil method,graph transformer networks,Zheng et al. propose a graph-based MIL method using graph transformer networks.
recent method,wsis with heterogeneous graphs,"A recent method is proposed to model WSIs with heterogeneous graphs, introducing heterogeneity in each patch by different resolution levels."
resolution level heterogeneity of patches,complex contextual interaction between patches,"The recent method only considers the resolution level heterogeneity of patches, with insufficient ability to model the complex contextual interaction between patches in the same resolution level."
graph neural networks,sota gnns,Although the SOTA GNNs
graph neural networks,homogeneous graphs,"Graph Neural Networks have been successful in many problem domains, but they are mostly focused on homogeneous graphs, which limits their capability in mining structural information."
homogeneous graphs,heterogeneity,"Homogeneous GNN algorithms do not incorporate the potential heterogeneity in nodes and edges, limiting their ability to capture structural information."
