node_1,node_2,edge
temporo-spatial vision transformer,satellite image time series,TSViT is a fully-attentional model for general Satellite Image Time Series processing.
tsvit,vision transformer,TSViT is based on the Vision Transformer (ViT).
sits record,non-overlapping patches,SITS record is split into non-overlapping patches in space and time.
temporal-then-spatial factorization,sits processing,Temporal-then-spatial factorization is argued to be more intuitive for SITS processing.
mechanisms,acquisition-time-specific temporal positional encodings,Novel mechanisms are introduced for acquisition-time-specific temporal positional encodings.
mechanisms,multiple learnable class tokens,Novel mechanisms are introduced for multiple learnable class tokens.
monitoring of the earth surface man-made impacts,design of effective interventions,Monitoring of the Earth surface man-made impacts is essential to enable the design of effective interventions.
monitoring of crop development,optimum strategies,Monitoring of crop development can help design optimum strategies.
monitoring of crop development,farmers' welfare,Monitoring of crop development can help improve the welfare of farmers.
crop development,strategies,Crop development can help design optimum strategies aimed at improving the welfare of farmers.
crop development,resilience,Crop development can help design strategies aimed at improving the resilience of the food production system.
crop productivity,revenues,Increasing crop productivity and revenues of farmers in poor and developing countries can help in ending hunger.
crop productivity,farmers,Increasing crop productivity can improve the welfare of farmers in poor and developing countries.
revenues,farmers,Increasing revenues of farmers in poor and developing countries is essential for ending hunger.
sdg 2 goals,monitoring yields,Achieving SDG 2 goals requires accurate monitoring of yields to measure progress towards several goals.
sdg 2 goals,evaluating effectiveness,Achieving SDG 2 goals requires evaluation of the effectiveness of different policies or interventions.
esa,sentinel high-resolution satellite constellation,The ESA's Sentinel high-resolution satellite constellation is used for real-time monitoring in the European Union.
sen4cap program,direct payments,The Sen4CAP program focuses on developing tools to support the verification of direct payments to farmers in the EU.
sen4cap program,environmental conditionalities,The Sen4CAP program supports verification of direct payments with underlying environmental conditionalities.
earth observation (eo) data,post-processing tools,"Earth Observation (EO) data and post-processing tools are both resources that have increased exponentially in volume and diversity, suggesting a close relationship between them."
space-borne earth observation (eo) data,post-processing tools,"space-borne Earth Observation (EO) data and post-processing tools are mentioned together, indicating a close relationship between the two."
space-borne earth observation (eo) data,machine learning for computer vision,"space-borne Earth Observation (EO) data and machine learning for computer vision are both resources that, combined, provide an opportunity for the development of tools for automated monitoring of crop development."
machine learning for computer vision,automated monitoring of crop development,"Machine learning for computer vision can be utilized in the development of tools for automated monitoring of crop development, suggesting a relationship between the two concepts."
tsvit,automatic crop type recognition,"TSViT is introduced as the first fully-attentional architecture for general SITS processing, indicating its potential use in automatic crop type recognition."
tsvit,general sits processing,"TSViT is designed for general SITS processing, suggesting that it can be used for various tasks within that domain."
tsvit,inductive biases,"TSViT introduces inductive biases that make it particularly suitable for the target domain, indicating a relationship between the architecture and the concept of inductive biases."
satellite imagery,monitoring land surface variability,"Satellite imagery is used for monitoring land surface variability, suggesting a direct relationship between the two concepts."
tsvit,transformer backbone,"TSViT incorporates a Transformer backbone following the ViT framework, indicating a relationship between TSViT and the Transformer backbone concept."
tsvit,global receptive field,"TSViT layers have a global receptive field in time or space, indicating a direct relationship between the architecture and the concept of a global receptive field."
tsvit,tokenization scheme,"TSViT proposes a tokenization scheme for SITS modelling, suggesting a relationship between the architecture and the concept of tokenization."
tokenization scheme,input image timeseries,The tokenization scheme is proposed for the input image timeseries to extract date-aware features and account for irregularities in acquisition times
vit framework,class-specific evidence,Modifications are made to the ViT framework to enhance its capacity to gather class-specific evidence
decoder heads,global and dense predictions,Two custom decoder heads are designed to accommodate both global and dense predictions
architecture,state-of-the-art performance,The architecture achieves state-of-the-art performance in three publicly available datasets for classification and semantic segmentation
crop type recognition,land use recognition,Crop type recognition is a subcategory of land use recognition
modelling,temporal patterns of growth,Modelling the temporal patterns of growth during a time period of interest is critical for crop type recognition
model inputs,time-series of satellite images,Model inputs are time-series of satellite images with spatial dimensions rather than single acquisitions
crop type identification,remote sensing literature,There is a significant body of work on crop type identification found in the remote sensing literature
crop type identification,remote sensing literature,"The significant body of work on crop type identification is found in the remote sensing literature, as referenced by [8, 9, 19, 39, 41, 55]."
crop type identification,deep neural networks (dnn),Deep Neural Networks trained on raw optical data have been shown to outperform traditional approaches in crop type identification.
deep neural networks (dnn),raw optical data,Deep Neural Networks are trained on raw optical data to improve performance in crop type identification.
(sits classification),1d data,The SITS classification uses 1D data at the object level for feature extraction.
(sits classification),single-pixel or parcel-level aggregated feature timeseries,The SITS classification utilizes single-pixel or parcel-level aggregated feature timeseries for mapping at the object level.
tempcnn,1d convolutional architecture,TempCNN employs a simple 1D convolutional architecture for its classification tasks.
object level,sits semantic segmentation,"At the object level, models can learn semantic segmentation features for mapping f (X) ∈ RH×W×K."
models,raw optical data,"Models can extract useful features from raw optical data, including cloudy images, using convolutional RNN variants (CLSTM, CGRU)."
clstm,cgru,Both are models used for extracting features from raw optical data.
unet2d,clstm,UNET2D is used as a feature extractor followed by a CLSTM temporal model in the UNET2D-CLSTM model.
unet3d,unet3df,UNET3Df follows from UNET3D but uses a different decoder head.
unet2d,u-tae,UNET2D is used in the encoder part of U-TAE.
