node_1,node_2,edge
images,low-light conditions,Images captured in low-light conditions often suffer from significant quality degradation.
retinex-based networks,low-light images,Recent works have built a large variety of deep Retinex-based networks to enhance low-light images.
retinex-based methods,image,The Retinex-based methods require decomposing the image into reflectance and illumination components.
retinex-based methods,ill-posed problem,Decomposing the image into reflectance and illumination components is a highly ill-posed problem.
works,problem,Previous works addressed the ill-posed problem of decomposing images into reflectance and illumination components.
methods,additional priors or regularizers,Previous works addressed the problem by imposing some additional priors or regularizers.
prior or regularizer,effective,Finding an effective prior or regularizer that can be applied in various scenes is challenging.
model,additional constraints,The performance of the model suffers from too many additional constraints.
contrastive learning method,retinex decomposition,We propose a contrastive learning method for Retinex decomposition.
method,retinex-based model,Our method allows training our Retinex-based model without elaborate hand-crafted regularization functions.
image,reflectance and illuminance images,Rather than estimating reflectance and illuminance images and representing the final images as their element-wise products.
retinex decomposition,synthesis network,Our regularizer-free Retinex decomposition and synthesis network extracts reflectance and illuminance features and synthesizes them end-to-end.
proposed methods,performance,Extensive experimental results demonstrate that our proposed methods can achieve superior performance.
low-light images,visual degradations,Low-light images often suffer from visual degradations such as poor visibility and low contrast.
low-light images,information loss,"The darker the area in an image, the more the information is lost, making it harder to recover the image with good quality."
low-light images,computer vision systems malfunction,Computer vision systems may malfunction or fail completely in low-light conditions.
dark regions,low-light image enhancement,"If dark regions can be removed or alleviated after low-light image enhancement, images can become more clear."
low-light image enhancement,computer vision applications,Low-light image enhancement can potentially benefit many computer vision applications.
traditional methods,low-light image enhancement,"Traditional methods for low-light image enhancement can be divided into two categories, one based on histogram equalization and the other based on Retinex theory."
deep learning based approaches,low-light image enhancement,"Deep learning based approaches for low-light image enhancement have received extensive attention recently, replacing handcrafted features with new methods."
image enhancement,deep neural networks,Image enhancement methods like deep Retinex-based methods use deep neural networks to automatically learn features for enhancing low-light images.
deep retinex-based methods,retinex theory,Deep Retinex-based methods build on the Retinex theory which models color perception in human vision on natural scenes.
deep retinex-based methods,retinex decomposition,Deep Retinex-based methods deal with the highly ill-posed problem of Retinex decomposition.
retinex decomposition,challenging issues,Retinex decomposition poses challenging issues due to the absence of well-defined ground truth for reflectance and illumination in real images.
retinex decomposition,contrastive learning method,"To address the challenging issues in Retinex decomposition, a contrastive learning method is proposed for improved performance."
retinex decomposition,self-knowledge distillation method,A self-knowledge distillation method is used in Retinex decomposition to enhance the synthesis process for improved results.
regularizer-free retinex decomposition and synthesis network (rfr),additional priors or regularizers,RFR enhances Retinex decomposition and synthesis by training without the need for additional priors or regularizers.
proposed regularizer-free retinex decomposition,rfr network,The proposed regularizer-free Retinex decomposition and synthesis network (RFR) can be trained without additional priors or regularizers.
rfr network,image degradations,"Considering the effect of image degradations on the Retinex decomposition, our model extracts reflectance and illumination features."
rfr network,reflectance and illumination features,Extracts reflectance and illumination features and synthesizes them through a neural network.
image degradations,retinex decomposition,Considering the effect of image degradations on the Retinex decomposition.
reflectance and illumination features,neural network,Synthesizes reflectance and illumination features through a neural network.
method,low-light image enhancement,Used for low-light image enhancement through an end-to-end network.
low-light image enhancement,"decomposition, enhancement and denoising","Performed decomposition, enhancement, and denoising separately for low-light image enhancement."
method,contrastive learning,Introduces a novel loss function for contrastive learning.
method,self-knowledge distillation,Proposes a progressive learning strategy for self-knowledge distillation.
contrastive learning,self-knowledge distillation,Contrastive learning method and self-knowledge distillation method enable the network to extract high-quality reflectance and illumination.
