node_1,node_2,edge
neural preset technique,limitations of existing color style transfer methods,"Neural Preset technique is introduced to address the limitations of existing color style transfer methods, including visual artifacts, vast memory requirement, and slow style switching speed."
neural preset technique,deterministic neural color mapping (dncm),"Neural Preset technique is based on Deterministic Neural Color Mapping (DNCM) to consistently operate on each pixel via an image-adaptive color mapping matrix, avoiding artifacts and supporting high-resolution inputs with a small memory footprint."
neural preset technique,two-stage pipeline,"Neural Preset technique has a two-stage pipeline dividing the task into color normalization and stylization, allowing efficient style switching by extracting color styles as presets and reusing them on normalized input images."
neural preset technique,pairwise datasets,Neural Preset technique describes training via a self-supervised strategy due to the unavailability of pairwise datasets.
neural preset technique,various advantages over existing methods,Neural Preset technique demonstrates various advantages over existing methods through comprehensive evaluations.
neural preset technique,trained model,"Neural Preset technique shows that the trained model can naturally support multiple applications without fine-tuning, including low-light image enhancement, underwater image correction, image dehazing, and image harmonization."
color retouching,sharing photos,Color retouching becomes an indispensable operation before sharing photos in public to help express the story captured on social media platforms like Instagram and Facebook.
color retouching,image filters,"Color retouching is an operation that enhances the visual appearance of images, while image filters are presets provided by photo editing tools to alter the colors in images."
image filters,look-up tables (luts),Image filters and Look-Up Tables (LUTs) are both color style presets provided by photo editing tools to assist users in exploring different color styles efficiently.
color style transfer techniques,color style,"Color style transfer techniques aim to automatically transfer the color style from one retouched image to another image, enhancing the visual appeal of the latter."
color style transfer techniques,well-retouched image,"Color style transfer techniques utilize a well-retouched image as the style image to map the color style to another input image, ensuring consistent color styles across diverse images."
color style transfer methods,low-level feature statistics,"Earlier color style transfer methods focus on retouching images based on low-level feature statistics from the style image, which sometimes results in unexpected color changes due to neglecting high-level information."
deep learning based models,color mapping,Deep learning based models for color style transfer often suffer from producing unrealistic artifacts in the stylized image due to color mapping based on convolutional models.
convolutional models,color mapping,"Convolutional models perform color mapping based on an image patch, which may lead to inconsistent outputs for pixels with the same value"
convolutional models,artifacts,Convolutional models still fail to prevent artifacts robustly despite the proposal of auxiliary constraints and post-processing strategies
convolutional models,high-resolution images,Convolutional models cannot handle high-resolution images like 8K due to their huge runtime memory footprint
gpu,models,"Even using a GPU with 24GB of memory, most recent models suffer from the out-of-memory problem when processing 4K images"
