node_1,node_2,edge
vision transformers,attention,Vision transformers are built upon attention as a core building block to capture long-range dependency.
attention,long-range dependency,Attention is a powerful tool to capture long-range dependency.
attention,computation burden,Attention incurs a huge computation burden.
computation burden,memory footprint,High computation burden of attention leads to heavy memory footprint.
attention,pairwise token interaction,Attention involves pairwise token interaction across all spatial locations.
bi-level routing,sparse attention,Bi-level routing is proposed as a novel dynamic sparse attention technique with content awareness.
query,key-value pairs,"For a query, irrelevant key-value pairs are filtered out at a coarse region level."
query,token-to-token attention,Fine-grained token-to-token attention is applied for a query in the union of candidate regions.
proposed bi-level routing attention,sparsity,The proposed bi-level routing attention utilizes sparsity to save computation and memory.
proposed bi-level routing attention,dense matrix multiplications,The proposed bi-level routing attention involves GPU-friendly dense matrix multiplications.
vision transformers,biformer,BiFormer is introduced as a new general vision transformer utilizing bi-level routing attention.
biformer,relevant tokens,BiFormer attends to a small subset of relevant tokens adaptively.
biformer,irrelevant tokens,BiFormer does not consider distraction from other irrelevant tokens.
transformer,long-range dependency,Transformer is able to capture long-range dependency in the data.
transformer,inductive-bias-free,Transformer is almost inductive-bias-free.
transformer,flexible model,Transformer makes the model more flexible to fit tons of data.
transformer,high parallelism,Transformer enjoys high parallelism which benefits training and inference of large models.
transformer,natural language processing,Transformer has revolutionized natural language processing.
transformer,computer vision,Transformer has shown promising progress in computer vision.
vision transformers,attention,"Vision transformers focus on improving the core building block, attention."
attention,global receptive field,Attention has a crucial property of the global receptive field which empowers vision transformers to capture long-range dependency.
attention,pairwise token affinity,Attention computes pairwise token affinity across all spatial locations.
attention,computational complexity,Attention has a high computational complexity and incurs heavy memory footprints.
attention,sparse attention,A promising direction is to introduce sparse attention to vision transformers.
sparse attention,vision transformers,Sparse attention is introduced to vision transformers.
sparse attention,query,Each query attends to a small portion of key-value pairs instead of all.
query,key-value pairs,Each query attends to a small portion of key-value pairs.
tokens,query-agnostic,The tokens are query-agnostic shared by all queries.
tokens,adaptive sparsity,Different strategies are used to merge or select key/value tokens.
queries,semantic regions,Queries in different semantic regions actually attend to quite different key-value pairs.
queries,tokens,Forcing all queries to attend to the same set of tokens may be suboptimal.
attention mechanism,"dynamic, query-aware sparsity",The attention mechanism aims for each query to attend to a small portion of the most semantically relevant key-value pairs.
