node_1,node_2,edge
federated semi-supervised learning,methodologies for dealing with challenges in fssl,Existing methods address the challenges in FSSL caused by Non-IID data setting
sub-consensus models,standard pseudo labeling or consistency regularization,Sub-consensus models typically adopt standard pseudo labeling or consistency regularization on unlabeled clients
class balanced adaptive pseudo labeling (cbafed),fundamental solution to fssl problems,CBAFed is presented as a fundamental solution to the challenges in FSSL by studying from the perspective of pseudo labeling
fixed pseudo labeling strategy,catastrophic forgetting problem,A fixed pseudo labeling strategy in CBAFed is introduced to handle the catastrophic forgetting problem
class balanced adaptive thresholds,balanced training process,CBAFed designs class balanced adaptive thresholds to encourage a balanced training process
residual weight connection,local supervised training and global model aggregation,A residual weight connection is proposed in CBAFed for better optimization in local supervised training and global model aggregation
residual weight connection,local supervised training,residual weight connection is implemented in local supervised training
local supervised training,global model aggregation,local supervised training is used for global model aggregation
extensive experiments,cbafed,extensive experiments demonstrate the superiority of CBAFed
cbafed,code,code for CBAFed will be available at https://github.com/minglllli/CBAFed
federated learning,machine learning models,Federated learning aims to train machine learning models on a decentralized manner
federated learning,privacy protection,Federated learning has received attention for privacy protection reasons
fl works,supervised learning,FL works have focused on supervised learning with fully labeled data
large-scale training data,labeling process,labeling process of large-scale training data is laborious and expensive
federated semi-supervised learning,researchers,federated semi-supervised learning has been explored by many researchers
fssl methods,labeled data,FSSL methods consider different places and status of labeled data
labeled clients,unlabeled clients,labeled clients are fully labeled data and unlabeled clients are other clients without labels
unlabeled clients,global model,the global model is aggregated from sub-consensus models to boost FSSL performance
unlabeled clients,mean-teacher based consistency regularization framework,mean-teacher based framework in unlabeled clients causes accuracy degradation when classes are imbalanced
unlabeled clients,catastrophic forgetting problem,catastrophic forgetting problem arises in CNNs as models may forget knowledge learned on labeled clients
rscfed,catastrophic forgetting problem,RSCFed attempts to address the catastrophic forgetting problem by adjusting aggregation weights for labeled and unlabeled clients.
rscfed,negative impact,RSCFed seems to just alleviate the negative impact on the unlabeled clients.
sub-consensus models,training problems,Sub-consensus models may occur unstable training problems.
sub-consensus models,communication cost,Sub-consensus models may increase the communication cost.
fedconsist,pseudo labeling methods,FedConsist achieves promising results by utilizing pseudo labeling methods to produce artificial labels.
fedirm,pseudo labeling methods,FedIRM achieves promising results by utilizing pseudo labeling methods to produce artificial labels.
pseudo labeling methods,non-iid setting among local clients,Pseudo labeling methods do not consider the Non-IID setting among local clients.
semi-supervised learning (ssl),pseudo labeling methods,Pseudo labeling methods are shown to be effective in semi-supervised learning (SSL).
fssl,pseudo labeling,Existing FSSL works only adopt standard pseudo labeling or consistency regularization on FSSL.
difficulties,methods,Mentioned difficulties hamper the usage of these methods.
remedy,difficulties,Other remedy is usually proposed to alleviate the difficulties.
remedy,palliative,Remedy proposed to alleviate the difficulties is usually palliative.
