node_1,node_2,edge
barf,garf,BARF and GARF can bundle adjust camera poses with neural radiance fields (NeRF).
barf,nerf,BARF and GARF can bundle adjust camera poses with neural radiance fields (NeRF).
barf,dbarf,Our DBARF is proposed to tackle the difficulties of jointly optimizing camera poses with GeNeRFs.
garf,nerf,BARF and GARF can bundle adjust camera poses with neural radiance fields (NeRF).
dbarf,generfs,Our DBARF can be jointly trained with GeNeRFs in a self-supervised manner.
dbarf,barf,Our DBARF tries to tackle the issues that previous methods like BARF faced.
dbarf,camera poses,Our DBARF bundle adjusts camera poses by taking a cost feature map as an implicit cost function.
dbarf,generalization ability,Experiments show the effectiveness and generalization ability of our DBARF when evaluated on real-world datasets.
generfs,3d cnn,Generalizable NeRFs (GeNeRFs) often require image feature extractions that are based on more complicated 3D CNN architectures.
generfs,transformer architectures,Generalizable NeRFs (GeNeRFs) often require image feature extractions that are based on more complicated transformer architectures.
generfs,dbarf,Our DBARF can be jointly trained with GeNeRFs in a self-supervised manner.
camera poses,generfs,Jointly optimizing camera poses with Generalizable NeRFs (GeNeRFs) poses difficulties.
camera poses,dbarf,Our DBARF bundle adjusts camera poses by taking a cost feature map as an implicit cost function.
nerf,generfs,Generalizable NeRFs (GeNeRFs) often require image feature extractions that are based on NeRF.
nerf,coordinate-based mlps,NeRF and its variants simplify the dense 3D reconstruction part of the traditional photogrammetry pipeline by using coordinate-based MLPs for rendering.
nerf,camera poses,NeRF and its variants require known accurate camera poses as inputs for generating high-quality images at novel views.
nerf,structure-from-motion,Most NeRF-related methods obtain camera poses through Structure-from-Motion (SfM) for the rendering process.
barf,generf,"BARF applied to GeNeRF leads to quick divergence of camera poses, even with small perturbations in ground truth initialization."
dbarf,camera poses,"DBARF shows improved results in optimizing camera poses compared to BARF, even with random initialization for camera poses."
dbarf,camera poses,"DBARF initializes camera poses randomly, which plays a crucial role in the rendering quality of NeRF."
dbarf,keypoint-metric reprojection error,DBARF involves the calculation of keypoint-metric reprojection error in the process of bundle adjustment.
camera poses,nerf,"NeRF's rendering quality highly relies on accurate camera poses, which are adjusted jointly with NeRF in works like BARF to enhance performance."
barf,camera poses,BARF is a representative work that focuses on jointly optimizing camera poses with NeRF to improve rendering quality.
nerf,pixel coordinates,NeRF maps pixel coordinates into high-dimensional space using Fourier features to allow network learning of high-frequency image components.
fourier features,camera poses,"Fourier features can affect the optimization of camera poses in NeRF, as gradients from high-frequency components dominate during training."
barf,high-frequency components,"BARF adopts a coarse-to-fine strategy to deal with high-frequency components during training, adjusting camera poses accordingly."
barf,low-frequency components,BARF masks out high-frequency components initially and then gradually reintroduces them after stabilizing low-frequency components to optimize camera poses.
camera poses,photometric loss,Camera poses are adjusted by photometric loss during training to enhance performance instead of using keypoint-metric cost in SfM.
camera poses,photometric loss,Camera poses are adjusted by the photometric loss during training instead of the keypoint-metric cost in SfM.
camera poses,pre-computed camera poses from sfm,"Despite its promising results, BARF and its follow-up works still require the pre-computed camera poses from SfM."
nerf,per-scene training,One other issue with vanilla NeRF is that it needs time-consuming per-scene training.
nerf,generalizability across scenes,Making NeRF generalizable across scenes has recently gained increasing attention.
generfs,accurate camera poses,"However, similar to vanilla NeRF, GeNeRFs also depend on accurate camera poses."
generfs,joint optimization with camera poses,There is no existing work that tried to optimize the camera poses jointly with GeNeRFs.
nerf,generfs,This intrigues us to investigate the replacement of NeRF with GeNeRFs in BARF.
camera poses,diverge quickly,"We find that the joint optimization is non-trivial in our task settings, and the camera poses can diverge quickly even when initialized with the ground truths."
generfs,failure of bundle adjusting generfs,"In this paper, we identified two potential reasons which cause the failure of bundle adjusting GeNeRFs."
feature outliers,occlusions,"The first reason is the aggregated feature outliers, which are caused by occlusions."
cost function,non-convexity,"The other reason is due to the high non-convexity of the cost function produced by ResNet features, which produces incoherent displacements."
barf,positional encodings,The issue with incoherent displacements is similar to the issue caused by positional encodings in BARF.
generf,relative camera poses,"We further proposed our method DBARF, which jointly optimizes GeNeRF and relative camera poses by a deep neural network."
generf,relative camera poses,GeNeRF is deep neural network that mizes with relative camera poses to optimize camera pose correction and 3D point warping onto feature maps. The training objective in BARF is equivalent to the implicit training objective in Optimize the relative camera poses from target view in DBARF.
camera poses,generf,"The camera poses are optimized in DBARF alongside GeNeRF without relying on absolute camera poses. Joint optimization of camera poses with GeNeRF is challenging, as shown in the experiment."
dbarf,generf,DBARF is a method for deep bundle adjusting camera poses with GeNeRFs. It is trained end-to-end without known absolute camera poses. DBARF's generalization is demonstrated to outperform BARF and GARF without per-scene fine-tuning.
dbarf,camera poses,"DBARF deep bundle adjusting camera poses with GeNeRFs, optimizing camera poses without requiring known absolute camera poses. Generalization ability of DBARF is shown to be superior to both BARF and GARF even without per-scene fine-tuning."
nerf,mlp,NeRF predicts volume density with an MLP (Multi-Layer Perceptron) based on posed images for novel view synthesis.
novel view synthesis,nerf,Novel View Synthesis involves the method NeRF for predicting volume density and pixel color for a point in 3D space.
nerf,mlp,NeRF utilizes an MLP to predict volume density and pixel color for a point sampled at 3D space.
pixel-nerf,nerf,Pixel-NeRF is an extension that generalizes NeRF to unseen scenes.
ibrnet,pointnet,IBRNet uses a PointNet-like architecture to weight per-point image features from nearby views.
ibrnet,ray transformer,IBRNet incorporates a ray transformer to predict density based on weighted image features and uses an MLP to predict pixel color.
mvsnerf,3d cnn,MVSNeRF constructs 3D feature cost volume and uses a 3D CNN to reconstruct a neural voxel volume for predicting pixel color and volume density.
mvsnerf,neural voxel volume,MVSNeRF involves reconstructing a neural voxel volume from 3D feature cost volume to predict pixel color and volume density.
geonerf,casmvs-net,GeoNeRF extends MVSNeRF by incorporating CasMVS-Net to consider scene geometry in the process.
mlp.geonerf,mvsnerf,MLP.GeoNeRF extends MVSNeRF by using CasMVS-Net to let the network be aware of scene geometry.
mlp.geonerf,ibrnet,MLP.GeoNeRF adopts a similar approach as IBRNet to regress image color and volume density.
mlp.geonerf,neuray,NeuRay further predicts the visibility of 3D points to tackle the occlusion issue in previous GeNeRFs.
neuray,generfs,NeuRay further predicts the visibility of 3D points to tackle the occlusion issue in previous GeNeRFs.
lfnr,gpnr,LFNR and GPNR adopt a 4D light field representation and a transformer-based architecture to predict the occlusions and colors for features aggregated from epipolar lines.
nerf,nerf−−,"NeRF−− jointly optimizes the network of NeRF and camera pose embeddings, achieving comparable accuracy with NeRF methods that require posed images."
nerf,sinerf,SiNeRF adopts a SIREN-MLP and a mixed region sampling strategy to circumvent the sub-optimality issue in NeRF−−.
nerf,barf,BARF proposes to jointly train NeRF with imperfect camera poses with a coarse-to-fine strategy.
resnet,fpn,ResNet gives a non-smooth cost feature map while feature patches with FPN lead to a smoother cost map
method,sample image patches,Our method sample image patches to predict relative camera poses
