node_1,node_2,edge
multi-label recognition (mlr),incomplete labels,MLR involves the challenge of dealing with incomplete labels
recent works,clip,Recent works leverage CLIP to address insufficient annotations
resent works,image-to-label correspondence,Recent works explore image-to-label correspondence in vision-language model
vision-language model,clip,Vision-language model utilizes CLIP for image-to-label correspondence
prior,label-to-label correspondence,Prior information about label-to-label correspondence is valuable
semantic correspondence prompt network (scp-net),structured semantic prior,SCP-Net can thoroughly explore the structured semantic prior
structured semantic prior,label supervision,The structured semantic prior helps in remedying the deficiency of label supervision in MLR
semantics correspondence prompt network (scp-net),label supervision,SCP-Net helps in addressing the deficiency of label supervision in MLR
scpnet code,jameslahm/scpnet,SCPNet code is available at the provided Github link
multi-label recognition (mlr),semantic labels,MLR aims to describe image content with semantic labels
search engine,image retrieval,Search engine and image retrieval benefit from structured labels in MLR
index,images,Index and images are related as index is used for fast retrieval of images in search engines and recommendation systems
deep learning,mlr,Deep learning has benefited MLR leading to remarkable progress
scpnet,dualcoop,SCPNet and DualCoop are related in the context of sharing the base model CLIP
mlr,full annotations,Challenges faced in MLR due to the difficulty in collecting high-quality full annotations
partial label setting,full label setting,Partial label setting is an alternative approach to full label setting and aims to reduce annotation cost
incomplete labels,full label setting,Incomplete labels and full label setting are connected as they both address the issue of annotation cost
supervision,mlr,"Supervision is crucial for MLR performance, and poor supervision leads to severe performance drops for MLR."
methods,missing labels,Existing methods aim to regain supervision by exploring image-to-label correspondence for missing labels.
methods,loss calibration methods,Existing methods also utilize loss calibration methods to regain supervision from missing labels.
cnn,imagenet,CNN pretrained on ImageNet is used in constructing MLR model.
mlr model,multi-class softmax layer,Multi-class softmax layer in MLR model is often replaced by a multi-label sigmoid layer.
vision-language pretrained models,clip,"Vision-language pretrained models like CLIP have been successful, trained with 400 million image-text pairs."
clip,dualcoop method,DualCoOp method employs CLIP as the MLR base model.
dualcoop,label supervision,"DualCoOp method, although effective, is limited in remedying label supervision deficiency."
mlr,label supervision,"MLR relies on label supervision, which is desired but can be deficient, particularly with incomplete labels."
unknown labels,annotated labels,"Unknown labels can be reasoned from annotated labels, leveraging the correspondence among labels."
tables,chairs,"Tables are likely to appear with chairs, indicating a label-to-label correspondence for these objects."
cars,roads,"Cars are usually accompanied by roads, demonstrating a label-to-label correspondence in this context."
vision-language models,contrastive learning,Vision-language models do not encourage contrastive learning among texts but contain knowledge about label-to-label correspondence.
vision-language models,cross-modality training,"Vision-language models benefit from large-scale cross-modality training, providing insights into label-to-label correspondence."
dualcoop,label supervision,"The existing method, DualCoOp, does not fully leverage the label-to-label correspondence for mitigating label supervision deficiency in MLR."
label-to-label correspondence,clip,"To address label supervision deficiency, leveraging prior about label-to-label correspondence in CLIP is proposed."
prior prompter,structured semantic prior,A structured prior prompter derives a structured semantic prior conveniently from CLIP.
scpnet,semantic correspondence prompt network,SCPNet is a novel network that prompts label-to-label correspondence with a cross-modality prompter and explores high-order relationships among labels.
scpnet,semantic association module,SCPNet includes a semantic association module to explore high-order relationships among labels with guidance from structured semantic prior.
scpnet,self-supervised learning method,SCPNet employs a prior-enhanced self-supervised learning method to address label supervision deficiency in MLR with incomplete labels.
labels,structured semantic prior,"The labels are guided by the derived structured semantic prior, indicating a relationship between them."
labels,self-consistency,"The method aims to maintain self-consistency while calibrating its predicted semantic distribution, thus linking labels and self-consistency."
labels,prior-enhanced self-supervised learning method,"The method introduces a self-supervised learning method enhanced by the prior, showing a connection between labels and the learning method."
method,mlr,"The proposed method is validated for Multi-Label Recognition (MLR), indicating a relationship between method and MLR."
method,deficiency of label supervision,"The method aims to deal with the deficiency of label supervision for MLR, suggesting a link between method and deficiency of label supervision."
method,structured semantic prior,"The method utilizes a structured semantic prior to enhance MLR, connecting method and structured semantic prior."
method,self-supervised learning method,"The method is enhanced by a self-supervised learning method to investigate the structured semantic prior, implying a relation between method and self-supervised learning method."
mlr,incomplete labels,"MLR is conducted with incomplete labels, highlighting the relationship between MLR and incomplete labels."
mlr,benchmark datasets,"MLR performance is analyzed on benchmark datasets like MS COCO, PASCAL VOC, NUS Wide, CUB, and OpenImages, connecting MLR and benchmark datasets."
scpnet,cross-modality prompter,"SCPNet is based on a cross-modality prompter to explore structured prior knowledge, indicating a connection between SCPNet and cross-modality prompter."
scpnet,semantic association module,"SCPNet incorporates a semantic association module to boost MLR with incomplete labels, suggesting a link between SCPNet and semantic association module."
mlr,scpnet,"SCPNet is presented as a tool to enhance MLR with incomplete labels, linking MLR and SCPNet."
prior-enhanced self-supervised learning method,structured semantic prior,"The method uses a prior-enhanced self-supervised learning method to investigate the structured semantic prior, connecting the two concepts."
multi-label recognition,mlr with incomplete labels,The concept of Multi-label recognition is further explored with incomplete labels in the context.
mlr with incomplete labels,prior-enhanced self-supervised learning method,A prior-enhanced self-supervised learning method is designed to investigate the structured semantic prior in MLR with incomplete labels.
prior-enhanced self-supervised learning method,distribution refinement and self-consistency,The method involves distribution refinement and self-consistency as part of the learning process.
distribution refinement and self-consistency,state-of-the-art performance,The method consistently achieves state-of-the-art performance due to distribution refinement and self-consistency.
binary classifiers,label correlation,Binary classifiers are generic methods that usually do not consider label correlation.
multiple binary classifiers,label correlation,Learning with multiple binary classifiers usually does not involve considering label correlation.
label-to-label correspondence,graph neural networks or transformer structures,Label-to-label correspondence is established through graph neural networks or transformer structures in the context.
label supervision,quality of label supervision,Methods like graph neural networks rely heavily on the quality of label supervision.
large-scale dataset with complete labels,collecting,Collecting a large-scale dataset with complete labels is challenging and expensive.
incomplete labels,practical settings,"Researchers explore practical settings with incomplete labels, such as MLR with partial labels and MLR with a single positive label."
lum learning based model,missing labels,The lum learning based model is used to predict the missing labels during the training procedure.
pu et al.,chen et al.,Pu et al. and Chen et al. transfer predictions of neighboring images via image-image correlation.
single positive label,image,"In the single positive label setting, each image is provided with solely one positive annotation."
semantic correspondence prompt network,mlr,A semantic correspondence prompt network is designed to explore the structured semantic prior for MlR with incomplete labels.
label estimator,image classifier,Cole et al. propose a regularized online loss via a joint optimization of label estimator and image classifier.
label correction process,probability,Zhang et al. adopt a label correction process for the probability exceeding a fixed threshold.
large loss samples,false negative labels,Kim et al. propose to reject or correct the large loss samples during training to prevent over-fitting false negative labels.
vision-language models,visual tasks,Vision-language models are used in downstream visual tasks.
radford et al.,large-scale image-text pairs,Radford et al. exploit the contrastive learning with large-scale image-text pairs to create a powerful vision-language model.
clip,vision-language model,CLIP is a powerful vision-language model that shows remarkable generalization capability in downstream visual tasks.
clip,abundant vision-language correspondence,Researchers explore how to leverage the abundant vision-language correspondence through CLIP.
clip,image-to-label correspondence,Researchers employ CLIP to explore the rich image-to-label correspondence by presenting dual prompts.
clip,mlr,Sun et al. employ CLIP for MLR in their work.
dual prompts,positive prompt,"Sun et al. present dual prompts, i.e., a positive prompt and a negative one, for exploring the rich image-to-label correspondence in CLIP."
dual prompts,negative one,"Sun et al. present dual prompts, i.e., a positive prompt and a negative one, for exploring the rich image-to-label correspondence in CLIP."
existing methods,fruitful outcomes,Existing methods can achieve fruitful outcomes by exploring the semantic correspondence between images and labels.
semantic correspondence,label relationships,Existing methods explore the semantic correspondence between images and labels to estimate label relationships.
semantic correspondence,scarce label supervision,Scarce label supervision greatly hinders the capability to explore the semantic correspondence between images and labels.
pretrained embeddings,contextual representations,The development of large-scale pretrained embeddings allows for obtaining contextual representations for labels easily.
annotation-free strategy,adequate label supervision,An annotation-free strategy is notably appealing when no adequate label supervision is provided.
annotation-free strategy,adequate label supervision,The annotation-free strategy is notably appealing when no adequate label supervision is provided.
abundant correspondence prior,pretrained model,The abundant correspondence prior in the pretrained model can help associate the annotated label with unknown labels.
structured prior prompter,label-to-label correspondence,The structured prior prompter is introduced to explore label-to-label correspondence.
vision-language model,clip,"The vision-language model, CLIP [22], is chosen due to its popularity and remarkable performance in the computer vision community."
label feature,prompt template,"The label feature is derived by feeding a prompt template, i.e., a photo of a [CLS], into the text encoder of CLIP."
correlation prior,labels,The correlation prior among labels can be derived based on the similarity between label features.
sparse matrix,graph representation,The sparse matrix A' is adjusted to mitigate the over-smoothness of graph representation.
hyper-parameter,weights,s is a hyper-parameter which determines weights assigned to a node itself and its neighboring nodes.
label correspondence graph g,adjacency matrix a∗,The label correspondence graph G can be derived as... We denote the adjacency matrix of G as A∗ = (a∗
a∗,node,A∗ emphasizes the importance of the node itself and weights other nodes according to their relationships.
fruitful label correspondence,structured graph a∗,"Therefore, the fruitful label correspondence can be encoded in such a structured graph, i.e., A∗, providing rich structured semantic prior for MLR models."
scpnet,cross-modality prompter,The SCPNet consists of a cross-modality prompter and a semantic association module.
clip,vision-language model,"we aim to take full use of such an image-label prior during model optimization. Similar to [26], we resolve the problem of semantic shift by a cross-modality prompter, based on a vision-language model, i.e., CLIP [22]."
vision-language model (clip),label set,"The vision-language model CLIP is used to extract representations of a given label set, denoted as Y."
soft prompt tokens,label feature zi,Soft prompt tokens are used to extract the label feature zi which can be derived by the text encoder of CLIP.
input image x,visual representation f,The visual representation f of an input image x is extracted by the image encoder of CLIP.
label zi,text encoder in clip,The label feature zi is computed using the text encoder in CLIP.
image encoder in clip,feature extraction process,The image encoder in CLIP is used in the process of feature extraction for input images.
cmp,semantic association module (sam),"As CMP lacks capturing label-to-label correspondence, a semantic association module (SAM) is equipped to capture high-order relationships among labels."
structured semantic prior a∗,l graph convolutional network (gcn) layers,"With guidance of the structured semantic prior A∗, L graph convolutional network (GCN) layers are utilized to refine input features for labels."
final refined label representations z∗,residual connection,The final refined label representations Z∗ are obtained through a residual connection between the initial and refined features.
label representations,residual connection,"The final refined label representations can be obtained through a residual connection, i.e., Z∗ = H 0 + H L."
structured label-to-label correspondence,gcn,"Benefited from the GCN, the structured label-to-label correspondence in CLIP can be progressively refined in the label representation."
semantic matching,image feature and label feature,"During the semantic matching between the image feature and the label feature, labels with high correlations will obtain similar likelihoods, enabling a subtle semantic association."
prior-enhanced self-supervised learning,pessl,"The proposed prior-enhanced self-supervised learning strategy, dubbed PESSL, aims to make full use of the structured semantic correspondence prior."
self-supervised consistency loss,self-distillation objective,PESSL is endowed with a self-supervised consistency loss and a self-distillation objective that is boosted by a structure-aware semantic calibration strategy.
semantic correlation,two labels,"Two labels that are semantically correlated may be observed in one image, helping decide potential semantic labels for an input image, given its predictions."
correlated neighboring labels,correlation weight,"correlation weight w(i, j) indicates the relationship between yi and yj"
correlated neighboring labels,correlation matrix w,correlation matrix W represents the whole correlation among labels
correlation matrix w,whole process,customizing the whole process as a function parameterized by W and distribution over Y given the input x
existing loss correction methods,individual label reweighting,existing loss correction methods reweight each label individually
self-supervised learning principle,self-distillation learning strategy,introducing a self-distillation learning strategy based on the self-supervised learning principle to benefit the MLR model
weak transformation,strong transformation,"deriving two different versions for the input image with weak and strong transformations, denoted as p(y"
semantic distributions,consistency loss,using a consistency loss to encourage semantic distributions derived from weak and strong transformations to be consistent
confident labels,most confident label,constructing a set of confident labels O(x) with the top highest probability larger than a threshold
set of confident labels,top highest probability larger than a threshold,The set of confident labels is constructed based on the top highest probability larger than a threshold in p(y
dynamic threshold strategy,each label,A dynamic threshold strategy is performed for each label
consistency loss,derived,The consistency loss is derived based on certain conditions
calibrate,distribution of the weak-transformed image,The distribution of the weak-transformed image is calibrated using the SASC function
structured semantic prior,derived,The structured semantic prior is derived based on a specific equation
self-distillation objective,optimize the distribution of the strong-transformed image,A self-distillation objective is employed to optimize the distribution of the strong-transformed image
kl-divergence,calibrated semantic distribution,KL-divergence is used to compare the calibrated semantic distribution with another distribution
prior-enhanced self-supervised learning,combination of consistency objective and self-distillation objective,Prior-enhanced self-supervised learning is formulated as a combination of the consistency objective and the self-distillation objective
multi-label classification objective,predicted likelihood,A multi-label classification objective is adopted over the predicted likelihood during training
scpnet,optimized,SCPNet is optimized based on certain criteria
scpnet,lcls,"SCPNet is optimized based on the likelihood prediction, denoted as Lcls."
scpnet,lpessl,SCPNet optimization involves Lpessl in the overall objective of the network.
experiment settings,mlr,Experiments are conducted on MLR benchmarks with incomplete labels.
experiment settings,ms-coco,Experiment Settings include the MS-COCO dataset for experiments.
experiment settings,pascal voc,Experiment Settings include the PASCAL VOC dataset for experiments.
experiment settings,nuswide,Experiment Settings include the NUSWIDE dataset for experiments.
experiment settings,cub,Experiment Settings include the CUB dataset for experiments.
experiment settings,ms-coco,Experiment Settings also adopt MS-COCO dataset for partial label learning.
experiment settings,pascal voc 2007,Experiment Settings include the PASCAL VOC 2007 dataset for partial label learning.
experiment settings,visual genome,Experiment Settings include the Visual Genome dataset for partial label learning.
experiment settings,clip,Experiment Settings leverage published CLIP weights for MLR models.
experiment settings,resnet50,Experiment Settings adopt ResNet50-based CLIP for single positive label experiments.
experiment settings,resnet101,Experiment Settings adopt ResNet101-based CLIP for partial label experiments.
experiment settings,evaluation metric,Experiment Settings employ mean average precision (mAP) as the evaluation metric.
experiment settings,largeloss setup,Experiment Settings perform the LargeLoss setup for single positive label experiments.
experiment settings,splc setup,Experiment Settings perform the SPLC setup for single positive label experiments.
largeloss setup,splc setup,Both setups are mentioned in the context as different experimental setups commonly used in the community for evaluating the performance of the proposed method.
largeloss setup,scpnet,"SCPNet is mentioned as a method that can achieve a maximal performance improvement of 4.7% in the LargeLoss setup, showcasing the effectiveness of the proposed method in this setup."
scpnet,nus,"SCPNet in the LargeLoss setup can obtain a maximal performance improvement of 4.7% on NUS dataset, indicating the specific dataset where the improvement is achieved."
scpnet,performance improvement,"SCPNet is associated with achieving performance improvement in the LargeLoss setup, indicating its capability to enhance model performance."
splc setup,performance improvement,"The SPLC setup also saw a performance improvement achieved by the proposed method, where the maximum improvement reached 6.8% on the NUS dataset."
performance improvement,average,"The average performance improvement achieved by the proposed method across different setups is mentioned, showcasing an overall improvement of 3.6%."
mlr,state-of-the-art methods,"The MLR model is compared with existing state-of-the-art methods in the context, showing consistent surpassing of these methods on benchmark datasets like COCO and VG-200."
dualcoop,clip,"DualCoOp, another method leveraging CLIP to build MLR models, is mentioned for comparison purposes with the proposed method in the context."
coco,vg-200,COCO and VG-200 are datasets used for comparing the performance of MLR models in the context
dualcoop,clip,"DualCoOp leverages CLIP to build MLR models, indicating a relationship between them"
scpnet,dualcoop,"SCPNet outperforms DualCoOp in terms of performance, indicating a competitive relationship between them"
scpnet,sarb,"SCPNet achieves better performance than SARB, suggesting a comparison and superiority"
scpnet,lsan,"SCPNet performs better than LSAN, showcasing its superiority in MLR models"
scpnet,role,"SCPNet outperforms ROLE in MLR models, indicating its superior performance"
mlr,incomplete labels,"MLR consistently demonstrates effectiveness in different setups with incomplete labels, showing superior performance."
proposed method,generalization,Investigating the generalization of the proposed method in few-shot partial label setting and real partial label scenario.
baseline model,cmp,"CMP, compared to the baseline model, shows an average performance improvement of 1.99% mAP."
sam,method,"The method augmented by SAM shows a 0.69% mAP improvement, attributed to the explicit semantic correspondence captured by SAM."
lcst,performance improvement,Consistency learning (Lcst) leads to a 1.25% performance improvement in the proposed PESSL.
ldstl,performance improvement,Self-distillation objective (Ldstl) leads to a 1.56% performance improvement in the proposed PESSL.
pessl,scpnet,"The proposed PESSL can reach 2.09%, well demonstrating the strength of incorporating the structured semantic prior during model optimization. Finally, our proposed SCPNet can significantly outperform the baseline model with 4.77% mAP improvement on average, well demonstrating the effectiveness and the superiority of the proposed method."
scpnet,baseline model,"our proposed SCPNet can significantly outperform the baseline model with 4.77% mAP improvement on average, well demonstrating the effectiveness and the superiority of the proposed method."
scpnet,prior,"Analysis on the prior extraction (%) shows a dynamic prior with mAP 75.84, highlighting the importance of the prior in the SCPNet model."
sam,pessl,"We verify the positive effect of the prior used in the correlation graph construction for both SAM and PESSL. To achieve this goal, we discuss correlation graph construction."
correlation graph,clip model,"The static correlation graph is derived from the pretrained CLIP model, capturing structured semantic prior."
correlation graph,cmp,"The dynamic correlation graph is achieved by the learnable CMP, constructing the adjacency matrix with label features."
static correlation graph,dynamic correlation graph,"The static correlation graph achieves better results than the dynamic one in both components, indicating the advantage of the structured semantic prior."
mlr,dynamic graph,The challenge of insufficient label supervision in MLR makes the dynamic graph sub-optimal compared to the static one.
pessl,prior,"Comparing PESSL with and without the prior demonstrates the benefit of the proposed prior, A*."
clip,image,The structured semantic prior extracted by CLIP is compared with other types of prior knowledge like 'Image' which averages all image features corresponding to a label.
clip,glove,The structured semantic prior extracted by CLIP is compared with another type of prior knowledge like 'Glove' which represents something.
method,performance gain,The proposed method demonstrates a performance gain of 1.54%
hyper-parameters,value,"The best value for hyper-parameters L, λcst, and λdstl is determined"
analysis,method,An analysis on the effectiveness of the proposed method is conducted
semantic prior,label representation,Visualization analysis is conducted on the structured semantic prior and label representation in the latent feature space
prior,adjacency matrix,The structured semantic prior is visualized through the adjacency matrix
categories,label correspondence,Label correspondence among categories like animal and vehicle is investigated
baseline model,scpnet,Label features in the baseline model are compared with those in SCPNet
scpnet,structured semantic prior,SCPNet is introduced as a network that leverages the structured semantic prior to derive discriminative label representations
cmp+lcst,scpnet,"CMP+Lcst is a competitor model that removes components involving the structured semantic prior, while SCPNet consistently improves label prediction precision compared to CMP+Lcst"
label supervision,structured semantic prior,"Quality of label supervision is promoted under the guidance of the structured semantic prior, benefiting the performance on the test set"
clip,structured semantic prior,A structured semantic prior is derived from the vision-language model CLIP to mitigate the deficiency of label supervision for MLR with incomplete labels
scpnet,cross-modality prompter,SCPNet constructs a cross-modality prompter to leverage the explicit structured semantic prior
structured semantic prior,cross-modality prompter,The structured semantic prior is used to construct a cross-modality prompter to leverage the image-to-label correspondence in CLIP.
structured semantic prior,semantic association module,The structured semantic prior helps in associating related labels with the help of a semantic association module.
semantic association module,related labels,The semantic association module is equipped to associate related labels.
prior-enhanced self-supervised learning method,network optimization,The prior-enhanced self-supervised learning method is proposed for optimizing networks.
