node_1,node_2,edge
temporal modeling,multi-frame human pose estimation,Temporal modeling is crucial for multi-frame human pose estimation
existing methods,optical flow,Most existing methods employ optical flow to predict spectrum motion fields
existing methods,deformable convolution,Most existing methods employ deformable convolution to predict spectrum motion fields
optical flow,deformable convolution,Optical flow and deformable convolution are used to predict spectrum motion fields
temporal difference,representative motion information,Temporal difference has the ability to encode representative motion information
temporal difference encoder,incremental cascaded learning,Temporal Difference Encoder performs incremental cascaded learning conditioned on multi-stage feature difference sequences
temporal difference encoder,informative motion representation,Temporal Difference Encoder derives informative motion representation
representation disentanglement module,mutual information,Representation Disentanglement module uses mutual information perspective to grasp discriminative motion signals
useful and noisy constituents,raw motion features,Useful and noisy constituents of raw motion features are explicitly defined and minimized in mutual information
crowd pose estimation,hieve,Ranked No.1 in the Crowd Pose Estimation in Complex Events Challenge on benchmark dataset HiEve
crowd pose estimation,complex events challenge,Crowd Pose Estimation ranked No.1 in the Complex Events Challenge
crowd pose estimation,benchmark dataset hieve,Crowd Pose Estimation achieved state-of-the-art performance on benchmark dataset HiEve
crowd pose estimation,posetrack2017,Crowd Pose Estimation achieved state-of-the-art performance on PoseTrack2017
crowd pose estimation,posetrack2018,Crowd Pose Estimation achieved state-of-the-art performance on PoseTrack2018
crowd pose estimation,posetrack21.1,Crowd Pose Estimation achieved state-of-the-art performance on PoseTrack21.1
human pose estimation,nontrivial problem,Human pose estimation has been a nontrivial problem in the computer vision community
human pose estimation,fundamental problem,Human pose estimation has been a fundamental problem in the computer vision community
optical flow,irrelevant clues,Directly leveraging optical flow can be distracted by irrelevant clues such as background and blur
optical flow,fast motion,Optical flow fails in scenarios with fast motion
optical flow,mutual occlusion,Optical flow fails in scenarios with mutual occlusion
anatomical keypoints,human bodies,The goal is to localize anatomical keypoints of human bodies from images or videos
videos,video-based human pose estimation,"Video-based human pose estimation is desired in applications including live streaming, augmented reality, surveillance, and movement tracking as more videos are recorded"
human poses,static images,The focus of literature ranges from estimating human poses in static images
pictorial structure models,deep convolutional neural networks,"Earlier methods employed pictorial structure models, while recent attempts leverage deep convolutional neural networks"
pictorial structure models,vision transformers,"Earlier methods employed pictorial structure models, while recent attempts leverage Vision Transformers"
deep convolutional neural networks,impressive performance,Deep convolutional neural networks showed impressive performance in still images
vision transformers,impressive performance,Vision Transformers showed impressive performance in still images
works,vision transformers,The context mentions works and Vision Transformers in relation to each other. They are both techniques or methods used in the field being discussed.
performance,still images,"Performance in still images is mentioned, indicating a comparison or context related to still images."
methods,video-based human pose estimation,"The methods discussed in the context are related to video-based human pose estimation, indicating the focus of the work."
approach,temporal dynamics,"The approach mentioned in the context focuses on utilizing temporal dynamics, indicating a key aspect of the methodology."
pose estimation,videos,"The context discusses accurate pose estimation in videos, highlighting the target domain of application."
spatial-temporal representation,implicit motion compensation,"A line of work aims to derive a unified spatial-temporal representation through implicit motion compensation, indicating a specific approach used."
3dhrnet,3d convolutions,"The 3DHRNet utilizes 3D convolutions to extract spatiotemporal features, showcasing the technology used in the method."
deformable convolutions,aligned feature maps,"Deformable convolutions are used to align multi-frame features and aggregate aligned feature maps in predicting human poses, showing a specific technique employed."
motion contexts,optical flow,"Explicit modeling of motion contexts is related to the use of optical flow, indicating the approach to handling motion information."
pose estimation performance,motion priors,"The performance of pose estimation is boosted by the implicit or explicit imposition of motion priors, highlighting the impact of motion information."
visual evidence,paradigms,Visual evidence is usually attended to in paradigms.
visual evidence,cluttered motion features,"Cluttered motion features result from the movement of visual evidence, including numerous irrelevant information."
cluttered motion features,numerous irrelevant information,Cluttered motion features include numerous irrelevant information.
vanilla motion features,inferior results,Directly exploiting vanilla motion features delivers inferior results.
