node_1,node_2,edge
visual speech recognition (vsr),video data,VSR relies on large amounts of video data for state-of-the-art results
visual speech recognition (vsr),synthvsr,SynthVSR substantially improves the performance of VSR systems with synthetic lip movements
synthvsr,speech-driven lip animation model,SynthVSR leverages a speech-driven lip animation model to generate lip movements conditioned on the input speech
synthvsr,unlabeled audio-visual dataset,The speech-driven lip animation model is trained on an unlabeled audio-visual dataset
synthvsr,pre-trained vsr model,The speech-driven lip animation model could be optimized towards a pre-trained VSR model when labeled videos are available
synthvsr,synthetic data,Plenty of transcribed acoustic data and face images are available to generate large-scale synthetic data using the proposed lip animation model for semi-supervised VSR training
synthvsr,performance evaluation,The performance of the SynthVSR approach is evaluated on the Lip Reading Sentences 3 (LRS3) benchmark
synthvsr,wer (word error rate),"SynthVSR achieves a WER of 43.3% with only 30 hours of real labeled data, and the WER is further reduced to 27.9% when using all 438 hours of labeled data from LRS3"
synthvsr,state-of-the-art self-supervised av-hubert method,"When combined with large-scale data, SynthVSR achieves performance on par with the state-of-the-art self-supervised AV-HuBERT method"
self-supervised av-hubert,state-of-the-art,self-supervised AV-HuBERT method is on par with the state-of-the-art
synthvsr,large-scale pseudo-labeled audio-visual data,SynthVSR combined with large-scale pseudo-labeled audio-visual data yields a new state-of-the-art VSR WER of 16.9%
state-of-the-art,vsr wer,SynthVSR yields a new state-of-the-art VSR WER of 16.9%
state-of-the-art,approaches,SynthVSR surpasses the recent state-of-the-art approaches in VSR WER
unpublic machine-transcribed video data,vsr wer,approaches trained with 29 times more non-public machine-transcribed video data resulted in a lower VSR WER
extensive ablation studies,proposed method,extensive ablation studies are performed to understand the effect of each component in the proposed method
visual speech recognition (vsr),lip reading,VSR is also known as lip reading
vsr,speech content,VSR recognizes speech content based on visual lip movements
vsr,spatio-temporal videos,VSR requires capturing speech from high-dimensional spatio-temporal videos
words,ambiguous,multiple words are visually ambiguous in the visual streams
deep neural networks,mainstream approach for vsr,deep neural networks have become the mainstream approach for VSR
transcribed audio-visual datasets,lrs2 and lrs3,transcribed audio-visual datasets include LRS2 and LRS3
english vsr,public dataset,"even the largest public dataset for English VSR, LRS3, does not exceed 500 hours of transcribed video data"
transcribed audio-visual datasets,vsr models,"Transcribed audio-visual datasets potentially result in VSR models, indicating a relationship in the field of visual speech recognition."
vsr models,laboratory environment,"VSR models are mentioned to only work in a laboratory environment, implying a limitation to their performance."
audio-visual datasets,youtube videos,"A large-scale audio-visual dataset example includes 90,000 hours of YouTube videos, showcasing the diversity of data collected."
