node_1,node_2,edge
neural distance functions,volumetric ray marching,Neural distance functions trained via volumetric ray marching have been widely adopted for multi-view 3D reconstruction.
ray marching procedure,scene volume,The ray marching procedure is applied for the entire scene volume.
ray marching procedure,sampling efficiency,Applying the ray marching procedure for the entire scene volume leads to reduced sampling efficiency.
volumetric ray marching,coarse sphere-based surface reconstruction,The new coarse sphere-based surface reconstruction is used to exclude the empty volume of the scene from the volumetric ray marching procedure.
implicit function,coarse sphere-based surface reconstruction,Joint training of the implicit function and the new coarse sphere-based surface reconstruction is used to address the reduced sampling efficiency issue.
implicit function,empty volume,The implicit function in joint training is used to exclude the empty volume of the scene.
surface network,fidelity of the reconstructions,Excluding the empty volume without additional forward passes of the neural surface network leads to increased fidelity of the reconstructions.
training procedures,implicit surface modeling methods,The approach is evaluated by incorporating it into the training procedures of implicit surface modeling methods.
implicit surface modeling methods,uniform improvements,"By incorporating the approach into the training procedures of implicit surface modeling methods, uniform improvements are observed across both synthetic and real-world datasets."
multi-view 3d reconstruction,modern computer vision and graphics research,The task of multi-view 3D reconstruction remains the focus of modern computer vision and graphics research.
multi-view 3d reconstruction,ar/vr metaverses,"Multi-view 3D reconstruction has major practical significance in AR/VR metaverses, synthetic media, medical imaging, and the special effects industry."
mvs reconstruction systems,scene geometry,MVS reconstruction systems estimate the underlying scene geometry.
stereo reconstruction systems,mvs,MVS reconstruction systems estimate scene geometry in the form of a point cloud using photometric consistency between different views.
stereo reconstruction systems,neural implicit fields,Recent methods have largely phased out stereo reconstruction systems in favor of representing scenes as neural implicit fields.
neural implicit fields,classical mvs,Approaches using neural implicit fields have multiple advantages compared to classical MVS.
neural implicit fields,non-lambertian and texture-less surfaces,Neural implicit fields can easily accommodate non-Lambertian and texture-less surfaces.
neural implicit fields,reconstruction quality,Neural implicit fields can achieve an impressive quality of renders.
this work,methods specialized in opaque surface reconstruction,This work focuses on improving methods specialized in opaque surface reconstruction.
methods specialized in opaque surface reconstruction,neural signed distance fields,Approaches for opaque surface reconstruction often employ neural signed distance fields.
neural signed distance fields,volumetric ray marching,Neural signed distance fields are often trained using volumetric ray marching.
training step,sampling efficiency,The sampling efficiency during the training step largely determines the resulting quality of reconstructions.
training step,stochastic elements,The training step involves stochastic elements such as sampling rays corresponding to training pixels and sampling color integral points along the rays.
point sampling procedure,importance sampling,The point sampling procedure typically employs a multi-stage importance sampling method.
point sampling procedure,uncertainty sampling,The point sampling procedure typically employs uncertainty sampling in the abovementioned methods.
sampling procedure,importance sampling,The point sampling procedure typically employs a multi-stage importance sampling to improve the accuracy of the reconstructions.
sampling procedure,uncertainty sampling,The point sampling procedure typically employs a multi-stage uncertainty sampling to improve the accuracy of the reconstructions.
neural signed distance fields,surface-based sampling,"Neural signed distance fields benefit from the surface-based sampling of rays for surface rendering methods, such as IDR."
surface reconstruction methods,multi-stage sampling procedures,"The novel-view synthesis works successfully combined a simple two-stage coarse-to-fine sampling with explicitly defined surface guides to achieve a better rendering quality, as opposed to using the sophisticated multi-stage sampling procedures of the surface reconstruction methods."
ray marching,coarse surface approximations,"To guide the ray marching, they use explicit coarse surface approximations in the form of a set of volumetric primitives or sparse octrees."
surface reconstruction methods,coarse representations,We improve the existing surface reconstruction methods’ ray sampling and marching procedures using explicitly defined coarse representations.
coarse reconstruction,sphere cloud,We propose training a coarse reconstruction as a sphere cloud which guides both sampling steps during volume rendering.
coarse reconstruction,optimization approach,We also propose a new optimization approach for coarse reconstruction.
volume rendering,gradient descent,Gradient descent is proposed as a new optimization approach for coarse reconstruction based on volume rendering.
gradient descent,implicit surface field,The new optimization approach of gradient descent allows training alongside the implicit surface field.
point resampling scheme,spheres,Point resampling scheme prevents the spheres from getting stuck in local minima.
spheres,local minima,Spheres are prevented from getting stuck in the local minima due to the point resampling scheme.
repulsion mechanism,reconstructed surface,The repulsion mechanism ensures high degrees of exploration of the reconstructed surface.
method,approaches,The proposed method is applicable to different approaches for implicit surface modeling.
method,systems,The proposed method is paired with several modern systems for surface reconstruction.
system,surface reconstruction,The proposed method is paired with modern systems for surface reconstruction to observe improvements in quality across 3D benchmarks.
neural implicit representations,multi-view 3d surface reconstruction,Neural implicit representations have gained attention for multi-view 3D surface reconstruction.
training approaches,differentiable rendering,Training approaches are based on the differentiable rendering of implicit functions for multi-view 3D surface reconstruction.
surface rendering,pixel's color,Surface rendering approximates the pixel's color using the radiance of a single point in the volume.
training procedures,volume rendering,Training procedures are based on volume rendering with multiple samples via ray marching.
neural radiance fields,novel view synthesis,Neural Radiance Fields were introduced in the novel view synthesis work.
neural radiance fields,volumetric ray marching,"Neural Radiance Fields introduced volumetric ray marching in the context of novel view synthesis, which later led to its adaptation to surface modeling for improved reconstruction quality."
volumetric ray marching,ray marching procedure,"The ray marching procedure estimates the color along the ray using the volume rendering integral, approximated as a sum of weighted radiances at multiple points throughout the volume."
surface intersection-based sampling,ray marching,"Works mentioned in the context employ methods based on surface intersection-based sampling, uncertainty, and importance for obtaining points used in ray marching, leading to increased approximation accuracy."
ray marching,hybrid surface representation,"The proposed hybrid surface representation improves ray marching by limiting the sampling space to a volume coarsely bounding the scene, optimizing the selection of samples around the reconstructed surface."
training rays,hybrid surface representation,"The hybrid surface representation is used to guide the sampling of training rays, ultimately improving the quality of reconstructions given the same training time."
hybrid representations,training efficiency and rendering frame rate,Multiple hybrid representations have been proposed to improve training efficiency and rendering frame rate by jointly optimizing implicit and explicit representations.
implicit representations,explicit representations,Joint optimization of implicit and explicit representations has been proposed in the context.
methods,point clouds,Methods employ point clouds to improve training and rendering procedures.
methods,hash tables,Methods employ hash tables to improve training and rendering procedures.
methods,sparse voxel grids,Methods employ sparse voxel grids to improve training and rendering procedures.
methods,volumetric primitives,Methods employ volumetric primitives to improve training and rendering procedures.
iso-points,joint optimization,Iso-Points introduced joint optimization of signed distance functions.
iso-points,point-based surface representation,Iso-Points introduced joint optimization of signed distance functions with a point-based surface representation.
our approach,sphere-based representation,Our approach uses a sphere-based representation for modification of ray-sampling and ray-marching procedures.
neural sparse voxel fields,sparse voxel grids,Neural Sparse Voxel Fields employ sparse voxel grids to guide ray marching.
neural 3d reconstruction in the wild,sparse voxel grids,Neural 3D Reconstruction in the Wild system employs sparse voxel grids to guide ray marching.
neural sparse voxel fields,neural 3d reconstruction in the wild,Neural Sparse Voxel Fields and Neural 3D Reconstruction in the Wild both employ sparse voxel grids.
neural sparse voxel fields,greedy optimization strategy,Neural Sparse Voxel Fields uses a greedy optimization strategy to train representations.
neural sparse voxel fields,inferior reconstruction quality,Greedy optimization strategy in Neural Sparse Voxel Fields results in inferior reconstruction quality.
our method,initialization using a sparse point-cloud,Our method does not employ initialization using a sparse point-cloud.
surface,scene,The goal is to estimate the surface of a scene
ray,p(t),w(t) is the probability of a ray terminating at p(t)
color integral,density,The color integral is approximated by evaluating the density and radiance
ray,surface,The sampling strategy for the points P has a major impact on the resulting reconstructions
surface,sampling strategy,The sampling strategy for the points P has a major impact on the resulting reconstructions
proposals,algorithm 1,The proposals [31] are the starting point for Algorithm 1: Sphere-guided sampling.
algorithm 1,spheres,Algorithm 1 involves working with spheres in the sampling process.
sphere-ray intersection,intervals,The sphere-ray intersections are used to define intervals for further calculations.
intervals,points,Intervals are used to determine points for sampling in the process.
ray,surface,The ray interacts with the surface in the optimization process.
surface,model,The surface is derived from the implicit model in the optimization process.
volume rendering,methods,Volume rendering is a technique utilized by state-of-the-art methods.
sphere cloud,optimization pipeline,A learnable sphere cloud is used in the optimization pipeline to improve the training process.
implicit model,geometry,The implicit model represents the geometry of the surface.
geometry,surface,The geometry of the surface implies a relationship where the surface is affected by the geometric properties defined.
surface,density function,"The transformation maps the surface to a surface density function, showing a direct relationship between the two concepts."
ray,camera origin,The ray emanated from the camera origin involves the concept of a ray starting from a point in the direction of the camera origin.
color,ray,"The color of the pixel on the image plane is related to the ray, showing a connection between the visual representation and the direction of the ray."
radiance field,color,"The radiance field is associated with producing a color at each point in the volume, indicating a relationship between these two concepts."
color,integral,"The observed color can be expressed as an integral along the ray, suggesting a link between the color representation and the integral calculation."
sphere,repulsion loss,"The proposed repulsion loss prevents clumping of spheres, implying a connection between the repulsion mechanism and the distribution of spheres."
set of guiding spheres,object's surface,"The guiding spheres covering the object's surface allows better optimization, indicating that the guiding spheres and object's surface are related."
training samples,implicit surface function,"The training samples being generated from specific areas help the implicit surface function converge to a better optimum, highlighting a relationship between these concepts."
implicit surface function,better optimum,The implicit surface function converges to a better optimum
implicit surface function,high-frequency details,The implicit surface function is especially intended for scenes with high-frequency details
proposal sampling procedures,root-finding,Both the proposal sampling procedures and root-finding are applied within the volume defined by the sphere cloud S
ray,sphere cloud,The algorithm intersects a given ray with the sphere cloud to yield a set of intersections
set of intersections,minimum coverage,The algorithm finds the minimum coverage of the intersections to get the minimal set of segments
segments,initial set of proposals,Each segment is linearly sampled to obtain the initial set of proposals T0
initial set of proposals,upsampled,The initial set of proposals T0 is finally upsampled using the base method
sphere cloud,size m,The sphere cloud S is initialized to size M with centers uniformly distributed across the volume of the scene
spheres,initial value rmax,The radii of the spheres are set to an initial value rmax
updates,sphere cloud and implicit function,The training proceeds by alternating the updates of the sphere cloud and the implicit function
sphere centers,optimization-based process,The sphere centers ci are updated via an optimization-based process
radii,decrease,The radii of the sphere centers are scheduled to decrease from the initial value rmax to the minimum rmin via a fixed schedule
radii,initial value,The radii are scheduled to decrease from the initial value rmax to the minimum rmin via a fixed schedule.
radii,minimum,The radii are scheduled to decrease from the initial value rmax to the minimum rmin via a fixed schedule.
radii,radius,"Also, in our approach, all spheres in the cloud are assigned the same radius value."
sphere,cloud,"Also, in our approach, all spheres in the cloud are assigned the same radius value."
sphere,optimization,Figure 3 illustrates the sphere cloud optimization during the training process.
learning signal,sphere centers,The main learning signal for the sphere centers comes from moving them towards the estimated surface ˆS
moving,estimated surface,The main learning signal for the sphere centers comes from moving them towards the estimated surface ˆS
surface,function,ˆS is defined as an h-level set of the implicit function f : ˆS ={x ∈ R3
surface,reconstructed surface,"This objective ensures that the sphere centers lie in the proximity of the reconstructed surface, i.e., maximizes the precision."
center,reconstructed surface,"This objective ensures that the sphere centers lie in the proximity of the reconstructed surface, i.e., maximizes the precision."
point cloud,object's surface,"However, it does not guarantee that the point cloud covers an entire object’s surface."
neighboring spheres,repulsion term,"To address that, we design a repulsion term that prevents the neighboring spheres from clumping together and encourages exploration of the entire surface region."
neighboring spheres,entire surface region,"To address that, we design a repulsion term that prevents the neighboring spheres from clumping together and encourages exploration of the entire surface region."
radius,spheres,The radius of the spheres is a key parameter that affects the exploration-exploitation trade-off in the training process.
centers,spheres,The optimization objective involves optimizing the centers of the spheres.
radius scheduling,method,The radius scheduling in the method defines the exploration-exploitation trade-off.
exponential schedule,training iteration,The exponential schedule for radius scheduling is based on the training iteration.
resampling procedure,empty spheres,The resampling procedure is used for empty spheres that do not reach the surface in the training process.
points,spheres,Points are sampled inside each sphere to evaluate the implicit function.
endpoints,volume,Endpoints are uniformly sampled from the volume bounded by the spheres.
endpoints,spheres,Endpoints are uniformly sampled from the spheres.
sphere resampling,sphere-guided ray sampling procedures,Sphere resampling and sphere-guided ray sampling procedures are detailed in the supplementary materials.
3d reconstruction benchmarks,dtu mvs,Main experiments are conducted using DTU MVS as one of the three 3D reconstruction benchmarks.
3d reconstruction benchmarks,blended-mvs,Main experiments are conducted using Blended-MVS as one of the three 3D reconstruction benchmarks.
3d reconstruction benchmarks,realistic synthetic 360,Main experiments are conducted using Realistic Synthetic 360 as one of the three 3D reconstruction benchmarks.
approach,implicit surface reconstruction methods,The approach is evaluated by combining it with four different methods for implicit surface reconstruction.
unisurf,geometry,UNISURF represents the geometry of the scene via an occupancy field.
