node_1,node_2,edge
3d point cloud,2d floorplan,3D Point Cloud is the input data for 2D Floorplan reconstruction in this context.
existing approaches,heuristically designed multi-stage pipelines,Existing approaches typically employ heuristically designed multi-stage pipelines for floorplan reconstruction.
single-stage structured prediction task,variable-size set of polygons,"In this context, floorplan reconstruction is formulated as a single-stage structured prediction task to find a variable-size set of polygons."
novel transformer architecture,polygons of multiple rooms,The novel Transformer architecture generates polygons of multiple rooms in parallel for floorplan reconstruction.
model features two-level queries,polygons and corners,The model features two-level queries for polygons and corners to aid in the reconstruction process.
floorplan reconstruction model,structure3d dataset,The floorplan reconstruction model achieves a new state-of-the-art for the Structure3D dataset.
fast inference,previous methods,The method achieves significantly faster inference than previous methods for floorplan reconstruction.
semantic room types and architectural elements,predict additional information,The method can be extended to predict additional information such as semantic room types and architectural elements like doors and windows.
code and models,https://github.com/ywyue/roomformer,The code and models for the method are available at the mentioned URL.
floorplan reconstruction,3d point cloud,The goal of floorplan reconstruction is to abstract a 3D point cloud into a 2D vector map.
floorplans,representation,"Floorplans are an essential representation that enables a wide range of applications in robotics, AR/VR, interior design, etc."
raw 3d point data,density map,Several works have shown the effectiveness of projecting the raw 3D point data along the gravity axis to obtain a 2D density map that highlights the building's structural elements.
density map,floorplan reconstruction,"The resulting density maps are compact and computationally efficient, but inherit the noise and data gaps of the underlying point clouds, hence floorplan reconstruction remains a challenging task."
roomformer,room polygons,"RoomFormer jointly recovers multiple room polygons along with their associated room types, as well as architectural elements such as doors and windows."
top-down methods,room masks,"Top-down methods first extract room masks from the density map using neural networks, then employ optimization/search techniques."
mask r-cnn,optimization/search techniques,"Mask R-CNN is an example of neural networks used in the context, while optimization/search techniques like integer programming and Monte-Carlo Tree-Search are employed to extract a polygonal floorplan."
optimization/search techniques,polygonal floor-plan,The optimization/search techniques are used to extract a polygonal floorplan in the context.
bottom-up methods,corners,Bottom-up methods first detect corners as mentioned in the context.
corners,wall segments,Edges are looked for between corners which represent wall segments according to the context.
room polygons,roomformer,RoomFormer is designed to directly map a density image to a set of room polygons as specified in the context.
transformers,sequence prediction capabilities,"RoomFormer leverages the sequence prediction capabilities of Transformers to output a variable-length, ordered sequence of vertices per room."
cnn backbone,birds-eye view density map,A standard CNN backbone is employed to extract features from the birds-eye view density map as mentioned in the context.
transformer architecture,cnn backbone,The Transformer architecture employs a standard CNN backbone to extract features from the birds-eye view density map.
transformer architecture,transformer encoder-decoder setup,The Transformer architecture utilizes a Transformer encoder-decoder setup to process the image features and outputs multiple ordered corner sequences in parallel.
cnn backbone,image features,"The CNN backbone extracts features from the birds-eye view density map, which are then consumed by the Transformer encoder-decoder setup along with positional encodings to output multiple ordered corner sequences in parallel."
image features,corners,"The image features are used to predict ordered corners, which are then connected to recover the floorplan."
corners,predicted order,The predicted ordered corners are used to recover the floorplan by connecting them in the predicted order.
corners,room polygons,"The corners are part of the room polygons, which need to be connected to form the floorplan."
room polygons,queries at different levels,The room polygons are associated with two-level queries where one level is for the room polygons and the other level is for their corners to address the challenge of varying numbers of rooms and corners.
queries,image features,The queries are refined iteratively through self-attention among them and cross-attention between queries and image features in the decoder.
polygon matching strategy,predictions and targets,The polygon matching strategy establishes the correspondence between predictions and targets at both room and corner levels to enable end-to-end training.
predictions,evidence in the density map,The predictions from the model aim to best explain the evidence in the density map by predicting a set of polygons.
floorplan reconstruction,raw sensor data,"Floorplan reconstruction turns raw sensor data (e.g., point clouds, density maps, RGB images) into vectorized geometries."
roomformer model,transformer-type architecture,"The RoomFormer model is an end-to-end trainable, Transformer-type architecture that implements the proposed formulation via two-level queries."
roomformer model,polygons,The RoomFormer model predicts a set of polygons each consisting of a sequence of vertex coordinates.
model variants,"semantic room type labels, doors, windows","Model variants are able to additionally predict semantic room type labels, doors, and windows."
floorplan reconstruction,structured3d dataset,Improved floorplan reconstruction scores on the Structured3D dataset.
floorplan reconstruction,scenecad dataset,Improved floorplan reconstruction scores on the SceneCAD dataset.
roomformer model,state of the art,RoomFormer outperforms the state of the art.
roomformer model,existing methods,RoomFormer is significantly faster than existing methods.
clouds,density maps,Both clouds and density maps are mentioned in the context as inputs that are processed to vectorized geometries.
rgb images,vectorized geometries,RGB images are mentioned as inputs that are transformed into vectorized geometries.
rgb images,clouds,RGB images are mentioned as inputs along with clouds in the context.
rgb images,density maps,RGB images are mentioned as inputs along with density maps in the context.
rgb images,hough transform,RGB images are associated with the Hough transform as an early method for processing.
rgb images,plane fitting,RGB images are associated with plane fitting as an early method for processing.
hough transform,plane fitting,The Hough transform and plane fitting are mentioned together as early methods relying on basic image processing techniques.
graph-based methods,floorplan reconstruction,Graph-based methods are mentioned as a technique for casting floorplan reconstruction as an energy minimization problem.
deep learning methods,hand-crafted components,Deep learning methods are mentioned to replace some hand-crafted components with neural networks.
top-down methods,floor-sp,Top-down methods like Floor-SP rely on Mask R-CNN for room segments detection and polygon reconstruction.
mask r-cnn,room segments,Mask R-CNN is mentioned to detect room segments in the context.
mask r-cnn,reconstruct polygons,Mask R-CNN is mentioned to be used for reconstructing polygons of individual room segments.
montefloor,room proposals,MonteFloor is mentioned to rely on Monte-Carlo Tree Search to select room proposals.
floornet,room corners,FloorNet is mentioned to detect room corners in the context.
floornet,wall segments,FloorNet generates wall segments using an integer programming formulation.
heat,end-to-end model,HEAT is mentioned to propose an end-to-end model following a bottom-up pipeline.
transformers,structured reconstruction,Transformers are mentioned for structured reconstruction in the context.
