node_1,node_2,edge
video restoration,clear frames,Video restoration aims to restore clear frames from degraded videos.
video restoration,inter-frame information,Key to video restoration depends on utilizing inter-frame information.
deep learning methods,complicated network architectures,"Existing deep learning methods often rely on complicated network architectures like optical flow estimation, deformable convolution, and cross-frame self-attention layers."
proposed framework,grouped spatial-temporal shift,Proposed framework for video restoration is based on grouped spatial-temporal shift.
grouped spatial shift,effective receptive fields,Grouped spatial shift helps attain expansive effective receptive fields.
simple framework,aggregating inter-frame information,Simple framework can effectively aggregate inter-frame information by introducing grouped spatial shift and basic 2D convolution.
experiment results,previous state-of-the-art method,Extensive experiments demonstrate that the proposed framework outperforms the previous state-of-the-art method on video deblurring and video denoising tasks.
computational cost,high-quality results,Results indicate the potential to significantly reduce computational cost while maintaining high-quality results with the proposed approach.
videos,degraded,Captured videos often suffer from degradation.
video restoration methods,image noise,Video restoration methods are developed to address issues like image noise caused by low-cost sensors.
video restoration methods,severe blurs,Video restoration methods aim to reduce severe blurs resulting from camera shake or object movement in videos.
video restoration methods,video restoration transformer (vrt),Video restoration methods explore the use of techniques like the video restoration transformer (VRT) to improve their performance.
components,alignment across frames,The key to video restoration methods is designing components to achieve alignment across frames.
convolutional networks,multi-frame fusion,Convolutional networks are utilized in some methods for multi-frame fusion without the need for explicit alignment.
methods,temporal correspondences,Most video restoration methods rely on establishing temporal correspondences using techniques like optical flow or deformable convolution.
transformer,long-range receptive fields,Transformers are considered promising for achieving long-range receptive fields in video restoration tasks.
video restoration transformer,vrt,The video restoration transformer (VRT) is developed to model long-range dependency.
video restoration transformer,swim transformer,The success of the Swin transformer inspired the development of the video restoration transformer.
video restoration transformer,large kernel convolutions,Large kernel convolutions emerge as a direct solution for obtaining large effective receptive fields in the context of video restoration transformer.
large kernel convolutions,effective receptive fields,Large kernel convolutions are used to obtain large effective receptive fields.
spatial-temporal shift block,large effective receptive field,The spatial-temporal shift block is proposed in this study to achieve a large effective receptive field for temporal correspondence.
spatial-temporal shift block,input clip features,The spatial-temporal shift block involves the separate shifting of input clip features in both temporal and spatial dimensions.
spatial-temporal shift block,multi-frame fusion,The shift block offers large receptive fields for efficient multi-frame fusion.
receptive fields,efficient multi-frame fusion,Receptive fields are used for efficient multi-frame fusion in the context mentioned.
receptive fields,long-term information,Receptive fields aid in the aggregation of long-term information.
efficient multi-frame fusion,spatial-temporal shift blocks,Efficient multi-frame fusion involves stacking multiple spatial-temporal shift blocks.
spatial-temporal shift blocks,aggregation of long-term information,Spatial-temporal shift blocks help in achieving the aggregation of long-term information.
aggregation of long-term information,long-term dependencies,Aggregation of long-term information models long-term dependencies in the context provided.
long-term dependencies,resource-demanding optical flow estimation,Long-term dependencies are achieved without depending on resource-demanding optical flow estimation in the context.
long-term dependencies,deformable convolution,Long-term dependencies are modeled without relying on deformable convolution.
long-term dependencies,self-attention,Long-term dependencies are achieved without depending on self-attention.
temporal shift module (tsm),video understanding,Temporal shift module was originally proposed for video understanding.
method,temporal shift module (tsm),The method distinguishes itself from TSM in three fundamental ways.
method,video restoration,"The method is effective for video restoration, unlike TSM."
temporal shift module (tsm),bi-directional temporal shift,"TSM employs bi-directional channel shift during training, causing misalignment of channels."
method,alternative temporal shifts,The method utilizes alternative temporal shifts to circumvent the misalignment issue.
method,spatial shift,The method incorporates a spatial shift for multi-frame features.
approach,spatial shift,The approach incorporates spatial shift for multi-frame features.
approach,several groups,The approach divides the features into several groups with distinct shift lengths and directions.
several groups,spatial shift,Several groups are used for spatial shift in the approach mentioned.
several groups,displacements,The groups offer multiple candidate displacements for matching misaligned features.
feature fusion,shifted groups,Feature fusion is used to seamlessly merge various shifted groups.
spatial-temporal shift,receptive fields,Spatial-temporal shift achieves large receptive fields in the context provided.
spatial-temporal shift,large receptive fields,The spatial-temporal shift achieves large receptive fields of size 23×23.
study contributions,simple framework for video restoration,The study proposes a simple framework for video restoration which introduces a grouped spatial-temporal shift for efficient temporal feature aggregation.
study contributions,state-of-the-art methods,"The study surpasses state-of-the-art methods with much fewer FLOPs on both video deblurring and video denoising tasks, showcasing its generalization capability."
related work,temporal information exploration for video restoration,Various methods have been proposed to explore temporal information for video restoration.
temporal alignment,temporal correspondences modeling,Temporal alignment is crucial for modeling temporal correspondences of misaligned frames in videos.
xue et al.,task-oriented flow,Xue et al. propose task-oriented flow by fine-tuning a pretrained optical flow model on different video restoration tasks to handle complicated motions.
dynamic filters,motion compensation,Dynamic filters are proposed for motion compensation.
tian et al.,deformable convolution,Tian et al. propose to utilize deformable convolution for feature alignment.
chan et al.,optical flow,"Chan et al. leverage optical flow to guide deformable alignment for stable training, also adopted by the latest transformer-based method VRT."
transformer-based method vrt,alignment techniques,VRT is a method mentioned in the context that utilizes alignment techniques for its operation.
alignment techniques,model complexity,Alignment techniques are mentioned to increase the model complexity.
model complexity,large displacement,Model complexity might fail in the case of large displacement.
model complexity,noise,Model complexity might fail in the case of noise.
model complexity,blurry regions,Model complexity might fail in the case of blurry regions.
optical flow,deformable convolution,Zhu et al. demonstrates that optical flow or deformable convolution cannot estimate the alignment information well.
large displacements,convolution networks,Networks with small kernel sizes may limit the model capacity to address large displacements.
information aggregation,distant frames,Learning-based methods aim to obtain long-term information from distant frames.
learning-based methods,sliding window-based methods,Learning-based methods can be classified into sliding window-based methods for information aggregation.
information aggregation,recurring framework,Several methods utilize the recurring framework for long-term information aggregation.
faulty prediction,misalignment,"Faulty prediction and misalignment accumulate frame by frame, deteriorating long-term dependency modeling."
shift operation,1 x 1 convolution,Wu et al. combine shift operation and 1 x 1 convolution as an efficient alternative to 3 x 3 convolution.
1 × 1 convolution,3 × 3 convolution,1 × 1 convolution is mentioned as an efficient alternative to 3 × 3 convolution
learnable active shifts,shift and 1 × 1 convolution,learnable active shifts are further proposed in relation to shift and 1 × 1 convolution for efficient image super-resolution
temporal shift module (tsm),video understanding,temporal shift module (TSM) is proposed for video understanding
temporal shift,wavelet transforms,temporal shift is applied on wavelet transforms for burst denoising
group shift-net,three-stage design,"Group Shift-Net adopts a three-stage design: feature extraction, multi-frame fusion, and final restoration"
spatial-temporal shift blocks,multi-frame aggregation,Grouped spatial-temporal shift blocks are proposed to achieve multi-frame aggregation
vision transformer,self-attention with shifted windows,vision transformer is boosted by self-attention with shifted windows
spatial shifts,multi-layer perceptron,spatial shifts are coupled with multi-layer perceptron to achieve competitive performances in high-level vision tasks
video restoration transformer (vrt),video restoration,video restoration transformer (VRT) is proposed for video restoration by partitioning one video into 2-frame clips at each layer and shifting for every other layer to perform temporal self-attention
shift operations,large receptive field with small kernel convolutions,shift operations are extended to derive a large receptive field with small kernel convolutions
video restoration,complicated architectures,"video restoration methods often adopt complicated architectures such as optical flow, deformable convolution, and self-attention layers"
optical flow,deformable convolution,"Optical flow [61], deformable convolution [11] are mentioned as complicated architectures in the context."
optic flow,self-attention layers,Optic flow is mentioned with self-attention layers [32] as complicated architectures.
group shift-net,degraded frames,Group Shift-Net processes consecutive degraded frames in the given context.
frame extraction,u-net-like structures,2D U-Net-like structures [45] are adopted for frame extraction to mitigate negative impacts of degradation.
frame extraction,frame-wise features,Frame extraction involves extracting frame-wise features to mitigate negative impacts of degradation.
frame extraction,temporal correspondences,Frame extraction affects temporal correspondences modeling in the given context.
frame extraction,degradation,Frame extraction is aimed at dealing with different types of degradation present in the frames.
multi-frame feature fusion,grouped spatial-temporal shift block,Multi-frame feature fusion uses a grouped spatial-temporal shift block to establish temporal correspondences implicitly.
key-frame feature,neighboring frames,Key-frame features are aggregated with those of the neighboring frames in the given context.
