node_1,node_2,edge
abstractvideo anomaly detection (vad),computer vision problem,AbstractVideo anomaly detection (VAD) is described as a significant computer vision problem.
abstractvideo anomaly detection (vad),deep neural network (dnn),Existing VAD methods are based on deep neural networks (DNN).
abstractvideo anomaly detection (vad),frame reconstruction or frame prediction,Existing VAD methods often follow the route of frame reconstruction or frame prediction.
deep neural network (dnn),visual features and temporal context relationships,DNN methods have limitations in mining higher-level visual features and temporal context relationships.
video codec theory,new vad paradigm,The new VAD paradigm is inspired by video codec theory.
video event restoration,video keyframes,"A new task of video event restoration is proposed based on keyframes, aiming to motivate DNN to infer missing frames."
video event restoration,u-shaped swin transformer network with dual skip connections (ustn-dsc),USTN-DSC is proposed for video event restoration to assist in restoring both static and dynamic motion object features.
video event restoration,constraining motion consistency,A simple and effective loss is proposed to constrain the motion consistency of the video sequence during event restoration.
video anomaly detection (vad),research topic,VAD is a research topic in computer vision.
vad,anomalous samples,Challenging aspect due to scarcity of anomalous samples.
vad,supervised methods,Scarcity of anomalous samples makes it hard for supervised methods to show abilities.
supervised methods,unsupervised methods,Unsupervised methods are more explored direction in VAD.
unsupervised methods,reconstruction,Reconstruction and prediction-based approaches are representative paradigms in VAD.
unsupervised methods,prediction-based approaches,Reconstruction and prediction-based approaches are representative paradigms in VAD.
reconstruction,deep autoencoder (dae),DAE is used in reconstruction-based approaches for learning in VAD.
deep neural networks,dnn,DNN is an acronym for deep neural networks.
reconstruction-based approaches,deep autoencoder,Reconstruction-based approaches use deep autoencoder (DAE) to learn and reconstruct input frames.
dae,anomalous,DAE enables well reconstruction of anomalous frames.
dae,low-level details,DAE memorizes low-level details rather than understanding high-level semantics.
prediction-based approach,anomalous events,Prediction-based approach assumes that anomalous events are unpredictable.
prediction-based approach,future frames,"Model predicts future frames based on past frames, and poor predictions indicate anomalies."
short-term temporal relationships,appearance and motion patterns,Short-term temporal relationships are considered to model appearance and motion patterns.
video codec theory,vad paradigm,"Inspired by video codec theory, a brand-new VAD paradigm based on video event restoration is proposed."
vad paradigm,video event restoration,VAD paradigm focuses on video event restoration.
video codec theory,vad paradigm,The VAD paradigm proposed is inspired by the video codec theory.
video codec theory,keyframes,The video codec theory introduces keyframes as an important concept.
keyframes,"i-frame, p-frame, b-frame","Keyframes are related to the three types of frames - I-frame, P-frame, and B-frame."
i-frame,complete appearance information,I-frame contains the complete appearance information of the current frame.
p-frame,motion difference information from the previous frame,P-frame contains the motion difference information from the previous frame.
b-frame,motion difference between previous and next frames,B-frame contains the motion difference between the previous and next frames.
keyframes,event restoration,Keyframes are utilized for video event restoration.
dnn,spatio-temporal evolutionary relationships in video,DNN is motivated to explore and learn spatio-temporal evolutionary relationships in the video for inferring missing frames.
keyframes,video event restoration,"Keyframes are essential for video event restoration as mentioned in the context. Video restoration quality is highly dependent on the regularity and temporal correlation of events in the video, making keyframes crucial for this task."
video restoration,anomalous events,"Anomalous events, which are irregular and random, result in poor video restoration. This indicates a negative correlation between video restoration quality and the nature of events being restored."
video event restoration,vad,"The keyframes-based video event restoration task is applicable to VAD, creating a direct relationship between these two concepts."
video codec,video event restoration,"A comparison between video codec and video event restoration task is provided in the context, suggesting a potential relationship or contrast between these two concepts."
video event restoration,ustn-dsc,"The proposed U-shaped Swin Transformer Network with Dual Skip Connections (USTN-DSC) is specifically designed for video event restoration based on keyframes, highlighting a specialized connection between these two concepts."
video event restoration,complex motion patterns,"The introduction of dual skip connections in USTN-DSC aims to cope with complex motion patterns in the video for better video event restoration, emphasizing the importance of addressing these patterns in the process."
video event restoration,temporal variation,"Ensuring the restored video sequence maintains consistency in temporal variation with the real video sequence is crucial for video event restoration, indicating a direct relationship between these two concepts."
video anomaly detection paradigm,video event,"The video anomaly detection paradigm is introduced to restore the video event based on keyframes, allowing for more effective mining and learning of higher-level visual features and comprehensive temporal context relationships in the video."
ustn-dsc model,video event restoration,The USTN-DSC model introduces cross-attention and a temporal upsampling residual skip connection to assist in restoring complex dynamic and static motion object features in the video for video event restoration.
afd loss,motion consistency,"The AFD loss is proposed to constrain the motion consistency of the video sequence, ensuring a simple and effective way to maintain the consistency of motion throughout the sequence."
ustn-dsc model,existing methods,"USTN-DSC outperforms most existing methods on three benchmarks, as demonstrated by extensive ablation experiments proving the effectiveness of USTN-DSC in comparison to other methods."
traditional vad methods,statistical models,"Traditional VAD methods rely on statistical models based on hand-extracted features or classical machine learning techniques, as exemplified by the work of Adam et al. in characterizing the normal behaviors."
features,classical machine learning techniques,Features are extracted using classical machine learning techniques.
adam et al.,normal local histograms,Adam et al. characterized the normal local histograms of optical based on statistical monitoring of low-level observations at multiple spatial locations.
kim and grauman,local optical flow pattern,Kim and Grauman modeled the local optical flow pattern with a mixture of probabilistic principal component analyzers and trained a space-time markov random field to infer abnormalities.
cong et al.,sparse reconstruction cost,Cong et al. introduced a sparse reconstruction cost over the normal dictionary to measure the normality of testing samples.
vad,deep learning methods,Anomaly detection methods based on deep learning techniques.
hasan et al.,extracted features,Hasan et al. used the extracted features as input to a fully connected neural network-based autoencoder to learn the temporal regularity in the video.
regulartiy score,reconstruction error,A regulartiy score was calculated according to the reconstruction error and used to determine whether an abnormality occurs.
xu et al.,stacked denoising autoencoder,Xu et al. proposed a stacked denoising autoencoder to separately learn both the appearance and the motion features.
xu et al.,stacked denoising autoencoder,Xu et al. proposed a stacked denoising autoencoder
xu et al.,appearance and the motion features,Xu et al. proposed to separately learn both the appearance and the motion features
liu et al.,video anomaly detection method,Liu et al. presented a video anomaly detection method that predicts the future frame with the U-Net architecture
yang et al.,dynamic local aggregation network,Yang et al. introduced a dynamic local aggregation network with adaptive clusterer for enhancing the representation capability of normal prototypes in the prediction paradigm
video restoration,video super-resolution,"Video restoration, such as video super-resolution, denoising, deblurring, and inpainting, has become a popular research topic in recent years"
geng et al.,real-time spatial temporal transformer,Geng et al. proposed a real-time spatial temporal transformer to effectively incorporate all the spatial and temporal information for synthesizing high frame rate and high resolution videos
kim et al.,fast online video deblurring method,Kim et al. proposed a fast online video deblurring method by efficiently increasing the receptive field of the network without adding a computational overhead to handle large motion blurs
sheth et al.,unsupervised deep video denoiser,"Sheth et al. proposed an unsupervised deep video denoiser, a convolutional neural network"
motion blurs,sheth et al.,"Sheth et al. proposed an unsupervised deep video denoiser, a convolutional neural network architecture designed to be trained exclusively with noisy data."
sheth et al.,[39],The proposal by Sheth et al. is referenced by [39].
progressive temporal feature alignment network,zou et al.,"Zou et al. proposed a progressive temporal feature alignment network for video inpainting, which fills the missing regions by making use of both temporal convolution and optical flow."
