node_1,node_2,edge
video processing,neural network,AbstractEncoding videos as neural networks is a recently proposed approach that allows new forms of video processing.
neural video representation (nvr) methods,traditional techniques,traditional techniques still outperform such neural video representation (NVR) methods for the task of video compression.
nvr methods,architectures,NVR methods use architectures that do not efficiently obtain a compact representation of temporal and spatial information.
nvr methods,rate and distortion disjointly,NVR methods minimize rate and distortion disjointly (first overfitting a network on a video and then using heuristic techniques such as post-training quantization or weight pruning to compress the model).
convolutional architecture,video representation,We propose a novel convolutional architecture for video representation that better represents spatio-temporal information.
training strategy,rate and distortion,a training strategy capable of jointly optimizing rate and distortion.
network and quantization parameters,jointly learned end-to-end,"All network and quantization parameters are jointly learned end-to-end, and the post-training operations used in previous works are unnecessary."
method,uvg dataset,"We evaluate our method on the UVG dataset, achieving new state-of-the-art results for video compression with NVRs."
nvr-based video compression method,hevc benchmark,"deliver the first NVR-based video compression method that improves over the typically adopted HEVC benchmark (x265, disabled b-frames, “medium” preset)."
approach,previous state-of-the-art method,"Compared to the previous state-of-the-art method, our approach produces sharper frames at lower bpp."
approach,frames,The approach produces sharper frames at lower bpp.
images,psnr,Images are labeled with PSNR @ bpp.
video,encoder,"Given a video, the encoder’s task is to minimize the number of bits required."
r,d,"R (Rate) while also minimizing any distortion brought about by the compression, D (Distortion)."
video,encoder,"the encoder’s task is to minimize the number of bits required to represent it, R (Rate), while also minimizing any distortion brought about by the compression, D (Distortion)."
λ,r,"λ controls the trade-off between both and defines a Pareto frontier, where improvements in the distortion term come atan increased cost in the rate term."
heuristic-based engineered video codecs,video,traditionally heuristic-based engineered video codecs are used to encode videos in efficient representations.
video codecs,h.264,heuristic-based engineered video codecs have gradually developed into complex pipelines and have been established as powerful standards such as H.264 [26] and HEVC [30].
deep learning,video compression,"Inspired by the success of deep learning in many image processing tasks, over the past few years, video compression using neural networks has been the target of much research [8, 18]."
encoder-decoder neural network pairs,groups of frames,"Most of the proposed methods are based on Encoder-Decoder neural network pairs, capable of transforming Groups of Frames (GoF) into latent representations and subsequently recovering them."
latent representations,quantized,"These representations are quantized, entropy coded, and then stored/transmitted."
loss function,information theory,the loss function optimized by these methods is theoretically grounded in information theory and structured as an R-D problem.
d,original frames,D is some measure of the difference between the original and decoded frames.
r,given,R is given by an.
implicit neural representations (inrs),dense grids,INRs have emerged as alternatives to dense grids for representing continuous signals.
implicit neural representations (inrs),video representation,INRs have been used for video representation.
video,"function f(x, y, t) = (r, g, b)","A video is interpreted as a function f(x, y, t) = (R, G, B)."
neural network,video compression,Video compression can be framed as a neural network compression problem.
neural network,video,The video is effectively stored in the neural network's parameters.
neural network,compression problem,Video compression can be framed as a neural network compression problem.
compression problem,inrs,Previous efforts in using INRs for video compression have mostly treated the problems of representing the input signal with high fidelity and compressing it as mostly disjoint tasks.
network,distortion loss,A network is first trained to minimize a distortion loss.
parameter efficiency,current architectures,"Current architectures are not designed with parameter efficiency as a priority, suffering from an inefficient allocation of parameters."
parameter efficiency,video compression,Inefficient allocation of parameters in current architectures can be prohibitive for the task of video compression.
convolutional architecture,video representation,Compact convolutional architecture proposed for video representation provides better R-D performance than previous works.
