node_1,node_2,edge
continual semantic segmentation (css),static semantic segmentation,CSS extends static semantic segmentation by incrementally introducing new classes for training.
memory buffer,samples,A memory buffer stores a small number of samples from the previous classes for replay.
methods,memory samples,Existing methods select memory samples either randomly or based on a single-factor-driven handcrafted strategy.
memory sample selection mechanism,informative samples,The proposed memory sample selection mechanism selects informative samples for effective replay by considering comprehensive factors including sample diversity and class performance.
selection operation,decision-making process,The selection operation is regarded as a decision-making process that learns an optimal selection policy.
extensive experiments,pascal-voc 2012 and ade 20k datasets,Extensive experiments on Pascal-VOC 2012 and ADE 20K datasets demonstrate the effectiveness of the approach.
semantic segmentation,task,Semantic segmentation is described as an important task with a lot of applications.
algorithms,rapid development,The rapid development of algorithms has led to great success in semantic segmentation.
large datasets,success,The growing number of publicly available large datasets has led to great success in semantic segmentation.
static model,real-world demands,The static model cannot always meet real-world demands as the environment calls for constant updates.
static model,continual learning,A naive solution is to apply continual learning by incrementally adding new classes to train the static model.
continual learning,new classes,Continual learning involves adding new classes to train the model to meet real-world demands.
model,catastrophic forgetting,"The model forgets previous class information due to catastrophic forgetting, a long-standing issue in the field."
dense prediction tasks,semantic segmentation,Catastrophic forgetting is especially severe in dense prediction tasks like semantic segmentation.
existing works,exemplar replay,Existing works propose exemplar replay to store samples from previous classes for better generalization.
memory buffer,selected samples,A memory buffer is used to store selected samples from previous classes for training.
selected samples,overfitting,Selected samples can be ignored or cause overfitting when training due to the small number.
selected samples,careful selection,Careful selection of samples is required to prevent overfitting during training.
overfitting,training,Overfitting is a common issue when training models with a small number of samples.
overfitting,samples,Careful selection of samples is required to avoid overfitting during training.
samples,selection,The question of how to select the best samples for replay is crucial.
selection,replay,Selecting the most effective samples for replay is essential to improve performance.
replay,criteria,Researchers propose different criteria for selecting samples based on heuristic factors like diversity.
criteria,diversity,"Some criteria are designed based on diversity, aiming to optimize the effectiveness of sample selection."
criteria,heuristic factors,Criteria for sample selection are often based on heuristic factors.
criteria,selection,Criteria play a key role in the selection of samples for replay.
diversity,samples,Selecting samples with different levels of diversity is important for effective replay.
samples,replay,Choosing the right samples for replay can enhance the performance of the model.
sample selection,class-dependent,The sample selection process is class-dependent as hard classes require more samples to replay to alleviate catastrophic forgetting.
sample selection,memory samples,Selecting memory samples is a key part of the sample selection process in order to replay and alleviate catastrophic forgetting.
decision-making task,training stages,The selection of memory samples is treated as a decision-making task in different training stages to tackle catastrophic forgetting.
markov decision process,sample selection process,The sample selection process is formulated as a Markov Decision Process to automate the process of selecting optimal memory samples for replay.
reinforcement learning,sample selection process,Reinforcement learning is proposed as a framework to automate the sample selection process within the Markov Decision Process.
agent network,selection decision,An agent network is employed to make the selection decision within the sample selection process to choose optimal samples for replay.
state representation,agent network,The agent network receives the state representation as input to make informed decisions on memory sample selection.
state combined,sample diversity,A novel state is constructed by combining sample diversity and class performance features to aid the decision-making process of the agent network.
inter-sample similarity,state computation,"In the process of state computation, the inter-sample similarity needs to be measured for effective memory sample selection."
multi-structure graph space,similarity measurement,"A novel similarity is measured in a multi-structure graph space, as the naive prototype distance computation is ineffective in segmentation tasks."
pixel-level predictions,similarity measured,The novel similarity measured in a multi-structure graph space is proposed for making pixel-level predictions.
similarity measured,multi-structure graph space,The novel similarity measured is in a multi-structure graph space to get a more informative state.
similarity measured,novel paradigm,The proposed novel similarity measured contributes to the effectiveness of the proposed novel paradigm.
dual-stage action space,agent,The agent operates in the dual-stage action space to select appropriate samples and enhance them for better replay effectiveness.
dual-stage action space,rl mechanism,The careful design of the dual-stage action space allows the RL mechanism to be effective in solving the sample selection problem for CSS.
agent,samples,The agent selects appropriate samples to update the memory for better replay effectiveness.
rl mechanism,sample selection problem,The RL mechanism is effective in solving the sample selection problem for CSS.
method,performance,The method achieves state-of-the-art performance on both datasets.
method,sample selection,The method formulates the sample selection of CSS as a Markov decision process and introduces a novel and effective automatic paradigm for sample replay.
method,rl paradigm,The method designs an effective RL paradigm tailored for CSS.
replay effectiveness,sample replay,Sample replay can effectively alleviate the catastrophic forgetting issue with state-of-the-art performance achieved.
semantic segmentation,continual semantic segmentation,"Continual learning has been proposed and applied to the semantic segmentation task, with many works adopting replay-based methods."
semantic segmentation,computer vision,Semantic segmentation is a basic task in computer vision and has achieved great success in recent years.
semantic segmentation,encoder-decoder structure,Semantic segmentation has benefited from the rapid development of deep-learned based algorithms like the encoder-decoder structure.
semantic segmentation,dilated convolution,Semantic segmentation has benefited from the rapid development of deep-learned based algorithms like dilated convolution.
semantic segmentation,pyramid structure,Semantic segmentation has benefited from the rapid development of deep-learned based algorithms like pyramid structure.
semantic segmentation,attention mechanism,Semantic segmentation has benefited from the rapid development of deep-learned based algorithms like attention mechanism.
semantic segmentation,transformers,Semantic segmentation has benefited from the rapid development of deep-learned based algorithms like transformers.
continual learning,semantic segmentation task,"Continual learning has been applied to the semantic segmentation task, with replay-based methods showing high effectiveness."
replay-based methods,memory buffer,Works adopting replay-based methods use a memory buffer to store replay exemplars.
memory buffer,samples,"Memory buffer is used to store replay exemplars, where samples are selected randomly or according to heuristic rules."
memory buffer,replay exemplars,"Memory buffer is used to store replay exemplars, which can be enhanced through a generative adversarial network with high computation cost or web-crawled images."
replay exemplars,generative adversarial network,Replay exemplars can be enhanced through a generative adversarial network with high computation cost or web-crawled images.
semantic segmentation,rl-driven automatic memory selection policy,Our method is different from above methods as it uses an RL-driven automatic memory selection policy and gradient-based sample enhancement operation.
semantic segmentation,css,Our method can be very effective for CSS with memory sample selection.
memory sample selection,appropri,How to select the appropriate memory samples is a key aspect of the research.
sample selection,replay-based continual learning methods,Sample selection is a crucial issue for replay-based continual learning methods as most previous selection methods rely on manually-designed strategies.
replay-based continual learning methods,manual-designed strategies,Previous selection methods for replay-based continual learning methods rely on manually-designed strategies based on heuristic rules.
sample selection,rl mechanism,The method explores a novel direction by enabling the selection policy to be automatically learned with a carefully-designed RL mechanism.
rl,decision-making tasks,RL has achieved remarkable success in decision-making tasks like game intelligence and robot control.
rl,computer vision,"RL has been employed in computer vision with various applications such as active learning, pose estimation, and model compression."
rl,exemplars length management,"[31] uses RL for exemplars length management, with a different working mechanism from the described method."
exemplars length management,working mechanism,The exemplars length management using RL has a different working mechanism from the described method.
rl,class-level memory length,"Instead of employing RL to control class-level memory length and then needing a random selection process, the described method is end-to-end."
method,specific samples,The described method can directly select specific samples in one step fully automatically.
process,method,The method is an integral part of the process mentioned in the context.
method,end-to-end,The method described in the context is end-to-end.
method,select,The method can directly select specific samples as mentioned in the context.
specific,samples,The method can select specific samples as mentioned in the context.
samples,automatically,The samples are selected automatically in the process described.
samples,significant effectiveness,The selected samples show significant effectiveness in semantic segmentation.
semantic segmentation,task-tailored state representations,The effectiveness in semantic segmentation is achieved by using task-tailored state representations.
state representations,novel dual-stage action space,The state representations are enhanced in a novel dual-stage action space.
state representations,agent q,The agent produces scores based on the state representations.
score,candidate sample,The agent produces a score for each candidate sample based on state representations.
candidate sample,updated m,Several samples are selected based on their scores and used to update the memory M.
memory,updated m,The memory is updated by samples selected by the agent.
memory,segmentation model,The segmentation model is trained using the updated memory and dataset.
segmentation model,reward set,The segmentation model is validated on a reward set to optimize the agent.
segmentation model,catastrophic forgetting problem,The segmentation model aims to alleviate the catastrophic forgetting problem.
c1,t,"C1 and T are mentioned as classes and stages in the context, indicating a relationship between class and stage in the training process."
c1,m,C1 and M are connected through the process of alleviating catastrophic forgetting problem in CSS by using exemplar memory M for replay.
m,dt,"M and Dt are both involved in the training process for alleviating catastrophic forgetting problem in CSS, where M is updated with new samples from M ∪ Dt after completing a training stage."
m,l,M contains L samples and is updated with new samples from M ∪ Dt to learn an optimal policy that automatically selects L samples for the next stage training.
dt,nt,Dt contains Nt samples and is used with memory M to learn an optimal policy for training.
m,agent network,M interacts with an agent network that is a three-layered MLP to make selection decisions in the training process.
agent network,css,The agent network converts CSS into a decision-making process to select samples for updating memory M.
agent network,reward,The agent network is driven by maximizing the designed reward reflecting performance improvement in the training process.
agent network,state s,The agent network obtains state s by assessing properties of samples for replay and uses it for decision-making.
dt,training,DT is completed followed by training to update memory M and improve the segmentation network performance.
reinforcement learning (rl),framework,The problem is solved under a reinforcement learning (RL) framework.
agent q,state s,The agent q scores each state s and makes an action a based on the score.
selection-enhancement dual-stage action space,reward-driven optimization,"Benefiting from the task-specific state representations, a novel selection-enhancement dual-stage action space and the reward-driven optimization can optimize the agent to learn an effective selection policy."
state representation,selection decision process,The state representation s is the key to making the automatic selection decision process possible.
selection policy,sample diversity and class performance,"Designing the state should consider the requirements of the selection policy, which combines sample diversity and class performance for constructing state."
sample diversity and class performance,novelty,"For an image within class c, sample diversity div measures its novelty."
novelty,sample diversity div,Sample diversity div measures the novelty of an image within class c. A higher div indicates the sample differs more from other images within the same class c.
novelty,replay effectiveness,Novelty can reflect the potential replay effectiveness as indicated by previous works.
class performance,accuracy,Class performance is constructed as the combination of two metrics: accuracy and forgetfulness. Accuracy is derived by computing the training IoU Ic for each class c.
class performance,forgetfulness,Class performance is constructed as the combination of two metrics: accuracy and forgetfulness. Forgetfulness is estimated by measuring the similarities between class c with all other classes.
hard classes,lower ious,The hard classes that are trained to the worse performance have the lower IoUs.
iou,training accuracy,"As the IoU measures the current training accuracy, it cannot reflect whether a class is easily forgotten in the future."
forgetfulness,similarity to other classes,"Forgetfulness is estimated by measuring the similarities between class c with all other classes, motivated by the previous finding that classes that are more similar to other classes are more likely to be forgotten."
image,c classes,"Given an image, on all C classes in it, we compute their diversities and forgetfulness, resulting in three groups of features."
c classes,diversities and forgetfulness,"Given an image, on all C classes in it, we compute their diversities and forgetfulness, resulting in three groups of features."
features,average values,"We calculate the average values of the three groups over different classes, and concatenate them to get the state."
average values,three groups,The average values of the three groups are calculated over different classes.
average values,state representation s of the image,The average values are concatenated to get the state representation s of the image.
sample diversity div,forgetfulness gc,Both sample diversity div and forgetfulness gc need to compute the similarity.
prototype-level space,sample,The similarity is mainly measured in the prototype-level space where the sample is condensed into a single prototype feature.
pixel-level space,sample,The similarity is also measured in the pixel-level space where the sample is evaluated at the pixel level.
pixel-level space,state,The pixel-level space retains the local information in the state representation.
overfitting,novel representation space,"The need for a novel representation space is mentioned to prevent overfitting, which should retain spatial and structural information while being condensed for computational efficiency."
novel representation space,novel method,"The proposed novel method involves mapping samples into a multi-structure graph space to measure inter-sample similarity, based on graph matching, thus utilizing comprehensive information."
graph,vertex,"Each vertex of the graph represents a semantic structure, and edges represent the spatial and semantic correlations, enabling fine-grained similarity measurement."
image,region,"Regions within an image are represented as graphs, with each region corresponding to a class and containing superpixels to capture local structural representations."
superpixels,sample diversity,"Superpixels are used to compute sample diversity, with semantic and spatial distances between them contributing to the generated graph for diversity computation."
superpixels,semantic structure,Superpixels are constructed to represent meaningful semantic structures such as the head of a bird
superpixels,pixel-level representation,Superpixels help condense the pixel-level representation by clustering pixels with similar features and adjacent positions
vertex,feature,Each vertex is computed as the average feature for all pixels within a region
edge,distance map,The edge of the graph is represented as a distance map that contains the distance between vertices
semantic distance,spatial distance,The graph combines both semantic distance (L2 distance between features) and spatial distance (Euclidean distance between superpixel centroids)
graph,image,Images are mapped into the graph space for similarity measurement
graph,algorithm,The Sinkhorn algorithm is used to align graphs and measure similarities
graphs,algorithm,"The Sinkhorn algorithm [15] is applied for aligning two graphs Gi and Gj, in which the transport cost tc is obtained by solving the optimal transport problem."
graphs,sinkhorn algorithm,"The Sinkhorn algorithm [15] is applied for aligning two graphs Gi and Gj, in which the transport cost tc is obtained by solving the optimal transport problem."
graphs,optimal transport problem,"The Sinkhorn algorithm [15] is applied for aligning two graphs Gi and Gj, in which the transport cost tc is obtained by solving the optimal transport problem."
transport cost,similarity,A higher transport cost represents the lower similarity of the two graphs.
edge distance,semantic distance,"The edge distance Di,j is computed with both the semantic and spatial distance."
edge distance,spatial distance,"The edge distance Di,j is computed with both the semantic and spatial distance."
