node_1,node_2,edge
continual learning,trustworthiness,Continual Learning models need to be evaluated for trustworthiness and robustness to corruptions.
state-of-the-art (sota) cl models,vulnerable to data corruptions,Existing SOTA CL models are susceptible to various data corruptions during testing.
metamix framework,corruption robustness in cl,MetaMix is a framework designed to enhance corruption robustness in Continual Learning through self-adaptive data augmentation.
metamix framework,generalization performance,MetaMix framework optimizes generalization performance against data corruptions during training.
cl corruption datasets,severity levels,CL corruption datasets are constructed with varying levels of severity to evaluate the corruption robustness of algorithms.
proposed method,sota baselines,The proposed method demonstrates effectiveness compared to the state-of-the-art baselines in Continual Learning.
continual learning,human's ability,Continual learning (CL) aims at imitating human’s ability to learn from non-stationary data distributions without forgetting the previously learned knowledge.
cl systems,data shifts,Existing CL systems overlook the robustness against unforeseen data shifts during testing.
task-continual learning,der++,"For example, the accuracy of DER++ for task-continual learning decreases from 93.9% to 50.5% on split-CIFAR10."
data corruption,image recognition systems,Data corruption can drastically impair the performance of existing image recognition systems.
cl model,robustness,CL models need to improve their robustness to be trustworthy in real-world scenarios.
cl model,corruptions,Training a CL model to be robust to various corruptions is difficult due to challenges like unseen corruptions and changing data distributions.
corruptions,training images,Naively augmenting training images with seen corruptions may not help generalize to new ones during testing.
augmentation strategy,previous tasks,Optimal augmentation strategies are task-dependent and may become less effective on tasks with evolving data distributions.
memory buffer,data from previous tasks,A memory buffer can store data from previous tasks for augmenting and replaying at later training iterations.
augmix,augmentation operations,"Augmix composes and combines multiple pre-defined augmentation operations with different depths and widths, showing efficacy in improving robustness under traditional supervised classification tasks."
augmix,metamix,"To address unique challenges of corruption-robustness in Continual Learning (CL), the authors propose a temporally self-adaptive Augmix within a meta-learning framework, named MetaMix."
metamix,memory buffer data,MetaMix adaptively augments the memory buffer data and the currently received new data by learning to mix the augmentation operations tailored to the evolving data distributions.
memory buffer data,new data,Memory buffer data is augmented along with the currently received new data in the proposed MetaMix approach.
metamix,lstm,"MetaMix is governed by an LSTM, which inputs context information and outputs the corresponding mixing parameters for the augmentations."
metamix,non-stationary data distribution,MetaMix ensures the augmentation strategy automatically adapts to non-stationary data distribution.
metamix,proposed methods,Extensive experiments on the constructed benchmarks demonstrate the effectiveness of our proposed MetaMix approach compared with several SOTA data-augmentation approaches adapted for CL.
metamix,self-adaptive augmentation method,"We propose a self-adaptive augmentation method, MetaMix."
proposed methods,benchmarks,"To evaluate the corruption robustness of existing and the proposed methods, we propose a new challenging benchmark where various corruptions perturb the testing data of each CL task."
benchmarks,corruptions,"To evaluate the corruption robustness of existing and the proposed methods, we propose a new challenging benchmark where various corruptions perturb the testing data of each CL task."
benchmarks,datasets,"To facilitate future research, we construct several new datasets, including split-CIFAR-10-C, split-CIFAR-100-C, and split-miniImageNet-C."
datasets,cl methods,"To evaluate the corruption robustness of existing and the proposed methods, we propose a new challenging benchmark where various corruptions perturb the testing data of each CL task."
trustworthy cl,metamix,MetaMix is a self-adaptive augmentation method proposed to achieve corruption-robustness on unseen corruptions for trustworthy CL tasks.
metamix,training data,MetaMix learns to mix and augment the training data of each CL task.
metamix,cl methods,MetaMix can be seamlessly integrated with existing CL methods.
continual learning,non-stationary data distribution,Continual Learning focuses on learning non-stationary data distribution without forgetting previous knowledge.
continual learning,memory retention,CL methods can retain memory for future replay.
continual learning,network architectures,CL methods involve designing tailored network architectures for learning.
continual learning,proper regularization,CL methods perform proper regularization during parameter updates.
continual learning,bayesian methods,CL methods introduce Bayesian methods for model parameter inference.
continual learning,subspace-based methods,CL methods include subspace-based methods for learning.
trustworthy properties of cl,trustworthy cl,Existing literature largely ignored the trustworthy properties of CL.
cl,task identities,CL settings can be categorized into three scenarios based on whether task identities of the testing data are available to the CL model during test time
cl,task-continual learning,task-continual learning studies the scenario that the task identities are available during testing and is the easiest learning setting
cl,domain incremental learning,domain incremental learning focuses on the case that all the tasks during CL solve the same classification task with different data distribution and the task identities are unknown during testing
cl,class-continual learning,class-continual learning focuses on the scenario that task identities are unavailable and is the most difficult learning setting
robust cl,self-purified replay,"Self-Purified Replay consider CL on noisy data stream with label noise, which is orthogonal to robust CL since they consider noisy data during training"
robust cl,puridiver,"PuriDivER consider CL on noisy data stream with label noise, which is orthogonal to robust CL since they consider noisy data during training"
robust cl,continual active adaptation (caa),"Continual Active Adaptation (CAA) focuses on the setting that for each data distribution, the label space for each learning task is the same. Each task only encounters a single data corruption, which is different from and orthogonal to robust CL since they focus on generalization to previously"
task,data corruption,Each task encounters a single data corruption during testing.
caa,data corruption,CAA focuses on generalization to previously seen corruption operations during testing.
cl model,data corruptions,CL model should be robust to unseen data corruptions during testing.
data augmentation,techniques,Data augmentation techniques are categorized into two classes: improving performance on clean data and being robust to data distribution shift and corruptions.
standard data augmentation,generalization performance,Standard data augmentation aims to improve the generalization performance on clean data.
neural network,performance,"Common augmentations like random flips, rotations, and crops aim to improve the performance of neural network."
cutout,clean datasets,"Cutout, Mixup, CutMix, and MaxUp show excellent performance on clean datasets."
autoaugment,cl problems,AutoAugment is computationally impractical for CL problems due to huge computation cost and separate proxy tasks.
augmix,data corruption benchmarks,Augmix is one of the SOTA methods on data corruption benchmarks like ImageNet-C and CIFAR100-C.
deepaugment,clean images,DeepAugment and AdversarialAugment transform and augment clean images by perturbing the representations/features.
augment,adversarialaugment,Both Augment and AdversarialAugment are methods that transform and augment clean images by perturbing the representations/features of neural networks to generate new augmented images.
deepaugment,adversarialaugment,DeepAugment and AdversarialAugment are mentioned as impractical for CL due to the high computation costs associated with them.
augmix,self-adaptive augmix,The text mentions choosing AugMix over other methods and proposing a new self-adaptive AugMix for CL.
sequence of tasks,dtr,The problem setup involves learning a sequence of tasks denoted as Dtr.
model fθ,training task sequence dtr,The goal is to learn a model fθ on the training task sequence Dtr so that it performs well on the testing set of all the learned tasks.
model robustness,testing set for each task tk under a collection of corruption operations c,The focus is on improving the model robustness on the testing set for each task Tk under a collection of corruption operations.
cl corruption robustness,sequence of n tasks with test data dte,The definition of CL corruption robustness is given for a sequence of N tasks with test data Dte.
cl corruption robustness,definition 1,Definition 1 provides the formal definition of CL corruption robustness as the expectation accuracy after applying corruptions to test data of each task.
cl corruption robustness,collection of corruption operations c,CL corruption robustness involves the manipulation of test data using a collection of corruption operations C to evaluate the accuracy.
cl corruption robustness,expectation accuracy,The core of CL corruption robustness is to measure the expectation accuracy after applying corruptions to the test data of each task.
cl corruption robustness,corruption operation c,CL corruption robustness discusses the impact of applying corruption operation c on the test data to evaluate accuracy.
augmix,preliminary of augmix,Preliminary of AugMix provides background information about AugMix as a state-of-the-art augmentation technique that improves model robustness.
augmix,algorithm,AugMix is chosen to adapt to CL based on the requirements of being both efficient and effective for the CL algorithm.
augmix,augmented data diversity,AugMix maintains augmented data diversity by mixing several augmentation chains to enhance model performance.
augmix,augmentation operation set,AugMix uses an augmentation operation set O during training to create diverse augmentation chains for improved model performance.
