node_1,node_2,edge
vision-language pretraining,vlp,VLP represents Vision-language pretraining as an acronym
vlp,exemplary performance,VLP has achieved exemplary performance in vision-language pretraining
vlp,training costs,VLP suffers from high training costs
training costs,slow convergence,high training costs result in slow convergence
training costs,long training time,high training costs result in long training time
prediction rate,corruption rate,Prediction rate and corruption rate are essential obstacles in VLP pretraining
corruption rate,masked language modeling,Corruption rate is related to masked language modeling
pre-training task,free language modeling,Free Language Modeling is a proposed pre-training task
flm,100% prediction rate,FLM enables a 100% prediction rate
flm,arbitrary corruption rates,FLM allows arbitrary corruption rates
flm,flm-trained models,FLM-trained models learn better and faster
flm,mlm-based methods,FLM achieves time reduction in comparison to MLM-based methods
mlm-based methods,competitive performance,MLM-based methods keep competitive performance in vision-language understanding
mlm-based methods,vision-language generation tasks,MLM-based methods keep competitive performance in vision-language generation tasks
vision-language tasks,visual question answering,vision-language tasks include tasks like visual question answering
vision-language tasks,cross-modal retrieval,vision-language tasks include tasks like cross-modal retrieval
vision-language tasks,image captioning,vision-language tasks include tasks like image captioning
large-scale image-text datasets,web,large-scale image-text datasets are collected from the web
model architectures,trans-former,high-capacity model architectures like Trans-former contribute to the success
mlm,masked language modeling,MLM refers to masked language modeling in vision-language areas
mlm,reconstruct text tokens,MLM is a pretraining task designed to reconstruct masked text tokens
mlm,remaining texts,MLM involves reasoning among the context of the remaining texts
mlm,paired image,MLM involves reasoning between text tokens and paired image
mlm-based methods,slow convergence,MLM-based methods suffer from slow convergence
mlm-based methods,slow convergence and long training time,MLM-based methods suffer from slow convergence and long training time.
tokens,corruption,A large portion of tokens accompanied by corruption are excluded from prediction loss.
prediction rate,convergence speed of pretraining,Limited prediction rate in MLM impedes the convergence speed of pretraining.
corruption rate,prediction rate for mlm,A larger prediction rate for MLM results in faster convergence of validation loss and downstream performance under the same corruption rate.
prediction rate,text tokens,It is intuitive to set a prediction rate of 100% to fully exploit text tokens.
prediction rate,corruption rate,A paradox emerges where a large prediction rate can only be achieved with a greater corruption rate in MLM.
corruption rate,extremely tough pretraining task,An extremely large corruption rate leads to an extremely tough pretraining task that may cause training collapse.
autoregressive language modeling (ar),100% prediction rate,AR provides a workable solution to enable a 100% prediction rate by predicting the next token given the observation of previous tokens.
ar,mlm,"AR performs favorably in training efficiency against MLM, i.e., 6.1×speed-up for convergence, but the converged performance by AR is much inferior to MLM."
